"Time,s"	"LT MED. GASTRO,uV"	"RT MED. GASTRO,uV"	"LT LAT. GASTRO,uV"	"RT LAT. GASTRO,uV"	"LT SOLEUS,uV"	"RT SOLEUS,uV"	"LT TIB.ANT.,uV"	"RT TIB.ANT.,uV"	"LT BICEPS FEM.,uV"	"RT BICEPS FEM.,uV"	"LT VLO,uV"	"RT VLO,uV"	"2D GONIOMETER,deg"	"CN ANGLE,mV"	"CN TORQUE,mV"	"CN velocity,mV"	"CN DIRECTION,mV"	"Force Achilles machine,V"	"Trigger,mV"
8.8187	0.0376331	0.156045	0.156851	0.137128	0.0887074	0.151975	0.126761	-0.0248122	-0.215253	-0.305166	-0.110684	-0.145465	-3.35611	-13.8854	-12.97	-14.8009	-14.0382	-0.500935	823.82
8.8193	0.0376331	0.156045	0.156851	0.137128	0.0887074	0.151975	0.126761	-0.0248122	0.0899309	0	0.1945	-0.145465	-3.35611	-14.0383	-12.6646	-14.6483	-13.8854	-0.501406	821.823
8.8200	0.0376331	-0.149133	0.156851	0.137128	0.0887074	-0.153192	0.126761	-0.0248122	0.0899309	0.305166	0.1945	0.15971	-3.35611	-13.8854	-12.3597	-14.343	-14.3433	-0.502159	819.859
8.8207	0.0376331	-0.149133	0.156851	0.137128	-0.216478	-0.153192	0.126761	-0.0248122	0.0899309	0.305166	-0.110684	0.15971	-3.35611	-14.1907	-13.5804	-14.8009	-14.8013	-0.5047	815.577
8.8213	-0.267545	-0.149133	-0.148305	-0.168049	0.0887074	-0.153192	0.126761	-0.0248122	0.0899309	0	-0.110684	0.15971	-3.35611	-13.8854	-12.97	-14.6483	-14.1905	-0.505829	813.002
8.8220	-0.267545	0.156045	-0.148305	-0.168049	0.0887074	-0.153192	-0.178432	-0.0248122	0.0899309	0.305166	-0.110684	0.15971	-3.35611	-12.8173	-12.0542	-13.8857	-13.5803	-0.504135	813.613
8.8227	0.0376331	0.156045	-0.148305	-0.168049	-0.216478	-0.153192	-0.178432	-0.0248122	0.0899309	0	-0.110684	0.15971	-3.35611	-12.9702	-12.6646	-13.8857	-13.8854	-0.503947	812.68
8.8233	0.0376331	-0.149133	-0.148305	-0.168049	-0.216478	-0.153192	-0.178432	-0.330002	0.0899309	0	0.1945	0.15971	-3.36227	-13.5802	-12.8176	-14.0383	-14.1905	-0.505359	809.492
8.8240	-0.267545	-0.454311	-0.453486	-0.168049	-0.216478	-0.458374	-0.483602	-0.330002	0.0899309	0	0.1945	0.15971	-3.36227	-14.0383	-12.5121	-14.343	-14.1905	-0.506111	807.335
8.8247	-0.267545	-0.149133	-0.148305	-0.168049	-0.216478	-0.153192	0.126761	-0.330002	0.0899309	0	-0.110684	0.15971	-3.35611	-14.1907	-12.2072	-14.343	-13.5803	-0.506394	806.272
8.8253	0.0376331	-0.149133	0.156851	0.137128	0.0887074	-0.153192	0.126761	-0.0248122	0.0899309	0.305166	0.1945	0.15971	-3.36227	-13.8854	-12.6646	-14.4956	-13.5803	-0.507052	803.664
8.8260	-0.267545	-0.149133	-0.148305	-0.168049	0.0887074	-0.153192	0.126761	-0.0248122	0.0899309	0.305166	0.1945	0.15971	-3.36823	-13.4278	-12.6646	-14.4956	-13.7331	-0.507335	802.151
8.8267	0.0376331	0.156045	0.156851	0.137128	0.0887074	0.151975	0.126761	0.280358	0.0899309	0.305166	0.1945	0.15971	-3.36227	-13.5802	-12.6646	-14.0383	-13.8854	-0.507147	801.539
8.8273	0.0376331	0.156045	0.156851	0.137128	0.0887074	0.151975	0.126761	-0.0248122	0.0899309	0	-0.110684	0.15971	-3.36227	-13.8854	-13.1225	-14.1909	-14.1905	-0.50837	799.253
8.8280	-0.267545	-0.454311	-0.453486	-0.168049	-0.521641	-0.458374	-0.178432	-0.330002	0.0899309	0.305166	0.1945	0.464884	-3.35611	-13.8854	-13.275	-14.4956	-14.4956	-0.510064	796.356
8.8287	0.0376331	0.156045	-0.148305	-0.168049	0.0887074	-0.153192	-0.178432	-0.0248122	0.0899309	0.305166	0.1945	0.464884	-3.36227	-14.1907	-13.1225	-14.1909	-14.3433	-0.510723	794.07
8.8293	0.342811	0.156045	0.156851	0.137128	0.393871	0.151975	0.126761	0.280358	-0.215253	0	-0.110684	0.15971	-3.36823	-14.343	-13.275	-14.1909	-14.1905	-0.51157	791.945
8.8300	0.0376331	0.156045	-0.148305	0.137128	0.0887074	-0.153192	0.126761	-0.0248122	-0.215253	0	-0.110684	-0.145465	-3.36823	-13.7331	-12.8176	-14.4956	-13.8854	-0.511946	790.721
8.8307	0.0376331	-0.149133	-0.148305	-0.168049	0.0887074	-0.153192	0.126761	-0.0248122	-0.215253	0	-0.110684	-0.145465	-3.36823	-13.7331	-12.5121	-14.4956	-13.8854	-0.51157	789.788
8.8313	0.0376331	0.156045	0.156851	-0.168049	-0.216478	-0.153192	0.126761	-0.0248122	-0.215253	0	-0.110684	0.15971	-3.36823	-13.8854	-13.1225	-14.4956	-14.3433	-0.51204	787.824
8.8320	-0.267545	-0.149133	-0.148305	-0.168049	-0.216478	-0.458374	-0.178432	-0.330002	0.0899309	0	0.1945	0.15971	-3.36227	-14.1907	-13.428	-14.343	-14.4956	-0.512981	785.538
8.8327	0.0376331	-0.149133	-0.148305	0.137128	0.0887074	-0.153192	0.126761	-0.0248122	0.0899309	0	0.1945	-0.145465	-3.36823	-14.4959	-13.275	-14.0383	-14.4956	-0.513452	783.541
8.8333	0.0376331	-0.149133	0.156851	0.137128	0.0887074	0.151975	0.126761	-0.0248122	0.0899309	0	-0.110684	-0.145465	-3.36823	-13.8854	-13.275	-14.1909	-14.0382	-0.513734	781.706
8.8340	-0.267545	-0.149133	-0.148305	-0.168049	-0.216478	-0.458374	-0.178432	-0.330002	0.0899309	0	-0.110684	-0.145465	-3.36823	-13.8854	-13.1225	-14.0383	-14.0382	-0.514393	780.483
8.8347	-0.267545	-0.149133	-0.148305	-0.168049	-0.216478	-0.458374	-0.178432	-0.0248122	0.0899309	0	-0.110684	0.15971	-3.36823	-14.343	-13.428	-14.0383	-14.6484	-0.514957	778.358
8.8353	0.0376331	0.156045	-0.148305	0.137128	0.0887074	-0.153192	0.126761	-0.0248122	-0.215253	0	0.1945	-0.145465	-3.36823	-13.8854	-13.7329	-14.4956	-14.3433	-0.515428	775.589
8.8360	-0.267545	-0.149133	-0.148305	0.137128	-0.216478	-0.153192	-0.178432	-0.0248122	0.0899309	0	-0.110684	0.15971	-3.36823	-14.1907	-13.1225	-14.4956	-14.1905	-0.515993	773.915
8.8367	-0.267545	-0.149133	0.156851	0.137128	-0.216478	-0.153192	0.126761	-0.0248122	0.0899309	0.305166	0.1945	0.15971	-3.36823	-14.6483	-12.8176	-13.7331	-14.4956	-0.516651	772.562
8.8373	0.0376331	0.156045	0.156851	0.137128	0.0887074	0.151975	0.126761	0.280358	0.0899309	0.305166	0.1945	0.15971	-3.36823	-14.0383	-13.5804	-13.8857	-14.1905	-0.516651	769.954
8.8380	0.0376331	0.156045	0.156851	0.137128	0.0887074	0.151975	0.126761	-0.0248122	0.0899309	0.305166	-0.110684	0.15971	-3.36823	-13.4278	-13.1225	-14.4956	-14.0382	-0.517122	767.668
8.8387	0.0376331	-0.149133	0.156851	0.137128	-0.216478	-0.153192	0.126761	-0.0248122	0.0899309	0.305166	0.1945	0.15971	-3.36823	-13.8854	-12.6646	-14.0383	-14.4956	-0.517969	765.994
8.8393	0.0376331	-0.149133	-0.148305	0.137128	0.0887074	-0.153192	0.126761	-0.0248122	0.0899309	0	0.1945	0.15971	-3.36823	-13.8854	-13.275	-13.4278	-14.6484	-0.517875	763.998
8.8400	0.0376331	-0.149133	-0.148305	0.137128	0.0887074	-0.153192	0.126761	-0.0248122	0.0899309	0	0.1945	0.15971	-3.36823	-13.8854	-13.428	-14.0383	-14.6484	-0.518439	761.261
8.8407	0.0376331	-0.149133	0.156851	-0.168049	0.0887074	-0.153192	0.126761	-0.0248122	0.0899309	0	-0.110684	-0.145465	-3.3744	-14.6483	-13.7329	-15.2588	-14.9535	-0.52211	756.239
8.8413	-0.267545	-0.149133	0.156851	-0.168049	-0.216478	-0.153192	-0.178432	-0.0248122	-0.215253	0	-0.110684	-0.145465	-3.3744	-14.0383	-12.97	-14.8009	-13.8854	-0.523333	754.242
8.8420	0.0376331	0.156045	0.156851	0.137128	0.0887074	0.151975	0.126761	0.280358	0.0899309	0.305166	0.1945	0.15971	-3.36823	-12.9702	-12.2072	-13.5804	-13.1224	-0.520886	754.532
8.8427	0.0376331	-0.149133	-0.148305	0.137128	0.0887074	0.151975	0.126761	-0.0248122	0.0899309	0.305166	0.1945	0.15971	-3.36823	-13.4278	-13.1225	-14.0383	-13.8854	-0.521827	751.795
8.8433	-0.267545	-0.149133	-0.453486	-0.168049	-0.216478	-0.458374	-0.178432	-0.330002	0.0899309	0	-0.110684	0.15971	-3.3744	-13.8854	-13.275	-14.4956	-14.3433	-0.523992	748.608
8.8440	-0.267545	-0.149133	-0.453486	-0.168049	-0.216478	-0.153192	-0.178432	-0.330002	0.0899309	0	-0.110684	-0.145465	-3.3744	-14.0383	-12.8176	-14.4956	-14.3433	-0.524839	746.322
8.8447	-0.267545	0.156045	-0.148305	-0.168049	0.0887074	0.151975	0.126761	-0.0248122	0.0899309	0.305166	0.1945	0.15971	-3.36823	-13.8854	-12.8176	-14.0383	-13.7331	-0.525027	744.776
8.8453	0.0376331	0.156045	0.156851	0.137128	0.0887074	0.151975	0.126761	0.280358	0.0899309	0	-0.110684	0.15971	-3.3744	-12.8173	-12.5121	-13.5804	-13.2752	-0.523992	744.487
8.8460	0.0376331	-0.149133	-0.148305	0.137128	-0.216478	-0.153192	0.126761	-0.0248122	0.0899309	0	-0.110684	-0.145465	-3.3744	-12.8173	-12.6646	-13.5804	-13.7331	-0.523804	743.875
8.8467	0.0376331	-0.149133	-0.148305	0.137128	-0.216478	-0.153192	-0.178432	-0.0248122	0.0899309	0	-0.110684	-0.145465	-3.3744	-13.8854	-12.8176	-14.1909	-14.3433	-0.525027	741.106
8.8473	0.0376331	-0.149133	0.156851	0.137128	0.0887074	-0.153192	0.126761	-0.330002	-0.215253	0	-0.110684	0.15971	-3.3744	-14.1907	-12.6646	-14.8009	-14.6484	-0.526533	737.919
8.8480	0.0376331	-0.149133	-0.148305	0.137128	0.0887074	-0.153192	0.126761	-0.0248122	-0.215253	0	-0.110684	0.15971	-3.38057	-13.4278	-12.8176	-14.4956	-14.1905	-0.527003	736.244
8.8487	0.0376331	0.156045	-0.148305	-0.168049	0.0887074	-0.153192	0.126761	-0.0248122	-0.215253	0	-0.110684	-0.145465	-3.38057	-13.4278	-13.428	-13.8857	-13.8854	-0.527003	734.57
8.8493	0.0376331	-0.149133	-0.148305	-0.168049	-0.216478	-0.153192	0.126761	-0.330002	-0.215253	0	-0.110684	-0.145465	-3.38652	-13.4278	-13.428	-14.1909	-13.8854	-0.527474	732.413
8.8500	0.0376331	0.156045	-0.148305	-0.168049	0.0887074	0.151975	0.126761	-0.0248122	-0.215253	-0.305166	-0.415845	-0.145465	-3.38652	-13.5802	-13.1225	-14.4956	-14.0382	-0.527944	731.189
8.8507	0.342811	0.156045	0.156851	-0.168049	0.0887074	0.151975	0.126761	-0.0248122	0.0899309	-0.305166	-0.110684	-0.145465	-3.38057	-14.1907	-13.275	-14.343	-14.3433	-0.528885	729.354
8.8513	-0.267545	-0.149133	-0.148305	-0.168049	-0.216478	-0.153192	-0.178432	-0.330002	0.0899309	0	0.1945	0.15971	-3.38057	-14.4959	-13.428	-14.6483	-14.4956	-0.529732	726.939
8.8520	-0.267545	-0.149133	-0.148305	-0.168049	0.0887074	-0.153192	0.126761	-0.0248122	-0.215253	0	0.1945	0.15971	-3.38057	-13.8854	-13.428	-14.4956	-14.3433	-0.529732	724.654
8.8527	0.0376331	0.156045	0.156851	0.137128	0.0887074	0.151975	0.126761	0.280358	-0.215253	-0.305166	-0.110684	-0.145465	-3.38652	-13.5802	-13.5804	-14.4956	-14.3433	-0.530203	722.496
8.8533	-0.267545	-0.149133	-0.148305	-0.168049	-0.216478	-0.153192	-0.178432	-0.0248122	0.0899309	0	-0.110684	-0.145465	-3.38057	-14.0383	-13.275	-14.6483	-14.1905	-0.531332	720.983
8.8540	-0.267545	-0.149133	-0.148305	-0.168049	-0.216478	-0.153192	-0.178432	-0.330002	0.0899309	0	0.1945	0.15971	-3.38057	-14.343	-12.97	-14.1909	-14.3433	-0.531897	719.148
8.8547	0.0376331	0.156045	-0.148305	0.137128	0.0887074	-0.153192	0.126761	-0.0248122	0.0899309	0	-0.110684	0.15971	-3.38652	-14.0383	-13.275	-14.343	-14.1905	-0.532367	716.089
8.8553	0.0376331	0.156045	0.156851	0.137128	0.0887074	-0.153192	0.126761	-0.0248122	0.0899309	0	-0.110684	0.15971	-3.38652	-14.343	-13.1225	-14.9535	-14.3433	-0.53312	713.964
8.8560	-0.267545	-0.149133	-0.148305	-0.168049	-0.216478	-0.153192	0.126761	-0.0248122	0.0899309	0	-0.110684	0.15971	-3.38652	-14.6483	-12.97	-14.8009	-14.4956	-0.534061	712.419
8.8567	0.0376331	-0.149133	-0.148305	-0.168049	-0.216478	-0.153192	-0.178432	-0.0248122	0.0899309	0	-0.110684	-0.145465	-3.38652	-14.0383	-13.275	-14.343	-14.1905	-0.534061	710.616
8.8573	0.0376331	0.156045	0.156851	0.137128	0.0887074	0.151975	0.126761	-0.0248122	0.0899309	0	-0.110684	0.15971	-3.38652	-14.1907	-13.275	-14.343	-14.3433	-0.534532	708.909
8.8580	0.0376331	0.156045	-0.148305	0.137128	0.0887074	0.151975	0.126761	-0.0248122	0.0899309	0	0.1945	0.15971	-3.38652	-14.4959	-13.1225	-14.343	-14.3433	-0.535849	705.883
8.8587	-0.267545	-0.149133	-0.453486	-0.168049	0.0887074	-0.153192	0.126761	-0.330002	0.0899309	0	0.1945	-0.145465	-3.39269	-13.8854	-13.1225	-13.5804	-14.1905	-0.536132	703.726
8.8593	-0.267545	-0.149133	-0.148305	-0.168049	-0.216478	-0.153192	0.126761	-0.0248122	0.0899309	0.305166	0.1945	0.15971	-3.38652	-13.8854	-13.275	-14.0383	-14.6484	-0.536602	701.44
8.8600	-0.267545	-0.149133	0.156851	0.137128	-0.216478	-0.153192	0.126761	-0.0248122	0.0899309	0.305166	0.1945	0.15971	-3.39269	-14.343	-13.428	-14.9535	-15.1064	-0.538767	697.19
8.8607	0.0376331	-0.149133	-0.148305	-0.168049	-0.216478	-0.153192	0.126761	-0.0248122	-0.215253	0	-0.110684	-0.145465	-3.39886	-14.343	-13.428	-14.4956	-14.4956	-0.53999	694.582
8.8613	0.0376331	0.156045	-0.148305	-0.168049	-0.216478	-0.153192	0.126761	-0.0248122	0.0899309	0	-0.110684	0.15971	-3.39269	-13.7331	-13.1225	-14.0383	-14.0382	-0.540272	693.197
8.8620	-0.267545	-0.149133	-0.148305	0.137128	-0.216478	-0.153192	-0.178432	-0.0248122	0.0899309	0.305166	0.1945	0.15971	-3.39269	-13.1226	-12.6646	-13.8857	-13.428	-0.53952	691.684
8.8627	-0.267545	-0.454311	-0.148305	-0.168049	-0.216478	-0.153192	-0.178432	-0.330002	-0.215253	-0.305166	-0.110684	-0.145465	-3.39886	-12.9702	-12.5121	-13.8857	-13.428	-0.538579	691.072
8.8633	-0.267545	-0.149133	-0.148305	-0.168049	-0.216478	-0.153192	-0.178432	-0.330002	-0.215253	-0.305166	-0.110684	-0.145465	-3.39886	-14.1907	-13.275	-14.8009	-14.4956	-0.540555	687.724
8.8640	0.0376331	0.156045	-0.148305	-0.168049	-0.216478	-0.153192	0.126761	-0.0248122	0.0899309	0	0.1945	0.15971	-3.39269	-14.4959	-13.1225	-14.6483	-14.4956	-0.542719	684.504
8.8647	0.0376331	0.156045	-0.148305	-0.168049	0.0887074	0.151975	0.126761	-0.0248122	0.0899309	0	0.1945	0.15971	-3.39269	-13.4278	-12.3597	-13.5804	-13.5803	-0.541684	684.665
8.8653	-0.267545	-0.149133	-0.148305	-0.168049	-0.216478	-0.153192	-0.178432	-0.330002	0.0899309	0.305166	0.1945	0.15971	-3.39269	-13.1226	-11.7493	-14.0383	-13.428	-0.541402	683.892
8.8660	-0.267545	0.156045	-0.148305	-0.168049	-0.216478	-0.153192	0.126761	-0.0248122	0.0899309	0.305166	0.1945	0.15971	-3.39886	-13.8854	-12.3597	-14.343	-14.0382	-0.542437	681.767
8.8667	0.342811	0.156045	0.462032	0.137128	0.393871	0.151975	0.431931	0.280358	0.0899309	0	-0.110684	-0.145465	-3.40481	-14.0383	-12.97	-14.0383	-14.4956	-0.542719	680.093
8.8673	0.0376331	0.156045	0.156851	0.137128	0.0887074	0.151975	0.126761	-0.0248122	0.0899309	0	0.1945	0.15971	-3.39886	-14.0383	-12.97	-14.343	-14.3433	-0.543378	676.873
8.8680	0.0376331	0.156045	-0.148305	-0.168049	0.0887074	-0.153192	0.126761	-0.0248122	0.395093	0.305166	0.1945	0.15971	-3.39886	-14.0383	-13.428	-14.1909	-14.3433	-0.544601	673.976
8.8687	0.0376331	-0.149133	0.156851	-0.168049	-0.216478	-0.153192	0.126761	-0.0248122	0.0899309	0	-0.110684	-0.145465	-3.40481	-13.8854	-13.275	-13.4278	-14.3433	-0.544884	673.074
8.8693	-0.267545	-0.149133	-0.148305	-0.168049	-0.216478	-0.458374	-0.178432	-0.330002	-0.215253	0	-0.110684	-0.145465	-3.40481	-13.7331	-12.6646	-13.8857	-14.0382	-0.544884	671.69
8.8700	-0.267545	-0.149133	-0.148305	-0.168049	-0.216478	-0.153192	0.126761	-0.0248122	-0.215253	-0.305166	-0.110684	-0.145465	-3.40481	-13.8854	-12.6646	-14.9535	-13.8854	-0.545919	668.953
8.8707	0.0376331	-0.149133	0.156851	-0.168049	0.0887074	0.151975	0.126761	-0.0248122	-0.215253	0	0.1945	-0.145465	-3.40481	-14.0383	-13.1225	-14.4956	-14.1905	-0.54686	666.506
8.8713	0.342811	0.156045	0.156851	-0.168049	0.0887074	0.151975	0.126761	-0.0248122	0.0899309	0.305166	0.1945	0.15971	-3.39886	-14.343	-13.275	-13.8857	-14.6484	-0.547331	664.381
8.8720	-0.267545	-0.149133	-0.148305	-0.168049	-0.216478	-0.153192	-0.178432	-0.0248122	0.0899309	0	-0.110684	-0.145465	-3.40481	-14.343	-12.8176	-14.343	-14.3433	-0.548083	662.063
8.8727	-0.267545	-0.454311	-0.148305	-0.168049	-0.216478	-0.153192	-0.178432	-0.0248122	-0.215253	0	-0.110684	-0.145465	-3.41098	-14.0383	-12.2072	-14.8009	-13.8854	-0.548554	660.26
8.8733	0.0376331	-0.149133	0.156851	-0.168049	0.0887074	-0.153192	0.126761	-0.0248122	0.0899309	0	0.1945	-0.145465	-3.40481	-14.1907	-12.8176	-14.6483	-14.1905	-0.548554	658.714
8.8740	-0.267545	-0.149133	-0.148305	-0.168049	-0.216478	-0.153192	-0.178432	-0.0248122	0.0899309	0.305166	0.1945	0.15971	-3.39886	-14.6483	-13.5804	-14.4956	-14.4956	-0.549307	656.267
8.8747	0.0376331	-0.149133	-0.148305	0.137128	0.0887074	-0.153192	0.126761	-0.0248122	0.0899309	0.305166	0.1945	0.15971	-3.39886	-14.4959	-13.7329	-14.6483	-14.3433	-0.550342	653.37
8.8753	0.342811	0.156045	0.156851	0.137128	0.393871	0.151975	0.126761	0.280358	0.0899309	0	-0.110684	-0.145465	-3.41098	-14.8012	-13.8854	-15.1061	-14.6484	-0.552318	650.021
8.8760	0.0376331	0.156045	0.156851	0.137128	0.0887074	0.151975	0.126761	-0.0248122	0.0899309	0	0.1945	0.15971	-3.40481	-15.1064	-13.5804	-14.9535	-14.8013	-0.5542	646.673
8.8767	-0.267545	-0.149133	-0.148305	-0.168049	-0.216478	-0.153192	0.126761	-0.330002	0.0899309	0.305166	0.1945	0.15971	-3.40481	-14.0383	-12.8176	-14.1909	-13.8854	-0.553259	645.9
8.8773	0.0376331	-0.149133	-0.148305	0.137128	-0.216478	0.151975	0.126761	-0.0248122	-0.215253	0	-0.110684	-0.145465	-3.41715	-13.7331	-12.5121	-13.8857	-13.5803	-0.552036	645.61
8.8780	0.0376331	0.156045	0.156851	0.137128	0.0887074	0.151975	0.126761	0.280358	0.0899309	0	-0.110684	-0.145465	-3.41098	-14.0383	-12.97	-13.7331	-14.1905	-0.552224	643.614
8.8787	-0.267545	-0.149133	-0.148305	-0.473226	-0.216478	-0.153192	-0.178432	-0.0248122	0.0899309	0	-0.110684	0.15971	-3.40481	-13.1226	-13.5804	-13.8857	-14.0382	-0.552224	641.167
8.8793	0.0376331	-0.149133	-0.148305	-0.168049	0.0887074	-0.153192	0.126761	-0.330002	0.0899309	0	-0.110684	0.15971	-3.41098	-12.9702	-13.1225	-14.1909	-13.8854	-0.552977	639.332
8.8800	0.0376331	-0.149133	-0.148305	-0.168049	-0.216478	-0.153192	-0.178432	-0.330002	0.0899309	0	-0.110684	-0.145465	-3.41098	-14.0383	-13.275	-14.343	-14.4956	-0.554671	636.595
8.8807	-0.267545	-0.149133	-0.148305	-0.168049	-0.216478	-0.153192	-0.178432	-0.0248122	0.0899309	0	0.1945	0.15971	-3.40481	-14.8012	-13.8854	-14.8009	-15.1064	-0.5574	632.023
8.8813	-0.267545	-0.149133	-0.148305	-0.168049	-0.216478	-0.153192	-0.178432	-0.0248122	0.0899309	0	0.1945	0.15971	-3.40481	-14.0383	-13.1225	-14.343	-13.8854	-0.558341	629.415
8.8820	-0.267545	-0.454311	-0.453486	-0.473226	-0.216478	-0.458374	-0.483602	-0.330002	-0.215253	0	-0.110684	-0.145465	-3.41098	-12.8173	-12.2072	-13.7331	-12.5121	-0.556647	629.415
8.8827	-0.267545	-0.149133	-0.453486	-0.168049	-0.216478	-0.458374	-0.178432	-0.330002	-0.215253	0	-0.415845	0.15971	-3.41098	-13.1226	-12.0542	-14.0383	-13.2752	-0.556647	628.192
8.8833	-0.267545	0.156045	-0.148305	-0.168049	0.0887074	-0.153192	0.126761	-0.0248122	0.0899309	0	0.1945	0.15971	-3.40481	-13.8854	-12.5121	-14.4956	-14.3433	-0.557682	625.616
8.8840	0.0376331	-0.149133	-0.148305	-0.168049	-0.216478	-0.153192	0.126761	-0.0248122	0.395093	0	0.1945	-0.145465	-3.40481	-14.0383	-13.275	-14.343	-14.4956	-0.558435	622.718
8.8847	0.0376331	-0.149133	-0.148305	0.137128	-0.216478	-0.153192	0.126761	-0.0248122	0.0899309	0	0.1945	-0.145465	-3.40481	-14.0383	-13.1225	-14.1909	-14.4956	-0.559565	620.432
8.8853	0.0376331	0.156045	0.156851	-0.168049	0.0887074	-0.153192	0.126761	-0.0248122	-0.215253	0	-0.110684	-0.145465	-3.41098	-13.7331	-12.3597	-14.4956	-13.8854	-0.560317	618.275
8.8860	0.0376331	-0.149133	-0.148305	-0.168049	-0.216478	-0.153192	0.126761	-0.0248122	-0.215253	0	-0.110684	-0.145465	-3.41098	-13.1226	-12.3597	-14.1909	-13.2752	-0.560317	616.601
8.8867	-0.267545	0.156045	-0.148305	-0.168049	-0.216478	-0.153192	0.126761	-0.0248122	-0.215253	-0.305166	-0.110684	-0.145465	-3.41098	-13.2749	-12.6646	-13.8857	-13.5803	-0.560412	615.088
8.8873	-0.267545	0.156045	0.156851	0.137128	0.0887074	-0.153192	0.126761	-0.0248122	0.0899309	0	0.1945	0.15971	-3.40481	-14.0383	-13.1225	-14.4956	-14.0382	-0.561917	612.029
8.8880	0.0376331	-0.149133	0.156851	0.137128	0.0887074	-0.153192	0.126761	-0.0248122	0.0899309	0.305166	0.1945	0.15971	-3.40481	-14.1907	-13.5804	-14.1909	-14.3433	-0.563047	609.421
8.8887	0.0376331	-0.149133	0.156851	0.137128	-0.216478	0.151975	0.126761	-0.0248122	-0.215253	0	-0.110684	0.15971	-3.40481	-13.8854	-13.428	-13.4278	-14.4956	-0.563517	607.908
8.8893	0.0376331	0.156045	0.156851	0.137128	0.0887074	-0.153192	0.126761	-0.0248122	0.0899309	0	0.1945	0.15971	-3.40481	-13.5802	-13.275	-13.7331	-14.1905	-0.563611	606.234
8.8900	0.0376331	-0.149133	-0.148305	-0.168049	0.0887074	-0.153192	0.126761	-0.0248122	0.395093	0.305166	0.1945	0.15971	-3.40481	-13.8854	-13.5804	-14.343	-14.1905	-0.564552	603.948
8.8907	0.0376331	-0.149133	-0.148305	-0.168049	-0.216478	0.151975	0.126761	-0.0248122	0.0899309	0	0.1945	-0.145465	-3.40481	-14.4959	-13.7329	-14.6483	-14.6484	-0.565964	601.501
8.8913	0.0376331	0.156045	0.156851	0.137128	0.0887074	0.151975	0.126761	-0.0248122	-0.520436	-0.305166	-0.110684	-0.145465	-3.41715	-14.6483	-13.275	-14.8009	-14.6484	-0.567281	599.054
8.8920	0.0376331	0.156045	-0.148305	0.137128	0.0887074	-0.153192	0.126761	-0.0248122	-0.215253	0	0.1945	0.15971	-3.41098	-14.0383	-13.275	-14.9535	-14.0382	-0.56794	596.317
8.8927	-0.267545	-0.149133	-0.148305	-0.168049	-0.216478	-0.153192	-0.178432	-0.0248122	0.395093	0	0.1945	0.15971	-3.41098	-13.5802	-13.428	-14.6483	-14.0382	-0.56794	594.192
8.8933	0.0376331	-0.149133	-0.148305	-0.168049	-0.216478	-0.153192	0.126761	-0.0248122	0.0899309	-0.305166	-0.110684	-0.145465	-3.41098	-14.1907	-13.428	-14.4956	-14.3433	-0.568693	592.808
8.8940	0.0376331	-0.149133	-0.148305	-0.168049	0.0887074	-0.153192	-0.178432	-0.330002	0.395093	0.305166	0.1945	0.464884	-3.39886	-14.4959	-13.275	-14.343	-14.4956	-0.569634	590.683
8.8947	0.0376331	-0.149133	-0.148305	-0.168049	0.0887074	-0.153192	0.126761	-0.0248122	0.395093	0.305166	0.499683	0.464884	-3.40481	-13.5802	-13.275	-14.0383	-14.3433	-0.569634	588.236
8.8953	0.0376331	0.156045	0.156851	0.137128	0.0887074	0.151975	0.126761	0.280358	0.0899309	0	-0.110684	-0.145465	-3.41098	-13.4278	-13.5804	-14.343	-14.0382	-0.570199	585.95
8.8960	0.0376331	-0.149133	-0.148305	-0.168049	-0.216478	-0.458374	-0.178432	-0.330002	0.0899309	0.305166	0.1945	0.15971	-3.41098	-14.0383	-13.275	-14.4956	-14.1905	-0.57161	583.052
8.8967	-0.267545	-0.149133	-0.148305	-0.473226	-0.216478	-0.458374	-0.178432	-0.330002	0.0899309	0.305166	0.1945	0.15971	-3.41098	-13.8854	-12.5121	-14.4956	-14.0382	-0.572457	580.734
8.8973	0.0376331	-0.149133	-0.148305	-0.168049	0.0887074	-0.153192	-0.178432	-0.330002	0.0899309	0	-0.110684	0.15971	-3.41098	-13.8854	-12.5121	-14.343	-14.0382	-0.572834	579.993
8.8980	0.0376331	0.156045	-0.148305	-0.168049	0.0887074	0.151975	0.126761	-0.0248122	0.0899309	0	-0.110684	0.15971	-3.41715	-14.343	-13.1225	-14.0383	-14.1905	-0.572928	578.158
8.8987	0.0376331	0.156045	-0.148305	0.137128	-0.216478	-0.153192	0.126761	-0.0248122	-0.215253	0	-0.110684	0.15971	-3.42332	-14.0383	-13.1225	-14.1909	-13.8854	-0.573398	574.938
8.8993	-0.267545	-0.149133	-0.148305	-0.168049	-0.216478	-0.153192	-0.178432	-0.330002	0.0899309	0	0.1945	0.15971	-3.41715	-13.8854	-12.6646	-14.343	-13.8854	-0.574057	573.264
8.9000	-0.267545	-0.454311	-0.453486	-0.168049	-0.216478	-0.153192	-0.178432	-0.330002	0.0899309	0	0.1945	0.15971	-3.41715	-14.0383	-13.1225	-14.4956	-14.4956	-0.57481	570.688
