Time	Fascicle Length R1_F1	Pennation Angle R1_F1	Fascicle Length R1_F2	Pennation Angle R1_F2	
0.055261	56.667	0.28626	57.205	0.27194
0.11052	59.469	0.28158	57.213	0.2718
0.16578	59.464	0.28147	57.207	0.27169
0.22104	59.521	0.28107	57.261	0.27132
0.2763	59.564	0.28049	57.302	0.27074
0.33156	59.631	0.27997	57.366	0.27024
0.38683	59.695	0.27966	57.426	0.26994
0.44209	59.779	0.27927	57.505	0.26956
0.49735	59.818	0.27888	57.542	0.26919
0.55261	59.9	0.27763	57.621	0.26795
0.60787	59.882	0.27721	57.603	0.26753
0.66313	59.961	0.27722	57.678	0.26757
0.71839	60.055	0.27674	57.768	0.26711
0.77365	60.126	0.27631	57.835	0.26669
0.82891	60.148	0.27633	57.856	0.26671
0.88417	60.24	0.27558	57.944	0.26599
0.93943	60.298	0.27516	57.998	0.26558
0.99469	60.29	0.2749	57.991	0.26533
1.05	60.363	0.27445	58.06	0.26488
1.1052	60.398	0.27467	58.092	0.26511
1.1605	60.402	0.27479	58.096	0.26524
1.2157	60.509	0.27433	58.198	0.2648
1.271	60.517	0.27477	58.204	0.26525
1.3263	60.579	0.27479	58.264	0.26528
1.3815	60.603	0.27503	58.286	0.26552
1.4368	60.672	0.27473	58.351	0.26524
1.492	60.699	0.27482	58.376	0.26534
1.5473	60.771	0.27462	58.444	0.26515
1.6026	60.824	0.2741	58.495	0.26464
1.6578	60.858	0.27362	58.527	0.26417
1.7131	60.871	0.27381	58.539	0.26437
1.7683	60.913	0.27277	58.579	0.26333
1.8236	60.966	0.27291	58.629	0.26348
1.8789	61.011	0.27295	58.671	0.26353
1.9341	61.073	0.273	58.729	0.26359
1.9894	61.162	0.27237	58.816	0.26297
2.0447	61.21	0.27236	58.86	0.26297
2.0999	61.24	0.2727	58.888	0.26332
2.1552	61.311	0.27254	58.956	0.26317
2.2104	61.403	0.27281	59.043	0.26345
2.2657	61.477	0.27278	59.114	0.26344
2.321	61.499	0.27269	59.134	0.26335
2.3762	61.581	0.27235	59.213	0.26304
2.4315	61.593	0.27231	59.223	0.26299
2.4867	61.654	0.27203	59.28	0.26273
2.542	61.688	0.27205	59.312	0.26276
2.5973	61.776	0.27214	59.397	0.26286
2.6525	61.821	0.27217	59.439	0.2629
2.7078	61.844	0.27186	59.46	0.2626
2.763	61.903	0.27176	59.516	0.26251
2.8183	61.961	0.27167	59.572	0.26243
2.8736	61.995	0.27115	59.603	0.26191
2.9288	62.017	0.27127	59.624	0.26205
2.9841	62.042	0.27124	59.647	0.26203
3.0393	62.101	0.27091	59.704	0.26171
3.0946	62.123	0.27115	59.724	0.26195
3.1499	62.15	0.27161	59.748	0.26242
3.2051	62.224	0.27137	59.818	0.26219
3.2604	62.255	0.27072	59.848	0.26155
3.3156	62.274	0.27062	59.866	0.26146
3.3709	62.365	0.26994	59.953	0.2608
3.4262	62.417	0.27089	60.002	0.26175
3.4814	62.511	0.2709	60.091	0.26178
3.5367	62.478	0.27168	60.058	0.26255
3.592	62.579	0.27136	60.155	0.26226
3.6472	62.611	0.27151	60.185	0.26242
3.7025	62.652	0.2716	60.223	0.26251
3.7577	62.697	0.27137	60.266	0.26229
3.813	62.74	0.27156	60.306	0.26249
3.8683	62.776	0.27118	60.341	0.26213
3.9235	62.81	0.27145	60.371	0.2624
3.9788	62.831	0.27125	60.392	0.2622
4.034	62.891	0.27112	60.449	0.26208
4.0893	62.946	0.27175	60.501	0.26272
4.1446	63.001	0.27142	60.553	0.2624
4.1998	62.992	0.27135	60.544	0.26233
4.2551	63.047	0.27128	60.596	0.26227
4.3103	63.096	0.27118	60.642	0.26217
4.3656	63.142	0.27065	60.686	0.26165
4.4209	63.18	0.26988	60.723	0.2609
4.4761	63.224	0.27	60.765	0.26102
4.5314	63.312	0.26949	60.847	0.26053
4.5866	63.286	0.26975	60.822	0.26079
4.6419	63.382	0.26959	60.915	0.26064
4.6972	63.378	0.26952	60.91	0.26057
4.7524	63.428	0.26938	60.957	0.26044
4.8077	63.463	0.26949	60.99	0.26056
4.863	63.502	0.26951	61.027	0.26058
4.9182	63.556	0.26979	61.078	0.26086
4.9735	63.565	0.27026	61.085	0.26133
5.0287	63.624	0.27011	61.141	0.2612
5.084	63.662	0.26953	61.177	0.26062
5.1393	63.716	0.26963	61.227	0.26073
5.1945	63.75	0.26937	61.26	0.26048
5.2498	63.825	0.26933	61.332	0.26044
5.305	63.834	0.26984	61.34	0.26095
5.3603	63.906	0.26958	61.408	0.2607
5.4156	63.883	0.2696	61.386	0.26072
5.4708	63.954	0.26932	61.454	0.26046
5.5261	64.002	0.26863	61.499	0.25978
5.5813	63.999	0.26887	61.495	0.26002
5.6366	64.121	0.26851	61.612	0.25967
5.6919	64.157	0.26895	61.646	0.2601
5.7471	64.16	0.26945	61.647	0.2606
5.8024	64.256	0.26986	61.738	0.26102
5.8576	64.371	0.26965	61.847	0.26082
5.9129	64.424	0.26908	61.898	0.26026
5.9682	64.395	0.26941	61.869	0.26059
6.0234	64.424	0.26904	61.897	0.26023
6.0787	64.542	0.26954	62.01	0.26074
6.134	64.559	0.26934	62.026	0.26054
6.1892	64.615	0.26975	62.079	0.26096
6.2445	64.676	0.26917	62.137	0.26039
6.2997	64.756	0.2694	62.212	0.26063
6.355	64.827	0.26879	62.281	0.26003
6.4103	64.871	0.26917	62.323	0.26041
6.4655	64.939	0.26901	62.387	0.26027
6.5208	64.968	0.26946	62.414	0.26072
6.576	65.094	0.26906	62.535	0.26033
6.6313	65.145	0.26924	62.583	0.26052
6.6866	65.141	0.26946	62.578	0.26074
6.7418	65.245	0.2688	62.678	0.26009
6.7971	65.227	0.2694	62.66	0.26068
6.8523	65.291	0.26907	62.72	0.26036
6.9076	65.272	0.26944	62.702	0.26073
6.9629	65.315	0.26957	62.742	0.26086
7.0181	65.337	0.26933	62.763	0.26062
7.0734	65.379	0.26907	62.803	0.26037
7.1286	65.42	0.26908	62.842	0.26038
7.1839	65.483	0.26855	62.902	0.25986
7.2392	65.503	0.26918	62.92	0.26049
7.2944	65.58	0.26908	62.994	0.2604
7.3497	65.606	0.2696	63.018	0.26092
7.405	65.606	0.26946	63.017	0.26078
7.4602	65.64	0.26925	63.049	0.26058
7.5155	65.742	0.26906	63.147	0.2604
7.5707	65.793	0.26923	63.195	0.26058
7.626	65.818	0.26916	63.218	0.26051
