Time	Fascicle Length R1_F1	Pennation Angle R1_F1	
14.905	64.098	0.25236
14.957	64.076	0.25233
15.009	64.174	0.25242
15.061	64.166	0.25262
15.113	64.22	0.25285
15.165	64.282	0.25254
15.217	64.338	0.25237
15.269	64.354	0.25231
15.321	64.379	0.25224
15.373	64.411	0.25219
15.425	64.382	0.25238
15.476	64.496	0.25174
15.528	64.46	0.2521
15.58	64.46	0.2522
15.632	64.591	0.25135
15.684	64.595	0.25081
15.736	64.615	0.25069
15.788	64.661	0.25065
15.84	64.649	0.25089
15.892	64.753	0.2509
15.944	64.77	0.25089
15.996	64.802	0.25136
16.048	64.913	0.2507
16.1	64.906	0.25073
16.152	64.912	0.25116
16.204	64.975	0.25067
16.256	65.018	0.25067
16.307	64.991	0.25106
16.359	65.093	0.25055
16.411	65.08	0.25112
16.463	65.101	0.25133
16.515	65.092	0.2525
16.567	65.118	0.25255
16.619	65.146	0.25244
16.671	65.156	0.2525
16.723	65.195	0.25195
16.775	65.212	0.25136
16.827	65.255	0.25142
16.879	65.255	0.25138
16.931	65.29	0.2514
16.983	65.345	0.25137
17.035	65.356	0.25214
17.086	65.419	0.25198
17.138	65.466	0.25207
17.19	65.481	0.2527
17.242	65.489	0.25286
17.294	65.557	0.25272
17.346	65.62	0.25198
17.398	65.621	0.25234
17.45	65.635	0.25234
17.502	65.7	0.25199
17.554	65.68	0.25163
17.606	65.729	0.25161
17.658	65.73	0.25189
17.71	65.764	0.25182
17.762	65.781	0.25233
17.814	65.91	0.25223
17.865	65.914	0.25317
17.917	65.956	0.25368
17.969	66.021	0.25371
18.021	66.043	0.25357
18.073	66.026	0.25359
18.125	66.099	0.25361
18.177	66.105	0.25342
18.229	66.155	0.2531
18.281	66.165	0.25326
18.333	66.213	0.25346
18.385	66.26	0.2539
18.437	66.217	0.2544
18.489	66.227	0.25424
18.541	66.258	0.25343
18.593	66.271	0.25247
18.645	66.257	0.25258
18.696	66.265	0.25274
18.748	66.292	0.25285
18.8	66.317	0.25314
18.852	66.318	0.25266
18.904	66.346	0.25262
18.956	66.367	0.25252
19.008	66.389	0.25275
19.06	66.384	0.25298
19.112	66.418	0.25286
19.164	66.406	0.25279
19.216	66.416	0.25261
19.268	66.451	0.2524
19.32	66.436	0.25255
19.372	66.442	0.25251
19.424	66.438	0.25258
19.475	66.389	0.25284
19.527	66.451	0.25244
19.579	66.427	0.25235
19.631	66.452	0.25242
19.683	66.413	0.2523
19.735	66.423	0.25211
19.787	66.349	0.25238
19.839	66.359	0.25213
19.891	66.295	0.25249
19.943	66.285	0.2525
19.995	66.298	0.25237
20.047	66.302	0.25175
20.099	66.345	0.25099
20.151	66.354	0.25057
20.203	66.354	0.25031
20.254	66.3	0.25014
20.306	66.335	0.24953
20.358	66.308	0.2493
20.41	66.228	0.24944
20.462	66.264	0.24889
20.514	66.19	0.24934
20.566	66.183	0.24928
