Time	Fascicle Length R1_F1	Pennation Angle R1_F1	Fascicle Length R1_F2	Pennation Angle R1_F2	
0.055261	45.53	0.35414	45.133	0.3574
0.11052	49.082	0.32561	47.78	0.33481
0.16578	49.15	0.32475	47.847	0.33393
0.22104	49.204	0.32456	47.9	0.33373
0.2763	49.213	0.32444	47.91	0.33361
0.33156	49.237	0.3251	47.934	0.33425
0.38683	49.317	0.32441	48.013	0.33355
0.44209	49.338	0.32424	48.035	0.33337
0.49735	49.349	0.32427	48.047	0.33339
0.55261	49.372	0.32403	48.07	0.33314
0.60787	49.402	0.32367	48.1	0.33277
0.66313	49.431	0.32316	48.128	0.33225
0.71839	49.415	0.32268	48.113	0.33176
0.77365	49.45	0.32251	48.148	0.33157
0.82891	49.492	0.32214	48.19	0.3312
0.88417	49.494	0.32185	48.193	0.3309
0.93943	49.515	0.32205	48.215	0.33109
0.99469	49.571	0.32152	48.269	0.33055
1.05	49.63	0.32144	48.328	0.33046
1.1052	49.629	0.32182	48.328	0.33084
1.1605	49.661	0.32137	48.36	0.33038
1.2157	49.706	0.32157	48.404	0.33056
1.271	49.704	0.32101	48.403	0.32999
1.3263	49.677	0.32123	48.378	0.33022
1.3815	49.716	0.32072	48.416	0.32969
1.4368	49.763	0.32031	48.462	0.32928
1.492	49.773	0.32079	48.473	0.32975
1.5473	49.777	0.32076	48.478	0.32971
1.6026	49.821	0.31983	48.521	0.32876
1.6578	49.884	0.31948	48.584	0.3284
1.7131	49.851	0.31964	48.552	0.32857
1.7683	49.928	0.31951	48.628	0.3284
1.8236	49.95	0.31877	48.649	0.32766
1.8789	49.976	0.31864	48.676	0.32752
1.9341	49.979	0.31855	48.68	0.32743
1.9894	50.029	0.31809	48.728	0.32695
2.0447	50.055	0.31763	48.755	0.32648
2.0999	50.078	0.31753	48.778	0.32637
2.1552	50.096	0.31665	48.796	0.32548
2.2104	50.176	0.31589	48.875	0.3247
2.2657	50.193	0.31569	48.893	0.32449
2.321	50.201	0.31566	48.901	0.32446
2.3762	50.284	0.31516	48.982	0.32393
2.4315	50.279	0.3141	48.978	0.32286
2.4867	50.342	0.31412	49.04	0.32286
2.542	50.392	0.31333	49.088	0.32206
2.5973	50.471	0.31303	49.167	0.32173
2.6525	50.463	0.31343	49.159	0.32213
2.7078	50.482	0.31296	49.178	0.32166
2.763	50.514	0.31259	49.21	0.32127
2.8183	50.524	0.31251	49.22	0.32118
2.8736	50.584	0.31209	49.28	0.32074
2.9288	50.625	0.31107	49.32	0.3197
2.9841	50.651	0.31067	49.346	0.31929
3.0393	50.697	0.3105	49.392	0.31909
3.0946	50.755	0.30968	49.449	0.31826
3.1499	50.783	0.30907	49.475	0.31764
3.2051	50.751	0.30915	49.445	0.31772
3.2604	50.746	0.30863	49.439	0.31719
3.3156	50.767	0.30856	49.461	0.31711
3.3709	50.791	0.30737	49.485	0.31591
3.4262	50.812	0.30798	49.506	0.31652
3.4814	50.826	0.30881	49.521	0.31734
3.5367	50.866	0.30832	49.56	0.31685
3.592	50.892	0.30794	49.585	0.31645
3.6472	50.917	0.30732	49.611	0.31583
3.7025	50.985	0.30773	49.678	0.31623
3.7577	50.995	0.30776	49.687	0.31626
3.813	50.995	0.30729	49.688	0.31578
3.8683	51.04	0.30618	49.732	0.31465
3.9235	51.073	0.30628	49.765	0.31473
3.9788	51.108	0.30582	49.8	0.31427
4.034	51.119	0.30622	49.81	0.31466
4.0893	51.136	0.30594	49.828	0.31437
4.1446	51.191	0.30646	49.882	0.31488
4.1998	51.21	0.30536	49.901	0.31377
4.2551	51.22	0.30607	49.912	0.31448
4.3103	51.274	0.30545	49.965	0.31384
4.3656	51.318	0.30577	50.009	0.31415
4.4209	51.312	0.30568	50.003	0.31406
4.4761	51.339	0.30569	50.029	0.31405
4.5314	51.367	0.30479	50.057	0.31314
4.5866	51.366	0.30491	50.056	0.31326
4.6419	51.401	0.30469	50.09	0.31303
4.6972	51.45	0.30418	50.139	0.3125
4.7524	51.456	0.30442	50.145	0.31274
4.8077	51.534	0.3037	50.221	0.312
4.863	51.547	0.30308	50.234	0.31136
4.9182	51.587	0.30265	50.274	0.31092
4.9735	51.581	0.30215	50.268	0.31041
5.0287	51.639	0.30276	50.326	0.31102
5.084	51.646	0.30293	50.333	0.31119
5.1393	51.663	0.30321	50.349	0.31146
5.1945	51.707	0.30253	50.393	0.31077
5.2498	51.733	0.30206	50.418	0.31027
5.305	51.758	0.30207	50.443	0.31027
5.3603	51.818	0.30127	50.502	0.30946
5.4156	51.855	0.30175	50.539	0.30993
5.4708	51.908	0.30155	50.591	0.30971
5.5261	51.884	0.30191	50.567	0.31007
5.5813	51.905	0.30151	50.588	0.30965
5.6366	51.956	0.30086	50.638	0.30899
5.6919	51.947	0.30128	50.629	0.3094
5.7471	51.935	0.30249	50.617	0.31061
5.8024	52.002	0.30221	50.683	0.31032
5.8576	52.019	0.30263	50.701	0.31072
5.9129	52.059	0.30237	50.74	0.31045
5.9682	52.07	0.30219	50.751	0.31027
6.0234	52.118	0.30229	50.798	0.31036
6.0787	52.158	0.30176	50.837	0.30982
6.134	52.134	0.30261	50.814	0.31066
6.1892	52.21	0.30185	50.889	0.30989
6.2445	52.227	0.30164	50.905	0.30967
6.2997	52.292	0.3008	50.969	0.30882
6.355	52.29	0.30168	50.968	0.3097
6.4103	52.324	0.30139	51.001	0.30939
6.4655	52.383	0.30078	51.059	0.30876
6.5208	52.42	0.30072	51.095	0.3087
6.576	52.373	0.30061	51.049	0.30858
6.6313	52.419	0.30057	51.095	0.30853
6.6866	52.446	0.30046	51.121	0.30841
6.7418	52.468	0.3006	51.143	0.30854
6.7971	52.5	0.2995	51.174	0.30744
6.8523	52.469	0.30045	51.144	0.30838
6.9076	52.504	0.30086	51.18	0.30878
6.9629	52.561	0.30019	51.236	0.3081
7.0181	52.563	0.30041	51.238	0.30831
7.0734	52.671	0.29953	51.344	0.3074
7.1286	52.712	0.29984	51.384	0.30771
7.1839	52.76	0.29906	51.432	0.30691
7.2392	52.748	0.29996	51.42	0.30782
7.2944	52.786	0.30001	51.458	0.30786
7.3497	52.821	0.29962	51.492	0.30746
