Time	Fascicle Length R1_F1	Pennation Angle R1_F1	Fascicle Length R1_F2	Pennation Angle R1_F2	
0.055261	63.516	0.26157	67.131	0.2423
0.11052	63.565	0.26094	67.182	0.24171
0.16578	63.522	0.2607	67.134	0.24148
0.22104	63.589	0.26025	67.204	0.24107
0.2763	63.603	0.26004	67.217	0.24089
0.33156	63.642	0.25956	67.258	0.24043
0.38683	63.636	0.25969	67.249	0.24057
0.44209	63.638	0.26008	67.247	0.24098
0.49735	63.672	0.25983	67.281	0.24075
0.55261	63.794	0.25934	67.411	0.24028
0.60787	63.807	0.25977	67.423	0.24071
0.66313	63.818	0.25946	67.433	0.24041
0.71839	63.837	0.25995	67.45	0.24091
0.77365	63.901	0.25924	67.517	0.24024
0.82891	63.958	0.25932	67.575	0.24034
0.88417	63.945	0.25953	67.56	0.24054
0.93943	63.989	0.2591	67.604	0.24015
0.99469	64.021	0.25909	67.636	0.24015
1.05	64.059	0.25902	67.674	0.24009
1.1052	64.091	0.25848	67.707	0.23958
1.1605	64.123	0.25796	67.737	0.23908
1.2157	64.159	0.25777	67.774	0.2389
1.271	64.185	0.25808	67.8	0.2392
1.3263	64.276	0.2579	67.893	0.23905
1.3815	64.267	0.25783	67.881	0.23898
1.4368	64.354	0.2581	67.97	0.23925
1.492	64.401	0.25806	68.019	0.23925
1.5473	64.405	0.25722	68.022	0.23843
1.6026	64.419	0.25746	68.038	0.23866
1.6578	64.504	0.25711	68.125	0.23837
1.7131	64.501	0.25696	68.123	0.23822
1.7683	64.559	0.25638	68.182	0.23769
1.8236	64.591	0.2563	68.216	0.23765
1.8789	64.604	0.25491	68.231	0.2363
1.9341	64.615	0.25469	68.243	0.23608
1.9894	64.69	0.25405	68.322	0.23548
2.0447	64.67	0.25355	68.301	0.23498
2.0999	64.737	0.25399	68.37	0.23544
2.1552	64.785	0.25409	68.42	0.23556
2.2104	64.814	0.25383	68.449	0.23531
2.2657	64.84	0.25375	68.475	0.23525
2.321	64.864	0.2534	68.499	0.23495
2.3762	64.916	0.25312	68.552	0.23471
2.4315	64.974	0.25285	68.612	0.23448
2.4867	65.006	0.25228	68.645	0.23394
2.542	65.027	0.25196	68.667	0.23363
2.5973	65.101	0.2519	68.744	0.23363
2.6525	65.106	0.25153	68.748	0.23329
2.7078	65.07	0.25099	68.711	0.23275
2.763	65.089	0.25173	68.727	0.23351
2.8183	65.167	0.25078	68.809	0.23261
2.8736	65.156	0.25023	68.797	0.23205
2.9288	65.265	0.25067	68.908	0.23255
2.9841	65.267	0.24998	68.911	0.23186
3.0393	65.327	0.25004	68.971	0.23195
3.0946	65.282	0.24973	68.922	0.23163
3.1499	65.386	0.2491	69.031	0.23102
3.2051	65.431	0.2495	69.075	0.23145
3.2604	65.429	0.24928	69.074	0.23123
3.3156	65.485	0.24878	69.132	0.23076
3.3709	65.519	0.24838	69.167	0.23038
3.4262	65.537	0.24838	69.185	0.23036
3.4814	65.608	0.24886	69.257	0.23086
3.5367	65.586	0.24807	69.234	0.2301
3.592	65.577	0.24748	69.224	0.22953
3.6472	65.626	0.24733	69.274	0.22939
3.7025	65.7	0.24648	69.352	0.22858
3.7577	65.766	0.24632	69.422	0.22844
3.813	65.78	0.24639	69.434	0.22855
3.8683	65.813	0.24609	69.469	0.22828
3.9235	65.874	0.24616	69.53	0.22837
3.9788	65.923	0.24627	69.58	0.2285
4.034	65.988	0.24578	69.646	0.22805
4.0893	66.084	0.24555	69.746	0.22785
4.1446	66.089	0.2455	69.751	0.22781
4.1998	66.132	0.24581	69.793	0.22813
4.2551	66.196	0.24546	69.862	0.22778
4.3103	66.232	0.24599	69.898	0.22831
4.3656	66.272	0.24628	69.94	0.22863
4.4209	66.262	0.24608	69.928	0.22841
4.4761	66.276	0.24616	69.941	0.22849
4.5314	66.29	0.24628	69.954	0.2286
4.5866	66.293	0.24667	69.956	0.22897
4.6419	66.288	0.24687	69.949	0.22917
4.6972	66.296	0.24691	69.956	0.2292
4.7524	66.338	0.24723	69.999	0.22952
4.8077	66.423	0.24699	70.087	0.22928
4.863	66.4	0.24785	70.061	0.23012
4.9182	66.45	0.24756	70.113	0.22984
4.9735	66.452	0.24755	70.115	0.22982
5.0287	66.529	0.2478	70.194	0.23009
5.084	66.546	0.24747	70.211	0.22977
5.1393	66.63	0.24745	70.297	0.22978
5.1945	66.678	0.24644	70.348	0.22882
5.2498	66.676	0.24655	70.343	0.22893
5.305	66.727	0.24638	70.395	0.22876
5.3603	66.773	0.24651	70.441	0.22891
5.4156	66.808	0.24599	70.476	0.22839
5.4708	66.841	0.24648	70.51	0.22889
5.5261	66.883	0.24594	70.552	0.22836
5.5813	66.943	0.24558	70.615	0.22803
5.6366	66.936	0.24557	70.606	0.22803
5.6919	67.007	0.24502	70.681	0.22751
5.7471	67.032	0.24524	70.706	0.22773
5.8024	67.016	0.24568	70.687	0.22815
5.8576	67.053	0.24586	70.723	0.22834
5.9129	67.13	0.24579	70.804	0.22828
5.9682	67.129	0.24627	70.8	0.22877
6.0234	67.218	0.24566	70.894	0.2282
6.0787	67.24	0.24579	70.916	0.22833
6.134	67.25	0.24568	70.925	0.22822
6.1892	67.3	0.24591	70.976	0.22846
6.2445	67.359	0.24534	71.039	0.22792
6.2997	67.408	0.24561	71.089	0.22818
6.355	67.396	0.24537	71.076	0.22796
6.4103	67.456	0.24513	71.137	0.22774
6.4655	67.496	0.2448	71.178	0.22743
6.5208	67.539	0.24461	71.222	0.22725
6.576	67.525	0.24432	71.206	0.22695
6.6313	67.55	0.24445	71.229	0.22709
6.6866	67.638	0.2441	71.32	0.22674
6.7418	67.683	0.244	71.366	0.22666
6.7971	67.726	0.2437	71.41	0.22638
6.8523	67.685	0.24398	71.365	0.22663
6.9076	67.778	0.2443	71.461	0.22697
6.9629	67.831	0.24405	71.516	0.22674
7.0181	67.885	0.24375	71.571	0.22647
7.0734	67.863	0.2443	71.546	0.227
7.1286	67.951	0.2441	71.637	0.22683
7.1839	68.017	0.24414	71.706	0.22691
7.2392	67.927	0.24489	71.611	0.22766
7.2944	67.921	0.24435	71.604	0.22712
7.3497	67.964	0.24505	71.647	0.22782
7.405	68.036	0.24499	71.72	0.22778
7.4602	68.175	0.24438	71.864	0.22721
7.5155	68.198	0.24474	71.887	0.22756
7.5707	68.241	0.24449	71.93	0.22734
7.626	68.326	0.24436	72.018	0.22723
7.6813	68.312	0.24432	72.003	0.22719
7.7365	68.303	0.24457	71.991	0.22742
7.7918	68.388	0.24442	72.081	0.22729
7.847	68.399	0.24501	72.091	0.22788
7.9023	68.369	0.24468	72.058	0.22757
7.9576	68.426	0.24447	72.118	0.22737
8.0128	68.515	0.24438	72.21	0.22731
8.0681	68.549	0.24453	72.244	0.22746
8.1233	68.524	0.24475	72.217	0.22766
