Time	Fascicle Length R1_F1	Pennation Angle R1_F1	Fascicle Length R1_F2	Pennation Angle R1_F2	
0.055261	71.332	0.21255	64.384	0.2342
0.11052	71.309	0.21328	64.986	0.23269
0.16578	71.251	0.21342	64.935	0.23282
0.22104	71.376	0.21273	65.05	0.23207
0.2763	71.334	0.21226	65.012	0.23161
0.33156	71.341	0.21256	65.02	0.23191
0.38683	71.439	0.21192	65.11	0.23123
0.44209	71.493	0.21203	65.161	0.23133
0.49735	71.538	0.21237	65.205	0.23166
0.55261	71.587	0.21194	65.249	0.2312
0.60787	71.631	0.21183	65.29	0.23105
0.66313	71.622	0.21165	65.284	0.23086
0.71839	71.636	0.21171	65.298	0.23092
0.77365	71.731	0.21166	65.387	0.23084
0.82891	71.752	0.21171	65.407	0.23087
0.88417	71.77	0.21135	65.428	0.23051
0.93943	71.785	0.21205	65.442	0.23118
0.99469	71.841	0.21157	65.493	0.23068
1.05	71.862	0.21139	65.514	0.23049
1.1052	71.925	0.21141	65.573	0.23049
1.1605	71.955	0.21117	65.604	0.23023
1.2157	72.001	0.21123	65.647	0.23027
1.271	71.994	0.21122	65.643	0.23026
1.3263	72.034	0.21144	65.68	0.23046
1.3815	72.068	0.2111	65.711	0.2301
1.4368	72.133	0.21189	65.772	0.23086
1.492	72.166	0.21097	65.8	0.22992
1.5473	72.297	0.21069	65.919	0.22958
1.6026	72.244	0.21067	65.872	0.22956
1.6578	72.305	0.21092	65.93	0.22979
1.7131	72.448	0.21056	66.06	0.22935
1.7683	72.449	0.21	66.059	0.22875
1.8236	72.446	0.20957	66.058	0.22826
1.8789	72.412	0.20998	66.03	0.22867
1.9341	72.383	0.21032	66.003	0.22903
1.9894	72.549	0.20986	66.154	0.22854
2.0447	72.6	0.21028	66.204	0.22893
2.0999	72.692	0.20965	66.287	0.22825
2.1552	72.742	0.20916	66.336	0.22771
2.2104	72.662	0.20985	66.265	0.2284
2.2657	72.641	0.2095	66.246	0.22807
2.321	72.863	0.20904	66.451	0.22756
2.3762	72.891	0.20903	66.477	0.22753
2.4315	72.992	0.2085	66.569	0.22697
2.4867	73.058	0.20891	66.632	0.22733
2.542	73.103	0.20876	66.673	0.22713
2.5973	73.113	0.2083	66.682	0.22663
2.6525	73.173	0.20832	66.738	0.22661
2.7078	73.191	0.20783	66.756	0.2261
2.763	73.177	0.20763	66.745	0.2259
2.8183	73.136	0.20769	66.71	0.22595
2.8736	73.215	0.20674	66.782	0.22499
2.9288	73.383	0.2063	66.937	0.2245
2.9841	73.257	0.20711	66.826	0.22531
3.0393	73.344	0.20682	66.906	0.22501
3.0946	73.459	0.2063	67.01	0.22448
3.1499	73.535	0.20577	67.082	0.22393
3.2051	73.557	0.20596	67.103	0.22413
3.2604	73.601	0.20615	67.143	0.2243
3.3156	73.736	0.2055	67.265	0.22363
3.3709	73.795	0.20571	67.32	0.2238
3.4262	73.795	0.20536	67.321	0.22342
3.4814	73.797	0.20507	67.326	0.22311
3.5367	73.798	0.20531	67.327	0.22335
3.592	73.832	0.20566	67.36	0.22369
3.6472	73.841	0.20589	67.371	0.22391
3.7025	73.961	0.20595	67.483	0.2239
3.7577	73.961	0.2054	67.487	0.22331
3.813	73.85	0.2053	67.387	0.22323
3.8683	73.965	0.20508	67.494	0.223
3.9235	73.982	0.20559	67.51	0.22352
3.9788	74.118	0.20537	67.634	0.22328
4.034	74.212	0.20469	67.72	0.22258
4.0893	74.221	0.20508	67.729	0.22297
4.1446	74.239	0.20516	67.749	0.22306
4.1998	74.386	0.20553	67.883	0.22339
4.2551	74.535	0.20451	68.019	0.22234
4.3103	74.581	0.20523	68.063	0.22305
4.3656	74.608	0.20472	68.09	0.22252
4.4209	74.707	0.20458	68.181	0.22236
4.4761	74.748	0.20471	68.219	0.22248
4.5314	74.765	0.20434	68.237	0.22209
4.5866	74.825	0.20404	68.294	0.22178
4.6419	74.945	0.20368	68.407	0.22139
4.6972	74.946	0.20406	68.407	0.22176
4.7524	75.111	0.20332	68.56	0.22096
4.8077	75.157	0.20311	68.604	0.22073
4.863	75.085	0.20361	68.54	0.22125
4.9182	75.279	0.20268	68.717	0.22028
4.9735	75.381	0.20221	68.812	0.21978
5.0287	75.479	0.2021	68.903	0.21965
5.084	75.621	0.20146	69.033	0.21898
5.1393	75.654	0.20169	69.066	0.21918
5.1945	75.775	0.20088	69.175	0.21834
5.2498	75.781	0.20092	69.183	0.21837
5.305	75.842	0.2007	69.239	0.21812
5.3603	75.881	0.20053	69.273	0.21794
5.4156	76.009	0.19974	69.389	0.21711
5.4708	76.03	0.20009	69.411	0.21741
5.5261	76.075	0.19944	69.45	0.21674
5.5813	76.044	0.19962	69.425	0.21691
5.6366	76.082	0.19967	69.459	0.21693
5.6919	76.193	0.19932	69.559	0.21656
5.7471	76.317	0.19884	69.672	0.21603
5.8024	76.413	0.19912	69.762	0.21626
5.8576	76.462	0.19861	69.806	0.21573
5.9129	76.506	0.199	69.847	0.21611
5.9682	76.594	0.19931	69.929	0.21639
6.0234	76.588	0.19976	69.923	0.21682
6.0787	76.522	0.20019	69.866	0.21723
6.134	76.605	0.19946	69.943	0.21647
6.1892	76.65	0.20008	69.986	0.21707
6.2445	76.708	0.19872	70.039	0.2157
6.2997	76.775	0.19843	70.1	0.2154
6.355	76.773	0.19811	70.099	0.2151
6.4103	76.82	0.19803	70.141	0.21502
6.4655	76.921	0.19758	70.233	0.21457
6.5208	76.958	0.19794	70.268	0.21491
6.576	77.016	0.19753	70.323	0.21449
6.6313	76.923	0.19841	70.24	0.21539
6.6866	76.962	0.19786	70.274	0.21483
6.7418	77.101	0.19748	70.399	0.21442
6.7971	77.035	0.19815	70.343	0.21511
6.8523	77.185	0.19719	70.479	0.21411
6.9076	77.259	0.1973	70.548	0.21419
6.9629	77.125	0.19799	70.431	0.21488
7.0181	77.083	0.19757	70.394	0.21448
7.0734	77.156	0.19848	70.464	0.21539
7.1286	77.361	0.19693	70.65	0.21381
7.1839	77.331	0.19688	70.623	0.21376
7.2392	77.368	0.19671	70.655	0.21359
7.2944	77.409	0.19671	70.696	0.21358
7.3497	77.443	0.19685	70.726	0.21372
7.405	77.487	0.19676	70.766	0.21361
7.4602	77.438	0.1976	70.723	0.21448
7.5155	77.529	0.1975	70.806	0.21435
7.5707	77.598	0.19777	70.869	0.21459
7.626	77.625	0.19763	70.895	0.21443
7.6813	77.588	0.19717	70.862	0.21395
7.7365	77.524	0.1977	70.804	0.21448
7.7918	77.55	0.19802	70.83	0.21479
7.847	77.63	0.19802	70.903	0.21477
7.9023	77.628	0.19875	70.902	0.21549
7.9576	77.646	0.19839	70.919	0.21511
8.0128	77.675	0.19858	70.948	0.2153
8.0681	77.642	0.19918	70.922	0.21589
8.1233	77.87	0.19858	71.128	0.21524
8.1786	77.792	0.19878	71.059	0.21545
8.2339	77.74	0.19961	71.015	0.21629
8.2891	77.881	0.19929	71.144	0.21594
8.3444	77.909	0.19943	71.17	0.21607
8.3996	77.849	0.19982	71.116	0.21646
8.4549	77.863	0.19931	71.13	0.21594
