Time	Fascicle Length R1_F1	Pennation Angle R1_F1	Fascicle Length R1_F2	Pennation Angle R1_F2	Time	Fascicle Length R2_F1	Pennation Angle R2_F1	
1.8789	56.777	0.36215	53.703	0.37952	1.8789	39.857	0.33283
1.9341	56.808	0.36319	53.734	0.38054	1.9341	39.85	0.33152
1.9894	56.772	0.36252	53.7	0.37986	1.9894	39.837	0.33203
2.0447	56.793	0.3616	53.72	0.37892	2.0447	39.854	0.33194
2.0999	56.823	0.36133	53.75	0.37863	2.0999	39.875	0.3326
2.1552	56.885	0.36174	53.811	0.37904	2.1552	39.893	0.33208
2.2104	56.946	0.36254	53.871	0.37982	2.2104	39.904	0.33068
2.2657	56.997	0.36228	53.921	0.37953	2.2657	39.929	0.33036
2.321	56.998	0.36176	53.921	0.37901	2.321	39.958	0.3312
2.3762	57.029	0.36221	53.952	0.37944	2.3762	39.937	0.33007
2.4315	57.062	0.36129	53.984	0.37851	2.4315	39.99	0.33024
2.4867	57.093	0.36262	54.016	0.37982	2.4867	39.954	0.3291
2.542	57.137	0.36209	54.059	0.37926	2.542	39.976	0.32898
2.5973	57.186	0.36094	54.104	0.37809	2.5973	40.07	0.32908
2.6525	57.196	0.36148	54.115	0.37861	2.6525	40.028	0.32832
2.7078	57.231	0.36101	54.15	0.37812	2.7078	40.074	0.3286
2.763	57.269	0.36088	54.188	0.37797	2.763	40.059	0.32867
2.8183	57.307	0.36055	54.224	0.37762	2.8183	40.14	0.32846
2.8736	57.339	0.36043	54.255	0.37748	2.8736	40.171	0.32835
2.9288	57.354	0.36052	54.271	0.37756	2.9288	40.186	0.32865
2.9841	57.39	0.36076	54.307	0.37778	2.9841	40.195	0.32834
3.0393	57.401	0.36019	54.318	0.3772	3.0393	40.212	0.32908
3.0946	57.435	0.36012	54.352	0.37709	3.0946	40.207	0.32839
3.1499	57.48	0.35932	54.394	0.37627	3.1499	40.258	0.32845
3.2051	57.476	0.3593	54.392	0.37623	3.2051	40.234	0.32918
3.2604	57.543	0.35842	54.457	0.37532	3.2604	40.325	0.32913
3.3156	57.572	0.35822	54.486	0.3751	3.3156	40.329	0.32899
3.3709	57.609	0.35745	54.521	0.37431	3.3709	40.374	0.32936
3.4262	57.664	0.35714	54.575	0.37395	3.4262	40.354	0.32916
3.4814	57.704	0.35552	54.614	0.37231	3.4814	40.374	0.33043
3.5367	57.803	0.3556	54.709	0.37235	3.5367	40.425	0.32937
3.592	57.811	0.35489	54.718	0.37163	3.592	40.438	0.33019
3.6472	57.863	0.35511	54.77	0.37181	3.6472	40.468	0.32968
3.7025	57.882	0.35483	54.789	0.37153	3.7025	40.479	0.33042
3.7577	57.929	0.3546	54.834	0.37129	3.7577	40.518	0.33111
3.813	57.947	0.35539	54.853	0.37209	3.813	40.489	0.3311
3.8683	57.963	0.35585	54.869	0.37254	3.8683	40.485	0.33048
3.9235	58.018	0.35559	54.922	0.37225	3.9235	40.484	0.32985
3.9788	58.042	0.35467	54.945	0.3713	3.9788	40.494	0.33021
4.034	57.998	0.35412	54.903	0.37077	4.034	40.484	0.33083
4.0893	58.053	0.35395	54.958	0.37055	4.0893	40.522	0.32976
4.1446	58.043	0.35344	54.948	0.37004	4.1446	40.507	0.33021
4.1998	58.09	0.35396	54.995	0.37054	4.1998	40.488	0.3292
4.2551	58.073	0.35295	54.978	0.36952	4.2551	40.453	0.33039
4.3103	58.123	0.35363	55.028	0.37018	4.3103	40.442	0.32905
4.3656	58.141	0.35296	55.046	0.36947	4.3656	40.446	0.32912
4.4209	58.2	0.35219	55.102	0.36867	4.4209	40.472	0.32818
4.4761	58.195	0.35142	55.098	0.36788	4.4761	40.502	0.32882
4.5314	58.247	0.35114	55.148	0.36757	4.5314	40.523	0.32824
4.5866	58.285	0.35096	55.185	0.36738	4.5866	40.527	0.32796
4.6419	58.32	0.35058	55.22	0.36698	4.6419	40.559	0.3282
4.6972	58.363	0.35097	55.263	0.36735	4.6972	40.534	0.32707
4.7524	58.43	0.35099	55.328	0.36735	4.7524	40.566	0.32623
4.8077	58.424	0.35098	55.323	0.36731	4.8077	40.556	0.32601
4.863	58.45	0.3502	55.349	0.36651	4.863	40.536	0.32539
4.9182	58.476	0.34985	55.375	0.36615	4.9182	40.566	0.32522
4.9735	58.451	0.34985	55.351	0.36613	4.9735	40.527	0.32478
5.0287	58.501	0.34969	55.4	0.36596	5.0287	40.51	0.32425
5.084	58.498	0.34978	55.398	0.36604	5.084	40.486	0.3245
5.1393	58.527	0.34964	55.424	0.36589	5.1393	40.487	0.32415
5.1945	58.53	0.34886	55.425	0.36512	5.1945	40.514	0.32458
5.2498	58.357	0.34866	55.26	0.36494	5.2498	40.473	0.32407
5.305	58.377	0.34689	55.275	0.36314	5.305	40.522	0.32531
5.3603	58.318	0.34701	55.219	0.36328	5.3603	40.567	0.32568
5.4156	58.302	0.34737	55.203	0.36362	5.4156	40.52	0.32512
5.4708	58.378	0.34772	55.274	0.36396	5.4708	40.586	0.32489
5.5261	58.361	0.34825	55.26	0.36447	5.5261	40.588	0.32422
5.5813	58.391	0.34756	55.288	0.36375	5.5813	40.592	0.32375
5.6366	58.431	0.34709	55.327	0.36327	5.6366	40.653	0.32411
5.6919	58.423	0.34729	55.319	0.36345	5.6919	40.645	0.32312
5.7471	58.441	0.34707	55.338	0.36322	5.7471	40.668	0.3229
5.8024	58.483	0.34723	55.378	0.36336	5.8024	40.722	0.32199
5.8576	58.466	0.34743	55.363	0.36356	5.8576	40.687	0.32158
5.9129	58.543	0.34685	55.437	0.36294	5.9129	40.741	0.32134
5.9682	58.537	0.34689	55.433	0.36298	5.9682	40.751	0.32061
6.0234	58.58	0.34627	55.473	0.36234	6.0234	40.766	0.32006
6.0787	58.547	0.34672	55.442	0.3628	6.0787	40.776	0.31919
6.134	58.537	0.34626	55.433	0.36234	6.134	40.778	0.31931
6.1892	58.559	0.34666	55.454	0.36272	6.1892	40.777	0.31848
6.2445	58.571	0.3455	55.465	0.36155	6.2445	40.792	0.3194
6.2997	58.602	0.34554	55.496	0.36159	6.2997	40.826	0.31912
6.355	58.626	0.34522	55.52	0.36126	6.355	40.842	0.31914
6.4103	58.644	0.34587	55.538	0.36189	6.4103	40.899	0.31806
6.4655	58.697	0.34618	55.592	0.36218	6.4655	40.943	0.31736
6.5208	58.687	0.34542	55.582	0.36143	6.5208	40.989	0.31843
6.576	58.688	0.34585	55.585	0.36185	6.576	41.013	0.31779
6.6313	58.708	0.3453	55.602	0.36132	6.6313	41.057	0.31818
6.6866	58.633	0.34572	55.53	0.36175	6.6866	40.986	0.31806
6.7418	58.703	0.34532	55.597	0.36133	6.7418	40.998	0.31752
6.7971	58.675	0.34505	55.571	0.36105	6.7971	40.979	0.3183
6.8523	58.692	0.34532	55.588	0.36129	6.8523	40.996	0.31644
6.9076	58.675	0.3445	55.571	0.36048	6.9076	41.018	0.31691
6.9629	58.722	0.34402	55.617	0.35997	6.9629	41.042	0.31681
7.0181	58.722	0.34371	55.617	0.35964	7.0181	41.028	0.31633
7.0734	58.716	0.34319	55.611	0.35912	7.0734	41.055	0.31635
7.1286	58.698	0.34295	55.593	0.35887	7.1286	41.059	0.31638
7.1839	58.69	0.34272	55.587	0.35862	7.1839	41.035	0.31666
7.2392	58.729	0.34255	55.625	0.35843	7.2392	41.091	0.31658
7.2944	58.763	0.34237	55.658	0.35822	7.2944	41.122	0.31602
7.3497	58.774	0.34263	55.668	0.3585	7.3497	41.125	0.31628
7.405	58.79	0.34254	55.685	0.35837	7.405	41.132	0.31569
7.4602	58.824	0.34215	55.717	0.35798	7.4602	41.157	0.31594
7.5155	58.814	0.34206	55.706	0.35788	7.5155	41.151	0.31603
7.5707	58.834	0.34122	55.725	0.35705	7.5707	41.224	0.31708
7.626	58.873	0.34192	55.763	0.35772	7.626	41.204	0.31617
7.6813	58.929	0.3413	55.816	0.35707	7.6813	41.232	0.31546
7.7365	58.965	0.34066	55.851	0.3564	7.7365	41.251	0.31548
7.7918	58.966	0.34027	55.852	0.35599	7.7918	41.245	0.31617
7.847	58.989	0.34025	55.874	0.35598	7.847	41.261	0.3162
7.9023	58.966	0.34081	55.854	0.35655	7.9023	41.278	0.31613
7.9576	58.997	0.34078	55.883	0.3565	7.9576	41.301	0.31593
8.0128	58.992	0.3406	55.88	0.35628	8.0128	41.293	0.31535
8.0681	58.962	0.34014	55.848	0.35582	8.0681	41.302	0.31608
8.1233	58.98	0.34013	55.866	0.3558	8.1233	41.337	0.31538
8.1786	58.97	0.34021	55.859	0.35589	8.1786	41.359	0.31521
8.2339	59.002	0.34087	55.89	0.35653	8.2339	41.383	0.31436
8.2891	59.016	0.34117	55.905	0.35681	8.2891	41.361	0.3134
8.3444	59.061	0.34108	55.948	0.35671	8.3444	41.382	0.31341
8.3996	59.066	0.34095	55.952	0.35656	8.3996	41.383	0.31303
8.4549	59.058	0.34121	55.947	0.35682	8.4549	41.373	0.31257
8.5102	59.074	0.34091	55.963	0.35649	8.5102	41.403	0.31271
8.5654	59.091	0.34056	55.979	0.35613	8.5654	41.419	0.31279
8.6207	59.11	0.34066	55.998	0.35622	8.6207	41.408	0.31258
8.676	59.124	0.34078	56.012	0.35632	8.676	41.442	0.3126
8.7312	59.136	0.34066	56.024	0.3562	8.7312	41.496	0.3123
8.7865	59.124	0.34071	56.012	0.35625	8.7865	41.516	0.31207
8.8417	59.145	0.34159	56.034	0.35711	8.8417	41.551	0.31051
8.897	59.167	0.34187	56.057	0.35738	8.897	41.536	0.31019
8.9523	59.212	0.34123	56.099	0.35671	8.9523	41.594	0.30958
9.0075	59.204	0.34067	56.091	0.35616	9.0075	41.643	0.31072
9.0628	59.234	0.34114	56.119	0.35661	9.0628	41.682	0.30945
9.118	59.199	0.3413	56.086	0.3568	9.118	41.724	0.30978
9.1733	59.227	0.34101	56.112	0.3565	9.1733	41.748	0.3093
9.2286	59.198	0.3414	56.083	0.3569	9.2286	41.728	0.30872
9.2838	59.176	0.34165	56.064	0.35716	9.2838	41.732	0.30901
9.3391	59.195	0.34141	56.084	0.3569	9.3391	41.741	0.30894
9.3943	59.222	0.3408	56.109	0.35628	9.3943	41.74	0.30922
9.4496	59.269	0.34057	56.154	0.35602	9.4496	41.784	0.30889
9.5049	59.254	0.34096	56.141	0.3564	9.5049	41.753	0.30835
9.5601	59.352	0.33964	56.235	0.35506	9.5601	41.862	0.30924
9.6154	59.323	0.34063	56.208	0.35605	9.6154	41.859	0.30836
9.6706	59.357	0.34037	56.24	0.35578	9.6706	41.873	0.30771
9.7259	59.381	0.33998	56.264	0.35538	9.7259	41.885	0.30822
9.7812	59.403	0.33996	56.285	0.35533	9.7812	41.901	0.3079
9.8364	59.436	0.33938	56.317	0.35474	9.8364	41.936	0.30789
9.8917	59.415	0.33898	56.297	0.35436	9.8917	41.943	0.30838
9.9469	59.384	0.33968	56.271	0.35505	9.9469	41.893	0.3086
10.002	59.488	0.33974	56.37	0.3551	10.002	41.957	0.30796
10.057	59.522	0.33982	56.404	0.35516	10.057	42.02	0.30723
10.113	59.576	0.33976	56.456	0.35506	10.113	42.045	0.30659
10.168	59.568	0.33899	56.448	0.35428	10.168	42.04	0.30668
10.223	59.651	0.33741	56.527	0.35268	10.223	42.091	0.30772
10.279	59.632	0.33887	56.511	0.35415	10.279	42.088	0.30689
10.334	59.675	0.33829	56.553	0.35354	10.334	42.067	0.30699
10.389	59.741	0.33777	56.617	0.35302	10.389	42.087	0.30767
10.444	59.861	0.33803	56.735	0.35321	10.444	42.143	0.30509
10.5	60.002	0.33737	56.873	0.35254	10.5	42.196	0.30488
10.555	60.092	0.33725	56.959	0.35241	10.555	42.199	0.30462
10.61	60.216	0.33617	57.077	0.35129	10.61	42.26	0.30518
10.665	60.241	0.33599	57.103	0.35111	10.665	42.267	0.30602
10.721	60.28	0.33579	57.141	0.3509	10.721	42.252	0.3061
10.776	60.336	0.33553	57.195	0.35061	10.776	42.278	0.30559
10.831	60.384	0.33461	57.24	0.34966	10.831	42.289	0.30582
10.886	60.489	0.33458	57.342	0.34961	10.886	42.305	0.30612
10.942	60.535	0.3351	57.387	0.35011	10.942	42.317	0.30557
10.997	60.569	0.33399	57.419	0.34899	10.997	42.325	0.30652
11.052	60.599	0.33383	57.447	0.34881	11.052	42.354	0.30605
11.107	60.635	0.33341	57.482	0.34838	11.107	42.375	0.30613
11.163	60.605	0.33375	57.454	0.34873	11.163	42.338	0.30635
11.218	60.624	0.33318	57.472	0.34815	11.218	42.357	0.30677
11.273	60.613	0.33311	57.461	0.34808	11.273	42.333	0.30656
11.328	60.625	0.33288	57.473	0.34785	11.328	42.362	0.30671
11.384	60.664	0.33336	57.511	0.34832	11.384	42.381	0.30642
11.439	60.658	0.33314	57.504	0.3481	11.439	42.405	0.30701
11.494	60.74	0.33398	57.585	0.3489	11.494	42.425	0.3057
11.55	60.774	0.33454	57.618	0.34945	11.55	42.426	0.30482
11.605	60.855	0.33435	57.696	0.34924	11.605	42.442	0.30401
11.66	60.828	0.33407	57.67	0.34899	11.66	42.479	0.30446
11.715	60.87	0.33426	57.712	0.34917	11.715	42.487	0.30435
11.771	60.918	0.33444	57.759	0.34934	11.771	42.508	0.30447
11.826	60.872	0.33542	57.714	0.35034	11.826	42.46	0.30406
11.881	60.97	0.33465	57.809	0.34951	11.881	42.506	0.30347
11.936	60.961	0.33286	57.801	0.34773	11.936	42.534	0.30585
11.992	61.01	0.33373	57.849	0.34858	11.992	42.537	0.30442
12.047	61.009	0.33324	57.847	0.34812	12.047	42.545	0.30507
12.102	61.021	0.33393	57.859	0.34877	12.102	42.542	0.30367
12.157	60.99	0.33314	57.829	0.34798	12.157	42.545	0.30439
12.213	60.996	0.33211	57.834	0.34696	12.213	42.598	0.3052
12.268	61.002	0.33318	57.841	0.34802	12.268	42.572	0.30416
12.323	61.068	0.33342	57.906	0.34823	12.323	42.585	0.30377
12.378	61.142	0.33384	57.977	0.34863	12.378	42.593	0.30308
12.434	61.137	0.33371	57.972	0.3485	12.434	42.626	0.30319
12.489	61.194	0.33422	58.029	0.34898	12.489	42.635	0.30241
12.544	61.193	0.33416	58.028	0.34892	12.544	42.639	0.30281
12.599	61.254	0.33461	58.087	0.34935	12.599	42.624	0.30193
12.655	61.224	0.33475	58.057	0.3495	12.655	42.595	0.3019
12.71	61.265	0.33479	58.097	0.34953	12.71	42.62	0.3015
12.765	61.222	0.33486	58.056	0.34962	12.765	42.607	0.30202
12.821	61.27	0.33471	58.102	0.34944	12.821	42.591	0.30138
12.876	61.261	0.33446	58.094	0.34921	12.876	42.605	0.30166
12.931	61.28	0.33446	58.112	0.3492	12.931	42.614	0.30165
12.986	61.3	0.33493	58.131	0.34965	12.986	42.607	0.30057
13.042	61.326	0.33419	58.156	0.34888	13.042	42.632	0.30084
13.097	61.351	0.33367	58.179	0.34837	13.097	42.631	0.30182
13.152	61.392	0.33437	58.22	0.34909	13.152	42.648	0.30204
13.207	61.406	0.3354	58.233	0.35012	13.207	42.589	0.30137
13.263	61.518	0.33539	58.34	0.35009	13.263	42.641	0.3013
13.318	61.568	0.33636	58.389	0.35106	13.318	42.638	0.30035
13.373	61.604	0.33693	58.426	0.35161	13.373	42.615	0.29886
13.428	61.645	0.33529	58.464	0.34995	13.428	42.638	0.30029
13.484	61.659	0.3352	58.478	0.34987	13.484	42.665	0.30052
13.539	61.691	0.33546	58.51	0.3501	13.539	42.615	0.30051
13.594	61.695	0.33491	58.514	0.34955	13.594	42.616	0.30126
13.649	61.706	0.33383	58.523	0.3485	13.649	42.677	0.30296
13.705	61.737	0.33528	58.553	0.34995	13.705	42.669	0.30115
13.76	61.863	0.33598	58.676	0.35059	13.76	42.656	0.29919
13.815	61.853	0.33558	58.667	0.35019	13.815	42.663	0.29906
13.87	61.887	0.33505	58.699	0.34964	13.87	42.666	0.29886
13.926	61.877	0.33494	58.691	0.34953	13.926	42.7	0.29916
13.981	61.923	0.33481	58.735	0.34937	13.981	42.718	0.29855
14.036	61.932	0.33403	58.744	0.34862	14.036	42.725	0.30041
14.092	62.004	0.33386	58.813	0.34842	14.092	42.711	0.29976
14.147	61.995	0.33335	58.805	0.34793	14.147	42.724	0.30013
14.202	62.003	0.33385	58.813	0.34844	14.202	42.733	0.30015
14.257	62.067	0.33367	58.873	0.34826	14.257	42.759	0.30002
14.313	62.061	0.33398	58.868	0.3486	14.313	42.749	0.30066
14.368	62.102	0.33421	58.907	0.34883	14.368	42.694	0.30136
14.423	62.072	0.33399	58.879	0.34863	14.423	42.685	0.30224
14.478	62.154	0.33534	58.958	0.34995	14.478	42.645	0.3009
14.534	62.159	0.3342	58.963	0.34882	14.534	42.662	0.30188
14.589	62.147	0.33397	58.953	0.34857	14.589	42.612	0.30192
14.644	62.173	0.33304	58.977	0.34763	14.644	42.645	0.30279
14.699	62.24	0.33171	59.042	0.34627	14.699	42.722	0.30261
14.755	62.242	0.33174	59.042	0.3463	14.755	42.723	0.30217
14.81	62.262	0.33141	59.061	0.34595	14.81	42.751	0.30167
14.865	62.267	0.33153	59.067	0.34609	14.865	42.771	0.30181
14.92	62.277	0.33188	59.077	0.34643	14.92	42.732	0.30104
14.976	62.288	0.33118	59.086	0.34575	14.976	42.738	0.30223
15.031	62.325	0.33203	59.123	0.34658	15.031	42.726	0.30085
15.086	62.338	0.33157	59.134	0.34614	15.086	42.766	0.30217
15.141	62.389	0.33217	59.184	0.34671	15.141	42.766	0.30085
15.197	62.343	0.33175	59.141	0.34631	15.197	42.74	0.30175
15.252	62.404	0.33184	59.2	0.34638	15.252	42.765	0.30175
15.307	62.406	0.33111	59.202	0.34565	15.307	42.77	0.30215
15.363	62.38	0.32998	59.177	0.34452	15.363	42.78	0.3033
15.418	62.428	0.33031	59.224	0.34483	15.418	42.806	0.30245
15.473	62.43	0.33012	59.226	0.34464	15.473	42.804	0.30273
15.528	62.459	0.32981	59.254	0.34431	15.528	42.849	0.30222
15.584	62.502	0.32978	59.296	0.34428	15.584	42.85	0.30186
15.639	62.494	0.3294	59.287	0.34387	15.639	42.857	0.30147
15.694	62.498	0.32908	59.291	0.34357	15.694	42.884	0.30181
15.749	62.541	0.32944	59.333	0.34389	15.749	42.916	0.30073
15.805	62.536	0.32841	59.328	0.34285	15.805	42.936	0.3016
15.86	62.503	0.32807	59.296	0.34254	15.86	42.972	0.30195
15.915	62.525	0.3276	59.318	0.34205	15.915	42.947	0.30315
15.97	62.54	0.32753	59.332	0.34199	15.97	42.911	0.30354
16.026	62.554	0.32743	59.346	0.34188	16.026	42.938	0.30313
16.081	62.513	0.32692	59.307	0.34137	16.081	42.937	0.30312
16.136	62.519	0.32692	59.312	0.34137	16.136	42.937	0.30295
16.191	62.489	0.32626	59.285	0.3407	16.191	42.9	0.30345
16.247	62.435	0.32646	59.233	0.34094	16.247	42.859	0.30262
16.302	62.416	0.32703	59.216	0.3415	16.302	42.846	0.30212
16.357	62.45	0.32628	59.247	0.34075	16.357	42.846	0.30282
16.412	62.407	0.32665	59.207	0.34113	16.412	42.834	0.30241
16.468	62.433	0.32625	59.231	0.34072	16.468	42.837	0.30298
16.523	62.461	0.32608	59.257	0.34055	16.523	42.837	0.30274
16.578	62.456	0.32626	59.252	0.34072	16.578	42.856	0.30285
16.634	62.454	0.32662	59.249	0.34107	16.634	42.88	0.30193
16.689	62.409	0.32554	59.207	0.33999	16.689	42.868	0.30239
16.744	62.384	0.32523	59.183	0.33969	16.744	42.863	0.3029
16.799	62.424	0.3253	59.222	0.33975	16.799	42.857	0.3026
16.855	62.432	0.32493	59.23	0.33937	16.855	42.855	0.30304
16.91	62.41	0.32476	59.208	0.33919	16.91	42.812	0.30342
16.965	62.42	0.32443	59.217	0.33887	16.965	42.81	0.30389
17.02	62.431	0.32413	59.226	0.33856	17.02	42.857	0.30484
17.076	62.447	0.32332	59.24	0.33774	17.076	42.901	0.30489
17.131	62.457	0.32302	59.25	0.33743	17.131	42.904	0.30545
17.186	62.428	0.32315	59.221	0.33755	17.186	42.913	0.30473
17.241	62.427	0.32296	59.22	0.33734	17.241	42.908	0.30426
17.297	62.441	0.32284	59.234	0.33722	17.297	42.901	0.30447
17.352	62.47	0.32292	59.261	0.33728	17.352	42.905	0.30441
17.407	62.469	0.32305	59.259	0.33741	17.407	42.902	0.30473
17.462	62.529	0.32281	59.319	0.33713	17.462	42.911	0.30468
17.518	62.474	0.32221	59.265	0.33653	17.518	42.93	0.30497
17.573	62.514	0.32206	59.303	0.33635	17.573	42.934	0.30389
17.628	62.504	0.32153	59.294	0.33582	17.628	42.937	0.30453
17.683	62.492	0.32137	59.284	0.33563	17.683	42.927	0.30448
17.739	62.439	0.32111	59.231	0.3354	17.739	42.92	0.30534
17.794	62.421	0.32033	59.215	0.33461	17.794	42.938	0.30542
17.849	62.404	0.32057	59.198	0.33487	17.849	42.892	0.30597
17.905	62.382	0.31978	59.177	0.33409	17.905	42.903	0.30687
17.96	62.383	0.32011	59.178	0.33442	17.96	42.902	0.30676
18.015	62.388	0.31938	59.182	0.33369	18.015	42.926	0.30705
18.07	62.38	0.31966	59.172	0.334	18.07	42.93	0.30736
18.126	62.363	0.31971	59.157	0.33404	18.126	42.924	0.30727
18.181	62.401	0.31959	59.195	0.33389	18.181	42.924	0.30736
18.236	62.342	0.31824	59.137	0.33255	18.236	42.916	0.30832
18.291	62.367	0.31826	59.161	0.33257	18.291	42.963	0.30772
18.347	62.372	0.31801	59.166	0.33232	18.347	42.97	0.30817
18.402	62.353	0.31812	59.147	0.33246	18.402	42.978	0.30877
18.457	62.411	0.31832	59.204	0.33263	18.457	43.02	0.30766
18.512	62.332	0.31839	59.128	0.33273	18.512	43	0.3088
18.568	62.355	0.31809	59.15	0.3324	18.568	42.995	0.31024
18.623	62.326	0.31767	59.121	0.33201	18.623	42.996	0.31012
18.678	62.322	0.31812	59.116	0.33249	18.678	43.001	0.31049
18.733	62.323	0.31897	59.115	0.33336	18.733	43.025	0.30953
18.789	62.29	0.3192	59.084	0.33357	18.789	42.997	0.3095
18.844	62.279	0.31908	59.074	0.33345	18.844	42.942	0.30987
18.899	62.238	0.31857	59.034	0.33296	18.899	42.948	0.31058
18.954	62.235	0.31855	59.032	0.33293	18.954	42.911	0.31051
19.01	62.219	0.31834	59.017	0.33273	19.01	42.921	0.31143
19.065	62.227	0.3183	59.024	0.33269	19.065	42.943	0.31103
19.12	62.207	0.31778	59.004	0.33219	19.12	42.928	0.31149
19.176	62.219	0.31776	59.014	0.33217	19.176	42.904	0.31216
19.231	62.127	0.31881	58.926	0.33329	19.231	42.841	0.31344
19.286	62.128	0.31919	58.927	0.33365	19.286	42.83	0.31279
19.341	62.046	0.3196	58.848	0.3341	19.341	42.791	0.3126
19.397	62.046	0.31959	58.848	0.33406	19.397	42.804	0.31082
19.452	62.049	0.31842	58.849	0.3329	19.452	42.822	0.31227
19.507	62.022	0.31839	58.823	0.33289	19.507	42.831	0.31169
19.562	61.997	0.318	58.799	0.33249	19.562	42.803	0.31332
19.618	61.964	0.31805	58.768	0.33258	19.618	42.78	0.31345
19.673	62.063	0.31752	58.864	0.33199	19.673	42.799	0.31372
19.728	61.915	0.31618	58.719	0.33071	19.728	42.767	0.31544
19.783	61.965	0.31693	58.768	0.33145	19.783	42.783	0.31477
19.839	61.963	0.31632	58.767	0.33083	19.839	42.8	0.31532
19.894	61.906	0.31681	58.711	0.33136	19.894	42.734	0.31466
19.949	61.931	0.31664	58.735	0.33118	19.949	42.772	0.31492
20.004	61.917	0.31653	58.721	0.33107	20.004	42.756	0.31538
20.06	61.886	0.31657	58.69	0.33111	20.06	42.735	0.31505
20.115	61.902	0.31663	58.705	0.33117	20.115	42.742	0.31548
20.17	61.915	0.31639	58.718	0.33092	20.17	42.705	0.31495
20.225	61.851	0.31648	58.655	0.33104	20.225	42.67	0.31508
20.281	61.88	0.31594	58.683	0.33047	20.281	42.684	0.31565
20.336	61.844	0.31545	58.647	0.33	20.336	42.726	0.31567
20.391	61.839	0.31524	58.643	0.32978	20.391	42.715	0.3155
20.447	61.798	0.31473	58.602	0.3293	20.447	42.749	0.31614
20.502	61.774	0.31613	58.579	0.3307	20.502	42.652	0.315
20.557	61.743	0.31546	58.548	0.33005	20.557	42.647	0.31523
20.612	61.734	0.31583	58.538	0.33045	20.612	42.6	0.31494
20.668	61.716	0.31628	58.523	0.33091	20.668	42.552	0.31542
20.723	61.674	0.31612	58.48	0.33076	20.723	42.533	0.3152
20.778	61.667	0.31658	58.473	0.33124	20.778	42.501	0.31341
20.833	61.615	0.31571	58.422	0.33038	20.833	42.501	0.31501
20.889	61.551	0.31606	58.36	0.33076	20.889	42.462	0.31409
20.944	61.54	0.31602	58.349	0.33073	20.944	42.455	0.31449
20.999	61.495	0.316	58.306	0.33072	20.999	42.447	0.31517
21.054	61.479	0.31615	58.29	0.33089	21.054	42.416	0.31572
21.11	61.429	0.3165	58.24	0.33126	21.11	42.371	0.31504
21.165	61.396	0.31556	58.209	0.33032	21.165	42.395	0.3163
21.22	61.391	0.31507	58.203	0.32983	21.22	42.437	0.31637
21.275	61.334	0.31492	58.149	0.32971	21.275	42.384	0.31725
21.331	61.322	0.31519	58.137	0.32998	21.331	42.378	0.3175
