Time	Fascicle Length R1_F1	Pennation Angle R1_F1	Fascicle Length R1_F2	Pennation Angle R1_F2	
0.053591	64.587	0.30151	63.204	0.31009
0.10718	64.646	0.30126	63.263	0.30982
0.16077	64.706	0.3008	63.323	0.30934
0.21436	64.797	0.30005	63.412	0.30857
0.26795	64.831	0.29943	63.445	0.30794
0.32154	64.876	0.29879	63.49	0.30729
0.37513	64.932	0.2983	63.545	0.30679
0.42872	65	0.29787	63.612	0.30634
0.48232	65.024	0.2975	63.637	0.30596
0.53591	65.083	0.29715	63.695	0.3056
0.5895	65.151	0.29629	63.762	0.30472
0.64309	65.22	0.29573	63.83	0.30415
0.69668	65.244	0.29565	63.854	0.30405
0.75027	65.315	0.29499	63.924	0.30338
0.80386	65.36	0.29489	63.969	0.30327
0.85745	65.4	0.29452	64.008	0.3029
0.91104	65.458	0.29437	64.065	0.30273
0.96463	65.476	0.29446	64.085	0.30281
1.0182	65.595	0.29387	64.202	0.3022
1.0718	65.614	0.29322	64.22	0.30154
1.1254	65.58	0.29312	64.187	0.30144
1.179	65.617	0.29301	64.223	0.30132
1.2326	65.635	0.29363	64.242	0.30193
1.2862	65.753	0.2928	64.358	0.30107
1.3398	65.786	0.29236	64.392	0.30063
1.3934	65.87	0.29196	64.474	0.30021
1.4469	65.905	0.29182	64.509	0.30007
1.5005	65.956	0.29183	64.56	0.30006
1.5541	65.999	0.29149	64.602	0.29971
1.6077	66.067	0.29121	64.67	0.29941
1.6613	66.113	0.29069	64.715	0.29888
1.7149	66.177	0.28992	64.779	0.29811
1.7685	66.26	0.28974	64.861	0.29791
1.8221	66.33	0.28916	64.93	0.29732
1.8757	66.371	0.28885	64.971	0.29699
1.9293	66.419	0.2885	65.019	0.29663
1.9829	66.49	0.28772	65.089	0.29585
2.0364	66.524	0.28763	65.123	0.29576
2.09	66.606	0.2871	65.203	0.2952
2.1436	66.622	0.28689	65.22	0.295
2.1972	66.661	0.28677	65.259	0.29486
2.2508	66.692	0.28648	65.29	0.29457
2.3044	66.747	0.28591	65.344	0.29398
2.358	66.8	0.28576	65.397	0.29383
2.4116	66.827	0.28523	65.424	0.29329
2.4652	66.884	0.2846	65.479	0.29264
2.5188	66.976	0.28414	65.57	0.29217
2.5723	67.011	0.28362	65.606	0.29164
2.6259	67.058	0.2832	65.652	0.2912
2.6795	67.122	0.28268	65.716	0.29067
2.7331	67.239	0.28196	65.83	0.28993
2.7867	67.255	0.28181	65.847	0.28978
2.8403	67.31	0.28124	65.901	0.28919
2.8939	67.391	0.28098	65.98	0.28892
2.9475	67.402	0.28084	65.992	0.28877
3.0011	67.43	0.28075	66.02	0.28868
3.0547	67.485	0.28047	66.074	0.28838
3.1083	67.54	0.28	66.129	0.28791
3.1618	67.569	0.27973	66.159	0.28764
3.2154	67.604	0.27954	66.194	0.28745
3.269	67.683	0.27892	66.271	0.28681
3.3226	67.701	0.27869	66.289	0.28658
3.3762	67.729	0.27835	66.318	0.28623
3.4298	67.789	0.27822	66.377	0.28609
3.4834	67.895	0.27736	66.482	0.28521
3.537	67.889	0.27748	66.476	0.28533
3.5906	67.987	0.27659	66.573	0.28442
3.6442	68.02	0.27665	66.605	0.28448
3.6977	68.094	0.27676	66.679	0.28458
3.7513	68.113	0.27609	66.698	0.28389
3.8049	68.154	0.27616	66.738	0.28396
3.8585	68.151	0.27668	66.737	0.28447
3.9121	68.206	0.27597	66.791	0.28374
3.9657	68.259	0.27547	66.844	0.28323
4.0193	68.321	0.27505	66.904	0.2828
4.0729	68.402	0.27464	66.985	0.28239
4.1265	68.414	0.27438	66.996	0.28212
4.1801	68.483	0.27372	67.065	0.28145
4.2337	68.495	0.27408	67.077	0.2818
4.2872	68.521	0.27403	67.103	0.28175
4.3408	68.593	0.27369	67.174	0.2814
4.3944	68.615	0.27365	67.197	0.28136
4.448	68.668	0.2735	67.249	0.28118
4.5016	68.691	0.27295	67.272	0.28062
4.5552	68.782	0.2724	67.361	0.28006
4.6088	68.765	0.27254	67.345	0.28021
4.6624	68.792	0.27239	67.372	0.28006
4.716	68.836	0.27257	67.416	0.28023
4.7696	68.881	0.27253	67.46	0.28018
4.8232	68.983	0.27174	67.561	0.27937
4.8767	68.985	0.27182	67.564	0.27945
4.9303	69.005	0.2716	67.584	0.27922
4.9839	69.056	0.27165	67.634	0.27925
5.0375	69.102	0.27113	67.679	0.27874
5.0911	69.082	0.27139	67.66	0.279
5.1447	69.162	0.27143	67.739	0.27903
5.1983	69.138	0.27152	67.716	0.27911
5.2519	69.252	0.27091	67.828	0.27848
5.3055	69.232	0.27073	67.809	0.2783
5.3591	69.294	0.27022	67.87	0.27778
5.4126	69.337	0.27054	67.913	0.27809
5.4662	69.332	0.2706	67.908	0.27815
5.5198	69.414	0.27021	67.989	0.27774
5.5734	69.447	0.26955	68.022	0.27707
5.627	69.465	0.26924	68.04	0.27676
5.6806	69.524	0.26879	68.098	0.2763
5.7342	69.56	0.26875	68.134	0.27625
5.7878	69.595	0.2684	68.169	0.27588
5.8414	69.728	0.26661	68.299	0.27408
5.895	69.75	0.26722	68.32	0.27469
5.9486	69.72	0.26817	68.292	0.27565
6.0021	69.823	0.26777	68.394	0.27524
6.0557	69.827	0.26771	68.397	0.27517
6.1093	69.888	0.26666	68.458	0.27411
6.1629	69.913	0.26597	68.482	0.27341
6.2165	69.916	0.2652	68.485	0.27264
6.2701	69.984	0.26475	68.553	0.27217
6.3237	70.082	0.26435	68.649	0.27177
6.3773	70.14	0.26417	68.707	0.27157
6.4309	70.191	0.26383	68.757	0.27122
6.4845	70.21	0.26315	68.777	0.27054
6.538	70.262	0.26226	68.828	0.26963
6.5916	70.352	0.26167	68.916	0.26902
6.6452	70.291	0.26193	68.855	0.26929
6.6988	70.324	0.26161	68.888	0.26895
6.7524	70.373	0.26142	68.936	0.26875
6.806	70.372	0.26122	68.935	0.26856
6.8596	70.393	0.26105	68.955	0.26838
6.9132	70.394	0.26108	68.957	0.2684
6.9668	70.403	0.26032	68.966	0.26764
7.0204	70.418	0.26049	68.981	0.26781
7.074	70.503	0.25965	69.064	0.26695
7.1275	70.54	0.25972	69.102	0.26701
7.1811	70.541	0.25921	69.102	0.26651
7.2347	70.5	0.25885	69.062	0.26615
7.2883	70.551	0.25707	69.112	0.26436
7.3419	70.551	0.25689	69.112	0.26418
7.3955	70.577	0.25642	69.137	0.26369
7.4491	70.596	0.2561	69.155	0.26336
7.5027	70.616	0.25577	69.175	0.26304
7.5563	70.658	0.25605	69.218	0.26331
7.6099	70.738	0.25606	69.296	0.26332
7.6635	70.723	0.25611	69.283	0.26336
7.717	70.768	0.25525	69.326	0.26249
7.7706	70.76	0.25414	69.318	0.26137
7.8242	70.742	0.25346	69.3	0.26069
7.8778	70.745	0.25328	69.303	0.2605
7.9314	70.807	0.25303	69.364	0.26025
7.985	70.789	0.25342	69.347	0.26064
8.0386	70.846	0.25371	69.405	0.26092
8.0922	70.86	0.25402	69.42	0.26124
8.1458	70.89	0.25433	69.449	0.26155
8.1994	70.914	0.25479	69.473	0.26201
8.2529	70.835	0.25495	69.396	0.26216
8.3065	70.896	0.25443	69.456	0.26164
8.3601	70.892	0.25457	69.452	0.26178
8.4137	70.893	0.25442	69.453	0.26164
8.4673	70.906	0.25457	69.467	0.26177
