Time	Fascicle Length R1_F1	Pennation Angle R1_F1	Fascicle Length R1_F2	Pennation Angle R1_F2	
0.055261	74.724	0.22744	72.867	0.23334
0.11052	74.86	0.227	73.001	0.23289
0.16578	74.915	0.2268	73.056	0.23268
0.22104	74.886	0.22596	73.027	0.23185
0.2763	74.877	0.22612	73.017	0.232
0.33156	74.883	0.22582	73.023	0.2317
0.38683	74.899	0.22605	73.039	0.23193
0.44209	74.984	0.22583	73.123	0.2317
0.49735	74.89	0.22527	73.03	0.23114
0.55261	74.904	0.22464	73.044	0.23052
0.60787	74.964	0.22525	73.103	0.23112
0.66313	75.008	0.22405	73.146	0.22992
0.71839	75.119	0.22386	73.254	0.22971
0.77365	75.192	0.22337	73.325	0.22921
0.82891	75.167	0.22407	73.302	0.22991
0.88417	75.115	0.22363	73.25	0.22947
0.93943	75.135	0.22343	73.27	0.22926
0.99469	75.155	0.22451	73.29	0.23034
1.05	75.17	0.22324	73.304	0.22906
1.1052	75.203	0.22366	73.336	0.22948
1.1605	75.254	0.22297	73.386	0.22879
1.2157	75.315	0.22317	73.446	0.22899
1.271	75.356	0.2241	73.487	0.2299
1.3263	75.331	0.22308	73.462	0.22888
1.3815	75.414	0.22215	73.542	0.22793
1.4368	75.523	0.2221	73.65	0.22787
1.492	75.613	0.2221	73.739	0.22785
1.5473	75.715	0.22206	73.838	0.22781
1.6026	75.786	0.22187	73.909	0.22761
1.6578	75.866	0.22169	73.987	0.22742
1.7131	75.914	0.22202	74.035	0.22775
1.7683	75.932	0.22263	74.054	0.22836
1.8236	76.055	0.22235	74.174	0.22806
1.8789	76.174	0.2222	74.29	0.22791
1.9341	76.183	0.22227	74.298	0.22797
1.9894	76.196	0.22189	74.312	0.22758
2.0447	76.266	0.22191	74.38	0.2276
2.0999	76.227	0.22182	74.341	0.22751
2.1552	76.343	0.2218	74.455	0.22748
2.2104	76.336	0.22256	74.448	0.22824
2.2657	76.421	0.22221	74.531	0.22788
2.321	76.393	0.22217	74.503	0.22784
2.3762	76.489	0.22202	74.597	0.22767
2.4315	76.503	0.22201	74.611	0.22766
2.4867	76.509	0.22138	74.617	0.22704
2.542	76.594	0.22136	74.699	0.22701
2.5973	76.67	0.22081	74.775	0.22646
2.6525	76.718	0.22121	74.822	0.22686
2.7078	76.777	0.22029	74.879	0.22593
2.763	76.789	0.22072	74.891	0.22636
2.8183	76.956	0.21932	75.053	0.22494
2.8736	76.918	0.22005	75.017	0.22567
2.9288	76.916	0.21994	75.015	0.22556
2.9841	76.926	0.21956	75.024	0.22519
3.0393	76.955	0.22015	75.053	0.22577
3.0946	77.079	0.21934	75.173	0.22495
3.1499	77.146	0.21817	75.239	0.22378
3.2051	77.189	0.21768	75.28	0.22329
3.2604	77.182	0.21784	75.274	0.22344
3.3156	77.296	0.2175	75.384	0.22309
3.3709	77.331	0.21711	75.418	0.22269
3.4262	77.304	0.21785	75.393	0.22343
3.4814	77.389	0.2172	75.475	0.22277
3.5367	77.522	0.21642	75.605	0.22198
3.592	77.483	0.21545	75.567	0.22101
3.6472	77.449	0.2167	75.535	0.22228
3.7025	77.391	0.21635	75.478	0.22194
3.7577	77.576	0.21641	75.659	0.22199
3.813	77.513	0.21645	75.599	0.22203
3.8683	77.581	0.21607	75.664	0.22164
3.9235	77.614	0.21654	75.697	0.22211
3.9788	77.652	0.2169	75.735	0.22246
4.034	77.776	0.21529	75.855	0.22082
4.0893	77.737	0.21391	75.816	0.21945
4.1446	77.886	0.21282	75.962	0.21834
4.1998	77.877	0.21414	75.954	0.21968
4.2551	77.797	0.21532	75.877	0.22086
4.3103	77.969	0.21528	76.045	0.2208
4.3656	78.03	0.21505	76.104	0.22055
4.4209	77.962	0.21544	76.037	0.22095
4.4761	78.134	0.21445	76.205	0.21993
4.5314	78.002	0.21449	76.077	0.21998
4.5866	78.07	0.21473	76.144	0.22022
4.6419	78.007	0.21519	76.083	0.22068
4.6972	77.971	0.21475	76.048	0.22024
4.7524	78.048	0.21261	76.123	0.21808
4.8077	78.15	0.21201	76.223	0.21748
4.863	78.159	0.21207	76.232	0.21753
4.9182	78.128	0.21184	76.202	0.21731
4.9735	78.35	0.2107	76.419	0.21614
5.0287	78.256	0.21105	76.327	0.2165
5.084	78.356	0.21181	76.426	0.21725
5.1393	78.469	0.21234	76.536	0.21776
5.1945	78.63	0.21162	76.692	0.21702
5.2498	78.645	0.21164	76.708	0.21705
5.305	78.681	0.2115	76.743	0.2169
5.3603	78.716	0.21159	76.778	0.217
5.4156	78.719	0.21109	76.781	0.21651
5.4708	78.644	0.21118	76.709	0.2166
5.5261	78.682	0.2103	76.746	0.21572
5.5813	78.728	0.21108	76.791	0.2165
5.6366	78.69	0.21191	76.755	0.21732
5.6919	78.782	0.21139	76.844	0.2168
5.7471	78.858	0.21194	76.919	0.21735
5.8024	78.751	0.21198	76.814	0.21739
5.8576	78.797	0.21215	76.859	0.21755
5.9129	78.827	0.21129	76.888	0.21668
5.9682	78.749	0.21166	76.813	0.21706
6.0234	78.786	0.21183	76.849	0.21723
6.0787	78.909	0.2114	76.97	0.2168
6.134	78.899	0.21177	76.96	0.21717
6.1892	78.927	0.21145	76.987	0.21685
6.2445	78.89	0.21113	76.95	0.21653
6.2997	78.939	0.21075	76.998	0.21614
6.355	78.959	0.21049	77.017	0.21588
6.4103	78.873	0.21057	76.933	0.21598
6.4655	78.956	0.21218	77.015	0.21758
6.5208	78.852	0.21096	76.911	0.21636
6.576	78.914	0.21135	76.971	0.21674
6.6313	78.829	0.20959	76.887	0.21498
6.6866	78.817	0.20966	76.875	0.21506
6.7418	78.703	0.20975	76.763	0.21516
6.7971	78.755	0.20961	76.813	0.21502
6.8523	78.78	0.21078	76.838	0.21619
6.9076	78.809	0.21021	76.867	0.21562
6.9629	78.808	0.21004	76.866	0.21546
7.0181	78.88	0.20963	76.935	0.21505
7.0734	78.866	0.21018	76.923	0.21561
7.1286	78.786	0.21036	76.843	0.21581
7.1839	78.589	0.21123	76.649	0.21671
7.2392	78.513	0.21061	76.572	0.2161
7.2944	78.372	0.21063	76.434	0.21615
7.3497	78.303	0.21162	76.367	0.21716
7.405	78.263	0.21205	76.327	0.21759
7.4602	78.182	0.21167	76.249	0.21722
7.5155	78.225	0.21268	76.291	0.21824
7.5707	78.088	0.21385	76.158	0.21942
7.626	78.038	0.21417	76.109	0.21976
7.6813	78.112	0.21369	76.182	0.21927
7.7365	78.114	0.21483	76.184	0.22043
7.7918	77.952	0.21579	76.026	0.22139
7.847	78.01	0.2146	76.082	0.22019
7.9023	78.054	0.21519	76.124	0.22078
7.9576	78.023	0.2157	76.095	0.2213
8.0128	77.941	0.2153	76.015	0.2209
8.0681	77.907	0.21594	75.982	0.22155
8.1233	77.957	0.2155	76.03	0.2211
8.1786	77.856	0.21519	75.93	0.22081
8.2339	77.736	0.21674	75.813	0.22238
8.2891	77.834	0.2162	75.908	0.22183
8.3444	77.914	0.21609	75.986	0.22172
8.3996	77.933	0.2162	76.004	0.22184
8.4549	77.888	0.21688	75.961	0.22253
8.5102	77.945	0.21597	76.015	0.22159
8.5654	78.028	0.21491	76.095	0.22052
8.6207	77.98	0.21463	76.049	0.22025
8.676	77.941	0.21571	76.012	0.22134
8.7312	77.998	0.21513	76.067	0.22075
8.7865	77.982	0.21512	76.051	0.22074
8.8417	77.93	0.21572	75.999	0.22136
8.897	77.927	0.21589	75.996	0.22153
8.9523	77.88	0.2165	75.95	0.22214
9.0075	77.716	0.21699	75.789	0.22265
9.0628	77.676	0.21699	75.75	0.22266
9.118	77.644	0.21658	75.718	0.22225
9.1733	77.631	0.21705	75.706	0.22273
9.2286	77.562	0.21812	75.638	0.22381
9.2838	77.575	0.21756	75.65	0.22325
9.3391	77.663	0.2172	75.735	0.22287
9.3943	77.609	0.21674	75.682	0.22241
9.4496	77.652	0.21597	75.724	0.22163
9.5049	77.751	0.21621	75.822	0.22187
9.5601	77.742	0.21644	75.813	0.22209
9.6154	77.763	0.21516	75.832	0.22081
9.6706	77.716	0.21456	75.787	0.22025
9.7259	77.672	0.21573	75.746	0.22143
9.7812	77.759	0.21521	75.83	0.22089
9.8364	77.766	0.21588	75.839	0.22157
9.8917	77.826	0.21525	75.897	0.22092
9.9469	77.917	0.21328	75.987	0.21895
10.002	78.111	0.2139	76.176	0.21955
10.057	78.065	0.21388	76.131	0.21953
10.113	77.953	0.21424	76.022	0.2199
10.168	78.067	0.21283	76.132	0.21848
10.223	78.079	0.21316	76.145	0.21879
10.279	78.185	0.21244	76.249	0.21806
10.334	78.236	0.21257	76.299	0.21819
10.389	78.263	0.21219	76.324	0.2178
10.444	78.29	0.21121	76.35	0.21681
10.5	78.323	0.21092	76.384	0.21652
10.555	78.339	0.21063	76.398	0.21623
10.61	78.314	0.20999	76.374	0.21559
10.665	78.298	0.20964	76.358	0.21523
10.721	78.191	0.21018	76.253	0.21578
10.776	78.208	0.21001	76.27	0.21561
10.831	78.225	0.21028	76.286	0.21587
10.886	78.205	0.2095	76.267	0.21509
10.942	78.226	0.21036	76.288	0.21596
10.997	78.272	0.21039	76.331	0.21598
11.052	78.281	0.20936	76.34	0.21494
11.107	78.271	0.20957	76.33	0.21515
11.163	78.276	0.20959	76.336	0.21517
11.218	78.193	0.21057	76.256	0.21615
11.273	78.255	0.21027	76.316	0.21585
11.328	78.23	0.20942	76.291	0.215
11.384	78.215	0.2106	76.277	0.21619
11.439	78.203	0.21029	76.266	0.21588
11.494	78.246	0.21056	76.308	0.21614
11.55	78.301	0.21025	76.361	0.21583
11.605	78.264	0.21082	76.324	0.21639
11.66	78.21	0.2112	76.273	0.21676
11.715	78.252	0.21156	76.314	0.21711
11.771	78.283	0.21107	76.344	0.21661
11.826	78.345	0.21044	76.404	0.21598
11.881	78.337	0.21182	76.398	0.21736
11.936	78.372	0.2119	76.432	0.21743
11.992	78.441	0.21263	76.501	0.21815
12.047	78.404	0.2138	76.465	0.21931
12.102	78.443	0.21317	76.503	0.21867
12.157	78.427	0.21307	76.488	0.21856
12.213	78.444	0.21184	76.503	0.21732
12.268	78.393	0.21114	76.454	0.21663
12.323	78.406	0.21207	76.467	0.21756
12.378	78.367	0.21254	76.429	0.21802
12.434	78.38	0.2125	76.441	0.21797
12.489	78.286	0.21291	76.349	0.21839
12.544	78.298	0.21327	76.361	0.21874
12.599	78.291	0.21299	76.354	0.21846
12.655	78.374	0.21253	76.434	0.218
12.71	78.19	0.21324	76.255	0.21873
12.765	78.113	0.21418	76.18	0.21968
12.821	78.087	0.2147	76.154	0.22019
12.876	78.015	0.21476	76.083	0.22025
12.931	77.964	0.21426	76.032	0.21975
12.986	77.911	0.21472	75.98	0.22022
13.042	77.901	0.21486	75.97	0.22036
13.097	77.796	0.21454	75.867	0.22005
13.152	77.731	0.21536	75.803	0.22087
13.207	77.661	0.21451	75.734	0.22003
13.263	77.68	0.21496	75.752	0.22047
13.318	77.55	0.21495	75.624	0.22047
13.373	77.451	0.21521	75.527	0.22074
13.428	77.402	0.21459	75.477	0.22012
13.484	77.315	0.21447	75.391	0.22001
13.539	77.122	0.21523	75.203	0.22079
13.594	77.157	0.21573	75.238	0.2213
13.649	77.158	0.2165	75.239	0.22206
13.705	77.119	0.21553	75.199	0.2211
13.76	77.033	0.21594	75.115	0.22152
13.815	77.022	0.21654	75.104	0.22212
