Time	Fascicle Length R1_F1	Pennation Angle R1_F1	Fascicle Length R1_F2	Pennation Angle R1_F2	Time	Fascicle Length R2_F1	Pennation Angle R2_F1	Fascicle Length R2_F2	Pennation Angle R2_F2	
2.7647	53.268	0.32589	49.281	0.3439	2.7647	27.162	0.65148	25.764	0.70455
2.82	53.263	0.32644	49.275	0.34447	2.82	27.158	0.65051	25.757	0.7036
2.8753	53.27	0.32731	49.284	0.34533	2.8753	27.19	0.64969	25.789	0.70266
2.9306	53.323	0.32755	49.334	0.34561	2.9306	27.243	0.64913	25.841	0.70181
2.9859	53.398	0.32845	49.406	0.34655	2.9859	27.287	0.64577	25.882	0.69819
3.0412	53.495	0.33086	49.498	0.34896	3.0412	27.295	0.64316	25.889	0.69535
3.0965	53.59	0.33045	49.588	0.34852	3.0965	27.326	0.64332	25.92	0.69542
3.1518	53.576	0.33104	49.575	0.34912	3.1518	27.352	0.64183	25.947	0.69376
3.2071	53.637	0.33103	49.634	0.3491	3.2071	27.345	0.64176	25.941	0.69363
3.2624	53.663	0.33015	49.661	0.34821	3.2624	27.39	0.64091	25.985	0.69256
3.3177	53.706	0.32993	49.702	0.34794	3.3177	27.439	0.63896	26.034	0.69037
3.373	53.693	0.32931	49.69	0.3473	3.373	27.49	0.63814	26.085	0.68934
3.4283	53.759	0.32972	49.753	0.34773	3.4283	27.534	0.63711	26.127	0.68814
3.4835	53.871	0.33068	49.858	0.34869	3.4835	27.489	0.6366	26.081	0.68773
3.5388	53.879	0.33287	49.866	0.35094	3.5388	27.435	0.63644	26.028	0.68774
3.5941	53.85	0.33365	49.839	0.35175	3.5941	27.418	0.63699	26.015	0.68829
3.6494	53.893	0.3328	49.879	0.35087	3.6494	27.458	0.63606	26.052	0.68721
3.7047	53.907	0.33389	49.894	0.35198	3.7047	27.46	0.63579	26.055	0.68689
3.76	53.954	0.33396	49.939	0.35207	3.76	27.47	0.63511	26.064	0.68611
3.8153	53.944	0.33444	49.93	0.35257	3.8153	27.502	0.634	26.098	0.68477
3.8706	54.04	0.3345	50.021	0.35258	3.8706	27.528	0.63232	26.125	0.68289
3.9259	54.089	0.33496	50.069	0.35303	3.9259	27.545	0.63142	26.142	0.68188
3.9812	54.127	0.33463	50.108	0.35271	3.9812	27.585	0.63103	26.179	0.68132
4.0365	54.264	0.33482	50.238	0.35287	4.0365	27.605	0.62935	26.197	0.67944
4.0918	54.348	0.3346	50.319	0.35263	4.0918	27.626	0.62911	26.22	0.67912
4.1471	54.451	0.33494	50.417	0.35295	4.1471	27.621	0.62761	26.212	0.67754
4.2024	54.531	0.33512	50.493	0.35312	4.2024	27.672	0.62523	26.262	0.67486
4.2577	54.564	0.33467	50.524	0.35266	4.2577	27.725	0.62541	26.315	0.67489
4.313	54.683	0.33402	50.636	0.35197	4.313	27.758	0.62441	26.35	0.67383
4.3683	54.633	0.33406	50.587	0.35206	4.3683	27.746	0.62385	26.338	0.67329
4.4236	54.397	0.33455	50.363	0.35262	4.4236	27.767	0.6256	26.362	0.67503
4.4788	54.398	0.33543	50.366	0.3535	4.4788	27.771	0.62436	26.365	0.67373
4.5341	54.406	0.33576	50.375	0.3538	4.5341	27.746	0.62451	26.341	0.67392
4.5894	54.393	0.33503	50.363	0.35302	4.5894	27.753	0.62371	26.351	0.67302
4.6447	54.432	0.33433	50.4	0.3523	4.6447	27.802	0.62378	26.399	0.67296
4.7	54.471	0.33414	50.437	0.35208	4.7	27.84	0.62297	26.435	0.67208
4.7553	54.539	0.33341	50.503	0.35128	4.7553	27.898	0.62176	26.492	0.67055
4.8106	54.648	0.33244	50.607	0.35022	4.8106	27.932	0.6204	26.527	0.66904
4.8659	54.706	0.33119	50.661	0.34894	4.8659	27.987	0.62147	26.583	0.67001
4.9212	54.683	0.33144	50.64	0.3492	4.9212	28.003	0.62131	26.602	0.66984
4.9765	54.78	0.3307	50.732	0.34841	4.9765	28.011	0.62112	26.611	0.66962
5.0318	54.745	0.33092	50.696	0.34866	5.0318	28.041	0.62139	26.641	0.6699
5.0871	54.717	0.33126	50.67	0.34901	5.0871	28.073	0.62144	26.676	0.6699
5.1424	54.731	0.33176	50.684	0.34949	5.1424	28.069	0.62099	26.673	0.66949
5.1977	54.75	0.33144	50.702	0.34915	5.1977	28.075	0.62019	26.68	0.66861
5.253	54.776	0.33087	50.727	0.34855	5.253	28.093	0.61948	26.697	0.66778
5.3083	54.751	0.33103	50.705	0.3487	5.3083	28.093	0.619	26.698	0.66724
5.3636	54.822	0.3304	50.774	0.348	5.3636	28.119	0.61894	26.724	0.66715
5.4189	54.899	0.32981	50.846	0.34737	5.4189	28.186	0.61736	26.788	0.6654
5.4741	54.905	0.33021	50.854	0.34774	5.4741	28.172	0.61713	26.776	0.66514
5.5294	54.972	0.33035	50.917	0.34783	5.5294	28.24	0.61384	26.84	0.66162
5.5847	54.934	0.33037	50.882	0.34787	5.5847	28.217	0.61511	26.82	0.66296
5.64	55.016	0.33025	50.959	0.3477	5.64	28.241	0.61423	26.844	0.66203
5.6953	55.016	0.32972	50.961	0.34718	5.6953	28.283	0.61401	26.886	0.66165
5.7506	55.045	0.3296	50.987	0.34705	5.7506	28.328	0.61343	26.932	0.66095
5.8059	55.058	0.32895	51	0.34639	5.8059	28.317	0.61417	26.922	0.66167
5.8612	55.082	0.32938	51.024	0.34679	5.8612	28.352	0.61292	26.958	0.66033
5.9165	55.099	0.32913	51.04	0.34656	5.9165	28.377	0.61231	26.983	0.6596
5.9718	55.12	0.3292	51.061	0.34659	5.9718	28.367	0.61219	26.974	0.6595
6.0271	55.134	0.32893	51.073	0.34626	6.0271	28.37	0.61193	26.979	0.65926
6.0824	55.22	0.32826	51.154	0.34554	6.0824	28.389	0.61041	26.998	0.65765
6.1377	55.195	0.32711	51.129	0.34436	6.1377	28.359	0.61254	26.973	0.65993
6.193	55.212	0.32649	51.144	0.34372	6.193	28.348	0.61355	26.964	0.66105
6.2483	55.227	0.32654	51.159	0.34379	6.2483	28.35	0.61387	26.967	0.66132
6.3036	55.321	0.3251	51.246	0.34232	6.3036	28.382	0.614	27	0.66137
6.3589	55.282	0.32549	51.21	0.34278	6.3589	28.375	0.61446	26.996	0.66174
6.4142	55.307	0.32538	51.235	0.34266	6.4142	28.417	0.61378	27.039	0.66092
6.4694	55.335	0.32555	51.262	0.34281	6.4694	28.46	0.61381	27.082	0.66082
6.5247	55.433	0.32459	51.355	0.34179	6.5247	28.509	0.6122	27.129	0.65905
6.58	55.46	0.32434	51.379	0.34152	6.58	28.566	0.61134	27.187	0.65807
6.6353	55.503	0.32443	51.42	0.34161	6.6353	28.566	0.61092	27.187	0.65758
6.6906	55.473	0.32466	51.392	0.34185	6.6906	28.59	0.61094	27.215	0.65752
6.7459	55.532	0.32372	51.448	0.34087	6.7459	28.631	0.61109	27.257	0.65755
6.8012	55.562	0.32331	51.478	0.34045	6.8012	28.727	0.60955	27.351	0.65567
6.8565	55.648	0.32293	51.558	0.34002	6.8565	28.745	0.60891	27.37	0.65502
6.9118	55.701	0.32263	51.609	0.33969	6.9118	28.757	0.609	27.383	0.65506
6.9671	55.72	0.32277	51.628	0.33982	6.9671	28.801	0.60825	27.428	0.65419
7.0224	55.725	0.32173	51.632	0.33877	7.0224	28.818	0.60863	27.446	0.65451
7.0777	55.783	0.32271	51.688	0.3397	7.0777	28.807	0.60792	27.433	0.65382
7.133	55.865	0.32173	51.764	0.33869	7.133	28.868	0.60771	27.494	0.65345
7.1883	55.929	0.32188	51.826	0.3388	7.1883	28.875	0.60643	27.501	0.6521
7.2436	55.887	0.32162	51.786	0.33856	7.2436	28.94	0.60567	27.567	0.65113
7.2989	55.954	0.32138	51.85	0.3383	7.2989	28.961	0.60659	27.59	0.65202
7.3542	56.04	0.32148	51.932	0.33834	7.3542	28.967	0.6049	27.595	0.65033
7.4095	56.005	0.32103	51.898	0.33793	7.4095	29.052	0.60535	27.681	0.65057
7.4647	56.07	0.32105	51.959	0.33794	7.4647	29.088	0.60459	27.719	0.64975
7.52	56.064	0.32173	51.956	0.33862	7.52	29.077	0.60421	27.71	0.64928
7.5753	56.115	0.32039	52.004	0.33724	7.5753	29.1	0.60431	27.733	0.64933
7.6306	56.157	0.31955	52.044	0.3364	7.6306	29.111	0.60496	27.744	0.64993
7.6859	56.246	0.31925	52.128	0.33608	7.6859	29.158	0.60386	27.793	0.64871
7.7412	56.337	0.3187	52.214	0.33548	7.7412	29.161	0.60441	27.797	0.64929
7.7965	56.318	0.31745	52.194	0.33417	7.7965	29.178	0.60593	27.82	0.65092
7.8518	56.29	0.31663	52.168	0.33336	7.8518	29.161	0.60735	27.806	0.65234
7.9071	56.391	0.3148	52.262	0.33146	7.9071	29.143	0.60805	27.791	0.65313
7.9624	56.359	0.31446	52.231	0.33111	7.9624	29.152	0.60978	27.805	0.65489
8.0177	56.359	0.31486	52.231	0.33149	8.0177	29.139	0.60931	27.794	0.65444
8.073	56.408	0.31306	52.277	0.32966	8.073	29.18	0.6099	27.835	0.65489
8.1283	56.396	0.31284	52.266	0.32943	8.1283	29.226	0.60969	27.882	0.65461
8.1836	56.424	0.31288	52.294	0.32945	8.1836	29.25	0.61007	27.908	0.65493
8.2389	56.466	0.31244	52.332	0.329	8.2389	29.313	0.60909	27.972	0.6538
8.2942	56.447	0.31328	52.316	0.32983	8.2942	29.324	0.60851	27.982	0.65315
8.3495	56.486	0.31364	52.354	0.33012	8.3495	29.336	0.60763	27.994	0.65223
8.4048	56.607	0.31326	52.469	0.32969	8.4048	29.316	0.60597	27.974	0.65055
8.46	56.634	0.31264	52.494	0.32909	8.46	29.431	0.60417	28.086	0.64842
8.5153	56.692	0.31302	52.55	0.32946	8.5153	29.488	0.60227	28.144	0.6463
8.5706	56.703	0.31307	52.561	0.32949	8.5706	29.518	0.60163	28.173	0.64555
8.6259	56.85	0.31176	52.7	0.32812	8.6259	29.594	0.60076	28.248	0.64448
8.6812	56.923	0.31188	52.769	0.32821	8.6812	29.633	0.59952	28.285	0.64311
8.7365	56.937	0.31072	52.781	0.32706	8.7365	29.691	0.60071	28.347	0.64423
8.7918	57.005	0.31075	52.845	0.32705	8.7918	29.77	0.59937	28.426	0.64269
8.8471	57.024	0.31062	52.864	0.32688	8.8471	29.791	0.59912	28.448	0.64244
8.9024	57.067	0.31014	52.904	0.32637	8.9024	29.836	0.59847	28.493	0.64164
8.9577	57.07	0.31004	52.908	0.32624	8.9577	29.862	0.59878	28.522	0.64193
9.013	57.113	0.31005	52.949	0.32623	9.013	29.885	0.59906	28.546	0.64215
9.0683	57.123	0.31034	52.959	0.32654	9.0683	29.953	0.59835	28.613	0.64128
9.1236	57.139	0.31164	52.977	0.32783	9.1236	29.953	0.59668	28.612	0.63955
9.1789	57.176	0.31184	53.012	0.32801	9.1789	29.954	0.59655	28.614	0.63939
9.2342	57.213	0.31164	53.047	0.32776	9.2342	29.973	0.59675	28.634	0.63956
9.2895	57.309	0.31119	53.137	0.32728	9.2895	30.003	0.59534	28.663	0.63808
9.3448	57.271	0.31226	53.104	0.32834	9.3448	30.048	0.5944	28.708	0.63703
9.4001	57.289	0.31272	53.122	0.32876	9.4001	30.01	0.59467	28.674	0.63735
9.4553	57.358	0.31259	53.188	0.32859	9.4553	30.032	0.59436	28.697	0.63699
9.5106	57.506	0.3131	53.328	0.32905	9.5106	30.009	0.59274	28.672	0.63534
9.5659	57.638	0.31443	53.455	0.33036	9.5659	30.024	0.58974	28.684	0.6322
9.6212	57.817	0.31454	53.625	0.33043	9.6212	30.047	0.58937	28.706	0.63173
9.6765	57.741	0.31501	53.554	0.33092	9.6765	30.058	0.58801	28.718	0.63029
9.7318	57.899	0.31351	53.702	0.32933	9.7318	30.091	0.58646	28.748	0.62866
9.7871	57.895	0.31378	53.699	0.32962	9.7871	30.093	0.58613	28.751	0.62824
9.8424	57.998	0.31475	53.799	0.33058	9.8424	30.127	0.58484	28.783	0.62686
9.8977	58.01	0.31437	53.811	0.33018	9.8977	30.124	0.58409	28.78	0.62602
9.953	58.104	0.31501	53.9	0.33078	9.953	30.107	0.58283	28.762	0.62477
10.008	58.16	0.31416	53.953	0.32991	10.008	30.131	0.58348	28.788	0.62534
10.064	58.288	0.31531	54.075	0.33101	10.064	30.115	0.58175	28.771	0.62362
10.119	58.366	0.31566	54.149	0.33134	10.119	30.156	0.5805	28.81	0.62217
10.174	58.359	0.31576	54.145	0.33143	10.174	30.187	0.58237	28.845	0.62401
10.229	58.383	0.31511	54.167	0.33073	10.229	30.194	0.58233	28.854	0.62392
10.285	58.441	0.31491	54.222	0.3305	10.285	30.222	0.57986	28.879	0.62131
10.34	58.445	0.31491	54.228	0.33047	10.34	30.208	0.5789	28.865	0.62028
10.395	58.562	0.31395	54.337	0.32944	10.395	30.216	0.57784	28.872	0.61919
10.451	58.594	0.31341	54.368	0.32884	10.451	30.258	0.57682	28.917	0.61809
10.506	58.646	0.31294	54.416	0.32832	10.506	30.277	0.57575	28.935	0.61702
10.561	58.702	0.31227	54.469	0.32764	10.561	30.356	0.57594	29.014	0.61699
10.617	58.873	0.31128	54.63	0.3266	10.617	30.288	0.57564	28.945	0.61671
10.672	59.002	0.31056	54.753	0.32581	10.672	30.298	0.57436	28.953	0.61536
10.727	59.04	0.30961	54.788	0.32479	10.727	30.307	0.57534	28.965	0.6164
10.782	59.155	0.30854	54.896	0.32367	10.782	30.331	0.57563	28.99	0.6166
10.838	59.097	0.30886	54.843	0.324	10.838	30.326	0.57636	28.988	0.6173
10.893	59.242	0.30739	54.978	0.3225	10.893	30.351	0.57628	29.009	0.61717
10.948	59.244	0.30815	54.981	0.32326	10.948	30.393	0.57521	29.051	0.61599
11.004	59.269	0.30827	55.005	0.32339	11.004	30.388	0.5749	29.044	0.61566
11.059	59.374	0.30874	55.105	0.32385	11.059	30.394	0.57423	29.049	0.61488
11.114	59.545	0.30871	55.267	0.32379	11.114	30.435	0.57236	29.087	0.61279
11.169	59.691	0.30804	55.407	0.32308	11.169	30.456	0.57244	29.109	0.61273
11.225	59.854	0.3072	55.562	0.32219	11.225	30.526	0.5725	29.18	0.6126
11.28	60.067	0.30638	55.763	0.32123	11.28	30.477	0.57238	29.132	0.61275
11.335	60.249	0.30504	55.933	0.31979	11.335	30.538	0.57103	29.194	0.6114
11.391	60.274	0.30415	55.956	0.31886	11.391	30.543	0.57041	29.199	0.61065
11.446	60.382	0.3035	56.059	0.31818	11.446	30.532	0.56958	29.188	0.60981
11.501	60.347	0.30413	56.027	0.31882	11.501	30.535	0.56954	29.191	0.60976
11.557	60.362	0.30304	56.042	0.31772	11.557	30.474	0.57194	29.134	0.61227
11.612	60.47	0.30315	56.144	0.31777	11.612	30.494	0.57109	29.151	0.61148
11.667	60.461	0.30285	56.136	0.31747	11.667	30.459	0.57164	29.118	0.61211
11.722	60.504	0.30199	56.175	0.31655	11.722	30.467	0.57076	29.125	0.61123
11.778	60.5	0.30166	56.172	0.3162	11.778	30.48	0.57127	29.142	0.61174
11.833	60.574	0.30032	56.241	0.31479	11.833	30.525	0.57034	29.188	0.61073
11.888	60.63	0.29853	56.293	0.31294	11.888	30.557	0.57089	29.221	0.61132
11.944	60.602	0.29794	56.265	0.31234	11.944	30.591	0.57141	29.256	0.61195
11.999	60.556	0.29763	56.22	0.31204	11.999	30.629	0.57109	29.296	0.61152
12.054	60.551	0.29772	56.218	0.31213	12.054	30.585	0.57185	29.253	0.61225
12.109	60.629	0.29692	56.291	0.3113	12.109	30.58	0.57218	29.247	0.61264
12.165	60.616	0.29776	56.278	0.31215	12.165	30.592	0.57046	29.258	0.61094
12.22	60.576	0.29744	56.24	0.31182	12.22	30.566	0.57026	29.231	0.61081
12.275	60.507	0.29847	56.176	0.31284	12.275	30.548	0.57023	29.214	0.6109
12.331	60.421	0.29873	56.096	0.31311	12.331	30.533	0.5711	29.201	0.61185
12.386	60.541	0.29731	56.211	0.31163	12.386	30.466	0.57209	29.134	0.61301
12.441	60.569	0.2973	56.236	0.3116	12.441	30.458	0.57213	29.127	0.61312
12.497	60.549	0.29754	56.217	0.31182	12.497	30.459	0.57185	29.128	0.61283
12.552	60.538	0.29674	56.207	0.31102	12.552	30.444	0.57227	29.111	0.61326
12.607	60.513	0.29666	56.183	0.31094	12.607	30.449	0.57175	29.117	0.61276
12.662	60.599	0.29667	56.266	0.31093	12.662	30.426	0.57196	29.093	0.61309
12.718	60.547	0.29728	56.216	0.31154	12.718	30.377	0.57262	29.045	0.61389
12.773	60.569	0.29717	56.239	0.31141	12.773	30.322	0.57281	28.988	0.61429
12.828	60.638	0.2961	56.303	0.31029	12.828	30.34	0.57193	29.005	0.61338
12.884	60.558	0.29643	56.228	0.31066	12.884	30.361	0.57284	29.029	0.61425
12.939	60.626	0.2953	56.293	0.30947	12.939	30.282	0.57388	28.952	0.61551
12.994	60.731	0.29448	56.391	0.30862	12.994	30.32	0.57361	28.989	0.61524
13.049	60.554	0.29537	56.223	0.30956	13.049	30.324	0.57359	28.991	0.61514
13.105	60.493	0.29519	56.165	0.3094	13.105	30.248	0.57391	28.911	0.6156
13.16	60.46	0.29542	56.132	0.30966	13.16	30.238	0.57418	28.901	0.61594
13.215	60.372	0.29577	56.049	0.31005	13.215	30.265	0.57462	28.929	0.61636
13.271	60.392	0.29577	56.068	0.31005	13.271	30.298	0.57453	28.961	0.61621
13.326	60.278	0.29737	55.962	0.31168	13.326	30.228	0.57471	28.893	0.61647
13.381	60.413	0.29638	56.09	0.31065	13.381	30.219	0.57522	28.883	0.61705
13.437	60.36	0.29632	56.04	0.31061	13.437	30.217	0.57546	28.881	0.6173
13.492	60.344	0.29529	56.023	0.30958	13.492	30.245	0.57654	28.91	0.61834
13.547	60.312	0.29574	55.992	0.31005	13.547	30.228	0.57619	28.893	0.61802
13.602	60.237	0.29612	55.919	0.31045	13.602	30.17	0.57727	28.834	0.61925
13.658	60.133	0.2966	55.822	0.31099	13.658	30.205	0.57754	28.868	0.61941
13.713	60.14	0.297	55.83	0.31139	13.713	30.173	0.57693	28.837	0.61888
13.768	60.119	0.29717	55.81	0.31157	13.768	30.144	0.57709	28.808	0.61913
13.824	60.179	0.29678	55.865	0.31115	13.824	30.106	0.5764	28.768	0.61862
13.879	60.083	0.29699	55.773	0.3114	13.879	30.056	0.57786	28.716	0.62018
13.934	60.029	0.2971	55.723	0.31154	13.934	30.11	0.57736	28.771	0.61959
13.989	60.135	0.29607	55.821	0.31049	13.989	30.063	0.57878	28.729	0.62115
14.045	60.024	0.29709	55.717	0.31154	14.045	30.078	0.57872	28.745	0.6211
14.1	60.099	0.29616	55.786	0.31058	14.1	30.053	0.57879	28.717	0.62132
14.155	60.089	0.29593	55.776	0.31036	14.155	30.063	0.57955	28.727	0.622
14.211	60.003	0.29668	55.695	0.31116	14.211	30.046	0.58005	28.71	0.62253
14.266	60.063	0.29552	55.751	0.30997	14.266	29.971	0.58126	28.637	0.62401
14.321	60.079	0.29537	55.765	0.3098	14.321	29.891	0.58293	28.556	0.62605
14.377	60.081	0.29526	55.765	0.3097	14.377	29.874	0.58403	28.539	0.6273
14.432	60.093	0.29423	55.776	0.30864	14.432	29.899	0.58393	28.565	0.6271
14.487	60.017	0.29443	55.704	0.30889	14.487	29.964	0.58589	28.631	0.62897
14.542	60.085	0.29404	55.767	0.30849	14.542	29.928	0.5848	28.592	0.62794
14.598	59.999	0.29559	55.686	0.31009	14.598	30.015	0.58291	28.674	0.62577
14.653	59.928	0.29552	55.618	0.31004	14.653	29.973	0.58406	28.635	0.62708
14.708	59.921	0.29536	55.611	0.30989	14.708	29.926	0.58511	28.589	0.62836
14.764	59.869	0.29522	55.563	0.30976	14.764	29.912	0.58471	28.574	0.62788
14.819	59.782	0.29606	55.483	0.31064	14.819	29.903	0.58625	28.568	0.62943
14.874	59.87	0.29571	55.565	0.31026	14.874	29.821	0.58489	28.482	0.62815
14.929	59.657	0.29666	55.364	0.31128	14.929	29.725	0.58703	28.385	0.63064
14.985	59.573	0.29608	55.285	0.31071	14.985	29.656	0.58878	28.318	0.63261
15.04	59.522	0.29619	55.235	0.31084	15.04	29.614	0.59031	28.274	0.63435
15.095	59.428	0.29606	55.146	0.31074	15.095	29.624	0.5903	28.28	0.63427
15.151	59.411	0.2961	55.128	0.31079	15.151	29.604	0.59114	28.261	0.63521
15.206	59.334	0.29666	55.055	0.31136	15.206	29.554	0.5921	28.214	0.63645
15.261	59.257	0.29579	54.981	0.31051	15.261	29.547	0.59326	28.202	0.63766
15.317	59.21	0.29666	54.936	0.31142	15.317	29.536	0.59213	28.188	0.63654
15.372	59.165	0.29723	54.892	0.312	15.372	29.545	0.59152	28.196	0.63597
15.427	59.026	0.29672	54.762	0.31151	15.427	29.473	0.59199	28.121	0.63661
15.482	58.959	0.29762	54.7	0.31247	15.482	29.413	0.59527	28.064	0.64009
15.538	59.006	0.29736	54.744	0.3122	15.538	29.39	0.59583	28.041	0.64074
15.593	58.994	0.29718	54.731	0.31203	15.593	29.437	0.59502	28.085	0.63979
15.648	59.044	0.29789	54.775	0.31275	15.648	29.481	0.59229	28.122	0.63692
15.704	58.854	0.2985	54.595	0.31342	15.704	29.426	0.59325	28.067	0.63811
15.759	58.731	0.29875	54.48	0.31372	15.759	29.385	0.59489	28.027	0.63985
15.814	58.708	0.29903	54.457	0.31403	15.814	29.383	0.59508	28.023	0.64006
15.87	58.688	0.29933	54.437	0.31435	15.87	29.385	0.59461	28.024	0.63958
15.925	58.6	0.29902	54.353	0.31406	15.925	29.318	0.59787	27.962	0.64313
15.98	58.622	0.29897	54.373	0.31402	15.98	29.24	0.5992	27.884	0.64466
16.035	58.564	0.29926	54.318	0.31433	16.035	29.216	0.59886	27.857	0.64437
16.091	58.442	0.29957	54.203	0.31468	16.091	29.194	0.59888	27.833	0.64442
16.146	58.461	0.29964	54.222	0.31474	16.146	29.128	0.59978	27.771	0.64556
16.201	58.447	0.29975	54.206	0.31487	16.201	29.092	0.60032	27.732	0.6463
16.257	58.385	0.29953	54.147	0.31467	16.257	29.161	0.59932	27.799	0.64505
16.312	58.434	0.29994	54.193	0.31507	16.312	29.142	0.59804	27.781	0.64378
16.367	58.421	0.30047	54.181	0.31565	16.367	29.085	0.60016	27.726	0.64607
16.422	58.343	0.30086	54.107	0.31609	16.422	29.108	0.60002	27.748	0.64587
16.478	58.334	0.30138	54.097	0.31663	16.478	29.1	0.59896	27.736	0.64482
16.533	58.269	0.30245	54.036	0.31775	16.533	29.075	0.5991	27.713	0.64499
16.588	58.23	0.30212	53.999	0.31744	16.588	29.074	0.60062	27.711	0.6466
16.644	58.178	0.30298	53.949	0.31833	16.644	29.079	0.5994	27.713	0.64538
16.699	58.16	0.30339	53.932	0.31875	16.699	29.094	0.59775	27.724	0.64359
16.754	58.106	0.30284	53.879	0.31821	16.754	29.06	0.59909	27.693	0.64505
16.81	58.099	0.30249	53.872	0.3179	16.81	29.12	0.59907	27.751	0.6449
16.865	58.05	0.30297	53.825	0.31841	16.865	29.05	0.60045	27.681	0.64653
16.92	58.122	0.3032	53.892	0.31863	16.92	29.082	0.59885	27.71	0.6448
16.975	58.04	0.30448	53.814	0.31994	16.975	28.973	0.59964	27.599	0.64608
17.031	58.01	0.30465	53.785	0.32014	17.031	28.946	0.60115	27.572	0.64778
17.086	57.941	0.30461	53.722	0.32014	17.086	28.917	0.60397	27.547	0.6506
17.141	58.025	0.30405	53.8	0.31956	17.141	28.943	0.60247	27.572	0.64887
17.197	58.062	0.30366	53.832	0.31918	17.197	28.947	0.60214	27.571	0.64858
17.252	57.95	0.30446	53.728	0.32001	17.252	28.877	0.60357	27.503	0.65019
17.307	57.964	0.30509	53.74	0.32066	17.307	28.792	0.60421	27.419	0.65115
17.362	57.944	0.30515	53.72	0.32075	17.362	28.737	0.60609	27.363	0.6533
17.418	57.906	0.30582	53.682	0.32144	17.418	28.711	0.60646	27.333	0.65393
