Time	Fascicle Length R1_F1	Pennation Angle R1_F1	Fascicle Length R1_F2	Pennation Angle R1_F2	Time	Fascicle Length R2_F1	Pennation Angle R2_F1	Fascicle Length R2_F2	Pennation Angle R2_F2	
3.5316	60.852	0.26015	60.173	0.26911	3.5316	29.822	0.42154	28.375	0.44473
3.5835	60.896	0.25951	60.217	0.26845	3.5835	29.867	0.42147	28.419	0.44463
3.6354	60.914	0.25964	60.236	0.26859	3.6354	29.866	0.42132	28.418	0.44446
3.6874	60.937	0.26028	60.26	0.26921	3.6874	29.863	0.41963	28.414	0.44274
3.7393	60.968	0.26015	60.291	0.26907	3.7393	29.882	0.4196	28.434	0.4427
3.7912	60.985	0.25945	60.308	0.26836	3.7912	29.905	0.42018	28.457	0.44326
3.8432	61.023	0.2603	60.346	0.26922	3.8432	29.918	0.41933	28.469	0.44238
3.8951	61.044	0.26041	60.368	0.26932	3.8951	29.913	0.4192	28.465	0.44223
3.947	61.083	0.26043	60.408	0.26934	3.947	29.933	0.41947	28.485	0.4425
3.999	61.112	0.26077	60.437	0.26967	3.999	29.917	0.41893	28.47	0.44197
4.0509	61.149	0.26076	60.475	0.26965	4.0509	29.945	0.41795	28.497	0.44094
4.1028	61.156	0.26027	60.482	0.26915	4.1028	29.955	0.41884	28.508	0.44183
4.1548	61.204	0.26043	60.531	0.2693	4.1548	29.97	0.41858	28.523	0.44156
4.2067	61.228	0.26091	60.555	0.26978	4.2067	29.978	0.41812	28.531	0.44111
4.2586	61.229	0.26061	60.557	0.26948	4.2586	29.973	0.41844	28.527	0.44141
4.3106	61.27	0.26007	60.598	0.26892	4.3106	29.993	0.41836	28.545	0.44133
4.3625	61.238	0.25915	60.566	0.26799	4.3625	29.981	0.41975	28.536	0.44275
4.4144	61.231	0.2586	60.559	0.26743	4.4144	29.982	0.42087	28.538	0.44388
4.4664	61.264	0.25809	60.592	0.26691	4.4664	30.01	0.42031	28.565	0.44325
4.5183	61.267	0.25902	60.597	0.26786	4.5183	30	0.41938	28.555	0.44229
4.5702	61.28	0.25905	60.61	0.26789	4.5702	30.02	0.41995	28.574	0.44286
4.6222	61.337	0.25967	60.668	0.26851	4.6222	30.05	0.41883	28.604	0.4417
4.6741	61.374	0.26001	60.706	0.26884	4.6741	30.059	0.41776	28.612	0.44058
4.726	61.379	0.25968	60.711	0.26852	4.726	30.082	0.41816	28.636	0.44094
4.778	61.417	0.26013	60.75	0.26899	4.778	30.12	0.41792	28.673	0.44067
4.8299	61.445	0.26031	60.779	0.26917	4.8299	30.15	0.41766	28.703	0.44038
4.8818	61.441	0.26028	60.776	0.26913	4.8818	30.158	0.41726	28.711	0.43995
4.9338	61.441	0.25949	60.776	0.26834	4.9338	30.172	0.41758	28.725	0.44024
4.9857	61.474	0.25955	60.81	0.26838	4.9857	30.197	0.41707	28.75	0.43968
5.0377	61.493	0.25953	60.83	0.26836	5.0377	30.233	0.41628	28.786	0.43882
5.0896	61.477	0.25945	60.816	0.2683	5.0896	30.239	0.41662	28.792	0.43913
5.1415	61.512	0.25958	60.851	0.26843	5.1415	30.263	0.41623	28.815	0.4387
5.1935	61.543	0.25987	60.883	0.26871	5.1935	30.292	0.41579	28.845	0.43822
5.2454	61.568	0.2605	60.908	0.26934	5.2454	30.3	0.41435	28.851	0.43675
5.2973	61.554	0.25996	60.895	0.2688	5.2973	30.325	0.41507	28.877	0.43744
5.3493	61.624	0.26013	60.965	0.26895	5.3493	30.354	0.41449	28.906	0.43684
5.4012	61.653	0.26008	60.995	0.26889	5.4012	30.367	0.41393	28.918	0.43626
5.4531	61.632	0.2598	60.973	0.26862	5.4531	30.413	0.414	28.964	0.43627
5.5051	61.59	0.25946	60.933	0.26828	5.5051	30.439	0.41469	28.989	0.43692
5.557	61.62	0.26063	60.965	0.26945	5.557	30.424	0.41421	28.977	0.43646
5.6089	61.728	0.25999	61.073	0.26879	5.6089	30.474	0.4136	29.026	0.43581
5.6609	61.75	0.25938	61.095	0.26816	5.6609	30.504	0.41295	29.054	0.43509
5.7128	61.835	0.25892	61.179	0.26769	5.7128	30.543	0.41292	29.093	0.43503
5.7647	61.828	0.25853	61.174	0.26731	5.7647	30.563	0.41393	29.115	0.43601
5.8167	61.954	0.25874	61.3	0.2675	5.8167	30.598	0.41296	29.149	0.435
5.8686	62.039	0.25848	61.386	0.26722	5.8686	30.632	0.4123	29.182	0.43432
5.9205	62.023	0.25771	61.37	0.26644	5.9205	30.669	0.41277	29.218	0.43474
5.9725	62.083	0.25766	61.431	0.26638	5.9725	30.701	0.41258	29.251	0.43454
6.0244	62.086	0.25682	61.434	0.26553	6.0244	30.71	0.4136	29.26	0.43554
6.0763	62.146	0.2571	61.495	0.2658	6.0763	30.742	0.41243	29.291	0.43432
6.1283	62.18	0.2565	61.529	0.26518	6.1283	30.761	0.41271	29.31	0.43458
6.1802	62.16	0.25619	61.51	0.26489	6.1802	30.781	0.41347	29.331	0.43533
6.2321	62.229	0.25653	61.579	0.26522	6.2321	30.798	0.41318	29.348	0.43503
6.2841	62.24	0.25645	61.59	0.26513	6.2841	30.82	0.41243	29.369	0.43425
6.336	62.239	0.25564	61.59	0.26431	6.336	30.856	0.41258	29.405	0.43435
6.388	62.272	0.25569	61.624	0.26436	6.388	30.869	0.41258	29.419	0.43432
6.4399	62.286	0.2561	61.64	0.26476	6.4399	30.912	0.41145	29.462	0.43312
6.4918	62.307	0.25527	61.661	0.26392	6.4918	30.948	0.4123	29.499	0.43393
6.5438	62.349	0.25589	61.704	0.26455	6.5438	30.982	0.41093	29.532	0.43249
6.5957	62.376	0.25585	61.732	0.26451	6.5957	31.042	0.41046	29.591	0.43195
6.6476	62.41	0.25573	61.767	0.26439	6.6476	31.077	0.41023	29.626	0.43167
6.6996	62.439	0.2558	61.797	0.26445	6.6996	31.1	0.40902	29.649	0.43041
6.7515	62.473	0.25547	61.832	0.26411	6.7515	31.145	0.40899	29.693	0.43032
6.8034	62.487	0.25478	61.846	0.26341	6.8034	31.175	0.40978	29.723	0.43108
6.8554	62.544	0.25509	61.904	0.26372	6.8554	31.232	0.40903	29.779	0.43026
6.9073	62.599	0.25576	61.96	0.26439	6.9073	31.266	0.4084	29.813	0.4296
6.9592	62.637	0.25544	61.998	0.26406	6.9592	31.297	0.40816	29.844	0.42933
7.0112	62.638	0.25515	62	0.26377	7.0112	31.329	0.40772	29.876	0.42885
7.0631	62.647	0.25496	62.01	0.26357	7.0631	31.343	0.40872	29.89	0.42984
7.115	62.664	0.25522	62.029	0.26384	7.115	31.375	0.40811	29.923	0.42917
7.167	62.708	0.25604	62.074	0.26466	7.167	31.391	0.40712	29.939	0.42814
7.2189	62.753	0.25559	62.12	0.26419	7.2189	31.444	0.40627	29.991	0.42723
7.2708	62.808	0.25496	62.176	0.26355	7.2708	31.475	0.40648	30.023	0.4274
7.3228	62.812	0.25496	62.18	0.26355	7.3228	31.484	0.40634	30.033	0.42723
7.3747	62.822	0.25436	62.193	0.26294	7.3747	31.505	0.40605	30.054	0.42686
7.4266	62.903	0.25355	62.274	0.26211	7.4266	31.539	0.40657	30.086	0.42735
7.4786	62.948	0.25491	62.319	0.26348	7.4786	31.611	0.40484	30.157	0.42556
7.5305	62.905	0.2552	62.277	0.26376	7.5305	31.6	0.4041	30.148	0.4248
7.5824	62.929	0.25394	62.302	0.26249	7.5824	31.621	0.40497	30.168	0.42562
7.6344	62.945	0.25421	62.318	0.26276	7.6344	31.624	0.40443	30.171	0.42508
7.6863	62.929	0.25456	62.303	0.26311	7.6863	31.619	0.40389	30.167	0.42452
7.7382	62.942	0.25371	62.315	0.26225	7.7382	31.646	0.40338	30.193	0.42399
7.7902	62.96	0.25347	62.333	0.262	7.7902	31.643	0.40342	30.19	0.42401
7.8421	62.946	0.25326	62.319	0.26179	7.8421	31.653	0.40317	30.2	0.42372
7.8941	62.932	0.25325	62.306	0.26178	7.8941	31.651	0.40277	30.198	0.42331
7.946	62.932	0.25364	62.306	0.26218	7.946	31.637	0.40264	30.184	0.42318
7.9979	62.922	0.2539	62.297	0.26243	7.9979	31.618	0.40246	30.166	0.423
8.0499	62.913	0.25364	62.287	0.26217	8.0499	31.62	0.40252	30.168	0.42306
8.1018	62.97	0.25383	62.344	0.26235	8.1018	31.632	0.40192	30.178	0.42246
8.1537	62.888	0.25344	62.263	0.26197	8.1537	31.644	0.40265	30.191	0.42316
8.2057	62.937	0.25402	62.312	0.26255	8.2057	31.611	0.40234	30.159	0.42288
8.2576	62.94	0.25405	62.315	0.26258	8.2576	31.635	0.40201	30.182	0.42252
8.3095	62.925	0.25412	62.301	0.26266	8.3095	31.62	0.40219	30.168	0.42272
8.3615	62.899	0.2544	62.275	0.26294	8.3615	31.599	0.40214	30.149	0.42266
8.4134	62.904	0.25395	62.28	0.26249	8.4134	31.593	0.4027	30.142	0.42325
8.4653	62.911	0.25392	62.286	0.26246	8.4653	31.599	0.40248	30.148	0.42303
8.5173	62.902	0.25363	62.278	0.26217	8.5173	31.604	0.40321	30.154	0.42375
8.5692	62.908	0.25455	62.284	0.26309	8.5692	31.594	0.40191	30.143	0.42246
8.6211	62.883	0.25361	62.259	0.26215	8.6211	31.578	0.40297	30.128	0.42353
8.6731	62.883	0.2539	62.258	0.26245	8.6731	31.595	0.40257	30.144	0.42312
8.725	62.865	0.25383	62.24	0.26238	8.725	31.564	0.4025	30.112	0.42308
8.7769	62.823	0.25322	62.197	0.26176	8.7769	31.541	0.40303	30.09	0.42362
8.8289	62.775	0.25288	62.149	0.26143	8.8289	31.499	0.40416	30.049	0.42478
8.8808	62.821	0.25302	62.193	0.26156	8.8808	31.507	0.40343	30.057	0.42407
8.9327	62.778	0.25252	62.15	0.26107	8.9327	31.483	0.40412	30.033	0.42477
8.9847	62.779	0.25276	62.15	0.26131	8.9847	31.48	0.40347	30.029	0.42413
9.0366	62.753	0.25275	62.124	0.26129	9.0366	31.45	0.40362	30	0.4243
9.0885	62.69	0.25248	62.061	0.26103	9.0885	31.407	0.40468	29.958	0.4254
9.1405	62.729	0.25263	62.099	0.26118	9.1405	31.406	0.40413	29.956	0.42487
9.1924	62.711	0.25241	62.08	0.26097	9.1924	31.406	0.40445	29.956	0.42519
9.2444	62.672	0.25241	62.04	0.26096	9.2444	31.352	0.40498	29.903	0.42577
9.2963	62.657	0.25228	62.024	0.26084	9.2963	31.343	0.40535	29.894	0.42615
9.3482	62.638	0.25209	62.004	0.26066	9.3482	31.317	0.40599	29.868	0.42682
9.4002	62.628	0.2521	61.994	0.26068	9.4002	31.3	0.40638	29.85	0.42726
9.4521	62.613	0.25192	61.978	0.26051	9.4521	31.289	0.40687	29.838	0.42776
9.504	62.567	0.25209	61.932	0.26068	9.504	31.244	0.40684	29.795	0.42777
9.556	62.569	0.25284	61.934	0.26144	9.556	31.217	0.406	29.767	0.42695
9.6079	62.529	0.25224	61.893	0.26084	9.6079	31.194	0.40738	29.745	0.42836
9.6598	62.485	0.25234	61.849	0.26095	9.6598	31.154	0.40845	29.706	0.42949
9.7118	62.513	0.25258	61.875	0.2612	9.7118	31.148	0.4079	29.7	0.42894
9.7637	62.47	0.25267	61.832	0.26129	9.7637	31.112	0.40821	29.664	0.42929
9.8156	62.487	0.25231	61.847	0.26093	9.8156	31.117	0.40851	29.669	0.4296
9.8676	62.458	0.25203	61.818	0.26066	9.8676	31.096	0.40932	29.648	0.43044
9.9195	62.454	0.25238	61.813	0.261	9.9195	31.061	0.40926	29.614	0.43043
9.9714	62.452	0.25202	61.811	0.26065	9.9714	31.047	0.40844	29.599	0.4296
10.023	62.386	0.25221	61.745	0.26085	10.023	30.966	0.40963	29.52	0.43087
10.075	62.369	0.25247	61.728	0.26112	10.075	30.967	0.40959	29.521	0.43083
10.127	62.368	0.25272	61.725	0.26137	10.127	30.932	0.4099	29.487	0.43119
10.179	62.307	0.25215	61.664	0.26081	10.179	30.925	0.41075	29.481	0.43205
10.231	62.31	0.25237	61.666	0.26104	10.231	30.901	0.41118	29.455	0.43252
10.283	62.289	0.25264	61.645	0.26132	10.283	30.865	0.4112	29.42	0.43258
10.335	62.235	0.2528	61.591	0.26149	10.335	30.805	0.41164	29.361	0.43307
10.387	62.215	0.2529	61.569	0.26159	10.387	30.793	0.41227	29.349	0.43374
10.439	62.169	0.25243	61.522	0.26113	10.439	30.782	0.41306	29.338	0.43455
10.491	62.158	0.25322	61.511	0.26193	10.491	30.746	0.41235	29.302	0.43387
10.543	62.152	0.25306	61.504	0.26177	10.543	30.723	0.41267	29.279	0.43423
10.595	62.132	0.25244	61.482	0.26116	10.595	30.703	0.41401	29.26	0.43563
10.647	62.075	0.25312	61.425	0.26185	10.647	30.638	0.41411	29.195	0.43578
10.699	62.007	0.25298	61.357	0.26172	10.699	30.609	0.41506	29.167	0.43675
10.75	62.016	0.25324	61.366	0.26198	10.75	30.6	0.415	29.158	0.43672
10.802	62.016	0.25345	61.365	0.26219	10.802	30.586	0.41417	29.143	0.4359
10.854	61.991	0.25309	61.339	0.26183	10.854	30.572	0.41442	29.129	0.43616
10.906	61.955	0.25295	61.303	0.26169	10.906	30.548	0.4146	29.106	0.43635
10.958	61.928	0.25242	61.275	0.26118	10.958	30.532	0.41534	29.09	0.4371
11.01	61.956	0.25327	61.302	0.26202	11.01	30.526	0.41432	29.083	0.43611
11.062	61.885	0.2525	61.23	0.26126	11.062	30.508	0.41558	29.066	0.43739
11.114	61.857	0.25307	61.202	0.26185	11.114	30.464	0.41554	29.022	0.43737
11.166	61.837	0.25324	61.182	0.26204	11.166	30.453	0.41701	29.012	0.4389
11.218	61.846	0.25374	61.19	0.26254	11.218	30.447	0.41654	29.005	0.43846
11.27	61.826	0.25381	61.169	0.26262	11.27	30.42	0.41642	28.978	0.43836
11.322	61.785	0.2533	61.128	0.2621	11.322	30.405	0.41735	28.964	0.43932
11.374	61.765	0.25362	61.107	0.26244	11.374	30.399	0.41666	28.957	0.43863
11.426	61.729	0.25404	61.07	0.26287	11.426	30.369	0.41606	28.927	0.43804
11.478	61.679	0.25428	61.021	0.26313	11.478	30.329	0.41593	28.888	0.43791
11.529	61.692	0.25412	61.032	0.26295	11.529	30.34	0.4161	28.898	0.43811
11.581	61.643	0.25412	60.982	0.26296	11.581	30.278	0.41669	28.837	0.43875
11.633	61.597	0.25426	60.936	0.2631	11.633	30.25	0.41704	28.81	0.43915
11.685	61.595	0.25436	60.933	0.26321	11.685	30.228	0.41724	28.788	0.43939
11.737	61.59	0.2537	60.927	0.26254	11.737	30.223	0.4173	28.782	0.43946
11.789	61.54	0.2534	60.875	0.26225	11.789	30.205	0.41826	28.765	0.44045
11.841	61.509	0.25446	60.844	0.26333	11.841	30.163	0.41749	28.722	0.4397
11.893	61.476	0.25428	60.81	0.26316	11.893	30.15	0.41792	28.709	0.44016
11.945	61.435	0.25515	60.769	0.26403	11.945	30.09	0.418	28.651	0.44032
11.997	61.443	0.25433	60.776	0.26321	11.997	30.088	0.41813	28.647	0.44045
12.049	61.411	0.25374	60.743	0.26263	12.049	30.07	0.41897	28.63	0.4413
12.101	61.358	0.25341	60.689	0.26231	12.101	30.044	0.41991	28.604	0.44229
12.153	61.335	0.25334	60.665	0.26224	12.153	30.043	0.42076	28.604	0.44316
12.205	61.285	0.25457	60.615	0.2635	12.205	29.991	0.42093	28.552	0.4434
12.257	61.29	0.25449	60.619	0.26342	12.257	29.977	0.42057	28.538	0.44304
12.308	61.305	0.25444	60.633	0.26337	12.308	29.982	0.41989	28.542	0.44237
12.36	61.245	0.25408	60.573	0.26302	12.36	29.949	0.42088	28.509	0.44336
12.412	61.257	0.25504	60.584	0.26399	12.412	29.938	0.41957	28.497	0.44206
12.464	61.2	0.25536	60.526	0.26431	12.464	29.906	0.41991	28.466	0.44245
12.516	61.156	0.25424	60.48	0.26319	12.516	29.895	0.4208	28.456	0.44337
12.568	61.155	0.25483	60.479	0.26379	12.568	29.861	0.41992	28.421	0.44248
12.62	61.127	0.25445	60.45	0.26341	12.62	29.84	0.42065	28.401	0.44326
12.672	61.102	0.25388	60.424	0.26283	12.672	29.784	0.42231	28.346	0.44504
12.724	61.061	0.25358	60.382	0.26254	12.724	29.765	0.42321	28.326	0.44596
12.776	61.091	0.2549	60.412	0.26387	12.776	29.742	0.42195	28.303	0.44473
12.828	61.026	0.2544	60.345	0.26336	12.828	29.694	0.42373	28.257	0.44662
12.88	61.026	0.25377	60.345	0.26274	12.88	29.698	0.42409	28.259	0.44696
12.932	61.046	0.25411	60.365	0.2631	12.932	29.675	0.42343	28.237	0.4463
12.984	61.022	0.25386	60.34	0.26285	12.984	29.674	0.42448	28.237	0.44735
13.036	61.069	0.25398	60.387	0.26298	13.036	29.684	0.42432	28.246	0.44719
13.088	61.15	0.25486	60.466	0.26385	13.088	29.677	0.42235	28.238	0.44523
13.139	61.112	0.25396	60.427	0.26294	13.139	29.663	0.42335	28.223	0.44624
13.191	61.067	0.25326	60.382	0.26225	13.191	29.682	0.42449	28.242	0.44738
13.243	61.039	0.25283	60.354	0.26183	13.243	29.687	0.42536	28.249	0.44825
13.295	61.009	0.25383	60.323	0.26284	13.295	29.625	0.42522	28.187	0.44818
13.347	61.019	0.25389	60.331	0.26291	13.347	29.604	0.42594	28.165	0.44899
13.399	60.947	0.25261	60.258	0.26162	13.399	29.551	0.42816	28.114	0.4513
13.451	60.946	0.25406	60.256	0.2631	13.451	29.515	0.42783	28.078	0.45101
13.503	60.929	0.25553	60.24	0.26458	13.503	29.476	0.42687	28.039	0.45011
13.555	60.876	0.25465	60.185	0.26371	13.555	29.446	0.42851	28.01	0.4518
13.607	60.852	0.25471	60.16	0.26378	13.607	29.462	0.42862	28.025	0.45189
13.659	60.897	0.25565	60.205	0.26473	13.659	29.436	0.42746	27.998	0.45075
13.711	60.855	0.25603	60.162	0.26511	13.711	29.415	0.42688	27.976	0.45019
13.763	60.846	0.25496	60.151	0.26404	13.763	29.446	0.42842	28.007	0.45174
13.815	60.834	0.25427	60.138	0.26335	13.815	29.471	0.42922	28.032	0.45254
13.867	60.775	0.2551	60.08	0.26422	13.867	29.44	0.42817	28.001	0.45146
13.918	60.826	0.25768	60.132	0.26682	13.918	29.38	0.42513	27.94	0.44843
13.97	60.854	0.25747	60.158	0.26659	13.97	29.417	0.42513	27.976	0.44843
14.022	60.755	0.25577	60.057	0.26488	14.022	29.414	0.42766	27.974	0.45101
14.074	60.708	0.25566	60.01	0.2648	14.074	29.368	0.42775	27.928	0.45112
14.126	60.8	0.25796	60.101	0.26711	14.126	29.33	0.42452	27.888	0.44788
14.178	60.792	0.25802	60.093	0.26716	14.178	29.323	0.42524	27.883	0.44865
14.23	60.63	0.25471	59.929	0.26384	14.23	29.354	0.42961	27.914	0.45304
14.282	60.543	0.2546	59.842	0.26375	14.282	29.311	0.429	27.871	0.45241
14.334	60.589	0.25599	59.888	0.26516	14.334	29.257	0.42702	27.817	0.45048
14.386	60.602	0.25602	59.9	0.26519	14.386	29.248	0.42722	27.807	0.4507
14.438	60.621	0.25562	59.917	0.26479	14.438	29.264	0.42843	27.822	0.45195
14.49	60.576	0.25657	59.873	0.26575	14.49	29.22	0.42618	27.777	0.44969
14.542	60.54	0.25674	59.836	0.26594	14.542	29.157	0.42707	27.716	0.45063
14.594	60.47	0.25622	59.765	0.26541	14.594	29.151	0.4299	27.711	0.45358
14.646	60.455	0.25688	59.749	0.2661	14.646	29.062	0.42901	27.622	0.45274
14.697	60.445	0.25734	59.738	0.26656	14.697	29.025	0.42825	27.585	0.45202
14.749	60.329	0.25621	59.622	0.26543	14.749	29.044	0.43245	27.605	0.45628
14.801	60.365	0.25681	59.657	0.26605	14.801	29.006	0.4315	27.567	0.45539
14.853	60.355	0.25758	59.647	0.26683	14.853	28.967	0.43052	27.527	0.45442
14.905	60.318	0.2569	59.61	0.26615	14.905	29.001	0.43188	27.562	0.45578
14.957	60.303	0.25652	59.593	0.26577	14.957	28.975	0.43235	27.536	0.4563
15.009	60.274	0.25761	59.564	0.26686	15.009	28.919	0.43206	27.48	0.45608
15.061	60.236	0.25727	59.525	0.26653	15.061	28.919	0.43341	27.481	0.45749
15.113	60.181	0.25725	59.469	0.26652	15.113	28.861	0.43456	27.423	0.45875
15.165	60.165	0.25805	59.452	0.26733	15.165	28.846	0.43207	27.406	0.4562
15.217	60.016	0.25772	59.304	0.267	15.217	28.814	0.43456	27.376	0.45882
15.269	59.944	0.25642	59.23	0.26572	15.269	28.816	0.43811	27.379	0.46245
15.321	59.981	0.2579	59.266	0.26723	15.321	28.761	0.43551	27.323	0.45984
15.373	59.936	0.25928	59.223	0.26862	15.373	28.715	0.43502	27.278	0.45942
15.425	59.884	0.25752	59.168	0.26685	15.425	28.711	0.43866	27.275	0.46314
15.476	59.862	0.2583	59.146	0.26766	15.476	28.686	0.43791	27.25	0.46241
15.528	59.85	0.25953	59.135	0.26891	15.528	28.643	0.43633	27.206	0.46081
15.58	59.853	0.25987	59.136	0.26924	15.58	28.631	0.43626	27.194	0.4608
15.632	59.83	0.2581	59.112	0.26746	15.632	28.649	0.43783	27.212	0.46237
15.684	59.813	0.25728	59.094	0.26663	15.684	28.624	0.43832	27.187	0.46289
15.736	59.817	0.2579	59.097	0.26725	15.736	28.589	0.4371	27.151	0.46167
15.788	59.785	0.25736	59.064	0.26673	15.788	28.587	0.43917	27.15	0.46378
15.84	59.758	0.2573	59.036	0.26668	15.84	28.573	0.44065	27.137	0.46534
