Time	Fascicle Length R1_F1	Pennation Angle R1_F1	Fascicle Length R1_F2	Pennation Angle R1_F2	Time	Fascicle Length R2_F1	Pennation Angle R2_F1	Fascicle Length R2_F2	Pennation Angle R2_F2	
1.3815	45.097	0.37339	44.529	0.34208	1.3815	29.152	0.65145	31.132	0.64599
1.4368	45.122	0.37395	44.552	0.34268	1.4368	29.146	0.65038	31.125	0.64492
1.492	45.125	0.37312	44.555	0.34187	1.492	29.138	0.65136	31.116	0.64589
1.5473	45.108	0.37303	44.537	0.34179	1.5473	29.11	0.65204	31.087	0.64657
1.6026	45.149	0.37303	44.576	0.34183	1.6026	29.096	0.65179	31.071	0.64632
1.6578	45.203	0.37291	44.626	0.34172	1.6578	29.1	0.65146	31.076	0.64599
1.7131	45.207	0.37462	44.629	0.34341	1.7131	29.085	0.64935	31.06	0.64388
1.7683	45.259	0.3741	44.681	0.34294	1.7683	29.121	0.64898	31.099	0.64352
1.8236	45.254	0.37486	44.676	0.34375	1.8236	29.133	0.64825	31.111	0.64279
1.8789	45.293	0.37234	44.709	0.34119	1.8789	29.07	0.65174	31.044	0.6463
1.9341	45.392	0.37523	44.793	0.34416	1.9341	29.044	0.65094	31.015	0.64551
1.9894	45.368	0.37474	44.77	0.34366	1.9894	29.012	0.65033	30.982	0.64491
2.0447	45.427	0.37544	44.823	0.34442	2.0447	29.01	0.65064	30.979	0.64521
2.0999	45.48	0.37516	44.877	0.3442	2.0999	28.965	0.64954	30.931	0.64409
2.1552	45.464	0.37441	44.862	0.34344	2.1552	29	0.64917	30.968	0.64374
2.2104	45.493	0.3756	44.885	0.34467	2.2104	28.966	0.64992	30.932	0.64448
2.2657	45.513	0.37563	44.902	0.34472	2.2657	28.954	0.65047	30.919	0.64504
2.321	45.55	0.37631	44.938	0.34543	2.321	28.917	0.64952	30.88	0.64408
2.3762	45.55	0.37574	44.94	0.34487	2.3762	28.898	0.64949	30.86	0.64404
2.4315	45.6	0.3758	44.986	0.345	2.4315	28.889	0.65003	30.85	0.64457
2.4867	45.621	0.3754	45.007	0.34461	2.4867	28.875	0.64984	30.835	0.64438
2.542	45.656	0.37544	45.04	0.34468	2.542	28.898	0.64957	30.859	0.64411
2.5973	45.664	0.37591	45.044	0.34518	2.5973	28.892	0.64938	30.853	0.64393
2.6525	45.697	0.37562	45.074	0.34495	2.6525	28.895	0.64935	30.855	0.6439
2.7078	45.725	0.375	45.098	0.34438	2.7078	28.904	0.64951	30.864	0.64407
2.763	45.751	0.37487	45.121	0.34429	2.763	28.904	0.64953	30.864	0.6441
2.8183	45.77	0.3752	45.139	0.34467	2.8183	28.92	0.64889	30.882	0.64346
2.8736	45.802	0.37517	45.167	0.34468	2.8736	28.929	0.64869	30.891	0.64326
2.9288	45.813	0.37532	45.176	0.34485	2.9288	28.916	0.64846	30.877	0.64303
2.9841	45.834	0.37506	45.192	0.34465	2.9841	28.934	0.64848	30.896	0.64306
3.0393	45.855	0.37589	45.212	0.34551	3.0393	28.943	0.64695	30.906	0.64153
3.0946	45.861	0.37552	45.215	0.34518	3.0946	28.958	0.64687	30.921	0.64146
3.1499	45.877	0.376	45.228	0.34568	3.1499	28.955	0.64681	30.918	0.6414
3.2051	45.893	0.3763	45.242	0.34599	3.2051	28.955	0.64627	30.918	0.64087
3.2604	45.914	0.37667	45.256	0.34639	3.2604	28.959	0.64696	30.922	0.64156
3.3156	45.902	0.37644	45.24	0.34621	3.3156	28.921	0.6487	30.88	0.64328
3.3709	45.946	0.37626	45.281	0.34609	3.3709	28.897	0.64983	30.855	0.6444
3.4262	45.919	0.37593	45.252	0.34578	3.4262	28.896	0.65014	30.853	0.64471
3.4814	45.977	0.37625	45.307	0.34616	3.4814	28.905	0.64895	30.863	0.64353
3.5367	45.969	0.37564	45.3	0.34556	3.5367	28.877	0.64889	30.833	0.64347
3.592	45.984	0.37629	45.313	0.34623	3.592	28.87	0.64721	30.826	0.6418
3.6472	45.997	0.3761	45.324	0.34606	3.6472	28.884	0.64751	30.84	0.6421
3.7025	46.065	0.37532	45.389	0.34536	3.7025	28.859	0.64731	30.814	0.64189
3.7577	46.03	0.37606	45.353	0.3461	3.7577	28.869	0.64765	30.824	0.64222
3.813	46.116	0.37504	45.434	0.34513	3.813	28.883	0.64857	30.839	0.64315
3.8683	46.093	0.37662	45.409	0.34668	3.8683	28.851	0.64701	30.805	0.64159
3.9235	46.187	0.37597	45.498	0.34612	3.9235	28.865	0.64684	30.82	0.64142
3.9788	46.177	0.37605	45.485	0.34621	3.9788	28.89	0.64662	30.846	0.64122
4.034	46.212	0.37715	45.516	0.34731	4.034	28.855	0.64639	30.809	0.64097
4.0893	46.214	0.37761	45.515	0.34779	4.0893	28.833	0.64643	30.786	0.64101
4.1446	46.219	0.37713	45.518	0.34735	4.1446	28.847	0.6469	30.801	0.64148
4.1998	46.221	0.37545	45.518	0.34569	4.1998	28.84	0.64879	30.793	0.64337
4.2551	46.287	0.37614	45.585	0.34642	4.2551	28.832	0.64684	30.784	0.64141
4.3103	46.324	0.3752	45.619	0.34554	4.3103	28.82	0.64767	30.771	0.64224
4.3656	46.346	0.37611	45.64	0.34644	4.3656	28.828	0.64848	30.779	0.64304
4.4209	46.413	0.37605	45.703	0.34643	4.4209	28.834	0.65076	30.785	0.6453
4.4761	46.48	0.37602	45.765	0.34646	4.4761	28.859	0.65083	30.811	0.64538
4.5314	46.499	0.37645	45.778	0.3469	4.5314	28.855	0.65211	30.807	0.64666
4.5866	46.575	0.37704	45.848	0.34756	4.5866	28.821	0.652	30.771	0.64653
4.6419	46.599	0.37656	45.867	0.34711	4.6419	28.85	0.65143	30.801	0.64598
4.6972	46.653	0.3772	45.917	0.34781	4.6972	28.854	0.6501	30.805	0.64466
4.7524	46.685	0.37729	45.945	0.34796	4.7524	28.837	0.64922	30.788	0.64378
4.8077	46.734	0.37651	45.991	0.34724	4.8077	28.816	0.64956	30.764	0.64412
4.863	46.757	0.37633	46.011	0.34709	4.863	28.817	0.64936	30.766	0.64392
4.9182	46.723	0.37543	45.977	0.34619	4.9182	28.854	0.64897	30.805	0.64356
4.9735	46.745	0.37475	45.998	0.34554	4.9735	28.843	0.64891	30.793	0.6435
5.0287	46.753	0.37458	46.005	0.34541	5.0287	28.799	0.64907	30.746	0.64365
5.084	46.777	0.37224	46.027	0.34315	5.084	28.786	0.64999	30.732	0.64457
5.1393	46.775	0.37218	46.026	0.3431	5.1393	28.815	0.6491	30.763	0.64369
5.1945	46.881	0.37024	46.13	0.34129	5.1945	28.821	0.64979	30.769	0.64438
5.2498	46.832	0.37104	46.082	0.34204	5.2498	28.838	0.64879	30.787	0.64339
5.305	46.88	0.37023	46.128	0.34127	5.305	28.905	0.64672	30.859	0.64135
5.3603	46.876	0.37102	46.12	0.34209	5.3603	28.86	0.64665	30.811	0.64127
5.4156	46.916	0.36939	46.16	0.34052	5.4156	28.889	0.64731	30.841	0.64193
5.4708	46.922	0.36891	46.166	0.34007	5.4708	28.886	0.64746	30.837	0.64208
5.5261	46.932	0.36872	46.175	0.33993	5.5261	28.848	0.64879	30.797	0.6434
5.5813	46.971	0.36751	46.212	0.33874	5.5813	28.793	0.64994	30.739	0.64455
5.6366	46.982	0.36765	46.223	0.33886	5.6366	28.768	0.64999	30.712	0.64459
5.6919	46.967	0.36675	46.209	0.33799	5.6919	28.774	0.64997	30.718	0.64457
5.7471	46.991	0.36697	46.231	0.33821	5.7471	28.778	0.64962	30.722	0.64422
5.8024	46.994	0.36736	46.231	0.33862	5.8024	28.775	0.64884	30.719	0.64344
5.8576	47.028	0.36674	46.266	0.33804	5.8576	28.751	0.64868	30.694	0.64328
5.9129	47.119	0.36531	46.353	0.3367	5.9129	28.717	0.65015	30.657	0.64474
5.9682	47.136	0.36548	46.367	0.33691	5.9682	28.695	0.65049	30.633	0.64507
6.0234	47.13	0.36543	46.361	0.33687	6.0234	28.693	0.65038	30.631	0.64497
6.0787	47.104	0.36383	46.34	0.33529	6.0787	28.686	0.65188	30.622	0.64646
6.134	46.935	0.36096	46.183	0.33231	6.134	28.816	0.6545	30.761	0.64909
6.1892	46.947	0.36001	46.199	0.33134	6.1892	28.803	0.65698	30.747	0.65155
6.2445	46.964	0.35865	46.217	0.32998	6.2445	28.767	0.65774	30.708	0.65231
6.2997	46.962	0.35824	46.215	0.32957	6.2997	28.792	0.65798	30.734	0.65255
6.355	46.993	0.35734	46.244	0.32869	6.355	28.812	0.65749	30.756	0.65208
6.4103	46.924	0.35573	46.181	0.32697	6.4103	28.826	0.65983	30.77	0.65441
6.4655	46.943	0.35589	46.202	0.32708	6.4655	28.828	0.65985	30.773	0.65444
6.5208	46.942	0.35541	46.2	0.32657	6.5208	28.808	0.65953	30.752	0.65413
6.576	46.948	0.35464	46.205	0.32583	6.576	28.816	0.65992	30.76	0.65452
6.6313	46.994	0.35502	46.249	0.32623	6.6313	28.822	0.65917	30.766	0.65377
6.6866	47.062	0.35505	46.311	0.32632	6.6866	28.826	0.65847	30.77	0.65309
6.7418	47.132	0.35477	46.377	0.32613	6.7418	28.833	0.65919	30.777	0.65379
6.7971	47.172	0.3529	46.415	0.32438	6.7971	28.858	0.66021	30.803	0.65482
6.8523	47.211	0.35307	46.448	0.32462	6.8523	28.857	0.65939	30.802	0.65401
6.9076	47.279	0.35188	46.512	0.32349	6.9076	28.83	0.66047	30.772	0.65509
6.9629	47.331	0.35099	46.56	0.32266	6.9629	28.821	0.66092	30.763	0.65554
7.0181	47.335	0.35142	46.561	0.32312	7.0181	28.849	0.66063	30.792	0.65526
7.0734	47.426	0.35015	46.649	0.32192	7.0734	28.848	0.66155	30.791	0.65617
7.1286	47.435	0.3495	46.657	0.32128	7.1286	28.839	0.66328	30.781	0.6579
7.1839	47.466	0.3506	46.687	0.32237	7.1839	28.885	0.66208	30.83	0.65671
7.2392	47.524	0.34946	46.742	0.32129	7.2392	28.902	0.6632	30.848	0.65783
7.2944	47.523	0.34884	46.739	0.3207	7.2944	28.892	0.66468	30.837	0.6593
7.3497	47.592	0.34878	46.805	0.3207	7.3497	28.877	0.66441	30.821	0.65903
7.405	47.641	0.34796	46.852	0.31992	7.405	28.88	0.66496	30.823	0.65958
7.4602	47.681	0.34763	46.889	0.31967	7.4602	28.891	0.66534	30.835	0.65996
7.5155	47.701	0.34713	46.906	0.31918	7.5155	28.902	0.66545	30.847	0.66008
7.5707	47.711	0.34776	46.912	0.31982	7.5707	28.915	0.66439	30.86	0.65903
7.626	47.765	0.34775	46.963	0.31986	7.626	28.921	0.66474	30.866	0.65938
7.6813	47.809	0.3472	47.003	0.31937	7.6813	28.919	0.6657	30.863	0.66034
7.7365	47.87	0.34792	47.059	0.32014	7.7365	28.86	0.66673	30.801	0.66134
7.7918	47.935	0.34671	47.124	0.31898	7.7918	28.845	0.66944	30.784	0.66403
7.847	47.956	0.34807	47.144	0.32034	7.847	28.87	0.66764	30.811	0.66224
7.9023	47.939	0.34808	47.126	0.32035	7.9023	28.88	0.66697	30.821	0.66158
7.9576	47.997	0.34762	47.181	0.31991	7.9576	28.891	0.66522	30.833	0.65985
8.0128	48.024	0.34781	47.206	0.32014	8.0128	28.91	0.66353	30.853	0.65817
8.0681	48.007	0.34767	47.188	0.31998	8.0681	28.95	0.66324	30.896	0.6579
8.1233	47.995	0.34888	47.176	0.32114	8.1233	28.972	0.6615	30.92	0.65618
8.1786	47.97	0.34954	47.149	0.32177	8.1786	28.969	0.66065	30.915	0.65534
8.2339	47.995	0.34991	47.173	0.32214	8.2339	28.983	0.65985	30.931	0.65454
8.2891	47.989	0.35112	47.164	0.32332	8.2891	28.968	0.65878	30.915	0.65347
8.3444	48.003	0.35065	47.175	0.32285	8.3444	28.964	0.65953	30.91	0.65423
8.3996	48	0.35193	47.169	0.32407	8.3996	28.976	0.65822	30.923	0.65293
8.4549	48.012	0.35219	47.179	0.32434	8.4549	28.971	0.65739	30.917	0.6521
8.5102	48.045	0.352	47.209	0.32415	8.5102	28.98	0.6565	30.927	0.65123
8.5654	48.063	0.35222	47.223	0.32441	8.5654	28.991	0.656	30.938	0.65074
8.6207	48.116	0.35142	47.271	0.3237	8.6207	28.964	0.65697	30.909	0.6517
8.676	48.174	0.3502	47.326	0.32254	8.676	28.957	0.65902	30.9	0.65374
8.7312	48.195	0.35035	47.344	0.32271	8.7312	28.944	0.65797	30.887	0.6527
8.7865	48.202	0.34973	47.349	0.32214	8.7865	28.956	0.65815	30.899	0.65289
8.8417	48.262	0.35014	47.406	0.32258	8.8417	28.909	0.65867	30.849	0.65338
8.897	48.284	0.35018	47.425	0.32264	8.897	28.852	0.65932	30.788	0.65402
8.9523	48.341	0.35009	47.478	0.32261	8.9523	28.851	0.65686	30.787	0.65158
9.0075	48.369	0.34935	47.503	0.32192	9.0075	28.829	0.65683	30.763	0.65156
9.0628	48.416	0.34832	47.548	0.32093	9.0628	28.867	0.65741	30.803	0.65214
9.118	48.485	0.34787	47.612	0.32053	9.118	28.887	0.65846	30.824	0.65318
9.1733	48.502	0.34859	47.626	0.32128	9.1733	28.892	0.65717	30.829	0.65189
9.2286	48.505	0.34768	47.628	0.32039	9.2286	28.848	0.66016	30.781	0.65486
9.2838	48.553	0.3483	47.674	0.32104	9.2838	28.882	0.66045	30.817	0.65515
9.3391	48.558	0.34819	47.678	0.32099	9.3391	28.959	0.66146	30.898	0.65616
9.3943	48.602	0.34801	47.72	0.32088	9.3943	29.011	0.66259	30.953	0.65728
9.4496	48.64	0.34794	47.757	0.32085	9.4496	29.013	0.66611	30.954	0.66078
9.5049	48.633	0.34759	47.747	0.32052	9.5049	28.982	0.668	30.92	0.66265
9.5601	48.687	0.34719	47.801	0.32017	9.5601	28.962	0.66722	30.899	0.66186
9.6154	48.723	0.34708	47.834	0.32009	9.6154	28.933	0.66724	30.869	0.66188
9.6706	48.718	0.34759	47.828	0.32062	9.6706	28.953	0.66564	30.89	0.66029
9.7259	48.753	0.34639	47.862	0.31945	9.7259	28.914	0.66695	30.848	0.66159
9.7812	48.78	0.34637	47.887	0.31946	9.7812	28.892	0.66605	30.825	0.6607
9.8364	48.817	0.34571	47.921	0.31883	9.8364	28.878	0.66618	30.81	0.66084
9.8917	48.846	0.3455	47.948	0.31863	9.8917	28.854	0.66474	30.785	0.6594
9.9469	48.857	0.34433	47.961	0.31744	9.9469	28.818	0.66648	30.748	0.66113
10.002	48.901	0.34448	47.998	0.31761	10.002	28.833	0.6668	30.762	0.66146
10.057	48.969	0.34464	48.061	0.31781	10.057	28.834	0.66541	30.764	0.66007
10.113	48.993	0.34427	48.085	0.31747	10.113	28.876	0.66445	30.808	0.65913
10.168	49.012	0.34458	48.101	0.31778	10.168	28.891	0.66321	30.825	0.65791
10.223	49.021	0.34388	48.109	0.31709	10.223	28.865	0.66564	30.797	0.66032
10.279	49.093	0.34333	48.177	0.31659	10.279	28.873	0.66694	30.804	0.66162
10.334	49.101	0.34313	48.182	0.31641	10.334	28.871	0.66682	30.802	0.66151
10.389	49.149	0.34302	48.226	0.31636	10.389	28.88	0.66616	30.811	0.66085
10.444	49.203	0.34268	48.278	0.31603	10.444	28.87	0.66654	30.801	0.66123
10.5	49.212	0.34234	48.284	0.31571	10.5	28.888	0.66699	30.819	0.66169
10.555	49.24	0.34331	48.31	0.31667	10.555	28.892	0.66543	30.824	0.66012
10.61	49.246	0.34285	48.316	0.31622	10.61	28.864	0.6667	30.794	0.66138
10.665	49.246	0.34258	48.315	0.31596	10.665	28.864	0.66775	30.794	0.66243
10.721	49.298	0.34272	48.363	0.31615	10.721	28.878	0.66646	30.809	0.66114
10.776	49.3	0.34147	48.365	0.31493	10.776	28.856	0.66766	30.785	0.66233
10.831	49.31	0.34176	48.375	0.31522	10.831	28.858	0.66677	30.787	0.66144
10.886	49.303	0.34133	48.367	0.31478	10.886	28.842	0.66781	30.77	0.66249
10.942	49.341	0.34136	48.401	0.31484	10.942	28.839	0.6665	30.766	0.66118
10.997	49.372	0.34208	48.428	0.31558	10.997	28.846	0.66592	30.774	0.6606
11.052	49.399	0.34192	48.451	0.31544	11.052	28.824	0.66677	30.751	0.66146
11.107	49.422	0.34225	48.474	0.31578	11.107	28.831	0.66618	30.758	0.66086
11.163	49.448	0.34183	48.5	0.31538	11.163	28.845	0.66715	30.772	0.66183
11.218	49.463	0.34148	48.513	0.31506	11.218	28.839	0.66808	30.765	0.66276
11.273	49.474	0.34201	48.524	0.31558	11.273	28.838	0.66846	30.764	0.66314
11.328	49.505	0.34218	48.554	0.31575	11.328	28.861	0.6679	30.789	0.66258
11.384	49.512	0.34333	48.56	0.31685	11.384	28.907	0.66593	30.838	0.66062
11.439	49.491	0.34389	48.539	0.3174	11.439	28.895	0.66628	30.825	0.66097
11.494	49.506	0.34356	48.552	0.3171	11.494	28.866	0.66713	30.793	0.66181
11.55	49.526	0.34338	48.57	0.31695	11.55	28.835	0.66903	30.76	0.6637
11.605	49.575	0.34371	48.615	0.31729	11.605	28.836	0.66985	30.761	0.66451
11.66	49.595	0.34353	48.632	0.31713	11.66	28.831	0.67009	30.756	0.66474
11.715	49.642	0.3436	48.677	0.31725	11.715	28.846	0.67054	30.771	0.66519
11.771	49.654	0.34303	48.687	0.31673	11.771	28.806	0.67185	30.728	0.66649
11.826	49.719	0.34246	48.749	0.31621	11.826	28.798	0.67311	30.72	0.66774
11.881	49.761	0.34188	48.787	0.31568	11.881	28.813	0.674	30.735	0.66863
11.936	49.778	0.34163	48.802	0.31545	11.936	28.825	0.67497	30.747	0.6696
11.992	49.849	0.34145	48.871	0.31533	11.992	28.857	0.67417	30.781	0.6688
12.047	49.872	0.34043	48.892	0.31438	12.047	28.845	0.67504	30.768	0.66966
12.102	49.932	0.33993	48.946	0.31395	12.102	28.854	0.67567	30.777	0.6703
12.157	49.999	0.33943	49.01	0.31351	12.157	28.859	0.67553	30.782	0.67016
12.213	50.044	0.33925	49.052	0.31337	12.213	28.85	0.67493	30.773	0.66956
12.268	50.061	0.33957	49.065	0.3137	12.268	28.834	0.67606	30.755	0.67068
12.323	50.124	0.33895	49.126	0.31315	12.323	28.816	0.67672	30.736	0.67134
12.378	50.156	0.33805	49.158	0.31229	12.378	28.825	0.67673	30.746	0.67134
12.434	50.177	0.33812	49.176	0.31238	12.434	28.848	0.67748	30.77	0.6721
12.489	50.197	0.3385	49.194	0.31276	12.489	28.867	0.67676	30.79	0.67139
12.544	50.237	0.33837	49.232	0.31266	12.544	28.859	0.67697	30.781	0.67159
12.599	50.246	0.3383	49.239	0.31262	12.599	28.873	0.67791	30.795	0.67253
12.655	50.286	0.33767	49.277	0.31201	12.655	28.867	0.67834	30.79	0.67297
12.71	50.337	0.3382	49.324	0.31258	12.71	28.866	0.67782	30.788	0.67244
12.765	50.364	0.33743	49.349	0.31184	12.765	28.868	0.67857	30.789	0.67319
12.821	50.421	0.33776	49.402	0.31219	12.821	28.86	0.67745	30.782	0.67207
12.876	50.443	0.33765	49.423	0.3121	12.876	28.87	0.67765	30.791	0.67228
12.931	50.48	0.3371	49.456	0.31159	12.931	28.864	0.67952	30.785	0.67414
12.986	50.543	0.33712	49.516	0.31164	12.986	28.881	0.67955	30.803	0.67417
13.042	50.573	0.33738	49.544	0.31191	13.042	28.884	0.67889	30.806	0.67351
13.097	50.603	0.33686	49.572	0.31143	13.097	28.888	0.67844	30.81	0.67307
13.152	50.646	0.33752	49.612	0.3121	13.152	28.876	0.67781	30.798	0.67244
13.207	50.713	0.33721	49.677	0.31183	13.207	28.895	0.67783	30.818	0.67246
13.263	50.769	0.33681	49.73	0.31148	13.263	28.898	0.67838	30.82	0.67301
13.318	50.833	0.33588	49.791	0.31061	13.318	28.909	0.67971	30.831	0.67434
13.373	50.871	0.33595	49.826	0.31071	13.373	28.935	0.67878	30.86	0.67342
13.428	50.877	0.33651	49.83	0.31127	13.428	28.97	0.67813	30.896	0.67278
13.484	50.902	0.33674	49.854	0.3115	13.484	28.978	0.67758	30.904	0.67223
13.539	50.926	0.33657	49.874	0.31136	13.539	28.976	0.6779	30.902	0.67256
13.594	50.955	0.33677	49.901	0.31158	13.594	28.979	0.67733	30.905	0.67199
13.649	50.978	0.33754	49.92	0.31234	13.649	28.973	0.67706	30.899	0.67173
13.705	51.019	0.3372	49.959	0.31204	13.705	28.948	0.67781	30.872	0.67246
13.76	51.068	0.33743	50.003	0.31232	13.76	28.926	0.67759	30.848	0.67223
13.815	51.143	0.33678	50.073	0.3117	13.815	28.917	0.6798	30.838	0.67444
13.87	51.205	0.3369	50.129	0.31183	13.87	28.92	0.67971	30.842	0.67435
13.926	51.243	0.33762	50.166	0.31253	13.926	28.937	0.6791	30.859	0.67375
13.981	51.275	0.33691	50.194	0.31187	13.981	28.945	0.67918	30.869	0.67383
14.036	51.303	0.33677	50.221	0.31174	14.036	28.953	0.67839	30.877	0.67306
14.092	51.347	0.33652	50.263	0.3115	14.092	28.959	0.67815	30.883	0.67282
14.147	51.375	0.33676	50.287	0.31177	14.147	28.944	0.67833	30.867	0.673
14.202	51.468	0.33574	50.375	0.31085	14.202	28.974	0.67908	30.898	0.67375
14.257	51.53	0.33513	50.433	0.3103	14.257	28.964	0.68027	30.887	0.67493
14.313	51.573	0.334	50.473	0.30923	14.313	28.947	0.67999	30.869	0.67466
14.368	51.616	0.33358	50.516	0.30886	14.368	28.959	0.67948	30.881	0.67416
14.423	51.647	0.33288	50.543	0.3082	14.423	28.961	0.68123	30.883	0.6759
14.478	51.711	0.33289	50.605	0.30825	14.478	28.982	0.67994	30.906	0.67462
14.534	51.754	0.33191	50.646	0.30732	14.534	28.99	0.68067	30.914	0.67536
14.589	51.833	0.33021	50.722	0.30572	14.589	29.006	0.68205	30.93	0.67673
14.644	51.885	0.32953	50.772	0.30511	14.644	29.003	0.68176	30.927	0.67644
14.699	51.898	0.32933	50.785	0.30491	14.699	28.988	0.68182	30.911	0.6765
14.755	51.924	0.3292	50.809	0.30482	14.755	29.002	0.68223	30.926	0.6769
14.81	51.931	0.32895	50.816	0.30458	14.81	29.002	0.68205	30.925	0.67673
14.865	51.932	0.32905	50.817	0.30469	14.865	29.006	0.6815	30.93	0.67619
14.92	51.949	0.32905	50.832	0.30472	14.92	29.016	0.68108	30.941	0.67577
14.976	51.944	0.32857	50.828	0.30425	14.976	29.001	0.68176	30.924	0.67645
15.031	51.965	0.32804	50.846	0.30378	15.031	28.977	0.68178	30.898	0.67646
15.086	51.989	0.32842	50.868	0.30418	15.086	28.969	0.68152	30.89	0.67621
15.141	52.01	0.32858	50.888	0.30435	15.141	28.993	0.68137	30.915	0.67606
15.197	52.033	0.32744	50.909	0.30325	15.197	28.999	0.68232	30.922	0.67701
15.252	52.055	0.32762	50.929	0.30349	15.252	29.042	0.68074	30.967	0.67544
15.307	52.065	0.32681	50.94	0.30271	15.307	29.066	0.68101	30.993	0.67573
15.363	52.066	0.32585	50.941	0.30176	15.363	29.104	0.682	31.033	0.67672
15.418	52.093	0.32621	50.966	0.30214	15.418	29.107	0.6814	31.036	0.67613
15.473	52.113	0.32609	50.985	0.30204	15.473	29.097	0.67954	31.025	0.67428
15.528	52.121	0.32539	50.994	0.30136	15.528	29.075	0.68095	31.002	0.67568
15.584	52.131	0.32537	51.002	0.30134	15.584	29.066	0.68096	30.993	0.67569
15.639	52.133	0.32592	51.005	0.30188	15.639	29.044	0.67996	30.969	0.67469
15.694	52.149	0.32562	51.018	0.30162	15.694	29.054	0.68112	30.979	0.67585
15.749	52.186	0.32555	51.054	0.30157	15.749	29.045	0.68099	30.969	0.67571
15.805	52.194	0.32564	51.06	0.30169	15.805	29.042	0.67951	30.967	0.67425
15.86	52.196	0.32603	51.06	0.30211	15.86	29.056	0.67898	30.981	0.67373
15.915	52.259	0.32629	51.12	0.30242	15.915	29.095	0.67802	31.022	0.67277
15.97	52.256	0.32613	51.118	0.30229	15.97	29.089	0.67863	31.016	0.67338
16.026	52.282	0.32614	51.14	0.30233	16.026	29.104	0.67926	31.032	0.674
16.081	52.321	0.32663	51.176	0.30285	16.081	29.122	0.67908	31.052	0.67382
16.136	52.35	0.32668	51.204	0.30293	16.136	29.111	0.67745	31.04	0.6722
16.191	52.323	0.32624	51.179	0.30251	16.191	29.121	0.67593	31.05	0.6707
16.247	52.317	0.32621	51.175	0.30248	16.247	29.106	0.67489	31.035	0.66966
16.302	52.32	0.32604	51.177	0.30235	16.302	29.116	0.67315	31.046	0.66793
16.357	52.311	0.32589	51.168	0.30222	16.357	29.16	0.6725	31.093	0.66729
16.412	52.355	0.32542	51.21	0.3018	16.412	29.183	0.67048	31.117	0.66529
16.468	52.363	0.32531	51.218	0.30171	16.468	29.176	0.66953	31.109	0.66434
16.523	52.374	0.32471	51.229	0.30113	16.523	29.216	0.66986	31.151	0.66467
16.578	52.381	0.3246	51.237	0.30103	16.578	29.215	0.67031	31.151	0.66512
16.634	52.365	0.32457	51.221	0.301	16.634	29.195	0.67086	31.13	0.66567
16.689	52.361	0.32395	51.218	0.30041	16.689	29.187	0.67012	31.121	0.66493
16.744	52.34	0.32378	51.2	0.30024	16.744	29.208	0.66977	31.143	0.66459
16.799	52.293	0.32349	51.155	0.29995	16.799	29.209	0.66978	31.144	0.6646
16.855	52.295	0.32377	51.158	0.30022	16.855	29.217	0.66903	31.154	0.66385
16.91	52.286	0.32365	51.148	0.30012	16.91	29.2	0.66896	31.135	0.66378
