Time	Fascicle Length R1_F1	Pennation Angle R1_F1	
16.136	47.53	0.19891
16.191	47.558	0.19877
16.247	47.551	0.19849
16.302	47.533	0.19861
16.357	47.483	0.19886
16.412	47.502	0.19857
16.468	47.469	0.19863
16.523	47.472	0.19882
16.578	47.468	0.1985
16.634	47.482	0.19846
16.689	47.458	0.19837
16.744	47.447	0.19837
16.799	47.446	0.19828
16.855	47.418	0.19845
16.91	47.431	0.19832
16.965	47.415	0.19804
17.02	47.414	0.19809
17.076	47.402	0.19773
17.131	47.378	0.19767
17.186	47.371	0.19768
17.241	47.375	0.19748
17.297	47.335	0.19749
17.352	47.326	0.19747
17.407	47.334	0.19721
17.462	47.326	0.19738
17.518	47.303	0.19756
17.573	47.295	0.19737
17.628	47.29	0.19721
17.683	47.283	0.19709
17.739	47.277	0.19697
17.794	47.267	0.19743
17.849	47.263	0.19714
17.905	47.255	0.19721
17.96	47.237	0.19708
18.015	47.224	0.19684
18.07	47.195	0.19674
18.126	47.226	0.19654
18.181	47.189	0.19675
18.236	47.173	0.19655
18.291	47.191	0.19664
18.347	47.157	0.19667
18.402	47.159	0.1966
18.457	47.159	0.19637
18.512	47.172	0.19607
18.568	47.149	0.19587
18.623	47.146	0.19564
18.678	47.159	0.19573
18.733	47.136	0.1958
18.789	47.122	0.19562
18.844	47.133	0.1954
18.899	47.128	0.19532
18.954	47.129	0.19526
19.01	47.131	0.1952
19.065	47.101	0.19547
19.12	47.125	0.19517
19.176	47.13	0.1951
19.231	47.136	0.19498
19.286	47.164	0.19492
19.341	47.133	0.19498
19.397	47.152	0.19511
19.452	47.122	0.19486
19.507	47.098	0.19466
19.562	47.08	0.19446
19.618	47.089	0.19457
19.673	47.092	0.19458
19.728	47.077	0.19453
19.783	47.084	0.1945
19.839	47.078	0.19411
19.894	47.054	0.19402
19.949	47.05	0.19422
20.004	47.009	0.19395
20.06	46.989	0.19369
20.115	46.984	0.19388
20.17	46.962	0.19378
20.225	46.957	0.19396
20.281	46.938	0.19395
20.336	46.936	0.19369
20.391	46.919	0.19307
20.447	46.912	0.19295
20.502	46.888	0.19258
20.557	46.85	0.19266
20.612	46.833	0.19309
20.668	46.814	0.19348
20.723	46.817	0.19373
20.778	46.808	0.1939
20.833	46.832	0.19433
20.889	46.811	0.19428
20.944	46.877	0.19386
20.999	46.858	0.19396
21.054	46.821	0.19407
21.11	46.777	0.19356
21.165	46.731	0.19348
21.22	46.742	0.19349
21.275	46.709	0.19316
21.331	46.697	0.1929
21.386	46.709	0.1929
21.441	46.633	0.1927
21.496	46.626	0.19256
21.552	46.586	0.19253
21.607	46.553	0.19251
21.662	46.56	0.19222
21.718	46.521	0.19224
21.773	46.506	0.19233
21.828	46.491	0.19211
21.883	46.488	0.19205
21.939	46.449	0.19217
