Time	Fascicle Length R1_F1	Pennation Angle R1_F1	
17.794	57.439	0.15527
17.849	57.43	0.15585
17.905	57.409	0.1559
17.96	57.397	0.1564
18.015	57.386	0.15658
18.07	57.369	0.15745
18.126	57.358	0.15572
18.181	57.326	0.15612
18.236	57.329	0.15795
18.291	57.323	0.15759
18.347	57.28	0.15588
18.402	57.252	0.15677
18.457	57.297	0.15775
18.512	57.269	0.15628
18.568	57.224	0.15627
18.623	57.231	0.15695
18.678	57.207	0.15739
18.733	57.192	0.15712
18.789	57.182	0.15618
18.844	57.178	0.15775
18.899	57.158	0.15848
18.954	57.104	0.15685
19.01	57.097	0.15711
19.065	57.087	0.15904
19.12	57.044	0.15791
19.176	57.011	0.15706
19.231	57.006	0.15712
19.286	56.985	0.15735
19.341	56.994	0.15784
19.397	56.984	0.15838
19.452	56.975	0.15832
19.507	56.978	0.15964
19.562	56.923	0.15928
19.618	56.9	0.15875
19.673	56.865	0.15886
19.728	56.866	0.15948
19.783	56.867	0.15973
19.839	56.867	0.16087
19.894	56.818	0.16098
19.949	56.801	0.16012
20.004	56.77	0.16015
20.06	56.766	0.16051
20.115	56.768	0.16086
20.17	56.76	0.16089
20.225	56.742	0.161
20.281	56.776	0.16226
20.336	56.77	0.16327
20.391	56.719	0.16376
20.447	56.704	0.1634
20.502	56.71	0.16408
20.557	56.683	0.1644
20.612	56.62	0.16359
20.668	56.628	0.16442
20.723	56.586	0.16508
20.778	56.52	0.16504
20.833	56.524	0.165
20.889	56.531	0.16515
20.944	56.535	0.16624
20.999	56.449	0.16575
21.054	56.458	0.16681
21.11	56.437	0.1666
21.165	56.342	0.16693
21.22	56.339	0.16688
21.275	56.342	0.16692
21.331	56.321	0.16714
21.386	56.299	0.16691
21.441	56.269	0.16739
21.496	56.283	0.16905
21.552	56.23	0.16812
21.607	56.208	0.16837
21.662	56.185	0.16812
