Time	Fascicle Length R1_F1	Pennation Angle R1_F1	Fascicle Length R1_F2	Pennation Angle R1_F2	
0.055261	43.865	0.3271	42.701	0.38143
0.11052	43.887	0.3272	43.694	0.3648
0.16578	43.77	0.32769	43.58	0.3654
0.22104	43.784	0.3278	43.596	0.36551
0.2763	43.807	0.32761	43.622	0.36528
0.33156	43.785	0.3278	43.602	0.36546
0.38683	43.796	0.32749	43.615	0.3651
0.44209	43.748	0.32841	43.572	0.36605
0.49735	43.684	0.32793	43.507	0.36561
0.55261	43.748	0.32756	43.573	0.36519
0.60787	43.678	0.3285	43.507	0.36619
0.66313	43.672	0.32906	43.504	0.36676
0.71839	43.686	0.32966	43.521	0.36734
0.77365	43.635	0.33021	43.474	0.36786
0.82891	43.609	0.32949	43.448	0.36711
0.88417	43.613	0.32966	43.456	0.36724
0.93943	43.56	0.33045	43.405	0.36806
0.99469	43.523	0.3301	43.368	0.3677
1.05	43.467	0.33103	43.315	0.36873
1.1052	43.428	0.33169	43.279	0.36941
1.1605	43.447	0.33216	43.299	0.36987
1.2157	43.441	0.33238	43.295	0.3701
1.271	43.432	0.33251	43.288	0.37019
1.3263	43.392	0.33269	43.249	0.37037
1.3815	43.377	0.33223	43.233	0.3699
1.4368	43.332	0.33279	43.189	0.37048
1.492	43.306	0.33215	43.164	0.3698
1.5473	43.33	0.33151	43.187	0.36914
1.6026	43.347	0.33224	43.208	0.36985
1.6578	43.262	0.33286	43.126	0.37048
1.7131	43.278	0.33157	43.144	0.3691
1.7683	43.273	0.33188	43.142	0.36939
1.8236	43.364	0.33118	43.236	0.36854
1.8789	43.398	0.33075	43.272	0.36805
1.9341	43.43	0.33067	43.307	0.36792
1.9894	43.533	0.33067	43.416	0.36778
2.0447	43.536	0.33055	43.421	0.36762
2.0999	43.59	0.33038	43.479	0.36734
2.1552	43.624	0.32979	43.515	0.36668
2.2104	43.701	0.32926	43.595	0.36599
2.2657	43.677	0.32908	43.573	0.3658
2.321	43.689	0.32925	43.586	0.36594
2.3762	43.67	0.32971	43.569	0.36636
2.4315	43.644	0.32996	43.548	0.36659
2.4867	43.628	0.32983	43.534	0.36643
2.542	43.674	0.32952	43.581	0.36607
2.5973	43.681	0.32977	43.594	0.36628
2.6525	43.711	0.32967	43.626	0.36609
2.7078	43.659	0.32958	43.576	0.36602
2.763	43.656	0.33025	43.579	0.36667
2.8183	43.604	0.33008	43.528	0.36648
