Time	Fascicle Length R1_F1	Pennation Angle R1_F1	Fascicle Length R1_F2	Pennation Angle R1_F2	
0.055261	72.764	0.18454	66.935	0.17504
0.11052	72.844	0.18404	66.245	0.19123
0.16578	72.863	0.1832	66.262	0.19038
0.22104	72.944	0.18314	66.336	0.19032
0.2763	73.008	0.18286	66.395	0.19003
0.33156	73.083	0.18217	66.464	0.18933
0.38683	73.141	0.18109	66.516	0.18823
0.44209	73.169	0.18103	66.542	0.18817
0.49735	73.297	0.18064	66.659	0.18776
0.55261	73.348	0.17985	66.705	0.18697
0.60787	73.41	0.17906	66.761	0.18616
0.66313	73.46	0.17871	66.807	0.18581
0.71839	73.532	0.17844	66.872	0.18553
0.77365	73.593	0.17803	66.928	0.18511
0.82891	73.634	0.17755	66.966	0.18462
0.88417	73.675	0.17645	67.003	0.1835
0.93943	73.696	0.17687	67.022	0.18393
0.99469	73.788	0.17659	67.106	0.18365
1.05	73.85	0.17603	67.163	0.18308
1.1052	73.9	0.17595	67.208	0.18299
1.1605	73.999	0.17523	67.298	0.18225
1.2157	74.111	0.17469	67.4	0.18171
1.271	74.223	0.17413	67.501	0.18113
1.3263	74.295	0.1739	67.567	0.18091
1.3815	74.354	0.17383	67.621	0.18082
1.4368	74.434	0.1738	67.694	0.18078
1.492	74.483	0.17334	67.738	0.18031
1.5473	74.539	0.17281	67.789	0.17977
1.6026	74.617	0.17235	67.86	0.1793
1.6578	74.715	0.17184	67.949	0.17877
1.7131	74.776	0.17107	68.005	0.178
1.7683	74.882	0.1704	68.101	0.17732
1.8236	74.922	0.17009	68.137	0.177
1.8789	74.996	0.17014	68.205	0.17704
1.9341	75.07	0.16961	68.272	0.1765
1.9894	75.174	0.16937	68.367	0.17625
2.0447	75.169	0.16881	68.362	0.1757
2.0999	75.287	0.16773	68.469	0.17461
2.1552	75.355	0.16788	68.531	0.17475
2.2104	75.465	0.16777	68.633	0.17463
2.2657	75.557	0.16644	68.716	0.17328
2.321	75.59	0.16613	68.747	0.17296
2.3762	75.704	0.16525	68.85	0.17207
2.4315	75.809	0.165	68.946	0.17181
2.4867	75.839	0.16474	68.974	0.17155
2.542	75.96	0.16381	69.084	0.17061
2.5973	75.988	0.16364	69.11	0.17043
2.6525	76.067	0.16332	69.182	0.17009
2.7078	76.144	0.16212	69.251	0.16889
2.763	76.15	0.16253	69.258	0.1693
2.8183	76.278	0.162	69.374	0.16875
2.8736	76.336	0.16153	69.427	0.16828
2.9288	76.375	0.16133	69.463	0.16807
2.9841	76.473	0.16085	69.552	0.16757
3.0393	76.535	0.1601	69.609	0.16682
3.0946	76.614	0.16002	69.681	0.16673
3.1499	76.619	0.15975	69.686	0.16646
3.2051	76.682	0.159	69.743	0.1657
3.2604	76.798	0.15833	69.848	0.16502
3.3156	76.85	0.15795	69.895	0.16463
3.3709	76.944	0.15772	69.981	0.1644
3.4262	77.013	0.15709	70.043	0.16376
3.4814	76.996	0.15685	70.028	0.16352
3.5367	77.037	0.15613	70.066	0.1628
3.592	77.146	0.15475	70.165	0.16141
3.6472	77.21	0.15493	70.223	0.16159
3.7025	77.35	0.15441	70.351	0.16105
3.7577	77.337	0.15395	70.339	0.16059
3.813	77.342	0.15263	70.344	0.15927
3.8683	77.361	0.15195	70.361	0.15858
3.9235	77.367	0.15232	70.367	0.15896
3.9788	77.388	0.1514	70.385	0.15803
4.034	77.429	0.15116	70.423	0.1578
4.0893	77.45	0.15149	70.442	0.15814
4.1446	77.469	0.15225	70.46	0.1589
4.1998	77.543	0.15173	70.527	0.15838
4.2551	77.616	0.15011	70.593	0.15674
4.3103	77.689	0.14892	70.659	0.15554
4.3656	77.735	0.14926	70.701	0.15587
4.4209	77.762	0.14888	70.726	0.1555
4.4761	77.784	0.14794	70.745	0.15455
4.5314	77.89	0.14856	70.843	0.15517
4.5866	77.979	0.14814	70.923	0.15474
4.6419	78.046	0.14761	70.984	0.15419
4.6972	78.142	0.14648	71.071	0.15305
4.7524	78.215	0.14572	71.138	0.1523
4.8077	78.299	0.14573	71.215	0.15229
4.863	78.302	0.14598	71.217	0.15253
4.9182	78.344	0.146	71.256	0.15255
4.9735	78.394	0.14533	71.301	0.15188
5.0287	78.455	0.14517	71.357	0.15171
5.084	78.502	0.14547	71.399	0.15202
5.1393	78.554	0.14452	71.445	0.15106
5.1945	78.634	0.14406	71.518	0.15058
5.2498	78.743	0.14374	71.618	0.15025
5.305	78.762	0.1433	71.635	0.14982
5.3603	78.855	0.14361	71.719	0.15011
5.4156	78.921	0.14344	71.78	0.14994
5.4708	79.051	0.14292	71.898	0.1494
5.5261	79.051	0.14249	71.898	0.14897
5.5813	79.11	0.14211	71.952	0.14858
5.6366	79.178	0.14241	72.014	0.14888
5.6919	79.231	0.14159	72.062	0.14805
5.7471	79.291	0.14139	72.117	0.14785
5.8024	79.352	0.14171	72.173	0.14816
5.8576	79.42	0.14117	72.234	0.14761
5.9129	79.51	0.1407	72.317	0.14714
5.9682	79.521	0.14112	72.327	0.14755
6.0234	79.563	0.14077	72.364	0.14719
6.0787	79.65	0.14014	72.444	0.14655
6.134	79.817	0.13991	72.596	0.1463
6.1892	79.851	0.13941	72.626	0.1458
6.2445	79.932	0.13956	72.7	0.14595
6.2997	79.962	0.13929	72.728	0.14569
6.355	79.951	0.13867	72.717	0.14507
6.4103	79.964	0.13887	72.73	0.14527
6.4655	80.028	0.13908	72.787	0.14547
6.5208	80.068	0.13969	72.825	0.14608
6.576	80.002	0.14068	72.765	0.14707
6.6313	80.05	0.14031	72.808	0.1467
6.6866	80.08	0.1405	72.836	0.14689
6.7418	80.136	0.14026	72.887	0.14664
6.7971	80.118	0.14052	72.871	0.1469
6.8523	80.171	0.14019	72.919	0.14657
6.9076	80.169	0.14015	72.917	0.14654
6.9629	80.158	0.14043	72.907	0.14681
7.0181	80.165	0.14095	72.914	0.14733
7.0734	80.208	0.14088	72.953	0.14726
7.1286	80.183	0.14076	72.93	0.14714
7.1839	80.154	0.14027	72.903	0.14666
7.2392	80.194	0.13973	72.939	0.14611
7.2944	80.161	0.14088	72.91	0.14727
7.3497	80.115	0.14206	72.869	0.14846
