Time	Fascicle Length R1_F1	Pennation Angle R1_F1	
0.055261	71.637	0.20407
0.11052	71.617	0.20419
0.16578	71.683	0.20356
0.22104	71.697	0.20357
0.2763	71.715	0.20344
0.33156	71.68	0.20321
0.38683	71.681	0.20307
0.44209	71.658	0.20288
0.49735	71.623	0.20259
0.55261	71.614	0.20244
0.60787	71.654	0.20222
0.66313	71.721	0.20176
0.71839	71.764	0.20159
0.77365	71.828	0.20102
0.82891	71.815	0.20089
0.88417	71.829	0.20051
0.93943	71.788	0.20037
0.99469	71.704	0.20043
1.05	71.693	0.20006
1.1052	71.654	0.20005
1.1605	71.653	0.19964
1.2157	71.669	0.1993
1.271	71.688	0.19892
1.3263	71.65	0.19886
1.3815	71.628	0.19858
1.4368	71.605	0.1987
1.492	71.621	0.19849
1.5473	71.609	0.1984
1.6026	71.605	0.19815
1.6578	71.582	0.19801
1.7131	71.538	0.19794
1.7683	71.543	0.19752
1.8236	71.472	0.19749
1.8789	71.489	0.19707
1.9341	71.484	0.19679
1.9894	71.518	0.19676
2.0447	71.486	0.19655
2.0999	71.452	0.19677
2.1552	71.454	0.19639
2.2104	71.43	0.19616
2.2657	71.407	0.196
2.321	71.452	0.19548
2.3762	71.396	0.19554
2.4315	71.41	0.19533
2.4867	71.404	0.195
2.542	71.405	0.19497
2.5973	71.391	0.19526
2.6525	71.37	0.19519
2.7078	71.365	0.19507
2.763	71.36	0.19502
2.8183	71.384	0.19474
2.8736	71.406	0.19458
2.9288	71.374	0.1947
2.9841	71.391	0.19454
3.0393	71.411	0.19426
3.0946	71.372	0.19435
3.1499	71.356	0.19391
3.2051	71.336	0.19374
3.2604	71.277	0.19366
3.3156	71.272	0.19353
3.3709	71.221	0.19347
3.4262	71.233	0.19323
3.4814	71.192	0.19326
3.5367	71.196	0.19317
3.592	71.178	0.19293
3.6472	71.156	0.19265
3.7025	71.142	0.19218
3.7577	71.125	0.19201
3.813	71.141	0.19179
3.8683	71.17	0.19167
3.9235	71.175	0.19185
3.9788	71.185	0.19163
4.034	71.191	0.19127
4.0893	71.163	0.19116
4.1446	71.155	0.19112
4.1998	71.151	0.19104
4.2551	71.165	0.19084
4.3103	71.143	0.19072
4.3656	71.106	0.19093
4.4209	71.085	0.19064
4.4761	71.069	0.19072
4.5314	71.08	0.19057
4.5866	71.109	0.1906
4.6419	71.092	0.19099
4.6972	71.102	0.19144
4.7524	71.113	0.19117
4.8077	71.127	0.19095
4.863	71.097	0.19118
4.9182	71.094	0.19123
4.9735	71.144	0.1911
5.0287	71.111	0.19117
5.084	71.103	0.19096
5.1393	71.151	0.19069
5.1945	71.167	0.19111
5.2498	71.177	0.19083
5.305	71.146	0.19075
5.3603	71.129	0.19076
5.4156	71.145	0.19047
5.4708	71.155	0.19036
5.5261	71.142	0.19027
5.5813	71.147	0.19015
5.6366	71.149	0.19015
5.6919	71.148	0.1905
5.7471	71.126	0.19042
5.8024	71.163	0.18986
5.8576	71.159	0.19001
5.9129	71.168	0.19017
5.9682	71.169	0.19034
6.0234	71.18	0.19005
6.0787	71.207	0.19018
6.134	71.201	0.19037
6.1892	71.204	0.19017
6.2445	71.224	0.19013
6.2997	71.241	0.18996
6.355	71.266	0.19007
6.4103	71.238	0.19041
6.4655	71.291	0.19039
6.5208	71.278	0.19023
6.576	71.264	0.19038
6.6313	71.284	0.19007
6.6866	71.345	0.19023
6.7418	71.333	0.19036
6.7971	71.336	0.19052
6.8523	71.349	0.19054
6.9076	71.329	0.19048
6.9629	71.36	0.19031
7.0181	71.377	0.19028
7.0734	71.413	0.19001
7.1286	71.371	0.1904
7.1839	71.378	0.1902
7.2392	71.403	0.1899
7.2944	71.402	0.18987
7.3497	71.378	0.18968
7.405	71.423	0.18966
7.4602	71.41	0.18952
7.5155	71.409	0.18953
7.5707	71.406	0.18929
7.626	71.424	0.18906
7.6813	71.408	0.18909
7.7365	71.426	0.18881
7.7918	71.428	0.18866
7.847	71.421	0.18868
7.9023	71.485	0.18851
7.9576	71.483	0.18872
8.0128	71.45	0.18888
8.0681	71.458	0.18873
8.1233	71.507	0.18849
8.1786	71.469	0.18886
8.2339	71.494	0.18862
8.2891	71.483	0.18894
8.3444	71.499	0.18843
8.3996	71.517	0.18829
8.4549	71.498	0.18819
8.5102	71.507	0.18822
8.5654	71.515	0.18858
8.6207	71.5	0.18862
8.676	71.485	0.18862
8.7312	71.484	0.18863
8.7865	71.497	0.18855
8.8417	71.521	0.18843
8.897	71.477	0.18863
8.9523	71.469	0.18899
9.0075	71.541	0.18856
9.0628	71.579	0.18823
9.118	71.548	0.18944
9.1733	71.571	0.18912
9.2286	71.596	0.18941
9.2838	71.573	0.18955
9.3391	71.606	0.18971
9.3943	71.575	0.18971
9.4496	71.611	0.18968
9.5049	71.619	0.1894
9.5601	71.587	0.18959
9.6154	71.665	0.18937
9.6706	71.66	0.1894
9.7259	71.655	0.18945
9.7812	71.676	0.18927
9.8364	71.697	0.1892
9.8917	71.666	0.18932
9.9469	71.695	0.18929
10.002	71.701	0.18914
10.057	71.727	0.18907
10.113	71.739	0.18918
10.168	71.699	0.18948
10.223	71.721	0.18967
10.279	71.76	0.18953
10.334	71.746	0.18977
10.389	71.756	0.19003
10.444	71.777	0.19001
10.5	71.738	0.18991
10.555	71.769	0.18952
10.61	71.743	0.18944
