Time	Fascicle Length R1_F1	Pennation Angle R1_F1	Fascicle Length R1_F2	Pennation Angle R1_F2	Time	Fascicle Length R2_F1	Pennation Angle R2_F1	
6.946	62.352	0.35846	57.341	0.35482	6.946	44.476	0.58414
7.003	62.316	0.35932	57.308	0.35568	7.003	44.46	0.58444
7.0599	62.316	0.35966	57.308	0.35602	7.0599	44.443	0.58422
7.1168	62.28	0.36005	57.275	0.35641	7.1168	44.417	0.58438
7.1738	62.274	0.35923	57.269	0.35559	7.1738	44.465	0.5846
7.2307	62.329	0.35895	57.32	0.3553	7.2307	44.505	0.5832
7.2876	62.29	0.35925	57.285	0.3556	7.2876	44.525	0.58315
7.3446	62.339	0.35916	57.329	0.35551	7.3446	44.501	0.58296
7.4015	62.275	0.36071	57.27	0.35706	7.4015	44.435	0.58287
7.4584	62.314	0.36015	57.306	0.35651	7.4584	44.479	0.58361
7.5154	62.293	0.36086	57.286	0.35722	7.5154	44.404	0.58271
7.5723	62.414	0.36179	57.397	0.35815	7.5723	44.433	0.58023
7.6292	62.425	0.36167	57.407	0.35803	7.6292	44.419	0.58014
7.6862	62.448	0.36221	57.427	0.35857	7.6862	44.382	0.57989
7.7431	62.484	0.36175	57.461	0.35811	7.7431	44.433	0.57922
7.8	62.509	0.36147	57.483	0.35784	7.8	44.452	0.5792
7.857	62.533	0.36231	57.505	0.35867	7.857	44.407	0.57838
7.9139	62.572	0.36241	57.541	0.35878	7.9139	44.447	0.57741
7.9708	62.571	0.36256	57.54	0.35892	7.9708	44.436	0.5767
8.0278	62.611	0.36379	57.577	0.36015	8.0278	44.404	0.57374
8.0847	62.643	0.36491	57.606	0.36127	8.0847	44.362	0.57208
8.1417	62.686	0.36593	57.644	0.36228	8.1417	44.353	0.57053
8.1986	62.663	0.36535	57.623	0.36171	8.1986	44.371	0.57071
8.2555	62.658	0.3655	57.619	0.36185	8.2555	44.372	0.57094
8.3125	62.688	0.3661	57.646	0.36246	8.3125	44.378	0.56959
8.3694	62.679	0.36642	57.638	0.36277	8.3694	44.355	0.56965
8.4263	62.663	0.36653	57.623	0.36288	8.4263	44.364	0.56936
8.4833	62.687	0.36563	57.645	0.36198	8.4833	44.401	0.56956
8.5402	62.697	0.36636	57.654	0.36271	8.5402	44.362	0.56828
8.5971	62.725	0.36647	57.679	0.36283	8.5971	44.385	0.5672
8.6541	62.7	0.36591	57.657	0.36227	8.6541	44.397	0.56761
8.711	62.73	0.36611	57.684	0.36247	8.711	44.412	0.56652
8.7679	62.746	0.36696	57.699	0.36331	8.7679	44.414	0.56547
8.8249	62.791	0.3671	57.74	0.36345	8.8249	44.423	0.56415
8.8818	62.809	0.36656	57.757	0.36292	8.8818	44.494	0.56361
8.9387	62.799	0.36723	57.748	0.36358	8.9387	44.489	0.56287
8.9957	62.877	0.36741	57.819	0.36378	8.9957	44.522	0.56172
9.0526	62.911	0.36816	57.85	0.36452	9.0526	44.525	0.56034
9.1095	62.89	0.36828	57.831	0.36465	9.1095	44.524	0.55995
9.1665	62.904	0.36846	57.844	0.36483	9.1665	44.52	0.56007
9.2234	62.885	0.36901	57.826	0.36537	9.2234	44.492	0.55959
9.2803	62.92	0.36912	57.858	0.36549	9.2803	44.487	0.5582
9.3373	62.899	0.36966	57.838	0.36603	9.3373	44.47	0.55787
9.3942	62.92	0.36979	57.857	0.36617	9.3942	44.464	0.55772
9.4512	62.952	0.37016	57.887	0.36653	9.4512	44.41	0.55728
9.5081	63.015	0.37041	57.945	0.36678	9.5081	44.433	0.55627
9.565	62.998	0.37099	57.928	0.36736	9.565	44.441	0.55574
9.622	63.011	0.37066	57.941	0.36703	9.622	44.45	0.55537
9.6789	63.052	0.37135	57.978	0.36773	9.6789	44.431	0.55405
9.7358	63.095	0.37088	58.018	0.36726	9.7358	44.463	0.55432
9.7928	63.058	0.3711	57.984	0.36748	9.7928	44.452	0.55533
9.8497	63.083	0.37139	58.007	0.36777	9.8497	44.456	0.55512
9.9066	63.106	0.37167	58.028	0.36805	9.9066	44.466	0.55471
9.9636	63.11	0.37159	58.031	0.36796	9.9636	44.508	0.55451
10.02	63.13	0.37249	58.049	0.36887	10.02	44.478	0.55415
10.077	63.12	0.37241	58.04	0.36879	10.077	44.491	0.55465
10.134	63.146	0.37252	58.064	0.3689	10.134	44.51	0.55316
10.191	63.179	0.37282	58.094	0.3692	10.191	44.532	0.55321
10.248	63.107	0.3729	58.027	0.36928	10.248	44.485	0.55465
10.305	63.153	0.37217	58.07	0.36854	10.305	44.509	0.55484
10.362	63.131	0.37257	58.049	0.36895	10.362	44.515	0.55529
10.419	63.141	0.37183	58.059	0.36821	10.419	44.526	0.55596
10.476	63.152	0.37167	58.068	0.36805	10.476	44.519	0.55576
10.533	63.182	0.37173	58.097	0.36812	10.533	44.536	0.55443
10.59	63.162	0.37143	58.078	0.36782	10.59	44.502	0.55451
10.647	63.153	0.37149	58.069	0.36787	10.647	44.499	0.55479
10.704	63.144	0.37144	58.061	0.36783	10.704	44.464	0.55514
10.761	63.155	0.37169	58.072	0.36807	10.761	44.483	0.55382
10.818	63.139	0.37136	58.056	0.36775	10.818	44.479	0.55261
10.875	63.122	0.37143	58.042	0.36781	10.875	44.475	0.55284
10.931	63.081	0.37132	58.003	0.3677	10.931	44.466	0.55286
10.988	63.126	0.37155	58.045	0.36793	10.988	44.452	0.55123
11.045	63.136	0.37173	58.054	0.36811	11.045	44.459	0.55153
11.102	63.099	0.37185	58.02	0.36822	11.102	44.47	0.55166
11.159	63.064	0.37157	57.988	0.36795	11.159	44.474	0.55256
11.216	63.094	0.37131	58.016	0.36769	11.216	44.466	0.55302
11.273	63.09	0.37151	58.012	0.36789	11.273	44.447	0.55291
11.33	63.055	0.37142	57.98	0.3678	11.33	44.46	0.55268
11.387	63.114	0.37148	58.034	0.36786	11.387	44.422	0.55311
11.444	63.101	0.3715	58.022	0.36788	11.444	44.444	0.55204
11.501	63.09	0.37201	58.012	0.36839	11.501	44.408	0.5516
11.558	63.076	0.37171	57.999	0.36808	11.558	44.428	0.55132
11.615	63.101	0.37178	58.023	0.36816	11.615	44.433	0.55077
11.672	63.065	0.37192	57.989	0.3683	11.672	44.408	0.55142
11.729	63.063	0.37164	57.988	0.36802	11.729	44.422	0.55162
11.785	63.037	0.37162	57.964	0.368	11.785	44.404	0.55142
11.842	63.061	0.37164	57.986	0.36802	11.842	44.4	0.55064
11.899	63.071	0.37192	57.995	0.3683	11.899	44.393	0.54998
11.956	63.065	0.3728	57.989	0.36918	11.956	44.371	0.54856
12.013	63.081	0.37275	58.005	0.36913	12.013	44.335	0.54815
12.07	63.012	0.37258	57.942	0.36896	12.07	44.333	0.5488
12.127	63.011	0.37222	57.941	0.3686	12.127	44.34	0.54989
12.184	62.995	0.37235	57.926	0.36872	12.184	44.34	0.54953
12.241	63.024	0.37274	57.952	0.36911	12.241	44.358	0.54863
12.298	62.997	0.37278	57.928	0.36916	12.298	44.379	0.5484
12.355	62.957	0.37291	57.891	0.36928	12.355	44.324	0.54928
12.412	62.934	0.37225	57.871	0.36862	12.412	44.331	0.54989
12.469	62.899	0.37249	57.839	0.36886	12.469	44.328	0.5502
12.526	62.874	0.37283	57.816	0.36919	12.526	44.323	0.55036
12.583	62.858	0.37316	57.801	0.36952	12.583	44.336	0.55058
12.639	62.864	0.37372	57.807	0.37009	12.639	44.313	0.55039
12.696	62.838	0.37291	57.783	0.36928	12.696	44.297	0.54968
12.753	62.736	0.37309	57.69	0.36945	12.753	44.253	0.5507
12.81	62.788	0.37198	57.737	0.36835	12.81	44.261	0.55186
12.867	62.757	0.37145	57.709	0.36781	12.867	44.265	0.55287
12.924	62.795	0.37236	57.744	0.36872	12.924	44.279	0.55096
12.981	62.711	0.37284	57.667	0.3692	12.981	44.224	0.55212
13.038	62.736	0.37158	57.69	0.36795	13.038	44.218	0.55358
13.095	62.68	0.37053	57.639	0.3669	13.095	44.253	0.55462
13.152	62.64	0.37032	57.602	0.36669	13.152	44.213	0.55535
13.209	62.662	0.36994	57.623	0.3663	13.209	44.252	0.55543
13.266	62.707	0.37108	57.663	0.36745	13.266	44.259	0.55377
13.323	62.66	0.37089	57.621	0.36725	13.323	44.204	0.55477
13.38	62.64	0.37014	57.602	0.36651	13.38	44.211	0.55525
13.437	62.599	0.3699	57.565	0.36626	13.437	44.193	0.55638
13.494	62.635	0.36932	57.598	0.36569	13.494	44.226	0.55501
13.55	62.627	0.36943	57.59	0.3658	13.55	44.228	0.55462
13.607	62.654	0.36953	57.615	0.3659	13.607	44.208	0.55427
13.664	62.673	0.37011	57.632	0.36649	13.664	44.17	0.55355
13.721	62.659	0.36962	57.619	0.366	13.721	44.186	0.55388
13.778	62.572	0.37016	57.539	0.36653	13.778	44.205	0.55454
13.835	62.635	0.37056	57.598	0.36693	13.835	44.154	0.55542
13.892	62.588	0.36961	57.554	0.36597	13.892	44.186	0.5574
13.949	62.568	0.36972	57.536	0.36608	13.949	44.161	0.55608
14.006	62.542	0.3699	57.512	0.36626	14.006	44.122	0.55675
14.063	62.599	0.36994	57.565	0.3663	14.063	44.116	0.55523
14.12	62.588	0.37048	57.554	0.36684	14.12	44.136	0.55463
14.177	62.518	0.37083	57.489	0.36718	14.177	44.116	0.55548
14.234	62.514	0.37101	57.486	0.36737	14.234	44.083	0.55624
14.291	62.523	0.37108	57.494	0.36743	14.291	44.099	0.55544
14.348	62.537	0.37109	57.507	0.36744	14.348	44.076	0.55505
14.404	62.491	0.37115	57.465	0.36749	14.404	44.05	0.55599
14.461	62.505	0.37136	57.478	0.3677	14.461	44.057	0.55579
14.518	62.471	0.37167	57.447	0.36801	14.518	44.026	0.55611
14.575	62.442	0.37162	57.42	0.36796	14.575	44.016	0.55633
14.632	62.457	0.37182	57.434	0.36816	14.632	44	0.55523
14.689	62.461	0.37231	57.438	0.36866	14.689	43.968	0.55469
14.746	62.43	0.37237	57.41	0.36871	14.746	43.91	0.55463
14.803	62.405	0.37231	57.387	0.36865	14.803	43.92	0.5542
14.86	62.403	0.37239	57.385	0.36873	14.86	43.878	0.55442
14.917	62.371	0.37233	57.355	0.36866	14.917	43.879	0.55466
14.974	62.422	0.37282	57.402	0.36916	14.974	43.88	0.55316
15.031	62.388	0.37303	57.372	0.36936	15.031	43.829	0.55231
15.088	62.362	0.37273	57.348	0.36906	15.088	43.805	0.55259
15.145	62.366	0.37308	57.352	0.36941	15.145	43.789	0.55223
15.202	62.441	0.37316	57.421	0.36949	15.202	43.816	0.55087
15.258	62.403	0.37332	57.386	0.36965	15.258	43.789	0.55085
15.315	62.373	0.37333	57.359	0.36966	15.315	43.723	0.55162
15.372	62.367	0.37319	57.353	0.36951	15.372	43.702	0.55147
15.429	62.342	0.37286	57.331	0.36918	15.429	43.704	0.55121
15.486	62.312	0.37273	57.304	0.36905	15.486	43.692	0.55194
15.543	62.321	0.37264	57.311	0.36896	15.543	43.683	0.55209
15.6	62.309	0.37277	57.3	0.36909	15.6	43.679	0.55179
15.657	62.302	0.37296	57.294	0.36928	15.657	43.659	0.55169
15.714	62.283	0.37273	57.277	0.36905	15.714	43.658	0.5519
15.771	62.235	0.37292	57.233	0.36924	15.771	43.606	0.55248
15.828	62.241	0.37289	57.239	0.3692	15.828	43.604	0.55229
15.885	62.232	0.37254	57.231	0.36885	15.885	43.579	0.55285
15.942	62.182	0.37243	57.185	0.36874	15.942	43.57	0.55313
15.999	62.223	0.37213	57.224	0.36845	15.999	43.599	0.55239
16.056	62.19	0.3719	57.193	0.36821	16.056	43.582	0.55278
16.113	62.168	0.37168	57.173	0.36799	16.113	43.576	0.55291
16.169	62.152	0.37178	57.159	0.36809	16.169	43.572	0.55328
16.226	62.175	0.37162	57.181	0.36793	16.226	43.552	0.55299
16.283	62.125	0.37159	57.135	0.3679	16.283	43.533	0.55354
16.34	62.115	0.37109	57.126	0.3674	16.34	43.525	0.55413
16.397	62.106	0.37114	57.117	0.36745	16.397	43.514	0.55419
16.454	62.07	0.37106	57.084	0.36737	16.454	43.493	0.55492
16.511	62.046	0.37104	57.062	0.36734	16.511	43.493	0.55514
16.568	62.011	0.37097	57.03	0.36727	16.568	43.47	0.55573
16.625	62.032	0.3706	57.05	0.3669	16.625	43.484	0.55528
16.682	61.998	0.37095	57.019	0.36725	16.682	43.456	0.55597
16.739	62.01	0.37058	57.03	0.36688	16.739	43.476	0.55513
16.796	62.068	0.3704	57.084	0.3667	16.796	43.48	0.55414
16.853	62.059	0.37001	57.075	0.36631	16.853	43.496	0.55435
16.91	62.055	0.36983	57.072	0.36614	16.91	43.496	0.55416
16.967	62.034	0.36965	57.054	0.36595	16.967	43.486	0.55435
17.023	61.994	0.36984	57.017	0.36614	17.023	43.467	0.5549
17.08	62.003	0.36957	57.025	0.36587	17.08	43.483	0.55437
17.137	62.053	0.36967	57.072	0.36596	17.137	43.48	0.55413
17.194	61.95	0.36976	56.977	0.36605	17.194	43.467	0.5549
17.251	61.972	0.37031	56.998	0.3666	17.251	43.434	0.55397
17.308	61.989	0.36977	57.014	0.36606	17.308	43.45	0.55415
17.365	61.958	0.36988	56.985	0.36617	17.365	43.411	0.55477
17.422	61.956	0.37003	56.983	0.36632	17.422	43.409	0.55474
17.479	61.932	0.36992	56.962	0.3662	17.479	43.386	0.55524
17.536	61.927	0.36971	56.958	0.366	17.536	43.364	0.55525
17.593	61.884	0.36958	56.918	0.36586	17.593	43.354	0.556
17.65	61.886	0.36952	56.92	0.3658	17.65	43.34	0.55636
17.707	61.902	0.36951	56.935	0.36579	17.707	43.337	0.55594
17.764	61.868	0.36966	56.904	0.36594	17.764	43.299	0.55655
17.821	61.835	0.36953	56.874	0.36581	17.821	43.27	0.55684
17.877	61.811	0.36947	56.852	0.36574	17.877	43.234	0.5575
17.934	61.842	0.3692	56.881	0.36547	17.934	43.241	0.55724
17.991	61.774	0.36921	56.819	0.36548	17.991	43.237	0.5576
18.048	61.815	0.36952	56.856	0.36579	18.048	43.22	0.55742
18.105	61.861	0.36926	56.9	0.36553	18.105	43.23	0.55691
18.162	61.81	0.36923	56.852	0.3655	18.162	43.216	0.55725
18.219	61.774	0.3694	56.82	0.36566	18.219	43.17	0.55808
18.276	61.776	0.36927	56.822	0.36553	18.276	43.155	0.55758
18.333	61.803	0.36881	56.847	0.36507	18.333	43.167	0.55776
18.39	61.765	0.36903	56.812	0.36529	18.39	43.158	0.55748
18.447	61.714	0.36926	56.766	0.36552	18.447	43.121	0.55815
18.504	61.702	0.36942	56.755	0.36568	18.504	43.084	0.55817
18.561	61.667	0.36925	56.724	0.3655	18.561	43.052	0.55935
18.618	61.675	0.36928	56.731	0.36553	18.618	43.034	0.55952
18.675	61.677	0.36902	56.733	0.36527	18.675	43.006	0.55987
18.731	61.701	0.36887	56.755	0.36512	18.731	43.025	0.55849
18.788	61.658	0.36818	56.716	0.36443	18.788	43.042	0.55906
18.845	61.664	0.36822	56.722	0.36447	18.845	43.01	0.56027
18.902	61.694	0.36799	56.751	0.36424	18.902	43.009	0.55974
18.959	61.666	0.36773	56.725	0.36398	18.959	42.997	0.55996
19.016	61.561	0.36799	56.628	0.36422	19.016	42.951	0.56152
19.073	61.604	0.3677	56.668	0.36394	19.073	42.956	0.56106
19.13	61.557	0.36761	56.625	0.36385	19.13	42.928	0.5626
19.187	61.539	0.36791	56.609	0.36415	19.187	42.903	0.56238
19.244	61.485	0.36804	56.559	0.36428	19.244	42.847	0.56306
19.301	61.567	0.36689	56.635	0.36312	19.301	42.91	0.56167
19.358	61.519	0.36716	56.592	0.3634	19.358	42.929	0.56045
19.415	61.468	0.36766	56.546	0.36389	19.415	42.913	0.55954
19.472	61.471	0.36727	56.548	0.3635	19.472	42.908	0.5594
19.529	61.389	0.36743	56.473	0.36365	19.529	42.885	0.56
19.586	61.368	0.36755	56.454	0.36377	19.586	42.862	0.55951
19.642	61.355	0.36731	56.442	0.36353	19.642	42.849	0.56067
19.699	61.363	0.36713	56.45	0.36335	19.699	42.865	0.56116
19.756	61.406	0.36735	56.49	0.36357	19.756	42.864	0.56065
19.813	61.399	0.36718	56.484	0.3634	19.813	42.889	0.56035
19.87	61.385	0.36724	56.471	0.36345	19.87	42.894	0.5597
19.927	61.333	0.36732	56.425	0.36352	19.927	42.865	0.56014
19.984	61.33	0.36751	56.422	0.36372	19.984	42.817	0.56103
20.041	61.313	0.36743	56.406	0.36364	20.041	42.785	0.56077
20.098	61.294	0.36717	56.389	0.36337	20.098	42.769	0.56089
20.155	61.31	0.36702	56.403	0.36323	20.155	42.75	0.56088
20.212	61.299	0.36671	56.394	0.36292	20.212	42.752	0.56076
20.269	61.253	0.36702	56.352	0.36321	20.269	42.725	0.56147
20.326	61.275	0.36702	56.373	0.36322	20.326	42.733	0.5608
20.383	61.265	0.36655	56.363	0.36275	20.383	42.727	0.56158
20.44	61.279	0.36659	56.377	0.36279	20.44	42.771	0.56111
20.496	61.284	0.36655	56.381	0.36274	20.496	42.771	0.561
20.553	61.321	0.36676	56.416	0.36295	20.553	42.778	0.56023
20.61	61.249	0.36704	56.349	0.36323	20.61	42.735	0.561
20.667	61.29	0.36672	56.388	0.36292	20.667	42.773	0.55984
20.724	61.287	0.36672	56.385	0.36291	20.724	42.784	0.55995
20.781	61.215	0.36688	56.319	0.36307	20.781	42.756	0.56103
20.838	61.252	0.36701	56.353	0.3632	20.838	42.731	0.56093
20.895	61.237	0.36658	56.339	0.36277	20.895	42.731	0.56175
20.952	61.272	0.36672	56.372	0.36291	20.952	42.746	0.56081
21.009	61.281	0.36655	56.38	0.36274	21.009	42.732	0.56089
21.066	61.225	0.3665	56.329	0.36268	21.066	42.72	0.5609
21.123	61.217	0.36598	56.323	0.36217	21.123	42.715	0.56047
21.18	61.305	0.36561	56.404	0.3618	21.18	42.751	0.55945
21.237	61.337	0.36532	56.433	0.36152	21.237	42.792	0.55938
21.294	61.31	0.36542	56.409	0.36161	21.294	42.8	0.55968
21.35	61.289	0.36582	56.39	0.36201	21.35	42.76	0.55975
21.407	61.273	0.36537	56.375	0.36155	21.407	42.756	0.56062
21.464	61.292	0.36524	56.393	0.36142	21.464	42.768	0.55985
21.521	61.292	0.36562	56.392	0.3618	21.521	42.735	0.5601
21.578	61.306	0.36547	56.406	0.36165	21.578	42.714	0.56015
21.635	61.281	0.36541	56.384	0.36158	21.635	42.702	0.56015
21.692	61.33	0.36507	56.429	0.36125	21.692	42.722	0.55932
21.749	61.283	0.36526	56.386	0.36144	21.749	42.682	0.55988
21.806	61.309	0.36511	56.409	0.36129	21.806	42.68	0.55958
21.863	61.33	0.3647	56.429	0.36088	21.863	42.688	0.55888
21.92	61.325	0.3645	56.426	0.36068	21.92	42.689	0.55928
21.977	61.312	0.36461	56.413	0.36079	21.977	42.66	0.55914
