Time	Fascicle Length R1_F1	Pennation Angle R1_F1	Fascicle Length R1_F2	Pennation Angle R1_F2	
0.055261	54.051	0.32113	56.232	0.31222
0.11052	54.103	0.32177	56.285	0.31286
0.16578	54.117	0.32191	56.298	0.31302
0.22104	54.094	0.32074	56.274	0.31184
0.2763	54.059	0.32152	56.237	0.31261
0.33156	54.054	0.32171	56.231	0.3128
0.38683	54.048	0.32174	56.224	0.31284
0.44209	54.031	0.32233	56.205	0.31342
0.49735	54	0.32301	56.172	0.31409
0.55261	53.958	0.32363	56.128	0.3147
0.60787	53.948	0.3237	56.117	0.31477
0.66313	53.983	0.32341	56.153	0.31448
0.71839	53.981	0.32391	56.15	0.31498
0.77365	53.989	0.32455	56.157	0.31562
0.82891	53.974	0.32483	56.142	0.31589
0.88417	53.972	0.32533	56.139	0.31639
0.93943	53.965	0.32597	56.131	0.31703
0.99469	53.973	0.32593	56.139	0.31698
1.05	53.954	0.32654	56.118	0.31759
1.1052	53.936	0.32663	56.099	0.31768
1.1605	53.939	0.3272	56.102	0.31825
1.2157	53.967	0.32785	56.13	0.31889
1.271	53.944	0.32835	56.104	0.31939
1.3263	53.959	0.32815	56.12	0.3192
1.3815	53.989	0.32856	56.149	0.31961
1.4368	53.96	0.32871	56.118	0.31975
1.492	53.963	0.32918	56.121	0.32022
1.5473	53.965	0.32988	56.121	0.32092
1.6026	53.952	0.32953	56.107	0.32058
1.6578	53.923	0.33003	56.077	0.32107
1.7131	53.921	0.33065	56.074	0.32168
1.7683	53.902	0.33121	56.053	0.32223
1.8236	53.863	0.33149	56.012	0.32252
1.8789	53.877	0.33141	56.026	0.32244
1.9341	53.884	0.3318	56.033	0.32282
1.9894	53.844	0.33247	55.99	0.32349
2.0447	53.835	0.3323	55.98	0.32332
2.0999	53.854	0.33232	55.999	0.32335
2.1552	53.889	0.33226	56.034	0.3233
2.2104	53.92	0.33266	56.066	0.3237
2.2657	53.919	0.33284	56.064	0.32388
2.321	53.943	0.33302	56.088	0.32407
2.3762	53.917	0.33368	56.059	0.32471
2.4315	53.932	0.33421	56.074	0.32525
2.4867	53.907	0.33463	56.048	0.32566
2.542	53.906	0.33457	56.046	0.3256
2.5973	53.908	0.33451	56.047	0.32555
2.6525	53.887	0.33495	56.024	0.32598
2.7078	53.883	0.33568	56.019	0.32671
2.763	53.868	0.33554	56.003	0.32657
2.8183	53.89	0.33568	56.024	0.32671
2.8736	53.893	0.33617	56.027	0.32721
2.9288	53.919	0.33616	56.053	0.3272
2.9841	53.891	0.33679	56.024	0.32783
3.0393	53.882	0.33704	56.013	0.32808
3.0946	53.881	0.33698	56.012	0.32802
3.1499	53.871	0.33753	56	0.32857
3.2051	53.873	0.33745	56.001	0.3285
3.2604	53.878	0.33749	56.006	0.32853
3.3156	53.894	0.33765	56.021	0.3287
3.3709	53.865	0.33786	55.99	0.32891
3.4262	53.873	0.338	55.998	0.32905
3.4814	53.883	0.33804	56.008	0.3291
3.5367	53.87	0.33857	55.993	0.32962
3.592	53.851	0.33855	55.973	0.3296
3.6472	53.884	0.33931	56.006	0.33037
