Time	Fascicle Length R1_F1	Pennation Angle R1_F1	Fascicle Length R1_F2	Pennation Angle R1_F2	
0.055261	54.722	0.32726	56.364	0.32532
0.11052	54.725	0.3272	56.366	0.32526
0.16578	54.719	0.32718	56.36	0.32524
0.22104	54.75	0.32934	56.392	0.3274
0.2763	54.802	0.33275	56.445	0.3308
0.33156	54.844	0.3335	56.488	0.33155
0.38683	54.846	0.33364	56.49	0.33169
0.44209	54.87	0.33359	56.515	0.33164
0.49735	54.886	0.33266	56.532	0.33071
0.55261	54.914	0.33199	56.56	0.33005
0.60787	54.963	0.33139	56.611	0.32945
0.66313	54.952	0.33001	56.599	0.32807
0.71839	54.996	0.3299	56.643	0.32796
0.77365	55.015	0.32944	56.663	0.3275
0.82891	55.046	0.32984	56.694	0.3279
0.88417	55.104	0.32998	56.755	0.32805
0.93943	55.133	0.32979	56.785	0.32785
0.99469	55.154	0.32906	56.806	0.32713
1.05	55.189	0.32859	56.842	0.32666
1.1052	55.2	0.32801	56.852	0.32609
1.1605	55.255	0.32747	56.909	0.32555
1.2157	55.289	0.3278	56.944	0.32588
1.271	55.345	0.32758	57.001	0.32566
1.3263	55.338	0.32755	56.994	0.32563
1.3815	55.392	0.32681	57.05	0.3249
1.4368	55.413	0.32631	57.071	0.32441
1.492	55.474	0.32486	57.134	0.32296
1.5473	55.466	0.32454	57.125	0.32264
1.6026	55.509	0.32368	57.169	0.32178
1.6578	55.559	0.32348	57.22	0.32158
1.7131	55.578	0.32295	57.24	0.32106
1.7683	55.623	0.32302	57.286	0.32112
1.8236	55.665	0.32284	57.328	0.32095
1.8789	55.711	0.32256	57.376	0.32067
1.9341	55.767	0.32248	57.433	0.32059
1.9894	55.816	0.32239	57.483	0.32051
2.0447	55.864	0.32211	57.533	0.32023
2.0999	55.906	0.32199	57.576	0.32011
2.1552	55.941	0.3219	57.612	0.32002
2.2104	55.996	0.3219	57.669	0.32003
2.2657	56.074	0.32159	57.749	0.31973
2.321	56.1	0.32133	57.775	0.31946
2.3762	56.144	0.32116	57.82	0.31929
2.4315	56.198	0.32105	57.876	0.31919
2.4867	56.226	0.32124	57.905	0.31938
2.542	56.258	0.32111	57.938	0.31926
2.5973	56.275	0.3212	57.955	0.31934
2.6525	56.302	0.32129	57.982	0.31944
2.7078	56.363	0.32093	58.045	0.31908
2.763	56.392	0.32075	58.075	0.3189
2.8183	56.434	0.32047	58.118	0.31862
2.8736	56.49	0.32053	58.175	0.31869
2.9288	56.529	0.32008	58.215	0.31824
2.9841	56.586	0.3201	58.274	0.31826
3.0393	56.634	0.32056	58.322	0.31872
3.0946	56.694	0.32086	58.385	0.31902
3.1499	56.708	0.32129	58.398	0.31945
3.2051	56.758	0.32068	58.45	0.31884
3.2604	56.787	0.32009	58.479	0.31826
3.3156	56.815	0.31978	58.508	0.31795
3.3709	56.854	0.31993	58.548	0.3181
3.4262	56.904	0.31949	58.6	0.31766
3.4814	56.98	0.31938	58.678	0.31755
3.5367	57.029	0.31945	58.728	0.31763
3.592	57.034	0.31945	58.733	0.31763
3.6472	57.096	0.31939	58.797	0.31758
3.7025	57.145	0.31898	58.847	0.31716
3.7577	57.168	0.31888	58.87	0.31707
3.813	57.201	0.31877	58.904	0.31696
3.8683	57.215	0.31869	58.918	0.31687
3.9235	57.308	0.31818	59.014	0.31638
3.9788	57.34	0.31813	59.046	0.31632
4.034	57.381	0.3177	59.088	0.3159
4.0893	57.398	0.31727	59.106	0.31547
4.1446	57.423	0.31735	59.131	0.31555
4.1998	57.485	0.31741	59.195	0.31561
4.2551	57.542	0.31758	59.253	0.31578
4.3103	57.564	0.31767	59.276	0.31588
4.3656	57.571	0.31793	59.283	0.31613
4.4209	57.62	0.31791	59.334	0.31612
4.4761	57.641	0.31776	59.355	0.31597
4.5314	57.708	0.31765	59.424	0.31586
4.5866	57.765	0.3172	59.482	0.31541
4.6419	57.817	0.31668	59.536	0.3149
4.6972	57.827	0.31664	59.546	0.31486
4.7524	57.821	0.31652	59.539	0.31474
4.8077	57.896	0.31648	59.616	0.3147
4.863	57.955	0.31582	59.677	0.31405
4.9182	57.985	0.31578	59.708	0.314
4.9735	58.02	0.31576	59.744	0.31399
5.0287	58.041	0.31571	59.765	0.31393
5.084	58.091	0.31595	59.816	0.31418
5.1393	58.157	0.31652	59.884	0.31475
5.1945	58.174	0.31652	59.902	0.31475
5.2498	58.212	0.31614	59.941	0.31437
5.305	58.244	0.31613	59.973	0.31436
5.3603	58.275	0.31556	60.005	0.3138
5.4156	58.337	0.31533	60.068	0.31357
5.4708	58.36	0.31522	60.092	0.31346
5.5261	58.417	0.31498	60.15	0.31323
5.5813	58.517	0.31458	60.253	0.31283
5.6366	58.551	0.31461	60.288	0.31286
5.6919	58.568	0.31457	60.305	0.31282
5.7471	58.599	0.31442	60.337	0.31267
5.8024	58.632	0.31448	60.37	0.31274
5.8576	58.692	0.31369	60.432	0.31194
5.9129	58.76	0.31383	60.501	0.31209
5.9682	58.799	0.31404	60.541	0.3123
6.0234	58.83	0.31413	60.573	0.31239
6.0787	58.893	0.31389	60.638	0.31216
6.134	58.92	0.31381	60.666	0.31207
6.1892	58.981	0.31352	60.728	0.31179
6.2445	59.038	0.31293	60.787	0.3112
6.2997	59.06	0.31274	60.809	0.31102
6.355	59.084	0.31267	60.834	0.31095
6.4103	59.119	0.31217	60.87	0.31045
6.4655	59.142	0.31214	60.893	0.31042
6.5208	59.147	0.31241	60.898	0.31069
6.576	59.174	0.31265	60.926	0.31092
6.6313	59.197	0.31237	60.949	0.31065
6.6866	59.238	0.31176	60.991	0.31005
6.7418	59.287	0.31172	61.042	0.31
6.7971	59.317	0.31152	61.073	0.30981
6.8523	59.341	0.31135	61.097	0.30963
6.9076	59.386	0.31125	61.143	0.30953
6.9629	59.401	0.31093	61.159	0.30922
7.0181	59.448	0.31095	61.207	0.30924
7.0734	59.469	0.31082	61.228	0.30911
7.1286	59.49	0.31115	61.249	0.30945
7.1839	59.524	0.31108	61.285	0.30938
7.2392	59.557	0.3109	61.318	0.3092
7.2944	59.562	0.31084	61.323	0.30914
7.3497	59.615	0.31084	61.377	0.30913
7.405	59.65	0.31061	61.414	0.30891
7.4602	59.687	0.31045	61.451	0.30876
7.5155	59.722	0.3105	61.487	0.30881
7.5707	59.745	0.31042	61.511	0.30873
7.626	59.731	0.31057	61.496	0.30887
7.6813	59.737	0.3106	61.503	0.30891
7.7365	59.741	0.31055	61.506	0.30886
7.7918	59.762	0.31028	61.529	0.30858
7.847	59.757	0.31038	61.523	0.30868
7.9023	59.768	0.31041	61.535	0.30872
7.9576	59.791	0.31015	61.558	0.30846
8.0128	59.803	0.31001	61.57	0.30831
8.0681	59.787	0.30986	61.554	0.30817
8.1233	59.77	0.30997	61.536	0.30828
8.1786	59.789	0.30978	61.556	0.30809
8.2339	59.811	0.3101	61.579	0.3084
8.2891	59.828	0.31034	61.596	0.30865
8.3444	59.828	0.31017	61.596	0.30848
8.3996	59.831	0.30996	61.599	0.30827
8.4549	59.794	0.30968	61.561	0.30799
8.5102	59.793	0.31013	61.56	0.30844
8.5654	59.777	0.31	61.544	0.30831
8.6207	59.745	0.30973	61.511	0.30803
8.676	59.719	0.30995	61.484	0.30826
8.7312	59.704	0.30996	61.469	0.30826
8.7865	59.662	0.3101	61.426	0.3084
8.8417	59.64	0.31001	61.403	0.30831
8.897	59.622	0.30995	61.385	0.30825
8.9523	59.559	0.3099	61.321	0.3082
9.0075	59.546	0.30982	61.307	0.30812
9.0628	59.512	0.30987	61.272	0.30817
9.118	59.497	0.30986	61.256	0.30816
9.1733	59.49	0.30965	61.25	0.30794
9.2286	59.479	0.30974	61.238	0.30804
9.2838	59.417	0.31044	61.176	0.30873
9.3391	59.394	0.31024	61.152	0.30854
9.3943	59.334	0.31026	61.09	0.30855
9.4496	59.306	0.31007	61.062	0.30836
9.5049	59.253	0.31001	61.007	0.3083
9.5601	59.215	0.30985	60.968	0.30814
9.6154	59.194	0.31	60.947	0.30829
9.6706	59.176	0.30945	60.928	0.30774
9.7259	59.137	0.30928	60.889	0.30756
9.7812	59.088	0.30953	60.838	0.30782
9.8364	59.081	0.30953	60.831	0.30781
9.8917	59.079	0.3093	60.829	0.30758
9.9469	59.05	0.30932	60.799	0.3076
10.002	59.004	0.30933	60.753	0.30761
10.057	58.971	0.3091	60.718	0.30738
10.113	58.978	0.30901	60.726	0.30729
10.168	58.933	0.30892	60.68	0.3072
10.223	58.906	0.3091	60.652	0.30738
10.279	58.868	0.30946	60.613	0.30774
10.334	58.845	0.30898	60.59	0.30725
10.389	58.83	0.30874	60.574	0.30701
10.444	58.743	0.30935	60.485	0.30762
10.5	58.754	0.309	60.497	0.30727
10.555	58.706	0.30886	60.447	0.30714
10.61	58.667	0.3085	60.408	0.30677
10.665	58.631	0.30876	60.37	0.30703
10.721	58.622	0.30892	60.361	0.30719
10.776	58.63	0.30905	60.37	0.30732
10.831	58.559	0.30894	60.297	0.30721
10.886	58.545	0.30904	60.283	0.3073
10.942	58.498	0.30949	60.235	0.30776
10.997	58.47	0.30932	60.206	0.30759
11.052	58.404	0.30978	60.139	0.30804
11.107	58.382	0.30971	60.116	0.30797
11.163	58.274	0.30968	60.006	0.30794
11.218	58.234	0.30947	59.964	0.30773
11.273	58.158	0.30966	59.886	0.30791
11.328	58.084	0.30956	59.811	0.30781
11.384	58.092	0.30985	59.818	0.3081
11.439	58.034	0.31047	59.759	0.30872
11.494	58.031	0.31044	59.756	0.30869
11.55	58	0.31098	59.725	0.30922
11.605	57.987	0.31108	59.711	0.30933
11.66	57.931	0.31112	59.654	0.30936
11.715	57.939	0.31074	59.662	0.30898
11.771	57.848	0.31082	59.569	0.30906
11.826	57.808	0.31109	59.528	0.30933
11.881	57.783	0.31061	59.503	0.30885
11.936	57.765	0.31094	59.484	0.30917
11.992	57.746	0.31121	59.464	0.30945
12.047	57.739	0.31124	59.458	0.30947
12.102	57.69	0.31091	59.407	0.30915
12.157	57.677	0.31069	59.394	0.30893
12.213	57.658	0.31005	59.374	0.30828
12.268	57.651	0.30985	59.367	0.30808
12.323	57.63	0.3105	59.346	0.30873
12.378	57.617	0.31046	59.332	0.30869
12.434	57.589	0.31075	59.304	0.30898
12.489	57.567	0.31103	59.282	0.30925
12.544	57.503	0.31113	59.216	0.30936
12.599	57.478	0.31118	59.191	0.3094
12.655	57.412	0.31134	59.122	0.30956
12.71	57.424	0.31174	59.135	0.30996
12.765	57.38	0.31146	59.09	0.30968
12.821	57.361	0.31172	59.07	0.30994
12.876	57.336	0.3122	59.045	0.31042
12.931	57.333	0.31249	59.042	0.3107
12.986	57.293	0.3128	59.001	0.31101
13.042	57.259	0.31244	58.966	0.31065
13.097	57.241	0.31216	58.948	0.31037
13.152	57.219	0.31254	58.925	0.31075
13.207	57.236	0.3128	58.943	0.31101
13.263	57.169	0.31294	58.874	0.31114
13.318	57.189	0.31286	58.895	0.31106
13.373	57.087	0.31291	58.79	0.31111
13.428	57.12	0.3124	58.824	0.3106
13.484	57.09	0.31198	58.794	0.31018
13.539	57.06	0.31177	58.763	0.30996
