Time	Fascicle Length R1_F1	Pennation Angle R1_F1	
0.051935	42.563	0.20052
0.10387	42.595	0.2002
0.1558	42.602	0.19979
0.20774	42.618	0.19945
0.25967	42.654	0.19922
0.31161	42.672	0.19903
0.36354	42.673	0.19856
0.41548	42.686	0.19786
0.46741	42.695	0.19717
0.51935	42.711	0.19674
0.57128	42.71	0.19659
0.62321	42.753	0.1964
0.67515	42.768	0.19598
0.72708	42.802	0.19575
0.77902	42.838	0.19556
0.83095	42.835	0.19524
0.88289	42.856	0.19517
0.93482	42.862	0.19476
0.98676	42.922	0.19461
1.0387	42.934	0.19452
1.0906	42.968	0.19454
1.1426	42.976	0.19427
1.1945	43.005	0.19365
1.2464	43.026	0.19403
1.2984	43.042	0.19365
1.3503	43.043	0.19352
1.4022	43.076	0.19325
1.4542	43.05	0.19223
1.5061	43.089	0.19184
1.558	43.097	0.19086
1.61	43.081	0.19057
1.6619	43.112	0.19056
1.7138	43.084	0.18985
1.7658	43.067	0.18825
1.8177	43.046	0.18793
1.8696	43.024	0.18784
1.9216	43.042	0.18787
1.9735	43.075	0.18723
2.0254	43.092	0.18713
2.0774	43.101	0.18677
2.1293	43.119	0.18654
2.1813	43.145	0.18618
2.2332	43.172	0.18593
2.2851	43.209	0.18549
2.3371	43.239	0.1854
2.389	43.256	0.18523
2.4409	43.282	0.18498
2.4929	43.277	0.18479
2.5448	43.334	0.1845
2.5967	43.355	0.18396
2.6487	43.399	0.1837
2.7006	43.417	0.18417
2.7525	43.445	0.18292
2.8045	43.35	0.17938
2.8564	43.261	0.17411
2.9083	43.174	0.17161
2.9603	43.136	0.17248
3.0122	43.124	0.17331
3.0641	43.165	0.17408
3.1161	43.247	0.17518
3.168	43.313	0.17618
3.2199	43.368	0.1771
3.2719	43.435	0.1779
3.3238	43.382	0.17582
3.3757	43.202	0.17175
3.4277	43.15	0.17028
3.4796	43.086	0.16978
3.5316	42.992	0.16958
3.5835	42.957	0.16919
3.6354	42.961	0.16964
3.6874	43.033	0.1695
3.7393	43.026	0.16913
3.7912	43.05	0.16854
3.8432	43.091	0.1685
3.8951	43.122	0.16702
3.947	43.126	0.16576
3.999	43.105	0.16451
4.0509	43.145	0.16422
4.1028	43.16	0.16291
4.1548	43.117	0.16181
4.2067	43.109	0.16125
4.2586	43.1	0.15982
4.3106	43.144	0.15996
4.3625	43.132	0.1594
4.4144	43.139	0.1584
4.4664	43.168	0.15804
4.5183	43.186	0.15773
4.5702	43.16	0.15729
4.6222	43.144	0.15744
4.6741	43.154	0.15756
4.726	43.121	0.15826
4.778	43.117	0.15933
4.8299	43.129	0.15895
4.8818	43.113	0.1592
4.9338	43.109	0.15785
4.9857	43.113	0.15769
5.0377	43.136	0.15791
5.0896	43.121	0.15753
5.1415	43.176	0.15708
5.1935	43.154	0.15648
5.2454	43.187	0.15697
5.2973	43.199	0.15652
5.3493	43.199	0.15642
5.4012	43.226	0.15601
5.4531	43.254	0.1564
5.5051	43.268	0.15614
5.557	43.276	0.15608
5.6089	43.294	0.15603
5.6609	43.293	0.1556
5.7128	43.327	0.15569
5.7647	43.318	0.15556
5.8167	43.379	0.15536
5.8686	43.4	0.1556
5.9205	43.405	0.15529
5.9725	43.452	0.15576
6.0244	43.476	0.15553
6.0763	43.493	0.15576
6.1283	43.534	0.15554
6.1802	43.538	0.1555
6.2321	43.581	0.15605
6.2841	43.614	0.15555
6.336	43.621	0.15609
6.388	43.666	0.15685
6.4399	43.696	0.15723
6.4918	43.741	0.15778
6.5438	43.795	0.15773
6.5957	43.782	0.15831
6.6476	43.803	0.1583
6.6996	43.804	0.15871
6.7515	43.824	0.15811
6.8034	43.838	0.15818
6.8554	43.838	0.15806
6.9073	43.817	0.15718
6.9592	43.824	0.15655
7.0112	43.821	0.15728
7.0631	43.812	0.15541
7.115	43.862	0.15546
7.167	43.859	0.15564
7.2189	43.901	0.15556
7.2708	43.925	0.15579
7.3228	43.929	0.15649
7.3747	43.964	0.15661
7.4266	43.958	0.15741
7.4786	43.963	0.15804
7.5305	43.969	0.15794
7.5824	43.964	0.15821
7.6344	43.951	0.15828
7.6863	43.965	0.15861
