Time	Fascicle Length R1_F1	Pennation Angle R1_F1	Fascicle Length R1_F2	Pennation Angle R1_F2	
0.055261	56.912	0.30055	55.144	0.2944
0.11052	58.299	0.28909	55.171	0.29395
0.16578	58.296	0.28884	55.17	0.29369
0.22104	58.305	0.28878	55.178	0.29364
0.2763	58.311	0.28878	55.184	0.29363
0.33156	58.28	0.28821	55.155	0.29306
0.38683	58.289	0.28815	55.164	0.293
0.44209	58.311	0.28754	55.185	0.29239
0.49735	58.264	0.28771	55.141	0.29256
0.55261	58.266	0.28721	55.143	0.29206
0.60787	58.321	0.28728	55.195	0.29212
0.66313	58.299	0.28687	55.175	0.29171
0.71839	58.311	0.28656	55.187	0.29139
0.77365	58.318	0.28627	55.193	0.29111
0.82891	58.325	0.28587	55.2	0.2907
0.88417	58.336	0.28569	55.211	0.29052
0.93943	58.358	0.28553	55.232	0.29035
0.99469	58.317	0.28564	55.194	0.29046
1.05	58.324	0.28514	55.2	0.28997
1.1052	58.327	0.28494	55.204	0.28977
1.1605	58.322	0.28488	55.198	0.28971
1.2157	58.347	0.28439	55.223	0.28921
1.271	58.365	0.28415	55.24	0.28897
1.3263	58.365	0.284	55.24	0.28882
1.3815	58.367	0.28415	55.242	0.28896
1.4368	58.377	0.28372	55.252	0.28853
1.492	58.389	0.28343	55.264	0.28823
1.5473	58.388	0.28327	55.264	0.28808
1.6026	58.386	0.2831	55.262	0.2879
1.6578	58.414	0.28271	55.288	0.28751
1.7131	58.413	0.28264	55.288	0.28743
1.7683	58.404	0.28229	55.279	0.28708
1.8236	58.411	0.28226	55.286	0.28705
1.8789	58.415	0.28225	55.291	0.28704
1.9341	58.434	0.28211	55.309	0.2869
1.9894	58.43	0.28201	55.306	0.2868
2.0447	58.45	0.2818	55.324	0.28658
2.0999	58.452	0.28195	55.326	0.28673
2.1552	58.462	0.28163	55.337	0.28641
2.2104	58.486	0.28138	55.36	0.28616
2.2657	58.49	0.28132	55.364	0.28609
2.321	58.502	0.28131	55.375	0.28608
2.3762	58.521	0.2807	55.393	0.28547
2.4315	58.527	0.28049	55.399	0.28525
2.4867	58.525	0.28034	55.397	0.28511
2.542	58.541	0.28041	55.413	0.28517
2.5973	58.558	0.28003	55.43	0.2848
2.6525	58.532	0.28002	55.406	0.28478
2.7078	58.556	0.28	55.428	0.28476
2.763	58.571	0.27982	55.443	0.28458
2.8183	58.598	0.27958	55.469	0.28433
2.8736	58.595	0.27937	55.466	0.28412
2.9288	58.583	0.27932	55.455	0.28407
2.9841	58.625	0.27879	55.495	0.28354
3.0393	58.632	0.27863	55.502	0.28337
3.0946	58.635	0.27848	55.505	0.28322
3.1499	58.635	0.27821	55.506	0.28295
3.2051	58.646	0.27815	55.516	0.28289
3.2604	58.665	0.27795	55.534	0.28268
3.3156	58.663	0.27775	55.533	0.28248
3.3709	58.656	0.27773	55.527	0.28246
3.4262	58.686	0.27743	55.555	0.28216
3.4814	58.685	0.27734	55.554	0.28207
3.5367	58.682	0.27698	55.552	0.28171
3.592	58.686	0.27682	55.555	0.28155
3.6472	58.71	0.27679	55.579	0.28152
3.7025	58.732	0.27653	55.6	0.28125
3.7577	58.741	0.27639	55.609	0.28111
3.813	58.734	0.27635	55.602	0.28107
3.8683	58.71	0.27622	55.58	0.28094
3.9235	58.682	0.27579	55.554	0.2805
3.9788	58.707	0.27554	55.577	0.28026
4.034	58.699	0.27549	55.57	0.28021
4.0893	58.741	0.27536	55.61	0.28008
4.1446	58.776	0.27551	55.644	0.28022
4.1998	58.807	0.27553	55.674	0.28024
4.2551	58.821	0.27549	55.687	0.28019
4.3103	58.83	0.27558	55.696	0.28028
4.3656	58.824	0.27513	55.69	0.27983
4.4209	58.842	0.27498	55.707	0.27968
4.4761	58.82	0.27468	55.687	0.27937
4.5314	58.824	0.27448	55.691	0.27918
4.5866	58.853	0.27453	55.719	0.27922
4.6419	58.848	0.27476	55.714	0.27945
4.6972	58.828	0.27473	55.696	0.27942
4.7524	58.831	0.27424	55.699	0.27894
4.8077	58.844	0.27429	55.711	0.27898
4.863	58.855	0.27406	55.723	0.27876
4.9182	58.853	0.27422	55.721	0.27892
4.9735	58.892	0.27401	55.758	0.2787
5.0287	58.924	0.2737	55.789	0.27839
5.084	58.925	0.27347	55.79	0.27816
5.1393	58.93	0.27342	55.795	0.2781
5.1945	58.939	0.27344	55.804	0.27812
5.2498	58.946	0.27314	55.811	0.27783
5.305	58.95	0.27314	55.815	0.27782
5.3603	58.952	0.27305	55.817	0.27773
5.4156	58.95	0.27317	55.815	0.27785
5.4708	58.961	0.27295	55.825	0.27762
5.5261	58.966	0.2727	55.83	0.27738
5.5813	58.958	0.27301	55.823	0.27768
5.6366	58.964	0.27295	55.83	0.27763
5.6919	58.97	0.27262	55.836	0.27729
5.7471	58.977	0.27265	55.842	0.27732
