Time	Fascicle Length R1_F1	Pennation Angle R1_F1	
0.055261	41.128	0.19184
0.11052	41.156	0.19156
0.16578	41.181	0.19124
0.22104	41.187	0.19106
0.2763	41.225	0.19049
0.33156	41.252	0.19014
0.38683	41.274	0.18988
0.44209	41.288	0.18974
0.49735	41.292	0.1894
0.55261	41.305	0.18906
0.60787	41.305	0.18887
0.66313	41.311	0.18894
0.71839	41.336	0.18874
0.77365	41.34	0.18847
0.82891	41.322	0.1882
0.88417	41.354	0.18797
0.93943	41.353	0.18747
0.99469	41.391	0.18712
1.05	41.429	0.18691
1.1052	41.436	0.18664
1.1605	41.456	0.18614
1.2157	41.481	0.18602
1.271	41.489	0.18583
1.3263	41.506	0.18617
1.3815	41.522	0.18573
1.4368	41.538	0.1851
1.492	41.549	0.18462
1.5473	41.563	0.18441
1.6026	41.576	0.18398
1.6578	41.579	0.18378
1.7131	41.614	0.18324
1.7683	41.623	0.18327
1.8236	41.634	0.1832
1.8789	41.643	0.18279
1.9341	41.657	0.1824
1.9894	41.678	0.18194
2.0447	41.686	0.18171
2.0999	41.718	0.18143
2.1552	41.726	0.18114
2.2104	41.753	0.18075
2.2657	41.751	0.18047
2.321	41.762	0.18033
2.3762	41.786	0.17995
2.4315	41.807	0.17966
2.4867	41.811	0.17946
2.542	41.828	0.17875
2.5973	41.839	0.17874
2.6525	41.846	0.17867
2.7078	41.87	0.17833
2.763	41.862	0.17818
2.8183	41.872	0.17788
2.8736	41.877	0.1775
2.9288	41.874	0.17712
2.9841	41.908	0.17686
3.0393	41.913	0.17647
3.0946	41.919	0.1763
3.1499	41.943	0.17606
3.2051	41.967	0.17563
3.2604	41.983	0.17547
3.3156	42.002	0.17505
3.3709	42.031	0.17478
3.4262	42.044	0.17477
3.4814	42.069	0.17463
3.5367	42.097	0.17446
3.592	42.095	0.17433
3.6472	42.099	0.17442
3.7025	42.112	0.17407
3.7577	42.147	0.17388
3.813	42.148	0.17421
3.8683	42.156	0.174
3.9235	42.181	0.17374
3.9788	42.195	0.17341
4.034	42.218	0.17332
4.0893	42.233	0.17293
4.1446	42.247	0.17287
4.1998	42.244	0.17275
4.2551	42.232	0.17246
4.3103	42.244	0.1721
4.3656	42.243	0.17215
4.4209	42.273	0.17196
4.4761	42.303	0.17177
4.5314	42.327	0.17125
4.5866	42.356	0.17117
4.6419	42.38	0.17087
4.6972	42.4	0.17072
4.7524	42.407	0.17035
4.8077	42.415	0.17033
4.863	42.4	0.17032
4.9182	42.424	0.17003
4.9735	42.411	0.1699
5.0287	42.414	0.16998
5.084	42.437	0.1696
5.1393	42.45	0.16952
5.1945	42.472	0.16963
5.2498	42.483	0.16926
5.305	42.483	0.16951
5.3603	42.505	0.16943
5.4156	42.525	0.16926
5.4708	42.529	0.16931
5.5261	42.537	0.16945
5.5813	42.557	0.16936
5.6366	42.576	0.16894
5.6919	42.577	0.16884
5.7471	42.582	0.1687
5.8024	42.586	0.16896
5.8576	42.572	0.16867
