Time	Fascicle Length R1_F1	Pennation Angle R1_F1	Fascicle Length R1_F2	Pennation Angle R1_F2	
0.055261	51.288	0.29561	55.878	0.25694
0.11052	54.031	0.27685	57.189	0.25374
0.16578	54.113	0.27529	57.275	0.25216
0.22104	54.155	0.27676	57.311	0.2536
0.2763	54.034	0.27595	57.179	0.25274
0.33156	54.008	0.27575	57.157	0.25262
0.38683	54.123	0.27571	57.273	0.25265
0.44209	54.005	0.27771	57.148	0.25456
0.49735	54.166	0.27686	57.319	0.25379
0.55261	54.376	0.27828	57.534	0.25533
0.60787	54.316	0.27843	57.475	0.25554
0.66313	54.431	0.27824	57.597	0.25542
0.71839	54.378	0.27747	57.541	0.2547
0.77365	54.433	0.27662	57.601	0.25394
0.82891	54.418	0.2754	57.584	0.25272
0.88417	54.348	0.27642	57.503	0.25365
0.93943	54.335	0.2778	57.486	0.25498
0.99469	54.308	0.27832	57.468	0.25545
1.05	54.377	0.27751	57.539	0.25474
1.1052	54.408	0.27968	57.563	0.2569
1.1605	54.507	0.28089	57.666	0.25814
1.2157	54.555	0.28141	57.713	0.25874
1.271	54.623	0.28128	57.78	0.25867
1.3263	54.677	0.28131	57.838	0.25871
1.3815	54.675	0.28173	57.831	0.25915
1.4368	54.623	0.28162	57.774	0.25904
1.492	54.629	0.28123	57.779	0.25866
1.5473	54.696	0.28148	57.846	0.25894
1.6026	54.664	0.2819	57.807	0.25936
1.6578	54.571	0.28237	57.71	0.25979
1.7131	54.588	0.28352	57.724	0.26092
1.7683	54.691	0.28516	57.828	0.26256
1.8236	54.81	0.28428	57.952	0.26176
1.8789	54.828	0.2843	57.96	0.26184
1.9341	54.826	0.28267	57.961	0.26029
1.9894	54.827	0.28169	57.961	0.25932
2.0447	54.797	0.28419	57.931	0.26172
2.0999	54.9	0.28656	58.047	0.26416
2.1552	54.778	0.28269	57.928	0.26032
2.2104	54.814	0.28049	57.971	0.25818
2.2657	54.786	0.27729	57.942	0.25504
2.321	54.953	0.27587	58.119	0.25373
2.3762	55.006	0.27763	58.172	0.25551
2.4315	54.966	0.27718	58.126	0.25509
2.4867	54.984	0.2757	58.146	0.25364
2.542	54.961	0.27617	58.119	0.25409
2.5973	54.909	0.2766	58.061	0.25452
2.6525	54.934	0.27612	58.085	0.25405
2.7078	54.886	0.27602	58.034	0.25397
2.763	54.907	0.27544	58.057	0.25339
2.8183	54.808	0.27609	57.95	0.254
2.8736	54.815	0.27623	57.957	0.25414
2.9288	54.852	0.27593	57.995	0.25386
2.9841	54.832	0.27675	57.974	0.25464
3.0393	54.786	0.27717	57.923	0.25506
3.0946	54.774	0.27723	57.908	0.25512
3.1499	54.845	0.27702	57.982	0.25495
3.2051	54.835	0.27769	57.965	0.25564
3.2604	54.856	0.27765	57.987	0.25561
3.3156	54.85	0.27734	57.982	0.25531
3.3709	54.865	0.27775	57.994	0.25572
3.4262	54.904	0.27737	58.035	0.25537
3.4814	54.885	0.27748	58.014	0.25548
3.5367	54.898	0.27736	58.026	0.25537
3.592	54.88	0.27736	58.007	0.25536
3.6472	54.84	0.27725	57.966	0.25523
3.7025	54.784	0.27723	57.904	0.25521
3.7577	54.8	0.27712	57.923	0.25509
3.813	54.836	0.27686	57.958	0.25485
3.8683	54.818	0.27697	57.939	0.25496
3.9235	54.86	0.27734	57.98	0.25535
3.9788	54.881	0.27725	58	0.25528
4.034	54.827	0.27784	57.942	0.25583
4.0893	54.821	0.27804	57.933	0.25605
4.1446	54.859	0.27747	57.973	0.2555
4.1998	54.891	0.27752	58.006	0.25556
4.2551	54.855	0.27783	57.965	0.25585
4.3103	54.843	0.27813	57.949	0.25615
4.3656	54.873	0.27842	57.981	0.25645
4.4209	54.863	0.27823	57.969	0.25627
4.4761	54.873	0.27754	57.982	0.25558
4.5314	54.868	0.27853	57.972	0.25657
4.5866	54.943	0.27789	58.051	0.25597
4.6419	54.963	0.2781	58.07	0.25618
4.6972	54.966	0.27861	58.071	0.25671
4.7524	54.903	0.27899	58.002	0.25706
4.8077	54.931	0.27862	58.031	0.25669
4.863	54.921	0.27899	58.019	0.25707
4.9182	54.911	0.27916	58.006	0.25723
4.9735	54.889	0.27901	57.984	0.25707
5.0287	54.897	0.27923	57.992	0.25729
5.084	54.909	0.27897	58.005	0.25704
5.1393	54.816	0.27876	57.907	0.2568
5.1945	54.835	0.27919	57.926	0.25724
5.2498	54.786	0.27896	57.872	0.257
5.305	54.81	0.27872	57.898	0.25677
5.3603	54.849	0.28032	57.934	0.25839
5.4156	54.788	0.28398	57.861	0.26199
5.4708	54.73	0.28129	57.809	0.25927
5.5261	54.786	0.27981	57.867	0.25783
5.5813	54.733	0.27959	57.812	0.25758
5.6366	54.701	0.27873	57.78	0.25671
5.6919	54.782	0.27789	57.865	0.25591
5.7471	54.805	0.27822	57.887	0.25624
5.8024	54.798	0.27879	57.879	0.25681
5.8576	54.789	0.27944	57.867	0.25747
5.9129	54.789	0.27897	57.868	0.25698
5.9682	54.802	0.27954	57.881	0.25754
6.0234	54.77	0.28122	57.844	0.2592
