Time	Fascicle Length R1_F1	Pennation Angle R1_F1	
4.4761	66.215	0.21081
4.5314	66.249	0.21002
4.5866	66.311	0.21009
4.6419	66.354	0.20997
4.6972	66.396	0.21048
4.7524	66.39	0.21064
4.8077	66.434	0.21018
4.863	66.47	0.20996
4.9182	66.509	0.20998
4.9735	66.534	0.20978
5.0287	66.553	0.2104
5.084	66.581	0.21002
5.1393	66.608	0.21006
5.1945	66.628	0.21042
5.2498	66.682	0.20969
5.305	66.713	0.20935
5.3603	66.753	0.20892
5.4156	66.782	0.20842
5.4708	66.827	0.20819
5.5261	66.836	0.208
5.5813	66.858	0.20834
5.6366	66.876	0.20731
5.6919	66.913	0.20618
5.7471	66.991	0.20653
5.8024	66.972	0.20632
5.8576	66.959	0.20627
5.9129	66.965	0.20721
5.9682	66.968	0.20714
6.0234	66.939	0.20689
6.0787	66.921	0.20727
6.134	66.956	0.2068
6.1892	66.941	0.20616
6.2445	66.924	0.20633
6.2997	66.935	0.20574
6.355	66.949	0.20528
6.4103	66.959	0.20566
6.4655	66.968	0.20491
6.5208	66.982	0.20423
6.576	66.984	0.20398
6.6313	67.005	0.20346
6.6866	67.033	0.20352
6.7418	67.004	0.20328
6.7971	66.984	0.20322
6.8523	66.987	0.2029
6.9076	66.942	0.20279
6.9629	66.928	0.20338
7.0181	66.911	0.20311
7.0734	66.887	0.20347
7.1286	66.844	0.20348
7.1839	66.804	0.20338
7.2392	66.764	0.2035
7.2944	66.734	0.20305
7.3497	66.72	0.20272
7.405	66.681	0.20307
7.4602	66.68	0.20265
7.5155	66.657	0.20322
7.5707	66.605	0.20321
7.626	66.57	0.20314
7.6813	66.542	0.20335
7.7365	66.512	0.20371
7.7918	66.458	0.20403
7.847	66.416	0.20401
7.9023	66.388	0.20405
7.9576	66.365	0.20429
8.0128	66.323	0.20433
8.0681	66.287	0.20456
8.1233	66.229	0.20481
8.1786	66.221	0.20463
8.2339	66.22	0.20494
8.2891	66.171	0.20506
8.3444	66.156	0.20487
8.3996	66.095	0.20533
8.4549	66.049	0.20508
8.5102	66.032	0.20526
8.5654	65.99	0.20534
8.6207	65.97	0.20552
8.676	65.96	0.20573
8.7312	65.93	0.20574
8.7865	65.912	0.20564
8.8417	65.874	0.20593
8.897	65.832	0.20628
8.9523	65.805	0.20606
9.0075	65.778	0.20623
9.0628	65.734	0.20688
9.118	65.703	0.20724
9.1733	65.666	0.20727
9.2286	65.631	0.20662
9.2838	65.63	0.20659
9.3391	65.58	0.2062
9.3943	65.523	0.20724
9.4496	65.487	0.20733
9.5049	65.496	0.20777
9.5601	65.466	0.208
9.6154	65.41	0.20793
9.6706	65.374	0.20821
9.7259	65.344	0.20871
9.7812	65.32	0.20934
9.8364	65.284	0.20999
9.8917	65.221	0.21028
9.9469	65.186	0.21035
10.002	65.145	0.21035
10.057	65.104	0.21044
10.113	65.065	0.2103
10.168	65.028	0.21112
10.223	64.984	0.21111
10.279	64.97	0.21143
10.334	64.927	0.21176
10.389	64.901	0.21168
10.444	64.858	0.21236
10.5	64.846	0.21245
10.555	64.838	0.2127
10.61	64.811	0.21342
10.665	64.781	0.21266
10.721	64.734	0.21278
10.776	64.695	0.21303
10.831	64.675	0.21288
10.886	64.605	0.2134
10.942	64.529	0.21381
10.997	64.518	0.21406
11.052	64.493	0.21456
11.107	64.429	0.21511
11.163	64.391	0.21513
11.218	64.37	0.21514
11.273	64.34	0.21569
11.328	64.295	0.21636
11.384	64.245	0.21716
11.439	64.188	0.21769
11.494	64.128	0.2177
11.55	64.064	0.21812
11.605	64.047	0.21874
11.66	64.002	0.21913
11.715	63.944	0.21977
11.771	63.905	0.21983
11.826	63.872	0.21999
11.881	63.823	0.22047
11.936	63.782	0.22001
11.992	63.744	0.2204
12.047	63.717	0.22058
12.102	63.702	0.22103
12.157	63.668	0.22176
12.213	63.583	0.22198
12.268	63.556	0.22164
12.323	63.531	0.2218
12.378	63.519	0.22204
12.434	63.498	0.22246
12.489	63.46	0.22315
12.544	63.44	0.22308
12.599	63.372	0.22354
12.655	63.352	0.22386
12.71	63.303	0.22415
12.765	63.258	0.22467
12.821	63.233	0.22491
12.876	63.205	0.22538
12.931	63.183	0.22672
12.986	63.129	0.22733
13.042	63.084	0.22725
13.097	63.061	0.22748
13.152	63.026	0.22748
13.207	62.998	0.22781
13.263	62.997	0.22775
13.318	62.947	0.22867
13.373	62.922	0.22915
13.428	62.861	0.22972
13.484	62.808	0.23048
13.539	62.762	0.23057
13.594	62.73	0.23029
13.649	62.734	0.23008
13.705	62.712	0.23086
13.76	62.651	0.2315
13.815	62.607	0.23188
13.87	62.563	0.23279
13.926	62.516	0.23225
13.981	62.471	0.23304
14.036	62.432	0.2337
14.092	62.407	0.23391
14.147	62.337	0.2345
14.202	62.281	0.23525
14.257	62.223	0.23594
14.313	62.173	0.23622
14.368	62.118	0.23606
14.423	62.071	0.23682
14.478	61.996	0.23764
14.534	61.94	0.2379
14.589	61.904	0.23824
14.644	61.848	0.23864
14.699	61.772	0.23883
14.755	61.757	0.23928
14.81	61.706	0.23904
14.865	61.627	0.24001
14.92	61.589	0.24054
14.976	61.547	0.2407
15.031	61.501	0.24118
15.086	61.45	0.24136
15.141	61.431	0.24152
15.197	61.384	0.24166
15.252	61.329	0.2424
15.307	61.275	0.24284
15.363	61.196	0.24319
15.418	61.128	0.24374
15.473	61.104	0.24398
15.528	61.042	0.24423
15.584	61.002	0.2444
15.639	60.965	0.24494
15.694	60.945	0.24566
15.749	60.881	0.24573
15.805	60.84	0.24661
15.86	60.791	0.24695
15.915	60.712	0.24783
15.97	60.665	0.24754
16.026	60.628	0.24807
16.081	60.571	0.24808
16.136	60.537	0.24828
16.191	60.513	0.24884
16.247	60.458	0.24963
16.302	60.458	0.24933
16.357	60.435	0.24983
16.412	60.443	0.24925
16.468	60.437	0.2493
16.523	60.423	0.24941
16.578	60.436	0.24896
16.634	60.453	0.24912
16.689	60.43	0.24888
16.744	60.446	0.2488
16.799	60.446	0.24888
16.855	60.438	0.24906
16.91	60.466	0.2491
16.965	60.457	0.24901
17.02	60.468	0.24898
17.076	60.459	0.24856
17.131	60.434	0.24945
17.186	60.454	0.24816
17.241	60.485	0.24655
17.297	60.485	0.24679
17.352	60.352	0.24547
