Time	Fascicle Length R1_F1	Pennation Angle R1_F1	Fascicle Length R1_F2	Pennation Angle R1_F2	Time	Fascicle Length R2_F1	Pennation Angle R2_F1	Fascicle Length R2_F2	Pennation Angle R2_F2	
20.579	56.875	0.37714	52.022	0.41766	20.579	22.232	0.53139	21.865	0.58131
20.632	57.242	0.37411	52.381	0.41407	20.632	22.232	0.53139	21.865	0.58131
20.686	57.099	0.37346	52.238	0.41347	20.686	22.232	0.53139	21.865	0.58131
20.74	56.844	0.37858	51.994	0.41929	20.74	22.232	0.53139	21.865	0.58131
20.793	56.8	0.37622	51.945	0.41677	20.793	22.232	0.53139	21.865	0.58131
20.847	56.837	0.37716	51.985	0.41778	20.847	22.232	0.53139	21.865	0.58131
20.9	56.721	0.37615	51.868	0.41673	20.9	22.232	0.53139	21.865	0.58131
20.954	56.464	0.3774	51.611	0.41833	20.954	22.232	0.53139	21.865	0.58131
21.008	56.392	0.37981	51.545	0.42105	21.008	22.232	0.53139	21.865	0.58131
21.061	56.736	0.37962	51.892	0.42058	21.061	22.232	0.53139	21.865	0.58131
21.115	56.844	0.37831	51.996	0.41905	21.115	22.232	0.53139	21.865	0.58131
21.168	56.804	0.37921	51.958	0.42006	21.168	22.232	0.53139	21.865	0.58131
