Time	Fascicle Length R1_F1	Pennation Angle R1_F1	Fascicle Length R1_F2	Pennation Angle R1_F2	
0.055261	60.528	0.25305	60.733	0.23778
0.11052	61.113	0.24657	60.754	0.23728
0.16578	61.095	0.24614	60.735	0.23684
0.22104	61.116	0.24652	60.756	0.23723
0.2763	61.098	0.24692	60.736	0.23761
0.33156	61.077	0.24685	60.714	0.23753
0.38683	61.076	0.24736	60.712	0.23802
0.44209	61.079	0.24726	60.714	0.23792
0.49735	61.084	0.2475	60.718	0.23816
0.55261	61.094	0.24756	60.728	0.23823
0.60787	61.099	0.24782	60.731	0.23849
0.66313	61.124	0.24784	60.756	0.23851
0.71839	61.098	0.24776	60.728	0.23844
0.77365	61.142	0.24762	60.772	0.2383
0.82891	61.151	0.24791	60.78	0.23859
0.88417	61.124	0.24778	60.753	0.23845
0.93943	61.137	0.24822	60.765	0.23889
0.99469	61.138	0.24856	60.765	0.23922
1.05	61.132	0.24852	60.758	0.23917
1.1052	61.115	0.24889	60.739	0.23954
1.1605	61.157	0.2491	60.781	0.23974
1.2157	61.144	0.2492	60.766	0.23984
1.271	61.161	0.2492	60.783	0.23985
1.3263	61.171	0.2492	60.792	0.23985
1.3815	61.16	0.24922	60.781	0.23986
1.4368	61.169	0.25055	60.788	0.24117
1.492	61.17	0.25084	60.787	0.24145
1.5473	61.162	0.2514	60.778	0.24201
1.6026	61.163	0.25103	60.778	0.24165
1.6578	61.154	0.25079	60.769	0.24141
1.7131	61.2	0.25033	60.813	0.24096
1.7683	61.223	0.25038	60.835	0.24101
1.8236	61.224	0.24992	60.836	0.24056
1.8789	61.227	0.24988	60.838	0.24051
1.9341	61.235	0.25055	60.843	0.24117
1.9894	61.255	0.25033	60.863	0.24096
2.0447	61.268	0.25063	60.874	0.24126
2.0999	61.277	0.25083	60.881	0.24144
2.1552	61.271	0.2508	60.874	0.24141
2.2104	61.277	0.25116	60.878	0.24177
2.2657	61.292	0.25099	60.893	0.2416
2.321	61.311	0.25121	60.911	0.24182
2.3762	61.343	0.25129	60.941	0.2419
2.4315	61.361	0.25132	60.958	0.24193
2.4867	61.382	0.25134	60.978	0.24195
2.542	61.371	0.25172	60.965	0.24233
2.5973	61.403	0.25158	60.996	0.24219
2.6525	61.408	0.25169	61	0.2423
2.7078	61.396	0.25223	60.986	0.24284
2.763	61.448	0.25169	61.036	0.24231
2.8183	61.447	0.25203	61.035	0.24265
2.8736	61.513	0.25225	61.1	0.24287
2.9288	61.45	0.25275	61.035	0.24336
2.9841	61.469	0.25269	61.052	0.24331
3.0393	61.538	0.25248	61.12	0.24311
3.0946	61.496	0.25288	61.077	0.2435
3.1499	61.51	0.25226	61.091	0.2429
3.2051	61.515	0.25249	61.095	0.24312
3.2604	61.548	0.25252	61.126	0.24316
3.3156	61.556	0.25266	61.133	0.24329
3.3709	61.589	0.25253	61.165	0.24316
3.4262	61.583	0.25269	61.158	0.24331
3.4814	61.612	0.25262	61.184	0.24324
3.5367	61.68	0.25223	61.252	0.24285
3.592	61.632	0.25312	61.203	0.24373
3.6472	61.677	0.25249	61.247	0.24311
3.7025	61.637	0.25283	61.206	0.24344
3.7577	61.624	0.25311	61.191	0.24372
3.813	61.642	0.25298	61.208	0.24359
3.8683	61.614	0.25302	61.179	0.24363
3.9235	61.61	0.2532	61.173	0.2438
3.9788	61.563	0.25384	61.125	0.24444
4.034	61.63	0.2534	61.191	0.24402
4.0893	61.63	0.25317	61.19	0.24378
4.1446	61.58	0.25396	61.139	0.24456
4.1998	61.615	0.25379	61.173	0.24439
4.2551	61.615	0.25384	61.172	0.24443
4.3103	61.623	0.25421	61.177	0.2448
4.3656	61.67	0.25357	61.225	0.24417
4.4209	61.665	0.25317	61.22	0.24377
4.4761	61.721	0.25282	61.275	0.24343
4.5314	61.603	0.25398	61.155	0.24455
4.5866	61.658	0.25397	61.207	0.24455
4.6419	61.555	0.25438	61.104	0.24493
4.6972	61.617	0.25423	61.162	0.2448
4.7524	61.616	0.25414	61.161	0.2447
4.8077	61.611	0.25472	61.154	0.24527
4.863	61.644	0.25458	61.186	0.24514
4.9182	61.617	0.25512	61.157	0.24567
4.9735	61.639	0.25526	61.176	0.24583
5.0287	61.602	0.2556	61.139	0.24617
5.084	61.669	0.25653	61.203	0.2471
5.1393	61.684	0.2577	61.217	0.24824
5.1945	61.691	0.25765	61.223	0.24819
5.2498	61.712	0.25699	61.244	0.24755
5.305	61.725	0.2569	61.257	0.24747
5.3603	61.76	0.2556	61.294	0.2462
5.4156	61.7	0.25217	61.241	0.24276
5.4708	61.607	0.25162	61.152	0.24216
5.5261	61.635	0.25169	61.18	0.24222
5.5813	61.591	0.25134	61.138	0.24186
5.6366	61.581	0.25012	61.13	0.24064
5.6919	61.597	0.24913	61.145	0.23967
5.7471	61.616	0.24888	61.162	0.23944
5.8024	61.641	0.24909	61.186	0.23967
5.8576	61.622	0.24883	61.167	0.2394
5.9129	61.715	0.2484	61.258	0.239
5.9682	61.683	0.24893	61.225	0.23953
6.0234	61.698	0.24958	61.237	0.24017
6.0787	61.737	0.25079	61.273	0.24138
6.134	61.786	0.25163	61.319	0.24223
6.1892	61.711	0.25092	61.244	0.24153
6.2445	61.715	0.25088	61.247	0.24149
6.2997	61.745	0.25111	61.273	0.24173
6.355	61.74	0.25165	61.266	0.24226
6.4103	61.773	0.25189	61.297	0.24251
6.4655	61.816	0.2529	61.337	0.24352
6.5208	61.846	0.25367	61.364	0.24429
6.576	61.844	0.25399	61.361	0.24461
6.6313	61.858	0.25368	61.375	0.24431
6.6866	61.87	0.25381	61.386	0.24443
6.7418	61.906	0.25359	61.421	0.24423
6.7971	61.957	0.25377	61.47	0.24442
6.8523	61.931	0.2536	61.445	0.24424
6.9076	61.938	0.25364	61.452	0.24428
6.9629	61.962	0.25357	61.474	0.24422
7.0181	61.973	0.25381	61.484	0.24446
7.0734	62.025	0.25346	61.536	0.24412
7.1286	62.025	0.25307	61.536	0.24373
7.1839	62.027	0.25358	61.537	0.24423
7.2392	62.084	0.25413	61.591	0.24478
7.2944	62.104	0.25435	61.61	0.245
7.3497	62.142	0.25501	61.647	0.24566
7.405	62.161	0.25457	61.665	0.24523
7.4602	62.218	0.25424	61.721	0.24491
7.5155	62.218	0.25439	61.721	0.24505
7.5707	62.235	0.25459	61.736	0.24525
7.626	62.243	0.25471	61.744	0.24537
7.6813	62.258	0.25499	61.758	0.24565
7.7365	62.264	0.25508	61.763	0.24575
7.7918	62.287	0.25539	61.785	0.24605
7.847	62.3	0.25561	61.798	0.24627
7.9023	62.317	0.25568	61.814	0.24635
7.9576	62.335	0.25591	61.83	0.24658
8.0128	62.378	0.25552	61.872	0.2462
8.0681	62.355	0.25549	61.849	0.24617
8.1233	62.422	0.25523	61.915	0.24591
8.1786	62.397	0.25536	61.891	0.24604
8.2339	62.455	0.25489	61.947	0.24559
8.2891	62.436	0.25478	61.928	0.24548
8.3444	62.445	0.2547	61.937	0.24539
8.3996	62.46	0.25464	61.952	0.24534
8.4549	62.406	0.25499	61.899	0.24568
8.5102	62.421	0.25534	61.913	0.24603
8.5654	62.406	0.25589	61.897	0.24657
8.6207	62.414	0.25593	61.905	0.24662
8.676	62.447	0.2557	61.938	0.24638
8.7312	62.406	0.25594	61.897	0.24662
8.7865	62.402	0.25622	61.894	0.24689
8.8417	62.416	0.25644	61.907	0.24712
8.897	62.426	0.25628	61.917	0.24695
8.9523	62.399	0.25591	61.89	0.24659
9.0075	62.403	0.25608	61.894	0.24676
9.0628	62.437	0.25557	61.929	0.24625
9.118	62.423	0.25544	61.914	0.24612
9.1733	62.402	0.25561	61.894	0.24628
9.2286	62.398	0.25603	61.89	0.24669
9.2838	62.363	0.25587	61.856	0.24654
9.3391	62.378	0.25599	61.871	0.24666
9.3943	62.339	0.25589	61.833	0.24655
9.4496	62.304	0.25638	61.797	0.24703
9.5049	62.329	0.25673	61.822	0.24738
9.5601	62.278	0.25677	61.773	0.24742
9.6154	62.269	0.25709	61.763	0.24775
9.6706	62.25	0.25665	61.746	0.2473
9.7259	62.25	0.25648	61.746	0.24713
9.7812	62.269	0.25594	61.766	0.24659
9.8364	62.222	0.2559	61.72	0.24654
9.8917	62.18	0.25592	61.679	0.24656
