Time	Fascicle Length R1_F1	Pennation Angle R1_F1	Fascicle Length R1_F2	Pennation Angle R1_F2	Time	Fascicle Length R2_F1	Pennation Angle R2_F1	
5.084	59.067	0.23294	57.382	0.2214	5.084	44.377	0.36834
5.1393	59.061	0.23317	57.375	0.22161	5.1393	44.402	0.36752
5.1945	59.071	0.23336	57.384	0.2218	5.1945	44.407	0.36683
5.2498	59.078	0.23412	57.389	0.22256	5.2498	44.355	0.36665
5.305	59.089	0.23406	57.399	0.2225	5.305	44.389	0.36602
5.3603	59.202	0.23507	57.504	0.22351	5.3603	44.312	0.36706
5.4156	59.178	0.23656	57.48	0.22497	5.4156	44.312	0.36422
5.4708	59.238	0.23672	57.538	0.22514	5.4708	44.321	0.36382
5.5261	59.275	0.2372	57.572	0.22563	5.5261	44.346	0.36277
5.5813	59.362	0.23754	57.655	0.22598	5.5813	44.367	0.36281
5.6366	59.296	0.23872	57.591	0.22713	5.6366	44.336	0.36199
5.6919	59.37	0.23876	57.662	0.22719	5.6919	44.311	0.36184
5.7471	59.381	0.23923	57.671	0.22765	5.7471	44.334	0.361
5.8024	59.396	0.23961	57.685	0.22803	5.8024	44.338	0.36101
5.8576	59.427	0.24028	57.712	0.2287	5.8576	44.341	0.35957
5.9129	59.459	0.24024	57.743	0.22867	5.9129	44.323	0.35898
5.9682	59.439	0.2407	57.722	0.22911	5.9682	44.328	0.35819
6.0234	59.48	0.24134	57.761	0.22976	6.0234	44.318	0.35764
6.0787	59.494	0.24143	57.773	0.22986	6.0787	44.313	0.35687
6.134	59.515	0.24144	57.793	0.22987	6.134	44.343	0.35591
6.1892	59.518	0.24207	57.794	0.2305	6.1892	44.317	0.356
6.2445	59.551	0.24225	57.825	0.23069	6.2445	44.32	0.35559
6.2997	59.594	0.24224	57.865	0.23069	6.2997	44.32	0.35511
6.355	59.609	0.24226	57.879	0.23072	6.355	44.325	0.35441
6.4103	59.651	0.24248	57.918	0.23096	6.4103	44.335	0.35439
6.4655	59.645	0.24247	57.911	0.23094	6.4655	44.314	0.35346
6.5208	59.717	0.24252	57.979	0.23102	6.5208	44.308	0.35359
6.576	59.714	0.24271	57.975	0.23121	6.576	44.305	0.35308
6.6313	59.769	0.24233	58.028	0.23084	6.6313	44.305	0.35342
6.6866	59.756	0.24283	58.013	0.23134	6.6866	44.285	0.35346
6.7418	59.796	0.24307	58.05	0.23158	6.7418	44.295	0.35355
6.7971	59.838	0.24339	58.091	0.2319	6.7971	44.29	0.35305
6.8523	59.84	0.24435	58.092	0.23285	6.8523	44.298	0.35293
6.9076	59.829	0.24508	58.079	0.23357	6.9076	44.277	0.3514
6.9629	59.865	0.245	58.113	0.2335	6.9629	44.259	0.35144
7.0181	59.874	0.24506	58.121	0.23355	7.0181	44.279	0.35172
7.0734	59.902	0.24555	58.146	0.23404	7.0734	44.288	0.35088
7.1286	59.979	0.24599	58.22	0.23447	7.1286	44.333	0.35066
7.1839	59.937	0.24716	58.177	0.23563	7.1839	44.342	0.34903
7.2392	59.924	0.24745	58.163	0.23593	7.2392	44.334	0.34821
7.2944	59.977	0.24726	58.213	0.23574	7.2944	44.332	0.34761
7.3497	60.006	0.24776	58.24	0.23625	7.3497	44.343	0.34799
7.405	60.03	0.24809	58.262	0.23657	7.405	44.354	0.34801
7.4602	60.013	0.24877	58.244	0.23725	7.4602	44.325	0.34667
7.5155	60.07	0.24912	58.298	0.23762	7.5155	44.332	0.34642
7.5707	60.093	0.24922	58.32	0.23772	7.5707	44.334	0.34574
7.626	60.092	0.24981	58.317	0.2383	7.626	44.328	0.34517
7.6813	60.089	0.25001	58.314	0.2385	7.6813	44.317	0.34473
7.7365	60.126	0.25036	58.348	0.23887	7.7365	44.335	0.34475
7.7918	60.161	0.2506	58.381	0.23911	7.7918	44.354	0.34498
7.847	60.179	0.25083	58.397	0.23935	7.847	44.347	0.34414
7.9023	60.223	0.25072	58.439	0.23925	7.9023	44.359	0.34405
7.9576	60.218	0.25095	58.432	0.23948	7.9576	44.35	0.34306
8.0128	60.3	0.25074	58.511	0.23929	8.0128	44.405	0.34352
8.0681	60.271	0.251	58.482	0.23954	8.0681	44.401	0.3433
8.1233	60.286	0.25149	58.496	0.24004	8.1233	44.382	0.34323
8.1786	60.311	0.25193	58.52	0.24048	8.1786	44.37	0.34252
8.2339	60.346	0.25204	58.552	0.24059	8.2339	44.368	0.34253
8.2891	60.346	0.25222	58.551	0.24077	8.2891	44.353	0.34235
8.3444	60.371	0.25245	58.574	0.24101	8.3444	44.356	0.34277
8.3996	60.408	0.25222	58.609	0.24079	8.3996	44.353	0.34234
8.4549	60.391	0.2524	58.592	0.24097	8.4549	44.331	0.34192
8.5102	60.422	0.25223	58.622	0.2408	8.5102	44.361	0.34196
8.5654	60.408	0.2528	58.607	0.24137	8.5654	44.333	0.34187
8.6207	60.431	0.25254	58.629	0.24111	8.6207	44.339	0.3421
8.676	60.442	0.25262	58.639	0.24119	8.676	44.336	0.34186
8.7312	60.45	0.25375	58.646	0.24231	8.7312	44.336	0.34046
8.7865	60.469	0.25362	58.663	0.24219	8.7865	44.309	0.33993
8.8417	60.465	0.25382	58.658	0.24239	8.8417	44.253	0.33948
8.897	60.458	0.25419	58.651	0.24275	8.897	44.237	0.3395
8.9523	60.499	0.25433	58.689	0.24289	8.9523	44.232	0.33901
9.0075	60.534	0.25504	58.723	0.24359	9.0075	44.299	0.33806
9.0628	60.546	0.25564	58.733	0.2442	9.0628	44.274	0.33797
9.118	60.551	0.25634	58.738	0.2449	9.118	44.235	0.33676
9.1733	60.597	0.25603	58.782	0.24461	9.1733	44.214	0.33545
9.2286	60.577	0.25635	58.761	0.24493	9.2286	44.165	0.33473
9.2838	60.563	0.25615	58.748	0.24474	9.2838	44.167	0.33435
9.3391	60.584	0.25665	58.767	0.24524	9.3391	44.211	0.33421
9.3943	60.634	0.25741	58.815	0.24599	9.3943	44.237	0.33429
9.4496	60.618	0.25736	58.798	0.24594	9.4496	44.227	0.33363
9.5049	60.643	0.25776	58.822	0.24635	9.5049	44.234	0.33335
9.5601	60.648	0.25764	58.827	0.24623	9.5601	44.236	0.33268
9.6154	60.717	0.25753	58.893	0.24613	9.6154	44.27	0.33269
9.6706	60.719	0.25735	58.894	0.24597	9.6706	44.207	0.33157
9.7259	60.765	0.25681	58.939	0.24546	9.7259	44.206	0.3308
9.7812	60.778	0.25671	58.95	0.24536	9.7812	44.227	0.33031
9.8364	60.704	0.25735	58.878	0.24598	9.8364	44.184	0.33063
9.8917	60.768	0.2576	58.938	0.24624	9.8917	44.231	0.33121
9.9469	60.784	0.25835	58.953	0.24699	9.9469	44.244	0.33071
10.002	60.828	0.25845	58.994	0.2471	10.002	44.235	0.33055
10.057	60.817	0.25852	58.982	0.24718	10.057	44.207	0.33009
10.113	60.894	0.25812	59.056	0.2468	10.113	44.23	0.32951
10.168	60.893	0.25855	59.055	0.24722	10.168	44.214	0.32886
10.223	60.944	0.25886	59.103	0.24753	10.223	44.219	0.328
10.279	60.931	0.25908	59.091	0.24775	10.279	44.202	0.32791
10.334	60.938	0.25948	59.096	0.24815	10.334	44.219	0.32796
10.389	60.896	0.26034	59.054	0.249	10.389	44.193	0.32713
10.444	60.972	0.261	59.126	0.24966	10.444	44.225	0.32717
10.5	60.978	0.26084	59.132	0.2495	10.5	44.223	0.32672
10.555	60.948	0.26183	59.102	0.25047	10.555	44.204	0.32586
10.61	60.977	0.26234	59.129	0.25098	10.61	44.203	0.32555
10.665	61.022	0.26245	59.172	0.2511	10.665	44.215	0.32522
10.721	60.994	0.26328	59.144	0.25192	10.721	44.178	0.32468
10.776	61.044	0.26294	59.192	0.25159	10.776	44.18	0.32458
10.831	61.055	0.26368	59.202	0.25232	10.831	44.163	0.32422
10.886	61.065	0.26402	59.211	0.25266	10.886	44.173	0.32352
10.942	61.083	0.26495	59.227	0.25359	10.942	44.169	0.32298
10.997	61.113	0.26508	59.255	0.25373	10.997	44.157	0.32242
11.052	61.127	0.26505	59.267	0.2537	11.052	44.158	0.32264
11.107	61.12	0.26534	59.261	0.25398	11.107	44.175	0.32251
11.163	61.113	0.26595	59.253	0.25459	11.163	44.155	0.32223
11.218	61.155	0.26637	59.293	0.255	11.218	44.188	0.32213
11.273	61.162	0.26652	59.298	0.25516	11.273	44.17	0.32147
11.328	61.171	0.26694	59.307	0.25558	11.328	44.164	0.3214
11.384	61.182	0.26713	59.317	0.25576	11.384	44.186	0.32172
11.439	61.166	0.26786	59.3	0.25647	11.439	44.165	0.3213
11.494	61.19	0.26768	59.323	0.25631	11.494	44.176	0.32113
11.55	61.256	0.26763	59.385	0.25627	11.55	44.193	0.32109
11.605	61.247	0.26797	59.376	0.2566	11.605	44.193	0.32096
11.66	61.269	0.26821	59.396	0.25684	11.66	44.219	0.32087
11.715	61.266	0.26935	59.393	0.25797	11.715	44.204	0.31979
11.771	61.311	0.26955	59.435	0.25818	11.771	44.236	0.31954
11.826	61.316	0.26935	59.44	0.25799	11.826	44.204	0.31907
11.881	61.335	0.26931	59.458	0.25796	11.881	44.195	0.31885
11.936	61.35	0.26921	59.473	0.25787	11.936	44.199	0.31822
11.992	61.317	0.26939	59.44	0.25804	11.992	44.172	0.3183
12.047	61.342	0.26952	59.465	0.25816	12.047	44.198	0.31877
12.102	61.364	0.26932	59.485	0.25797	12.102	44.185	0.31865
12.157	61.426	0.26888	59.546	0.25756	12.157	44.187	0.3179
12.213	61.365	0.26873	59.487	0.25741	12.213	44.131	0.31763
12.268	61.383	0.26815	59.505	0.25684	12.268	44.155	0.3181
12.323	61.406	0.26788	59.527	0.25657	12.323	44.189	0.31777
12.378	61.423	0.26805	59.545	0.25674	12.378	44.182	0.31789
12.434	61.448	0.26737	59.569	0.25608	12.434	44.19	0.31756
12.489	61.387	0.26764	59.51	0.25633	12.489	44.171	0.31787
12.544	61.394	0.2677	59.516	0.25639	12.544	44.17	0.31781
12.599	61.428	0.26744	59.55	0.25614	12.599	44.183	0.31775
12.655	61.4	0.26752	59.522	0.25622	12.655	44.157	0.31734
12.71	61.473	0.26662	59.594	0.25536	12.71	44.166	0.31733
12.765	61.426	0.26636	59.549	0.25509	12.765	44.197	0.31773
12.821	61.393	0.26639	59.517	0.25511	12.821	44.191	0.31788
12.876	61.436	0.26661	59.558	0.25533	12.876	44.181	0.31759
12.931	61.474	0.26583	59.595	0.25458	12.931	44.186	0.31787
12.986	61.44	0.26552	59.562	0.25426	12.986	44.157	0.31823
13.042	61.469	0.26514	59.591	0.25388	13.042	44.153	0.31839
13.097	61.425	0.26476	59.549	0.25351	13.097	44.135	0.31858
13.152	61.514	0.26393	59.635	0.2527	13.152	44.183	0.31844
13.207	61.445	0.26322	59.569	0.252	13.207	44.16	0.31911
13.263	61.461	0.26323	59.585	0.25201	13.263	44.134	0.3195
13.318	61.414	0.26319	59.539	0.25195	13.318	44.138	0.3196
13.373	61.443	0.26298	59.568	0.25175	13.373	44.161	0.3195
13.428	61.405	0.26279	59.532	0.25155	13.428	44.165	0.31979
13.484	61.461	0.26205	59.586	0.25084	13.484	44.178	0.31967
13.539	61.325	0.26203	59.455	0.25079	13.539	44.161	0.32011
13.594	61.473	0.26117	59.599	0.24997	13.594	44.197	0.32003
13.649	61.397	0.26124	59.525	0.25003	13.649	44.199	0.32024
13.705	61.43	0.26067	59.558	0.24947	13.705	44.23	0.32017
13.76	61.385	0.26097	59.515	0.24975	13.76	44.217	0.32078
13.815	61.416	0.26074	59.545	0.24953	13.815	44.229	0.32044
13.87	61.41	0.26045	59.54	0.24925	13.87	44.221	0.32072
13.926	61.385	0.25991	59.518	0.2487	13.926	44.25	0.32054
13.981	61.437	0.25973	59.568	0.24854	13.981	44.256	0.3207
14.036	61.396	0.25852	59.529	0.24734	14.036	44.254	0.32105
14.092	61.366	0.25826	59.501	0.24707	14.092	44.258	0.32188
14.147	61.372	0.25821	59.507	0.24702	14.147	44.278	0.32182
14.202	61.311	0.25837	59.449	0.24717	14.202	44.264	0.32164
14.257	61.361	0.258	59.498	0.24681	14.257	44.293	0.32148
14.313	61.327	0.25778	59.466	0.24659	14.313	44.287	0.32129
14.368	61.362	0.25731	59.5	0.24613	14.368	44.289	0.32112
14.423	61.313	0.2568	59.452	0.24562	14.423	44.285	0.32174
14.478	61.356	0.25653	59.496	0.24536	14.478	44.312	0.32171
14.534	61.278	0.25682	59.421	0.24563	14.534	44.309	0.3211
14.589	61.285	0.25718	59.428	0.24598	14.589	44.333	0.32071
14.644	61.259	0.25699	59.404	0.24579	14.644	44.337	0.3208
14.699	61.321	0.25587	59.466	0.24468	14.699	44.386	0.32145
14.755	61.238	0.2555	59.386	0.24431	14.755	44.386	0.32142
14.81	61.25	0.25566	59.399	0.24447	14.81	44.405	0.3214
14.865	61.182	0.25555	59.333	0.24435	14.865	44.367	0.32152
14.92	61.173	0.25473	59.326	0.24353	14.92	44.4	0.3226
14.976	61.167	0.25472	59.32	0.24353	14.976	44.391	0.32222
15.031	61.101	0.25476	59.259	0.24355	15.031	44.389	0.32254
15.086	61.113	0.25432	59.272	0.24311	15.086	44.407	0.32273
15.141	61.074	0.25396	59.234	0.24275	15.141	44.422	0.32336
15.197	61.06	0.25351	59.222	0.2423	15.197	44.421	0.32328
15.252	61.04	0.2533	59.204	0.24209	15.252	44.428	0.32382
15.307	60.965	0.25318	59.133	0.24195	15.307	44.439	0.32387
15.363	60.99	0.25304	59.159	0.24181	15.363	44.467	0.32385
15.418	60.917	0.25314	59.089	0.24191	15.418	44.463	0.32331
15.473	60.951	0.25268	59.123	0.24146	15.473	44.49	0.32308
15.528	60.89	0.25299	59.064	0.24176	15.528	44.496	0.32233
15.584	60.923	0.25287	59.097	0.24165	15.584	44.523	0.32199
15.639	60.861	0.25262	59.038	0.24139	15.639	44.548	0.32166
15.694	60.929	0.25257	59.104	0.24136	15.694	44.623	0.32144
15.749	60.886	0.25244	59.063	0.24124	15.749	44.599	0.32079
15.805	60.917	0.25119	59.094	0.24002	15.805	44.631	0.32119
15.86	60.864	0.25082	59.044	0.23964	15.86	44.637	0.32182
15.915	60.765	0.25096	58.95	0.23976	15.915	44.63	0.32238
15.97	60.782	0.25148	58.966	0.24027	15.97	44.645	0.32237
16.026	60.69	0.25149	58.879	0.24026	16.026	44.623	0.32284
16.081	60.682	0.25115	58.872	0.23991	16.081	44.588	0.32339
16.136	60.668	0.25079	58.86	0.23956	16.136	44.599	0.32366
16.191	60.664	0.25037	58.856	0.23915	16.191	44.616	0.32352
16.247	60.586	0.25058	58.782	0.23934	16.247	44.592	0.3241
16.302	60.612	0.25077	58.807	0.23953	16.302	44.606	0.32336
16.357	60.586	0.25018	58.783	0.23894	16.357	44.607	0.32482
16.412	60.588	0.24962	58.785	0.23839	16.412	44.634	0.32512
16.468	60.515	0.25054	58.715	0.23929	16.468	44.601	0.32533
16.523	60.489	0.25003	58.692	0.23877	16.523	44.628	0.32545
16.578	60.482	0.24987	58.686	0.23861	16.578	44.62	0.32545
16.634	60.441	0.24949	58.647	0.23823	16.634	44.616	0.3255
16.689	60.433	0.24887	58.641	0.23761	16.689	44.645	0.32655
16.744	60.419	0.24904	58.629	0.23778	16.744	44.638	0.32669
16.799	60.404	0.24898	58.614	0.23772	16.799	44.662	0.32718
16.855	60.369	0.24897	58.581	0.23771	16.855	44.669	0.3273
16.91	60.359	0.24859	58.573	0.23733	16.91	44.698	0.32768
16.965	60.356	0.24784	58.571	0.23659	16.965	44.74	0.32824
17.02	60.315	0.24785	58.533	0.23658	17.02	44.759	0.32792
17.076	60.293	0.24782	58.512	0.23654	17.076	44.772	0.32783
17.131	60.284	0.24761	58.504	0.23634	17.131	44.785	0.32794
17.186	60.258	0.24774	58.481	0.23645	17.186	44.815	0.32804
17.241	60.19	0.24766	58.416	0.23635	17.241	44.817	0.32821
17.297	60.193	0.24805	58.419	0.23673	17.297	44.844	0.32809
17.352	60.118	0.24851	58.348	0.23717	17.352	44.835	0.32778
17.407	60.117	0.24842	58.348	0.23708	17.407	44.826	0.32822
17.462	60.095	0.24797	58.328	0.23664	17.462	44.821	0.32837
17.518	60.1	0.24754	58.334	0.23622	17.518	44.81	0.32853
17.573	60.052	0.24716	58.289	0.23583	17.573	44.822	0.32991
17.628	59.996	0.24727	58.235	0.23593	17.628	44.821	0.32965
17.683	59.977	0.24746	58.217	0.23612	17.683	44.87	0.3296
17.739	59.952	0.24724	58.194	0.2359	17.739	44.863	0.3299
17.794	59.952	0.24671	58.194	0.23537	17.794	44.894	0.32998
17.849	59.928	0.24633	58.172	0.235	17.849	44.915	0.33012
17.905	59.866	0.24627	58.113	0.23491	17.905	44.928	0.33047
17.96	59.849	0.24642	58.099	0.23505	17.96	44.961	0.33087
18.015	59.81	0.24627	58.061	0.2349	18.015	44.967	0.33038
18.07	59.808	0.24543	58.061	0.23408	18.07	44.973	0.33048
18.126	59.833	0.24433	58.088	0.233	18.126	44.996	0.33097
18.181	59.788	0.24466	58.044	0.2333	18.181	45.021	0.33112
18.236	59.759	0.24472	58.018	0.23335	18.236	45.068	0.33118
18.291	59.754	0.24461	58.014	0.23325	18.291	45.085	0.33168
18.347	59.759	0.24387	58.02	0.23253	18.347	45.067	0.3309
18.402	59.757	0.24342	58.019	0.2321	18.402	45.073	0.33063
18.457	59.705	0.24275	57.97	0.23142	18.457	45.118	0.33214
18.512	59.667	0.24228	57.934	0.23094	18.512	45.155	0.33229
18.568	59.615	0.242	57.886	0.23065	18.568	45.214	0.33253
18.623	59.59	0.2419	57.863	0.23056	18.623	45.228	0.33341
18.678	59.577	0.24146	57.852	0.23011	18.678	45.25	0.33389
18.733	59.553	0.24138	57.829	0.23003	18.733	45.208	0.33421
18.789	59.536	0.24095	57.815	0.2296	18.789	45.233	0.3342
18.844	59.573	0.24145	57.851	0.2301	18.844	45.254	0.33396
18.899	59.466	0.24133	57.747	0.22997	18.899	45.233	0.33381
18.954	59.495	0.24	57.778	0.22865	18.954	45.242	0.33562
19.01	59.45	0.23949	57.735	0.22815	19.01	45.262	0.33535
19.065	59.451	0.23902	57.738	0.22768	19.065	45.289	0.33572
19.12	59.413	0.23906	57.702	0.22772	19.12	45.294	0.33521
19.176	59.451	0.23887	57.74	0.22753	19.176	45.306	0.33498
19.231	59.376	0.23901	57.669	0.22766	19.231	45.331	0.33443
19.286	59.356	0.23903	57.651	0.22767	19.286	45.336	0.33321
19.341	59.283	0.23842	57.583	0.22706	19.341	45.398	0.33348
19.397	59.217	0.23825	57.52	0.22687	19.397	45.415	0.33443
19.452	59.13	0.23838	57.438	0.22698	19.452	45.42	0.33454
19.507	59.043	0.2391	57.355	0.22767	19.507	45.427	0.33389
19.562	58.999	0.23923	57.315	0.22779	19.562	45.435	0.3338
19.618	58.902	0.23982	57.223	0.22835	19.618	45.407	0.33456
19.673	58.868	0.23949	57.191	0.228	19.673	45.439	0.33467
19.728	58.845	0.23967	57.171	0.22818	19.728	45.453	0.33438
19.783	58.762	0.24017	57.092	0.22865	19.783	45.467	0.33341
19.839	58.72	0.24048	57.053	0.22895	19.839	45.458	0.33305
19.894	58.667	0.24048	57.004	0.22894	19.894	45.468	0.33257
19.949	58.612	0.24101	56.951	0.22946	19.949	45.452	0.33177
20.004	58.59	0.24116	56.931	0.22962	20.004	45.443	0.33147
20.06	58.594	0.24076	56.936	0.22921	20.06	45.495	0.3317
20.115	58.538	0.24092	56.884	0.22936	20.115	45.496	0.33233
20.17	58.443	0.24114	56.793	0.22956	20.17	45.497	0.33136
20.225	58.446	0.24072	56.797	0.22915	20.225	45.482	0.33181
20.281	58.396	0.24067	56.751	0.22908	20.281	45.478	0.33198
20.336	58.388	0.24033	56.743	0.22875	20.336	45.49	0.33213
20.391	58.362	0.23987	56.72	0.22829	20.391	45.502	0.33249
20.447	58.354	0.2398	56.713	0.22822	20.447	45.504	0.33199
20.502	58.32	0.23943	56.681	0.22786	20.502	45.499	0.33323
20.557	58.316	0.23903	56.679	0.22745	20.557	45.524	0.33292
20.612	58.282	0.23882	56.647	0.22723	20.612	45.544	0.33381
20.668	58.228	0.2388	56.596	0.2272	20.668	45.549	0.33356
20.723	58.172	0.23849	56.543	0.22689	20.723	45.554	0.33435
20.778	58.143	0.23826	56.518	0.22665	20.778	45.583	0.33431
20.833	58.085	0.23769	56.463	0.22608	20.833	45.604	0.33527
20.889	58.103	0.23711	56.483	0.2255	20.889	45.657	0.33572
20.944	57.975	0.23771	56.36	0.22607	20.944	45.655	0.33536
20.999	57.98	0.23688	56.367	0.22525	20.999	45.674	0.33642
21.054	57.924	0.23779	56.313	0.22613	21.054	45.671	0.3346
21.11	57.925	0.23779	56.315	0.22614	21.11	45.676	0.33415
21.165	57.907	0.23764	56.3	0.22598	21.165	45.707	0.3345
21.22	57.899	0.23774	56.293	0.22607	21.22	45.753	0.33486
21.275	57.874	0.23796	56.269	0.22628	21.275	45.773	0.33449
21.331	57.833	0.23822	56.231	0.22653	21.331	45.804	0.33392
