Time	Fascicle Length R1_F1	Pennation Angle R1_F1	Fascicle Length R1_F2	Pennation Angle R1_F2	Time	Fascicle Length R2_F1	Pennation Angle R2_F1	
2.763	57.992	0.19759	61.026	0.17007	2.763	45.83	0.57398
2.8183	57.995	0.19706	61.028	0.1696	2.8183	45.83	0.57342
2.8736	58.024	0.19716	61.054	0.16968	2.8736	45.823	0.57345
2.9288	58.029	0.19703	61.058	0.16954	2.9288	45.84	0.57382
2.9841	58.045	0.1968	61.07	0.16931	2.9841	45.815	0.57413
3.0393	58.054	0.19673	61.077	0.16928	3.0393	45.814	0.57294
3.0946	58.037	0.1962	61.057	0.16876	3.0946	45.838	0.5733
3.1499	58.05	0.19577	61.068	0.16837	3.1499	45.888	0.57327
3.2051	58.071	0.19599	61.087	0.1686	3.2051	45.871	0.57274
3.2604	58.063	0.19596	61.076	0.16859	3.2604	45.886	0.5723
3.3156	58.086	0.19575	61.096	0.16841	3.3156	45.877	0.57171
3.3709	58.123	0.19575	61.13	0.16843	3.3709	45.889	0.57063
3.4262	58.163	0.19501	61.168	0.16771	3.4262	45.933	0.57072
3.4814	58.186	0.19503	61.189	0.16775	3.4814	45.94	0.57051
3.5367	58.2	0.19511	61.201	0.16783	3.5367	45.933	0.57023
3.592	58.22	0.19497	61.22	0.16769	3.592	45.955	0.57009
3.6472	58.236	0.19536	61.232	0.16806	3.6472	45.964	0.57007
3.7025	58.248	0.19593	61.24	0.16862	3.7025	45.961	0.5689
3.7577	58.276	0.1958	61.266	0.1685	3.7577	45.955	0.56702
3.813	58.254	0.19606	61.24	0.16875	3.813	45.982	0.56775
3.8683	58.281	0.1959	61.265	0.16859	3.8683	46.004	0.56769
3.9235	58.28	0.19616	61.261	0.16884	3.9235	46.003	0.56704
3.9788	58.307	0.19676	61.285	0.16943	3.9788	45.981	0.56628
4.034	58.321	0.19614	61.297	0.16883	4.034	45.999	0.56828
4.0893	58.341	0.19662	61.315	0.16928	4.0893	46.023	0.56963
4.1446	58.351	0.19671	61.322	0.16935	4.1446	46.029	0.56951
4.1998	58.371	0.1961	61.34	0.16876	4.1998	46.054	0.57021
4.2551	58.348	0.19585	61.314	0.16847	4.2551	46.06	0.57011
4.3103	58.363	0.1969	61.323	0.16951	4.3103	46.04	0.56902
4.3656	58.338	0.1969	61.295	0.16948	4.3656	46.042	0.56865
4.4209	58.358	0.1969	61.313	0.16949	4.4209	46.026	0.56905
4.4761	58.366	0.19673	61.319	0.16933	4.4761	46.012	0.56879
4.5314	58.362	0.19732	61.312	0.16991	4.5314	46.009	0.56759
4.5866	58.405	0.19721	61.354	0.16982	4.5866	46.022	0.56699
4.6419	58.431	0.19735	61.376	0.16997	4.6419	46.039	0.56648
4.6972	58.462	0.19676	61.405	0.16938	4.6972	46.074	0.56729
4.7524	58.49	0.19715	61.432	0.16977	4.7524	46.105	0.56751
4.8077	58.513	0.19688	61.455	0.16951	4.8077	46.141	0.56826
4.863	58.51	0.19724	61.451	0.16989	4.863	46.151	0.56778
4.9182	58.505	0.19735	61.445	0.17001	4.9182	46.122	0.5683
4.9735	58.506	0.19721	61.447	0.16986	4.9735	46.131	0.56874
5.0287	58.534	0.19755	61.472	0.17019	5.0287	46.132	0.56798
5.084	58.539	0.19741	61.475	0.17008	5.084	46.097	0.56781
5.1393	58.568	0.19684	61.505	0.16951	5.1393	46.105	0.56783
5.1945	58.616	0.19683	61.552	0.16952	5.1945	46.097	0.56764
5.2498	58.635	0.19713	61.569	0.16984	5.2498	46.073	0.56759
5.305	58.684	0.19727	61.616	0.16999	5.305	46.042	0.56756
5.3603	58.706	0.1966	61.637	0.16935	5.3603	46.076	0.56801
5.4156	58.728	0.19682	61.656	0.16957	5.4156	46.057	0.56829
5.4708	58.745	0.19686	61.672	0.16961	5.4708	46.03	0.5682
5.5261	58.797	0.19652	61.724	0.16927	5.5261	46.063	0.56816
5.5813	58.83	0.19657	61.754	0.16932	5.5813	46.039	0.56857
5.6366	58.882	0.19674	61.805	0.16947	5.6366	46.036	0.5685
5.6919	58.898	0.19676	61.818	0.16949	5.6919	46.059	0.5685
5.7471	58.951	0.19635	61.87	0.1691	5.7471	46.084	0.56887
5.8024	58.992	0.19655	61.908	0.16932	5.8024	46.108	0.56818
5.8576	58.998	0.19675	61.913	0.16948	5.8576	46.11	0.56825
5.9129	59.031	0.19688	61.943	0.16964	5.9129	46.131	0.56781
5.9682	59.049	0.19689	61.959	0.16965	5.9682	46.107	0.56782
6.0234	59.099	0.19703	62.005	0.16978	6.0234	46.116	0.56705
6.0787	59.12	0.19707	62.025	0.16984	6.0787	46.14	0.56782
6.134	59.147	0.19696	62.05	0.16972	6.134	46.182	0.56913
6.1892	59.168	0.19692	62.07	0.1697	6.1892	46.199	0.56879
6.2445	59.178	0.19672	62.077	0.16949	6.2445	46.151	0.56925
6.2997	59.221	0.19587	62.118	0.16871	6.2997	46.171	0.56887
6.355	59.286	0.19524	62.182	0.16811	6.355	46.21	0.56813
6.4103	59.266	0.19507	62.159	0.16793	6.4103	46.283	0.56821
6.4655	59.284	0.19491	62.174	0.16777	6.4655	46.273	0.5685
6.5208	59.369	0.19467	62.259	0.16755	6.5208	46.276	0.56792
6.576	59.363	0.19463	62.251	0.16748	6.576	46.29	0.56852
6.6313	59.342	0.19449	62.224	0.16732	6.6313	46.298	0.56981
6.6866	59.355	0.19379	62.233	0.16662	6.6866	46.364	0.57001
6.7418	59.441	0.19377	62.317	0.16661	6.7418	46.38	0.56935
6.7971	59.411	0.19461	62.283	0.16741	6.7971	46.39	0.56926
6.8523	59.442	0.19493	62.314	0.16771	6.8523	46.4	0.5688
6.9076	59.463	0.19562	62.333	0.16841	6.9076	46.383	0.56796
6.9629	59.501	0.19495	62.372	0.16777	6.9629	46.436	0.56849
7.0181	59.527	0.19511	62.395	0.16792	7.0181	46.443	0.56773
7.0734	59.526	0.19528	62.391	0.1681	7.0734	46.409	0.5677
7.1286	59.583	0.1948	62.447	0.16767	7.1286	46.408	0.56778
7.1839	59.609	0.19452	62.475	0.1674	7.1839	46.43	0.56777
7.2392	59.608	0.19488	62.47	0.16773	7.2392	46.432	0.56778
7.2944	59.599	0.19481	62.461	0.16764	7.2944	46.438	0.56854
7.3497	59.629	0.19514	62.488	0.16796	7.3497	46.396	0.56869
7.405	59.668	0.19485	62.527	0.16768	7.405	46.397	0.56822
7.4602	59.697	0.19499	62.554	0.16783	7.4602	46.41	0.56745
7.5155	59.727	0.19519	62.583	0.16802	7.5155	46.423	0.56707
7.5707	59.722	0.19593	62.576	0.16875	7.5707	46.415	0.56695
7.626	59.744	0.19593	62.597	0.16876	7.626	46.454	0.56717
7.6813	59.754	0.19595	62.607	0.16877	7.6813	46.493	0.56717
7.7365	59.754	0.19631	62.607	0.16912	7.7365	46.511	0.56627
7.7918	59.768	0.19613	62.62	0.16895	7.7918	46.548	0.56604
7.847	59.806	0.19552	62.659	0.16836	7.847	46.605	0.56592
7.9023	59.845	0.19554	62.696	0.16838	7.9023	46.649	0.56638
7.9576	59.871	0.19532	62.72	0.16818	7.9576	46.624	0.56679
8.0128	59.913	0.19555	62.761	0.16842	8.0128	46.655	0.56602
8.0681	59.938	0.19519	62.785	0.16808	8.0681	46.685	0.56584
8.1233	59.981	0.19562	62.826	0.16851	8.1233	46.673	0.5649
8.1786	60.013	0.19546	62.857	0.16836	8.1786	46.679	0.56438
8.2339	60.032	0.19619	62.873	0.16908	8.2339	46.68	0.56334
8.2891	60.076	0.1964	62.916	0.16933	8.2891	46.638	0.56267
8.3444	60.11	0.19614	62.95	0.16907	8.3444	46.622	0.56267
8.3996	60.146	0.19643	62.984	0.16934	8.3996	46.642	0.5616
8.4549	60.173	0.19638	63.011	0.1693	8.4549	46.681	0.56107
8.5102	60.163	0.19682	62.998	0.16971	8.5102	46.726	0.56108
8.5654	60.205	0.19675	63.039	0.16966	8.5654	46.808	0.56044
8.6207	60.218	0.19678	63.051	0.16969	8.6207	46.823	0.56037
8.676	60.249	0.19699	63.08	0.16991	8.676	46.82	0.55994
8.7312	60.285	0.19726	63.116	0.17019	8.7312	46.813	0.5591
8.7865	60.298	0.19738	63.127	0.17028	8.7865	46.795	0.55945
8.8417	60.338	0.19748	63.165	0.17038	8.8417	46.807	0.55919
8.897	60.376	0.19762	63.202	0.17054	8.897	46.866	0.55813
8.9523	60.396	0.19804	63.219	0.17097	8.9523	46.868	0.55757
9.0075	60.448	0.19773	63.27	0.17065	9.0075	46.877	0.55736
9.0628	60.452	0.19867	63.27	0.17157	9.0628	46.872	0.55655
9.118	60.489	0.19835	63.309	0.17129	9.118	46.907	0.5563
9.1733	60.498	0.19856	63.316	0.1715	9.1733	46.943	0.55572
9.2286	60.524	0.19897	63.342	0.1719	9.2286	46.981	0.55494
9.2838	60.523	0.19891	63.338	0.17181	9.2838	47.002	0.55579
9.3391	60.547	0.19884	63.361	0.17175	9.3391	47.03	0.55579
9.3943	60.577	0.19871	63.391	0.1716	9.3943	47.061	0.55573
9.4496	60.613	0.19866	63.426	0.17156	9.4496	47.057	0.55514
9.5049	60.614	0.19899	63.425	0.17187	9.5049	47.064	0.55465
9.5601	60.647	0.19927	63.457	0.17213	9.5601	47.067	0.55402
9.6154	60.667	0.19883	63.476	0.17171	9.6154	47.112	0.55445
9.6706	60.686	0.19919	63.492	0.17205	9.6706	47.108	0.55341
9.7259	60.709	0.19949	63.513	0.17235	9.7259	47.115	0.55237
9.7812	60.728	0.19938	63.53	0.17225	9.7812	47.079	0.55244
9.8364	60.75	0.19974	63.551	0.17261	9.8364	47.076	0.55233
9.8917	60.798	0.19933	63.6	0.17219	9.8917	47.078	0.55193
9.9469	60.795	0.19988	63.595	0.17271	9.9469	47.088	0.55138
10.002	60.786	0.20044	63.584	0.17325	10.002	47.096	0.55139
10.057	60.846	0.20005	63.644	0.17288	10.057	47.142	0.55169
10.113	60.853	0.20017	63.65	0.17299	10.113	47.175	0.55149
10.168	60.843	0.20046	63.638	0.17324	10.168	47.187	0.55146
10.223	60.868	0.20056	63.662	0.17335	10.223	47.18	0.5511
10.279	60.904	0.20069	63.698	0.17348	10.279	47.214	0.55029
10.334	60.909	0.20096	63.7	0.17375	10.334	47.187	0.54971
10.389	60.924	0.20096	63.715	0.17373	10.389	47.19	0.54924
10.444	60.965	0.20093	63.755	0.17371	10.444	47.214	0.54908
10.5	60.967	0.20098	63.756	0.17374	10.5	47.228	0.54841
10.555	61.001	0.20079	63.79	0.17353	10.555	47.261	0.54817
10.61	61.002	0.20087	63.788	0.17357	10.61	47.268	0.5481
10.665	61.021	0.2014	63.805	0.17408	10.665	47.239	0.54736
10.721	61.031	0.20139	63.814	0.17405	10.721	47.264	0.54727
10.776	61.032	0.20236	63.814	0.17498	10.776	47.232	0.54591
10.831	61.054	0.2024	63.833	0.17503	10.831	47.262	0.54553
10.886	61.055	0.20258	63.834	0.17518	10.886	47.273	0.54503
10.942	61.099	0.20261	63.877	0.17523	10.942	47.31	0.54463
10.997	61.082	0.20301	63.858	0.17559	10.997	47.302	0.54491
11.052	61.13	0.20255	63.906	0.17514	11.052	47.326	0.54533
11.107	61.166	0.20246	63.941	0.17509	11.107	47.344	0.54523
11.163	61.179	0.20222	63.954	0.17484	11.163	47.352	0.54555
11.218	61.184	0.20211	63.958	0.17473	11.218	47.389	0.54622
11.273	61.189	0.20233	63.963	0.17496	11.273	47.384	0.54494
11.328	61.189	0.20224	63.964	0.17489	11.328	47.403	0.54482
11.384	61.2	0.2024	63.975	0.17505	11.384	47.428	0.54459
11.439	61.226	0.20246	64.001	0.17512	11.439	47.458	0.54487
11.494	61.213	0.20264	63.987	0.17529	11.494	47.443	0.54475
11.55	61.214	0.20272	63.988	0.17538	11.55	47.478	0.54491
11.605	61.218	0.20298	63.993	0.17565	11.605	47.475	0.54456
11.66	61.223	0.20258	63.999	0.17527	11.66	47.507	0.54485
11.715	61.23	0.20259	64.006	0.17528	11.715	47.519	0.54493
11.771	61.202	0.20272	63.979	0.17541	11.771	47.538	0.54565
11.826	61.223	0.20288	64	0.17558	11.826	47.545	0.54529
11.881	61.214	0.20336	63.991	0.17603	11.881	47.555	0.54484
11.936	61.196	0.2032	63.975	0.17589	11.936	47.592	0.5449
11.992	61.143	0.20324	63.921	0.17593	11.992	47.573	0.54556
12.047	61.118	0.2032	63.898	0.1759	12.047	47.579	0.54578
12.102	61.082	0.20304	63.861	0.17577	12.102	47.544	0.54653
12.157	61.085	0.20267	63.867	0.17544	12.157	47.558	0.54655
12.213	61.084	0.20326	63.867	0.17604	12.213	47.544	0.54505
12.268	61.066	0.20281	63.853	0.1756	12.268	47.56	0.54471
12.323	61.015	0.20314	63.801	0.17593	12.323	47.56	0.54421
12.378	61.011	0.2025	63.799	0.17535	12.378	47.537	0.54459
12.434	60.987	0.20236	63.776	0.1752	12.434	47.532	0.54565
12.489	60.962	0.20193	63.752	0.17478	12.489	47.557	0.54637
12.544	60.917	0.20196	63.709	0.17482	12.544	47.543	0.54649
12.599	60.887	0.20112	63.681	0.174	12.599	47.553	0.54785
12.655	60.862	0.20124	63.657	0.17411	12.655	47.553	0.54772
12.71	60.868	0.20138	63.664	0.17425	12.71	47.529	0.54729
12.765	60.841	0.20134	63.638	0.17421	12.765	47.523	0.54705
12.821	60.852	0.2015	63.649	0.17439	12.821	47.537	0.54617
12.876	60.806	0.20162	63.603	0.17451	12.876	47.505	0.54664
12.931	60.814	0.20126	63.614	0.17416	12.931	47.495	0.54687
12.986	60.818	0.20171	63.618	0.17462	12.986	47.503	0.54571
13.042	60.783	0.20131	63.587	0.17423	13.042	47.512	0.54628
13.097	60.759	0.20152	63.563	0.17444	13.097	47.503	0.54595
13.152	60.739	0.20165	63.544	0.17458	13.152	47.477	0.54534
13.207	60.715	0.20152	63.524	0.17445	13.207	47.524	0.54559
13.263	60.687	0.20155	63.496	0.17448	13.263	47.522	0.54604
13.318	60.675	0.20201	63.484	0.17495	13.318	47.489	0.54515
13.373	60.641	0.20186	63.452	0.17482	13.373	47.478	0.54471
13.428	60.606	0.20151	63.419	0.17447	13.428	47.524	0.5455
13.484	60.607	0.20152	63.42	0.1745	13.484	47.546	0.54496
13.539	60.587	0.2013	63.403	0.17428	13.539	47.556	0.54553
13.594	60.583	0.20118	63.4	0.17417	13.594	47.567	0.54558
13.649	60.539	0.20132	63.357	0.1743	13.649	47.55	0.54591
13.705	60.519	0.20109	63.339	0.17407	13.705	47.542	0.5466
13.76	60.498	0.20135	63.32	0.17433	13.76	47.524	0.54636
13.815	60.49	0.20094	63.315	0.17394	13.815	47.555	0.54637
13.87	60.461	0.20075	63.287	0.17374	13.87	47.539	0.54739
13.926	60.441	0.20145	63.267	0.17445	13.926	47.496	0.54616
13.981	60.421	0.20137	63.25	0.17436	13.981	47.496	0.54588
14.036	60.343	0.20141	63.173	0.17437	14.036	47.489	0.54706
14.092	60.344	0.20155	63.175	0.17451	14.092	47.471	0.54661
14.147	60.288	0.20147	63.121	0.17443	14.147	47.478	0.54719
14.202	60.288	0.20118	63.123	0.17416	14.202	47.504	0.54809
14.257	60.251	0.20118	63.089	0.17416	14.257	47.51	0.54793
14.313	60.228	0.20144	63.068	0.1744	14.313	47.471	0.54748
14.368	60.196	0.2015	63.037	0.17445	14.368	47.488	0.5473
14.423	60.15	0.20163	62.992	0.1746	14.423	47.462	0.54749
14.478	60.134	0.20141	62.979	0.1744	14.478	47.44	0.54686
14.534	60.086	0.20141	62.933	0.1744	14.534	47.405	0.54633
14.589	60.054	0.20138	62.903	0.17435	14.589	47.407	0.54634
14.644	59.987	0.20169	62.836	0.17463	14.644	47.441	0.54629
14.699	59.972	0.20136	62.824	0.1743	14.699	47.468	0.54647
14.755	59.94	0.20151	62.793	0.17444	14.755	47.468	0.54619
14.81	59.952	0.20139	62.808	0.17433	14.81	47.452	0.54548
14.865	59.895	0.20186	62.754	0.17474	14.865	47.478	0.54476
14.92	59.856	0.20221	62.716	0.17511	14.92	47.48	0.54443
14.976	59.813	0.20175	62.677	0.17465	14.976	47.517	0.54493
15.031	59.769	0.20206	62.633	0.17494	15.031	47.536	0.54501
15.086	59.747	0.20263	62.611	0.17549	15.086	47.509	0.54503
15.141	59.735	0.20307	62.6	0.17592	15.141	47.464	0.54421
15.197	59.669	0.20314	62.535	0.17599	15.197	47.461	0.54448
15.252	59.656	0.20291	62.525	0.17576	15.252	47.45	0.5454
15.307	59.623	0.20352	62.493	0.17632	15.307	47.41	0.54595
15.363	59.592	0.20362	62.464	0.17644	15.363	47.383	0.54497
15.418	59.541	0.20315	62.414	0.17596	15.418	47.387	0.54552
15.473	59.549	0.20272	62.426	0.17556	15.473	47.391	0.54571
15.528	59.519	0.2026	62.397	0.1754	15.528	47.424	0.54611
15.584	59.504	0.20291	62.383	0.17571	15.584	47.415	0.54453
15.639	59.466	0.20268	62.345	0.17549	15.639	47.417	0.54413
15.694	59.455	0.20259	62.338	0.17538	15.694	47.422	0.54439
15.749	59.411	0.20286	62.296	0.17561	15.749	47.428	0.5439
15.805	59.342	0.20289	62.232	0.17559	15.805	47.442	0.54353
15.86	59.312	0.20348	62.202	0.17615	15.86	47.426	0.54387
15.915	59.282	0.20374	62.176	0.17641	15.915	47.413	0.54425
15.97	59.217	0.20417	62.11	0.17681	15.97	47.357	0.54395
16.026	59.166	0.20407	62.061	0.1767	16.026	47.35	0.54363
16.081	59.177	0.20407	62.073	0.17672	16.081	47.358	0.54334
16.136	59.106	0.20385	62.003	0.17647	16.136	47.34	0.54392
16.191	59.058	0.20413	61.956	0.17671	16.191	47.361	0.54399
16.247	59.059	0.20408	61.959	0.17666	16.247	47.365	0.54353
16.302	59.046	0.2044	61.947	0.17695	16.302	47.37	0.5429
16.357	59.021	0.20442	61.924	0.17698	16.357	47.381	0.54266
16.412	58.974	0.20461	61.879	0.17716	16.412	47.382	0.54225
16.468	58.955	0.20401	61.861	0.17657	16.468	47.406	0.5429
16.523	58.949	0.20457	61.856	0.17711	16.523	47.375	0.54121
16.578	58.903	0.20489	61.811	0.17739	16.578	47.353	0.54065
16.634	58.864	0.20457	61.772	0.17702	16.634	47.332	0.54151
16.689	58.866	0.20512	61.776	0.17754	16.689	47.354	0.54133
16.744	58.791	0.20527	61.703	0.17764	16.744	47.352	0.54186
16.799	58.797	0.20523	61.709	0.17761	16.799	47.358	0.54247
16.855	58.753	0.20531	61.668	0.17768	16.855	47.365	0.54191
16.91	58.726	0.2055	61.642	0.17785	16.91	47.35	0.54179
16.965	58.731	0.20532	61.648	0.17768	16.965	47.33	0.54165
17.02	58.705	0.2056	61.622	0.17792	17.02	47.316	0.54075
17.076	58.662	0.20573	61.582	0.17804	17.076	47.292	0.54069
17.131	58.642	0.20588	61.563	0.17815	17.131	47.28	0.54143
17.186	58.632	0.20564	61.557	0.1779	17.186	47.295	0.54127
17.241	58.564	0.2059	61.49	0.17811	17.241	47.333	0.54087
17.297	58.528	0.206	61.457	0.1782	17.297	47.369	0.54024
17.352	58.491	0.20523	61.42	0.1774	17.352	47.321	0.54139
17.407	58.488	0.2054	61.419	0.17755	17.407	47.364	0.54061
17.462	58.509	0.20582	61.441	0.17798	17.462	47.347	0.54019
17.518	58.442	0.20637	61.375	0.17845	17.518	47.404	0.54081
17.573	58.418	0.2065	61.352	0.17857	17.573	47.413	0.54046
17.628	58.379	0.20678	61.313	0.17882	17.628	47.384	0.53907
17.683	58.363	0.20658	61.3	0.1786	17.683	47.369	0.53933
17.739	58.296	0.20653	61.234	0.17849	17.739	47.437	0.54026
17.794	58.307	0.20653	61.249	0.17849	17.794	47.455	0.53929
17.849	58.234	0.20667	61.176	0.17859	17.849	47.436	0.53937
17.905	58.239	0.20686	61.185	0.17876	17.905	47.463	0.53931
17.96	58.197	0.20689	61.145	0.17876	17.96	47.457	0.53976
18.015	58.157	0.20743	61.108	0.17925	18.015	47.493	0.54006
18.07	58.108	0.20779	61.061	0.17955	18.07	47.459	0.53814
18.126	58.086	0.20771	61.042	0.17946	18.126	47.464	0.53734
18.181	58.046	0.20751	61.004	0.17924	18.181	47.51	0.53799
18.236	58.004	0.20719	60.964	0.17892	18.236	47.492	0.53859
18.291	57.998	0.20774	60.961	0.17948	18.291	47.489	0.537
18.347	57.971	0.20796	60.936	0.17969	18.347	47.457	0.53657
18.402	57.939	0.2076	60.907	0.17933	18.402	47.468	0.53609
18.457	57.929	0.20783	60.897	0.17958	18.457	47.471	0.53678
18.512	57.924	0.20793	60.895	0.17966	18.512	47.466	0.53638
18.568	57.916	0.2082	60.89	0.1799	18.568	47.515	0.53561
18.623	57.852	0.20799	60.826	0.17968	18.623	47.495	0.53622
18.678	57.837	0.20756	60.816	0.17922	18.678	47.496	0.53626
18.733	57.823	0.20784	60.806	0.17946	18.733	47.517	0.53531
18.789	57.771	0.20822	60.754	0.17979	18.789	47.545	0.5353
18.844	57.774	0.20835	60.761	0.17992	18.844	47.58	0.53419
18.899	57.773	0.20779	60.761	0.17938	18.899	47.584	0.53503
18.954	57.759	0.20785	60.747	0.17939	18.954	47.618	0.53543
19.01	57.759	0.20831	60.748	0.17985	19.01	47.603	0.53467
19.065	57.777	0.20774	60.771	0.17929	19.065	47.605	0.53534
19.12	57.73	0.20825	60.724	0.17974	19.12	47.612	0.53527
19.176	57.736	0.20779	60.733	0.17927	19.176	47.628	0.53558
19.231	57.744	0.20862	60.737	0.18005	19.231	47.678	0.53497
19.286	57.785	0.20815	60.781	0.17958	19.286	47.679	0.53405
19.341	57.717	0.209	60.714	0.18038	19.341	47.672	0.53333
19.397	57.728	0.2089	60.727	0.18027	19.397	47.666	0.53337
19.452	57.74	0.20897	60.743	0.18032	19.452	47.663	0.53206
19.507	57.692	0.20942	60.695	0.18077	19.507	47.623	0.53055
19.562	57.687	0.20915	60.693	0.18048	19.562	47.588	0.53104
19.618	57.684	0.20921	60.695	0.18053	19.618	47.594	0.53152
19.673	57.653	0.2095	60.666	0.18077	19.673	47.649	0.53178
19.728	57.62	0.20985	60.636	0.18109	19.728	47.61	0.53084
19.783	57.602	0.21004	60.62	0.18128	19.783	47.597	0.53118
19.839	57.615	0.20925	60.637	0.18049	19.839	47.599	0.5316
19.894	57.576	0.20987	60.6	0.18104	19.894	47.599	0.53172
19.949	57.572	0.21012	60.599	0.18124	19.949	47.604	0.53214
20.004	57.539	0.21039	60.57	0.18147	20.004	47.637	0.53249
20.06	57.48	0.21013	60.514	0.18117	20.06	47.693	0.53268
20.115	57.487	0.21065	60.52	0.1817	20.115	47.603	0.53063
20.17	57.479	0.21023	60.517	0.18128	20.17	47.592	0.53013
20.225	57.468	0.21026	60.511	0.18128	20.225	47.668	0.52993
20.281	57.474	0.21049	60.516	0.18146	20.281	47.725	0.53045
20.336	57.433	0.2106	60.476	0.18154	20.336	47.686	0.53015
20.391	57.424	0.21101	60.47	0.18192	20.391	47.679	0.52967
20.447	57.429	0.21089	60.478	0.18177	20.447	47.737	0.53024
20.502	57.382	0.21199	60.427	0.18283	20.502	47.669	0.52965
20.557	57.397	0.21254	60.442	0.18337	20.557	47.629	0.529
20.612	57.389	0.21241	60.439	0.18321	20.612	47.625	0.52787
20.668	57.393	0.21314	60.442	0.18389	20.668	47.597	0.52639
20.723	57.363	0.21404	60.412	0.18475	20.723	47.536	0.52473
20.778	57.381	0.21434	60.434	0.18508	20.778	47.522	0.52238
20.833	57.327	0.2142	60.384	0.18493	20.833	47.533	0.52371
20.889	57.299	0.21434	60.359	0.18505	20.889	47.573	0.52317
20.944	57.286	0.21503	60.349	0.18571	20.944	47.558	0.52033
20.999	57.262	0.21488	60.33	0.18554	20.999	47.582	0.52021
21.054	57.237	0.21558	60.307	0.18617	21.054	47.584	0.51899
21.11	57.221	0.21557	60.29	0.18611	21.11	47.588	0.5193
21.165	57.222	0.21663	60.29	0.18705	21.165	47.627	0.51867
21.22	57.233	0.21717	60.3	0.18755	21.22	47.626	0.51814
21.275	57.219	0.2177	60.289	0.188	21.275	47.618	0.51881
21.331	57.229	0.21777	60.304	0.18802	21.331	47.671	0.51946
