Time	Fascicle Length R1_F1	Pennation Angle R1_F1	Fascicle Length R1_F2	Pennation Angle R1_F2	Time	Fascicle Length R2_F1	Pennation Angle R2_F1	Fascicle Length R2_F2	Pennation Angle R2_F2	
2.1552	56.481	0.24284	54.099	0.23343	2.1552	42.751	0.48962	42.111	0.52399
2.2104	56.496	0.24271	54.113	0.23332	2.2104	42.742	0.4894	42.104	0.52376
2.2657	56.566	0.2426	54.178	0.23321	2.2657	42.751	0.48852	42.114	0.52283
2.321	56.575	0.24268	54.187	0.2333	2.321	42.782	0.48819	42.147	0.5224
2.3762	56.605	0.24289	54.214	0.23351	2.3762	42.787	0.48779	42.155	0.52199
2.4315	56.659	0.24295	54.265	0.23358	2.4315	42.861	0.48743	42.232	0.52149
2.4867	56.71	0.24318	54.313	0.23382	2.4867	42.856	0.48653	42.229	0.52053
2.542	56.782	0.24354	54.38	0.23418	2.542	42.894	0.48555	42.267	0.51942
2.5973	56.834	0.24371	54.427	0.23436	2.5973	42.885	0.48473	42.26	0.51852
2.6525	56.895	0.24419	54.484	0.23483	2.6525	42.909	0.48516	42.287	0.5189
2.7078	56.959	0.24467	54.543	0.23531	2.7078	42.906	0.4844	42.285	0.51815
2.763	56.954	0.24538	54.537	0.236	2.763	42.877	0.48331	42.259	0.51705
2.8183	56.999	0.24512	54.579	0.23576	2.8183	42.893	0.48297	42.277	0.51664
2.8736	57.034	0.24526	54.612	0.2359	2.8736	42.912	0.48189	42.298	0.5155
2.9288	57.079	0.24533	54.653	0.23597	2.9288	42.929	0.48117	42.317	0.5147
2.9841	57.103	0.2456	54.675	0.23624	2.9841	42.936	0.4812	42.326	0.51469
3.0393	57.124	0.24595	54.694	0.23659	3.0393	42.95	0.48073	42.342	0.51417
3.0946	57.191	0.246	54.757	0.23664	3.0946	42.988	0.48014	42.382	0.51352
3.1499	57.221	0.24598	54.784	0.23664	3.1499	42.999	0.47999	42.396	0.51335
3.2051	57.264	0.24601	54.824	0.23667	3.2051	43.014	0.47974	42.414	0.51304
3.2604	57.295	0.24595	54.853	0.23661	3.2604	43.031	0.47901	42.432	0.51227
3.3156	57.326	0.24579	54.882	0.23646	3.3156	43.042	0.47859	42.444	0.51182
3.3709	57.351	0.24569	54.905	0.23637	3.3709	43.068	0.4786	42.474	0.51178
3.4262	57.4	0.24546	54.952	0.23615	3.4262	43.085	0.47795	42.492	0.51108
3.4814	57.456	0.24514	55.004	0.23584	3.4814	43.119	0.47802	42.529	0.51113
3.5367	57.476	0.24511	55.023	0.23583	3.5367	43.148	0.4778	42.561	0.51085
3.592	57.516	0.24476	55.06	0.23548	3.592	43.178	0.47834	42.595	0.51135
3.6472	57.535	0.24495	55.077	0.23568	3.6472	43.207	0.47787	42.627	0.51085
3.7025	57.607	0.24462	55.145	0.23536	3.7025	43.22	0.47758	42.64	0.51053
3.7577	57.611	0.2444	55.147	0.23515	3.7577	43.25	0.47834	42.673	0.51126
3.813	57.67	0.24429	55.203	0.23506	3.813	43.232	0.47808	42.657	0.51102
3.8683	57.72	0.24408	55.25	0.23484	3.8683	43.289	0.4779	42.716	0.51077
3.9235	57.769	0.244	55.296	0.23478	3.9235	43.308	0.47778	42.737	0.51064
3.9788	57.764	0.24409	55.29	0.23487	3.9788	43.308	0.47795	42.741	0.51078
4.034	57.824	0.24362	55.347	0.23441	4.034	43.331	0.47786	42.765	0.51066
4.0893	57.855	0.24336	55.375	0.23416	4.0893	43.349	0.47794	42.785	0.51072
4.1446	57.938	0.24268	55.455	0.2335	4.1446	43.389	0.47758	42.825	0.51031
4.1998	57.94	0.24262	55.456	0.23346	4.1998	43.377	0.47847	42.82	0.51123
4.2551	57.975	0.24195	55.489	0.2328	4.2551	43.393	0.47886	42.837	0.51162
4.3103	57.978	0.24182	55.491	0.23268	4.3103	43.36	0.47893	42.805	0.5117
4.3656	58.066	0.24112	55.575	0.23201	4.3656	43.383	0.47907	42.828	0.51184
4.4209	58.021	0.24138	55.532	0.23227	4.4209	43.368	0.47946	42.817	0.51225
4.4761	58.075	0.24057	55.583	0.23148	4.4761	43.395	0.48026	42.845	0.51306
4.5314	58.128	0.24054	55.632	0.23146	4.5314	43.413	0.4795	42.865	0.51228
4.5866	58.114	0.2404	55.619	0.23132	4.5866	43.41	0.47997	42.864	0.51273
4.6419	58.162	0.23965	55.664	0.2306	4.6419	43.403	0.48027	42.858	0.51303
4.6972	58.197	0.2394	55.696	0.23036	4.6972	43.426	0.48064	42.883	0.51339
4.7524	58.204	0.23933	55.703	0.2303	4.7524	43.426	0.47989	42.885	0.51265
4.8077	58.246	0.23898	55.743	0.22996	4.8077	43.433	0.48027	42.893	0.51303
4.863	58.274	0.23891	55.768	0.22991	4.863	43.441	0.47926	42.9	0.51201
4.9182	58.283	0.23854	55.776	0.22955	4.9182	43.436	0.47955	42.897	0.51227
4.9735	58.261	0.23903	55.755	0.23003	4.9735	43.423	0.47948	42.886	0.51223
5.0287	58.333	0.23859	55.824	0.22962	5.0287	43.436	0.47948	42.899	0.51226
5.084	58.326	0.23844	55.816	0.22947	5.084	43.446	0.47961	42.912	0.51234
5.1393	58.318	0.23846	55.808	0.2295	5.1393	43.422	0.47941	42.889	0.51214
5.1945	58.342	0.238	55.83	0.22905	5.1945	43.408	0.47976	42.877	0.51252
5.2498	58.397	0.23754	55.882	0.2286	5.2498	43.426	0.4796	42.895	0.51236
5.305	58.423	0.23773	55.906	0.22879	5.305	43.464	0.47949	42.937	0.51223
5.3603	58.421	0.23755	55.903	0.22863	5.3603	43.467	0.47954	42.945	0.51228
5.4156	58.483	0.23708	55.963	0.22817	5.4156	43.5	0.47943	42.979	0.51218
5.4708	58.51	0.23692	55.988	0.22802	5.4708	43.532	0.47964	43.014	0.51238
5.5261	58.553	0.23682	56.027	0.22794	5.5261	43.537	0.47953	43.022	0.51226
5.5813	58.58	0.23668	56.052	0.2278	5.5813	43.543	0.47917	43.029	0.5119
5.6366	58.619	0.23674	56.089	0.22787	5.6366	43.575	0.47911	43.065	0.5118
5.6919	58.664	0.23649	56.131	0.22763	5.6919	43.558	0.47887	43.049	0.5116
5.7471	58.663	0.23667	56.129	0.22782	5.7471	43.568	0.47894	43.063	0.51164
5.8024	58.722	0.23656	56.185	0.22771	5.8024	43.578	0.47829	43.075	0.511
5.8576	58.755	0.23678	56.215	0.22794	5.8576	43.602	0.47839	43.102	0.51108
5.9129	58.801	0.23655	56.259	0.22773	5.9129	43.592	0.4781	43.093	0.51081
5.9682	58.793	0.23657	56.251	0.22775	5.9682	43.611	0.47821	43.115	0.51093
6.0234	58.828	0.23668	56.283	0.22787	6.0234	43.628	0.4778	43.135	0.51052
6.0787	58.908	0.23609	56.359	0.2273	6.0787	43.626	0.478	43.134	0.51076
6.134	58.897	0.23619	56.348	0.2274	6.134	43.645	0.47792	43.156	0.51067
6.1892	58.95	0.23611	56.397	0.22732	6.1892	43.656	0.47748	43.169	0.51022
6.2445	58.964	0.23607	56.41	0.22729	6.2445	43.675	0.47782	43.19	0.51052
6.2997	59.012	0.23599	56.455	0.22722	6.2997	43.67	0.47754	43.186	0.51024
6.355	59.036	0.23631	56.476	0.22754	6.355	43.607	0.47671	43.125	0.50941
6.4103	59.089	0.23593	56.527	0.22717	6.4103	43.633	0.47683	43.151	0.50952
6.4655	59.13	0.2362	56.565	0.22744	6.4655	43.635	0.47605	43.154	0.50873
6.5208	59.176	0.23604	56.609	0.22728	6.5208	43.648	0.47572	43.166	0.50838
6.576	59.201	0.23621	56.631	0.22746	6.576	43.635	0.47552	43.155	0.50825
6.6313	59.231	0.23645	56.66	0.2277	6.6313	43.648	0.47451	43.167	0.50726
6.6866	59.275	0.2363	56.701	0.22756	6.6866	43.679	0.47427	43.2	0.50702
6.7418	59.283	0.23669	56.708	0.22796	6.7418	43.661	0.47439	43.184	0.50721
6.7971	59.32	0.23664	56.743	0.2279	6.7971	43.674	0.47417	43.198	0.50701
6.8523	59.334	0.23638	56.756	0.22766	6.8523	43.699	0.47424	43.224	0.5071
6.9076	59.362	0.23691	56.782	0.22818	6.9076	43.71	0.47332	43.239	0.50613
6.9629	59.389	0.23689	56.807	0.22817	6.9629	43.704	0.4722	43.231	0.50499
7.0181	59.428	0.23692	56.844	0.22821	7.0181	43.706	0.47189	43.235	0.50473
7.0734	59.462	0.23656	56.876	0.22787	7.0734	43.697	0.47251	43.23	0.50551
7.1286	59.466	0.23625	56.88	0.22756	7.1286	43.742	0.47309	43.279	0.50607
7.1839	59.501	0.23636	56.913	0.22768	7.1839	43.751	0.47263	43.291	0.50562
7.2392	59.576	0.23585	56.984	0.22719	7.2392	43.781	0.47269	43.321	0.50573
7.2944	59.586	0.23564	56.993	0.22699	7.2944	43.816	0.47263	43.359	0.50567
7.3497	59.592	0.23587	56.998	0.22722	7.3497	43.82	0.47258	43.366	0.50561
7.405	59.62	0.23559	57.024	0.22696	7.405	43.854	0.47273	43.402	0.50576
7.4602	59.642	0.23564	57.045	0.227	7.4602	43.884	0.47254	43.433	0.5056
7.5155	59.672	0.23578	57.073	0.22714	7.5155	43.897	0.47256	43.448	0.50563
7.5707	59.706	0.23531	57.105	0.2267	7.5707	43.897	0.4729	43.451	0.50597
7.626	59.73	0.23542	57.127	0.22681	7.626	43.904	0.47264	43.459	0.50571
7.6813	59.773	0.23541	57.168	0.2268	7.6813	43.913	0.47234	43.469	0.50542
7.7365	59.808	0.23581	57.2	0.2272	7.7365	43.908	0.47169	43.464	0.50475
7.7918	59.81	0.23619	57.201	0.22757	7.7918	43.948	0.47135	43.504	0.50439
7.847	59.853	0.2371	57.241	0.22848	7.847	43.912	0.46994	43.469	0.50297
7.9023	59.907	0.23739	57.292	0.22878	7.9023	43.906	0.46942	43.463	0.50246
7.9576	59.916	0.23743	57.3	0.22881	7.9576	43.91	0.46898	43.467	0.50198
8.0128	59.966	0.23801	57.346	0.22939	8.0128	43.888	0.46822	43.445	0.50117
8.0681	60.002	0.23827	57.379	0.22965	8.0681	43.867	0.46716	43.422	0.50013
8.1233	60.034	0.23881	57.409	0.23018	8.1233	43.852	0.46592	43.406	0.49887
8.1786	60.061	0.23871	57.434	0.23009	8.1786	43.85	0.46553	43.403	0.49847
8.2339	60.042	0.2392	57.415	0.23057	8.2339	43.852	0.46511	43.407	0.49803
8.2891	60.119	0.23915	57.488	0.23053	8.2891	43.883	0.46423	43.438	0.49708
8.3444	60.108	0.23969	57.477	0.23105	8.3444	43.871	0.46401	43.429	0.49681
8.3996	60.145	0.23991	57.512	0.23128	8.3996	43.857	0.46267	43.414	0.49548
8.4549	60.167	0.23966	57.533	0.23105	8.4549	43.88	0.46286	43.44	0.49564
8.5102	60.162	0.23976	57.528	0.23115	8.5102	43.877	0.46282	43.439	0.49556
8.5654	60.231	0.23947	57.592	0.23087	8.5654	43.899	0.46218	43.461	0.4949
8.6207	60.263	0.23954	57.622	0.23094	8.6207	43.912	0.46195	43.474	0.49461
8.676	60.232	0.23938	57.593	0.23076	8.676	43.949	0.46327	43.512	0.4959
8.7312	60.163	0.24041	57.528	0.23175	8.7312	43.936	0.46265	43.498	0.49527
8.7865	60.184	0.2409	57.548	0.23222	8.7865	43.929	0.46183	43.489	0.49443
8.8417	60.184	0.24082	57.549	0.23214	8.8417	43.917	0.46163	43.478	0.49423
8.897	60.145	0.24086	57.512	0.23216	8.897	43.944	0.46207	43.506	0.49465
8.9523	60.143	0.24117	57.51	0.23246	8.9523	43.985	0.46341	43.548	0.49601
9.0075	60.073	0.24207	57.442	0.23332	9.0075	44	0.46477	43.567	0.49736
9.0628	60.084	0.2423	57.453	0.23354	9.0628	44.037	0.46393	43.604	0.49649
9.118	60.189	0.24153	57.552	0.23277	9.118	44.046	0.46476	43.615	0.4973
9.1733	60.22	0.24219	57.581	0.23342	9.1733	44.083	0.46458	43.654	0.49705
9.2286	60.246	0.24255	57.606	0.23376	9.2286	44.1	0.46451	43.67	0.49695
9.2838	60.242	0.24273	57.602	0.23392	9.2838	44.102	0.46445	43.671	0.49689
9.3391	60.201	0.24285	57.563	0.23402	9.3391	44.177	0.4651	43.749	0.49747
9.3943	60.187	0.24311	57.55	0.23428	9.3943	44.187	0.46558	43.763	0.49808
9.4496	60.105	0.24345	57.474	0.23461	9.4496	44.159	0.46558	43.735	0.4982
9.5049	60.124	0.24361	57.492	0.23476	9.5049	44.175	0.46491	43.751	0.49751
9.5601	60.117	0.24335	57.485	0.23451	9.5601	44.178	0.4647	43.755	0.4973
9.6154	60.158	0.24351	57.524	0.23469	9.6154	44.178	0.46363	43.755	0.49627
9.6706	60.16	0.243	57.526	0.23419	9.6706	44.179	0.46382	43.757	0.49647
9.7259	60.193	0.24258	57.556	0.23379	9.7259	44.173	0.46382	43.752	0.49643
9.7812	60.245	0.24219	57.605	0.23342	9.7812	44.161	0.46321	43.741	0.49578
9.8364	60.294	0.24159	57.65	0.23284	9.8364	44.17	0.46219	43.753	0.49467
9.8917	60.283	0.24119	57.638	0.23247	9.8917	44.17	0.46096	43.753	0.49339
9.9469	60.279	0.24039	57.635	0.23168	9.9469	44.178	0.46093	43.764	0.49337
10.002	60.254	0.24044	57.611	0.23175	10.002	44.132	0.46036	43.718	0.4928
10.057	60.301	0.23994	57.656	0.23128	10.057	44.155	0.45973	43.74	0.49211
10.113	60.332	0.24016	57.684	0.23151	10.113	44.159	0.45897	43.748	0.4913
10.168	60.412	0.23938	57.76	0.23076	10.168	44.162	0.4588	43.75	0.49119
10.223	60.42	0.23925	57.766	0.23064	10.223	44.157	0.45939	43.747	0.49175
10.279	60.452	0.23883	57.797	0.23024	10.279	44.173	0.45989	43.764	0.49225
10.334	60.484	0.23833	57.828	0.22975	10.334	44.199	0.46006	43.791	0.49243
10.389	60.476	0.23855	57.819	0.22997	10.389	44.17	0.4596	43.761	0.49199
10.444	60.467	0.23818	57.811	0.22961	10.444	44.171	0.45978	43.761	0.49215
10.5	60.47	0.23795	57.814	0.22938	10.5	44.162	0.45988	43.75	0.49223
10.555	60.468	0.23763	57.812	0.22907	10.555	44.169	0.45979	43.756	0.4921
10.61	60.473	0.23742	57.817	0.22886	10.61	44.174	0.45953	43.761	0.49184
10.665	60.484	0.23698	57.829	0.22842	10.665	44.213	0.45972	43.798	0.49197
10.721	60.444	0.23741	57.79	0.22885	10.721	44.171	0.45915	43.757	0.4914
10.776	60.451	0.23723	57.798	0.22868	10.776	44.171	0.4586	43.753	0.49082
10.831	60.46	0.237	57.807	0.22844	10.831	44.158	0.45882	43.737	0.49104
10.886	60.412	0.2374	57.762	0.22884	10.886	44.125	0.45894	43.703	0.49118
10.942	60.391	0.23731	57.742	0.22875	10.942	44.124	0.45863	43.701	0.49086
10.997	60.382	0.23708	57.735	0.22852	10.997	44.145	0.4585	43.719	0.49075
11.052	60.359	0.23729	57.713	0.22873	11.052	44.108	0.45848	43.682	0.49075
11.107	60.371	0.23707	57.725	0.22851	11.107	44.105	0.45793	43.678	0.49017
11.163	60.313	0.23653	57.671	0.22798	11.163	44.126	0.458	43.697	0.49017
11.218	60.29	0.23655	57.649	0.22798	11.218	44.109	0.4577	43.678	0.48984
11.273	60.287	0.23652	57.647	0.22795	11.273	44.11	0.45752	43.675	0.48963
11.328	60.234	0.23653	57.597	0.22795	11.328	44.085	0.45763	43.649	0.48974
11.384	60.235	0.2364	57.599	0.22783	11.384	44.058	0.45771	43.619	0.48984
11.439	60.23	0.23612	57.595	0.22755	11.439	44.049	0.45766	43.606	0.48979
11.494	60.221	0.2359	57.586	0.22732	11.494	44.048	0.45819	43.604	0.4903
11.55	60.183	0.23609	57.55	0.22751	11.55	44.016	0.45779	43.569	0.48989
11.605	60.191	0.23575	57.559	0.22718	11.605	44.029	0.45796	43.578	0.49003
11.66	60.143	0.23594	57.514	0.22735	11.66	43.995	0.4581	43.543	0.49018
11.715	60.13	0.23588	57.502	0.2273	11.715	43.979	0.45778	43.524	0.48986
11.771	60.099	0.23576	57.473	0.22717	11.771	43.973	0.4582	43.516	0.4903
11.826	60.097	0.2357	57.472	0.22711	11.826	43.956	0.45763	43.495	0.48974
11.881	60.06	0.23599	57.437	0.22739	11.881	43.922	0.45704	43.459	0.48912
11.936	60.016	0.23605	57.396	0.22745	11.936	43.894	0.45709	43.429	0.48919
11.992	60.017	0.23596	57.398	0.22736	11.992	43.883	0.45693	43.415	0.48903
12.047	60.013	0.23596	57.395	0.22735	12.047	43.868	0.45646	43.396	0.48857
12.102	59.956	0.23613	57.341	0.22752	12.102	43.83	0.45655	43.355	0.48867
12.157	59.903	0.2365	57.291	0.22787	12.157	43.794	0.45653	43.316	0.48864
12.213	59.92	0.23603	57.309	0.2274	12.213	43.784	0.45688	43.302	0.48905
12.268	59.887	0.23614	57.278	0.22751	12.268	43.744	0.45681	43.258	0.48901
12.323	59.848	0.23643	57.242	0.22779	12.323	43.703	0.45663	43.214	0.48886
12.378	59.833	0.23602	57.229	0.22738	12.378	43.688	0.45708	43.196	0.48934
12.434	59.795	0.23605	57.194	0.2274	12.434	43.653	0.45725	43.157	0.48952
12.489	59.801	0.23586	57.199	0.22721	12.489	43.639	0.45776	43.142	0.49003
12.544	59.757	0.23606	57.158	0.2274	12.544	43.628	0.45756	43.128	0.48983
12.599	59.749	0.23595	57.151	0.22729	12.599	43.602	0.45721	43.1	0.48949
12.655	59.712	0.23559	57.117	0.22693	12.655	43.589	0.45791	43.084	0.49017
12.71	59.672	0.23593	57.079	0.22726	12.71	43.566	0.45733	43.058	0.48958
12.765	59.663	0.23549	57.071	0.22681	12.765	43.582	0.45822	43.073	0.49047
12.821	59.602	0.23618	57.014	0.22749	12.821	43.559	0.4577	43.048	0.48999
12.876	59.593	0.23633	57.006	0.22763	12.876	43.545	0.45769	43.032	0.49001
12.931	59.571	0.23641	56.985	0.2277	12.931	43.549	0.45768	43.034	0.48998
12.986	59.529	0.23672	56.946	0.228	12.986	43.541	0.4573	43.025	0.4896
13.042	59.494	0.23658	56.914	0.22786	13.042	43.515	0.45768	42.996	0.49001
13.097	59.434	0.23674	56.858	0.22801	13.097	43.487	0.45753	42.964	0.48985
13.152	59.41	0.23671	56.835	0.22798	13.152	43.486	0.45746	42.96	0.4898
13.207	59.374	0.23666	56.801	0.22791	13.207	43.48	0.45809	42.953	0.49045
13.263	59.366	0.23637	56.794	0.22762	13.263	43.461	0.45886	42.931	0.49124
13.318	59.344	0.23669	56.774	0.22793	13.318	43.448	0.45881	42.915	0.49122
13.373	59.332	0.23665	56.763	0.22789	13.373	43.456	0.45917	42.923	0.49159
13.428	59.292	0.23681	56.725	0.22804	13.428	43.436	0.45907	42.901	0.49153
13.484	59.256	0.23669	56.691	0.22791	13.484	43.413	0.45998	42.877	0.49247
13.539	59.234	0.23675	56.671	0.22796	13.539	43.406	0.46092	42.868	0.49347
13.594	59.191	0.23716	56.632	0.22835	13.594	43.372	0.46052	42.831	0.49308
13.649	59.177	0.23682	56.619	0.228	13.649	43.373	0.46093	42.829	0.49347
13.705	59.107	0.23714	56.553	0.2283	13.705	43.335	0.46141	42.79	0.49391
13.76	59.093	0.23692	56.541	0.22809	13.76	43.345	0.46144	42.798	0.49393
13.815	59.083	0.23701	56.531	0.22817	13.815	43.31	0.4612	42.76	0.49366
13.87	59.054	0.23701	56.504	0.22815	13.87	43.323	0.46149	42.771	0.49385
13.926	59.032	0.23737	56.483	0.2285	13.926	43.318	0.46113	42.764	0.49349
13.981	59.014	0.2374	56.467	0.22853	13.981	43.277	0.46097	42.722	0.49333
14.036	58.985	0.23701	56.439	0.22814	14.036	43.254	0.46089	42.693	0.4932
14.092	58.955	0.23691	56.411	0.22804	14.092	43.221	0.46067	42.658	0.49292
14.147	58.931	0.2375	56.389	0.22862	14.147	43.195	0.45966	42.629	0.49187
14.202	58.927	0.23766	56.386	0.22877	14.202	43.19	0.45892	42.62	0.49104
14.257	58.912	0.23785	56.372	0.22896	14.257	43.143	0.4588	42.57	0.49091
14.313	58.864	0.23774	56.327	0.22883	14.313	43.117	0.45914	42.54	0.49125
14.368	58.826	0.23784	56.292	0.22893	14.368	43.09	0.45987	42.51	0.492
14.423	58.807	0.2388	56.273	0.22987	14.423	43.016	0.45831	42.432	0.49048
14.478	58.778	0.23862	56.247	0.22969	14.478	43.012	0.45786	42.423	0.49002
14.534	58.727	0.23907	56.199	0.23012	14.534	43.005	0.45776	42.414	0.4899
14.589	58.713	0.23925	56.186	0.2303	14.589	42.972	0.4576	42.377	0.48978
14.644	58.64	0.23912	56.117	0.23016	14.644	42.938	0.45677	42.341	0.4889
14.699	58.645	0.23898	56.123	0.23001	14.699	42.944	0.45721	42.343	0.4893
14.755	58.613	0.23912	56.093	0.23014	14.755	42.949	0.45728	42.348	0.48939
14.81	58.575	0.23977	56.056	0.23078	14.81	42.894	0.4569	42.291	0.48902
14.865	58.561	0.23967	56.044	0.23066	14.865	42.919	0.4567	42.312	0.48876
14.92	58.548	0.24002	56.032	0.23101	14.92	42.9	0.456	42.291	0.48805
14.976	58.538	0.24049	56.022	0.23146	14.976	42.887	0.45615	42.274	0.48817
15.031	58.501	0.24104	55.987	0.23199	15.031	42.87	0.45578	42.255	0.48775
15.086	58.485	0.24099	55.972	0.23193	15.086	42.876	0.45583	42.259	0.48777
15.141	58.452	0.24157	55.941	0.23249	15.141	42.836	0.4561	42.216	0.48806
15.197	58.411	0.24131	55.903	0.23222	15.197	42.864	0.45692	42.242	0.48888
15.252	58.372	0.24144	55.866	0.23233	15.252	42.853	0.45755	42.23	0.48957
15.307	58.353	0.24255	55.848	0.23342	15.307	42.838	0.45649	42.212	0.48851
15.363	58.323	0.24256	55.82	0.23343	15.363	42.807	0.45577	42.179	0.48778
15.418	58.239	0.24258	55.741	0.23343	15.418	42.759	0.45646	42.128	0.48843
15.473	58.238	0.24301	55.74	0.23385	15.473	42.734	0.456	42.099	0.48799
15.528	58.251	0.24351	55.753	0.23433	15.528	42.711	0.45537	42.073	0.48738
15.584	58.197	0.24401	55.702	0.23483	15.584	42.674	0.45583	42.034	0.48786
15.639	58.124	0.24353	55.634	0.23435	15.639	42.635	0.4578	41.993	0.49013
15.694	58.027	0.24328	55.544	0.23409	15.694	42.601	0.45928	41.957	0.49176
15.749	57.945	0.24331	55.467	0.23412	15.749	42.543	0.4603	41.9	0.4929
15.805	57.931	0.24271	55.454	0.23352	15.805	42.539	0.4598	41.892	0.49243
15.86	57.899	0.24282	55.424	0.23363	15.86	42.518	0.46023	41.869	0.49287
15.915	57.86	0.24274	55.388	0.23354	15.915	42.498	0.46057	41.848	0.49322
15.97	57.818	0.24315	55.348	0.23394	15.97	42.483	0.46042	41.831	0.49307
16.026	57.788	0.243	55.32	0.23378	16.026	42.472	0.46088	41.818	0.49357
16.081	57.773	0.24229	55.307	0.23307	16.081	42.512	0.46214	41.858	0.49481
16.136	57.71	0.2427	55.247	0.23347	16.136	42.523	0.46255	41.868	0.49521
16.191	57.666	0.24254	55.206	0.2333	16.191	42.51	0.46292	41.855	0.49558
16.247	57.639	0.24268	55.182	0.23343	16.247	42.501	0.46334	41.843	0.49608
16.302	57.59	0.24284	55.135	0.23358	16.302	42.474	0.46383	41.815	0.49658
16.357	57.564	0.24297	55.112	0.2337	16.357	42.445	0.46344	41.783	0.49621
16.412	57.552	0.24354	55.1	0.23425	16.412	42.417	0.46349	41.752	0.4963
16.468	57.535	0.2437	55.084	0.2344	16.468	42.414	0.46296	41.747	0.4958
16.523	57.5	0.24411	55.052	0.2348	16.523	42.379	0.46318	41.71	0.49607
16.578	57.439	0.24421	54.994	0.23489	16.578	42.367	0.46339	41.695	0.49629
16.634	57.392	0.24411	54.951	0.23479	16.634	42.34	0.46391	41.666	0.49682
16.689	57.363	0.24375	54.924	0.23443	16.689	42.338	0.46474	41.663	0.49766
16.744	57.294	0.24384	54.859	0.23451	16.744	42.317	0.46521	41.64	0.49814
16.799	57.249	0.24396	54.817	0.23462	16.799	42.299	0.46491	41.62	0.49788
16.855	57.236	0.24403	54.805	0.23469	16.855	42.28	0.46446	41.597	0.49745
16.91	57.2	0.24352	54.772	0.23419	16.91	42.27	0.46488	41.584	0.49786
