Time	Fascicle Length R1_F1	Pennation Angle R1_F1	Fascicle Length R1_F2	Pennation Angle R1_F2	
0.055261	56.128	0.27337	56.876	0.24272
0.11052	56.145	0.27352	56.89	0.24286
0.16578	56.162	0.27363	56.904	0.243
0.22104	56.209	0.27394	56.948	0.24331
0.2763	56.212	0.27385	56.949	0.24323
0.33156	56.226	0.27372	56.96	0.24313
0.38683	56.259	0.27347	56.991	0.2429
0.44209	56.29	0.27354	57.02	0.24298
0.49735	56.293	0.27368	57.019	0.24315
0.55261	56.328	0.27349	57.053	0.24298
0.60787	56.354	0.27374	57.075	0.24324
0.66313	56.356	0.27367	57.076	0.24318
0.71839	56.38	0.27384	57.098	0.24335
0.77365	56.399	0.27404	57.114	0.24357
0.82891	56.435	0.27376	57.148	0.24332
0.88417	56.442	0.27421	57.153	0.24377
0.93943	56.456	0.27418	57.165	0.24376
0.99469	56.488	0.27429	57.194	0.24388
1.05	56.522	0.27438	57.226	0.244
1.1052	56.533	0.27412	57.236	0.24377
1.1605	56.564	0.27417	57.264	0.24383
1.2157	56.58	0.27437	57.278	0.24405
1.271	56.617	0.27402	57.313	0.2437
1.3263	56.618	0.27445	57.31	0.24413
1.3815	56.647	0.27451	57.338	0.24421
1.4368	56.708	0.27432	57.397	0.24405
1.492	56.76	0.27427	57.448	0.244
1.5473	56.733	0.27502	57.418	0.24473
1.6026	56.77	0.27477	57.455	0.24453
1.6578	56.792	0.27406	57.475	0.24386
1.7131	56.824	0.27422	57.505	0.24403
1.7683	56.83	0.27408	57.51	0.24391
1.8236	56.845	0.2748	57.523	0.24463
1.8789	56.907	0.27427	57.583	0.24415
1.9341	56.899	0.27475	57.573	0.24467
1.9894	56.922	0.27412	57.595	0.24406
2.0447	56.98	0.27417	57.651	0.24415
2.0999	56.999	0.27398	57.668	0.244
2.1552	57.024	0.27411	57.692	0.24414
2.2104	57.019	0.27414	57.685	0.24418
2.2657	57.045	0.27354	57.711	0.24361
2.321	57.079	0.27375	57.744	0.24384
2.3762	57.079	0.27412	57.742	0.2442
2.4315	57.149	0.27415	57.81	0.24429
2.4867	57.154	0.27382	57.813	0.24397
2.542	57.202	0.27375	57.861	0.24392
2.5973	57.209	0.27325	57.866	0.24346
2.6525	57.233	0.27311	57.889	0.24333
2.7078	57.25	0.27294	57.904	0.24318
2.763	57.264	0.27315	57.915	0.2434
2.8183	57.289	0.27325	57.938	0.24352
2.8736	57.336	0.27316	57.983	0.24346
2.9288	57.351	0.27337	57.995	0.24369
2.9841	57.367	0.27332	58.009	0.24366
3.0393	57.395	0.27338	58.034	0.24374
3.0946	57.419	0.2731	58.054	0.24349
3.1499	57.454	0.27255	58.088	0.24297
3.2051	57.484	0.27248	58.115	0.24291
3.2604	57.533	0.27242	58.162	0.24286
3.3156	57.559	0.27262	58.186	0.24307
3.3709	57.595	0.27244	58.219	0.24292
3.4262	57.623	0.27214	58.245	0.24266
3.4814	57.689	0.27198	58.308	0.24256
3.5367	57.73	0.2717	58.346	0.24228
3.592	57.735	0.27201	58.349	0.24259
3.6472	57.765	0.27135	58.379	0.24198
3.7025	57.815	0.27138	58.425	0.24204
3.7577	57.854	0.2713	58.462	0.242
3.813	57.904	0.27147	58.509	0.24218
3.8683	57.92	0.27139	58.522	0.24212
3.9235	57.96	0.27159	58.56	0.24234
3.9788	57.99	0.27151	58.588	0.24227
4.034	58.035	0.27144	58.63	0.24224
4.0893	58.067	0.27126	58.66	0.2421
4.1446	58.108	0.27114	58.698	0.24201
4.1998	58.125	0.27132	58.713	0.24221
4.2551	58.168	0.27096	58.754	0.24188
4.3103	58.224	0.27157	58.805	0.2425
4.3656	58.249	0.27175	58.826	0.24269
4.4209	58.3	0.27232	58.873	0.24329
4.4761	58.307	0.2727	58.878	0.24368
4.5314	58.378	0.27196	58.947	0.24302
4.5866	58.406	0.27172	58.973	0.2428
4.6419	58.461	0.27194	59.025	0.24304
