Time	Fascicle Length R1_F1	Pennation Angle R1_F1	Fascicle Length R1_F2	Pennation Angle R1_F2	Time	Fascicle Length R2_F1	Pennation Angle R2_F1	Fascicle Length R2_F2	Pennation Angle R2_F2	
5.5261	55.466	0.23091	52.832	0.23679	5.5261	42.94	0.44357	40.303	0.47547
5.5813	55.537	0.23057	52.9	0.23644	5.5813	42.952	0.44293	40.315	0.47482
5.6366	55.533	0.23076	52.897	0.23663	5.6366	42.944	0.44292	40.308	0.47478
5.6919	55.578	0.23074	52.94	0.23659	5.6919	42.961	0.44191	40.324	0.47375
5.7471	55.586	0.23094	52.948	0.23679	5.7471	42.964	0.44163	40.327	0.47343
5.8024	55.634	0.23146	52.994	0.23731	5.8024	42.982	0.44129	40.343	0.47307
5.8576	55.667	0.23187	53.026	0.23772	5.8576	42.999	0.44142	40.362	0.47319
5.9129	55.714	0.23211	53.072	0.23796	5.9129	43.012	0.44167	40.374	0.47343
5.9682	55.711	0.2332	53.069	0.23906	5.9682	43.043	0.44097	40.403	0.47275
6.0234	55.7	0.23336	53.059	0.23922	6.0234	43.082	0.44058	40.441	0.47232
6.0787	55.724	0.23379	53.083	0.23965	6.0787	43.098	0.43951	40.455	0.4712
6.134	55.733	0.23365	53.091	0.23951	6.134	43.108	0.43903	40.465	0.47072
6.1892	55.731	0.23355	53.089	0.23941	6.1892	43.117	0.43956	40.475	0.47121
6.2445	55.711	0.23396	53.072	0.23982	6.2445	43.084	0.43912	40.446	0.47077
6.2997	55.751	0.23347	53.11	0.23933	6.2997	43.069	0.43938	40.435	0.47101
6.355	55.742	0.23347	53.102	0.23933	6.355	43.067	0.43936	40.437	0.47096
6.4103	55.765	0.23351	53.125	0.23936	6.4103	43.07	0.43889	40.441	0.47045
6.4655	55.765	0.23326	53.126	0.2391	6.4655	43.064	0.43859	40.439	0.47013
6.5208	55.78	0.23306	53.14	0.2389	6.5208	43.066	0.43873	40.442	0.47024
6.576	55.763	0.23315	53.124	0.239	6.576	43.054	0.43837	40.432	0.46987
6.6313	55.841	0.23304	53.199	0.23888	6.6313	43.095	0.43796	40.472	0.46943
6.6866	55.84	0.23332	53.198	0.23916	6.6866	43.117	0.43702	40.492	0.46847
6.7418	55.865	0.23324	53.222	0.23907	6.7418	43.098	0.43671	40.476	0.46814
6.7971	55.813	0.23345	53.173	0.23929	6.7971	43.101	0.43729	40.481	0.46869
6.8523	55.877	0.23317	53.235	0.239	6.8523	43.1	0.43661	40.482	0.46798
6.9076	55.869	0.2332	53.227	0.23902	6.9076	43.088	0.43719	40.472	0.46856
6.9629	55.93	0.23313	53.287	0.23894	6.9629	43.119	0.43616	40.503	0.4675
7.0181	55.938	0.23294	53.294	0.23875	7.0181	43.158	0.43598	40.541	0.46726
7.0734	55.955	0.23333	53.311	0.23914	7.0734	43.163	0.43517	40.546	0.46642
7.1286	55.985	0.23337	53.34	0.23918	7.1286	43.175	0.43567	40.56	0.46688
7.1839	56.012	0.23426	53.367	0.24007	7.1839	43.173	0.43387	40.559	0.46505
7.2392	56.016	0.23431	53.372	0.24012	7.2392	43.184	0.43446	40.571	0.46559
7.2944	56.029	0.23474	53.384	0.24055	7.2944	43.184	0.4328	40.572	0.46387
7.3497	56.026	0.23475	53.383	0.24057	7.3497	43.199	0.4326	40.589	0.46359
7.405	56.081	0.23474	53.436	0.24055	7.405	43.222	0.43275	40.612	0.46373
7.4602	56.061	0.23466	53.417	0.24047	7.4602	43.237	0.43273	40.629	0.46367
7.5155	56.129	0.23502	53.482	0.24083	7.5155	43.259	0.4315	40.649	0.4624
7.5707	56.164	0.23475	53.516	0.24055	7.5707	43.281	0.43119	40.672	0.46205
7.626	56.105	0.23532	53.46	0.24113	7.626	43.265	0.43153	40.659	0.46238
7.6813	56.118	0.23543	53.473	0.24124	7.6813	43.252	0.43086	40.649	0.46169
7.7365	56.182	0.23522	53.535	0.24103	7.7365	43.252	0.43064	40.651	0.4614
7.7918	56.238	0.2355	53.588	0.24131	7.7918	43.278	0.42935	40.675	0.46008
7.847	56.222	0.23529	53.574	0.24108	7.847	43.275	0.42959	40.674	0.46029
7.9023	56.246	0.23507	53.597	0.24087	7.9023	43.34	0.42908	40.736	0.45975
7.9576	56.27	0.2353	53.62	0.2411	7.9576	43.361	0.42859	40.757	0.45921
8.0128	56.273	0.23573	53.624	0.24152	8.0128	43.362	0.42766	40.76	0.45828
8.0681	56.357	0.23546	53.705	0.24125	8.0681	43.37	0.42663	40.768	0.45721
8.1233	56.378	0.2358	53.725	0.24159	8.1233	43.404	0.42543	40.802	0.45595
8.1786	56.419	0.23556	53.764	0.24135	8.1786	43.434	0.4245	40.831	0.45499
8.2339	56.429	0.23572	53.774	0.24151	8.2339	43.475	0.42468	40.873	0.45511
8.2891	56.491	0.23573	53.834	0.24151	8.2891	43.486	0.42369	40.885	0.45409
8.3444	56.538	0.23567	53.879	0.24145	8.3444	43.505	0.42288	40.904	0.45322
8.3996	56.591	0.2357	53.931	0.24147	8.3996	43.525	0.42221	40.924	0.45251
8.4549	56.652	0.23588	53.99	0.24165	8.4549	43.536	0.4212	40.936	0.45146
8.5102	56.662	0.23644	53.999	0.2422	8.5102	43.527	0.41959	40.927	0.44988
8.5654	56.705	0.23651	54.042	0.24226	8.5654	43.562	0.41919	40.963	0.44939
8.6207	56.748	0.23637	54.083	0.24211	8.6207	43.564	0.41923	40.965	0.44944
8.676	56.785	0.23613	54.118	0.24187	8.676	43.554	0.41853	40.956	0.44875
8.7312	56.807	0.23568	54.139	0.2414	8.7312	43.574	0.41938	40.977	0.44958
8.7865	56.841	0.23603	54.171	0.24175	8.7865	43.575	0.41878	40.979	0.44895
8.8417	56.825	0.23637	54.157	0.2421	8.8417	43.57	0.41864	40.976	0.44878
8.897	56.947	0.23615	54.274	0.24188	8.897	43.606	0.41769	41.011	0.44778
8.9523	56.932	0.23653	54.261	0.24226	8.9523	43.627	0.4171	41.033	0.44717
9.0075	57.009	0.2363	54.334	0.24202	9.0075	43.651	0.41675	41.057	0.44679
9.0628	57.053	0.2374	54.376	0.24314	9.0628	43.681	0.41495	41.085	0.44495
9.118	57.061	0.23788	54.385	0.24362	9.118	43.665	0.41454	41.072	0.44456
9.1733	57.114	0.23769	54.436	0.24342	9.1733	43.67	0.41387	41.077	0.44388
9.2286	57.114	0.23764	54.436	0.24336	9.2286	43.704	0.41403	41.112	0.444
9.2838	57.12	0.23826	54.442	0.24399	9.2838	43.746	0.41322	41.152	0.44316
9.3391	57.164	0.23846	54.485	0.2442	9.3391	43.76	0.41247	41.167	0.44238
9.3943	57.158	0.23868	54.479	0.24441	9.3943	43.795	0.41209	41.201	0.44196
9.4496	57.179	0.23941	54.499	0.24515	9.4496	43.818	0.41047	41.224	0.4403
9.5049	57.205	0.2388	54.525	0.24453	9.5049	43.827	0.41039	41.235	0.44016
9.5601	57.219	0.23896	54.538	0.2447	9.5601	43.839	0.41031	41.248	0.44005
9.6154	57.247	0.23906	54.566	0.24479	9.6154	43.869	0.40987	41.277	0.43961
9.6706	57.269	0.23912	54.587	0.24485	9.6706	43.873	0.40959	41.282	0.4393
9.7259	57.297	0.23931	54.615	0.24504	9.7259	43.871	0.40958	41.283	0.43929
9.7812	57.329	0.23919	54.646	0.24492	9.7812	43.864	0.40894	41.276	0.43863
9.8364	57.341	0.23938	54.657	0.24511	9.8364	43.874	0.40881	41.288	0.43849
9.8917	57.412	0.23892	54.726	0.24464	9.8917	43.89	0.40876	41.306	0.4384
9.9469	57.42	0.23899	54.734	0.2447	9.9469	43.908	0.40863	41.325	0.43825
10.002	57.471	0.23887	54.783	0.24458	10.002	43.935	0.40777	41.353	0.43734
10.057	57.455	0.23921	54.768	0.24492	10.057	43.944	0.40713	41.365	0.43666
10.113	57.476	0.23933	54.789	0.24504	10.113	43.945	0.40618	41.367	0.43567
10.168	57.549	0.23887	54.859	0.24457	10.168	43.977	0.40603	41.398	0.43548
10.223	57.572	0.23901	54.881	0.24471	10.223	43.982	0.4054	41.405	0.43482
10.279	57.6	0.23931	54.909	0.24501	10.279	43.991	0.40459	41.415	0.434
10.334	57.655	0.23874	54.961	0.24442	10.334	44.009	0.40387	41.431	0.43325
10.389	57.64	0.23863	54.947	0.24431	10.389	44.041	0.40493	41.465	0.43428
10.444	57.734	0.23886	55.038	0.24453	10.444	44.05	0.40362	41.475	0.43297
10.5	57.754	0.23859	55.057	0.24427	10.5	44.072	0.40335	41.495	0.43267
10.555	57.785	0.23874	55.087	0.24441	10.555	44.092	0.40245	41.514	0.43177
10.61	57.781	0.23884	55.084	0.24451	10.61	44.08	0.40183	41.506	0.43116
10.665	57.809	0.23868	55.111	0.24435	10.665	44.124	0.40151	41.548	0.43081
10.721	57.839	0.23911	55.139	0.24478	10.721	44.17	0.40095	41.593	0.43019
10.776	57.872	0.23963	55.172	0.24529	10.776	44.147	0.39953	41.572	0.42879
10.831	57.877	0.23956	55.177	0.24523	10.831	44.189	0.3996	41.614	0.42881
10.886	57.938	0.23951	55.236	0.24517	10.886	44.21	0.39884	41.634	0.42803
10.942	57.921	0.2401	55.219	0.24577	10.942	44.219	0.39868	41.646	0.42782
10.997	58	0.23999	55.295	0.24564	10.997	44.245	0.39778	41.67	0.42692
11.052	57.952	0.24037	55.249	0.24603	11.052	44.264	0.39754	41.688	0.42667
11.107	57.996	0.23996	55.292	0.24562	11.107	44.288	0.39687	41.71	0.42599
11.163	57.978	0.24018	55.275	0.24584	11.163	44.282	0.39672	41.705	0.42581
11.218	58.012	0.23997	55.307	0.24563	11.218	44.311	0.39688	41.732	0.42594
11.273	58.013	0.24021	55.309	0.24587	11.273	44.299	0.39693	41.723	0.42598
11.328	58.078	0.23996	55.37	0.24561	11.328	44.306	0.3964	41.728	0.42543
11.384	58.098	0.23954	55.389	0.24518	11.384	44.307	0.3962	41.73	0.42523
11.439	58.107	0.23942	55.398	0.24506	11.439	44.317	0.39597	41.74	0.42496
11.494	58.113	0.23902	55.404	0.24466	11.494	44.339	0.39626	41.76	0.42524
11.55	58.129	0.23912	55.42	0.24476	11.55	44.344	0.39644	41.767	0.42543
11.605	58.093	0.2391	55.386	0.24474	11.605	44.363	0.39675	41.786	0.4257
11.66	58.103	0.23928	55.395	0.24492	11.66	44.373	0.39667	41.795	0.42563
11.715	58.091	0.23932	55.384	0.24497	11.715	44.379	0.39687	41.802	0.42581
11.771	58.085	0.23927	55.379	0.24491	11.771	44.4	0.39653	41.822	0.4254
11.826	58.059	0.23954	55.355	0.24518	11.826	44.397	0.39647	41.82	0.42533
11.881	58.109	0.23914	55.402	0.24478	11.881	44.433	0.3969	41.855	0.42572
11.936	58.141	0.23913	55.433	0.24477	11.936	44.436	0.39639	41.857	0.42522
11.992	58.175	0.23938	55.465	0.24502	11.992	44.435	0.3957	41.856	0.42454
12.047	58.186	0.23909	55.476	0.24473	12.047	44.455	0.39593	41.875	0.42474
12.102	58.203	0.23876	55.492	0.2444	12.102	44.473	0.39692	41.892	0.42567
12.157	58.161	0.23897	55.452	0.24462	12.157	44.477	0.39775	41.898	0.42649
12.213	58.183	0.23898	55.472	0.24463	12.213	44.491	0.39753	41.911	0.42627
12.268	58.176	0.23903	55.466	0.24468	12.268	44.485	0.39759	41.904	0.42633
12.323	58.204	0.23808	55.492	0.24372	12.323	44.494	0.39853	41.912	0.42728
12.378	58.227	0.23747	55.514	0.2431	12.378	44.494	0.39783	41.908	0.42661
12.434	58.217	0.23758	55.504	0.24322	12.434	44.503	0.39803	41.915	0.42681
12.489	58.163	0.23754	55.453	0.24318	12.489	44.52	0.39905	41.933	0.42784
12.544	58.148	0.23832	55.438	0.24397	12.544	44.503	0.39826	41.915	0.42704
12.599	58.073	0.23844	55.365	0.2441	12.599	44.547	0.39875	41.957	0.4275
12.655	58.041	0.2386	55.334	0.24427	12.655	44.526	0.3991	41.938	0.42785
12.71	58.012	0.23862	55.306	0.24429	12.71	44.558	0.40005	41.97	0.42878
12.765	57.985	0.23869	55.28	0.24437	12.765	44.562	0.39963	41.971	0.42837
12.821	57.984	0.23909	55.279	0.24477	12.821	44.539	0.39825	41.946	0.42702
12.876	57.882	0.23905	55.18	0.24474	12.876	44.542	0.3987	41.948	0.42746
12.931	57.85	0.23889	55.149	0.24458	12.931	44.551	0.39796	41.952	0.42675
12.986	57.798	0.23977	55.099	0.24547	12.986	44.533	0.39738	41.935	0.42613
13.042	57.786	0.24007	55.087	0.24578	13.042	44.566	0.39708	41.965	0.42581
13.097	57.754	0.24001	55.057	0.24573	13.097	44.564	0.39735	41.965	0.42612
13.152	57.746	0.2397	55.049	0.24541	13.152	44.564	0.39686	41.963	0.42564
13.207	57.702	0.23947	55.007	0.24518	13.207	44.602	0.3979	42	0.42665
13.263	57.725	0.23913	55.029	0.24483	13.263	44.579	0.39763	41.977	0.42643
13.318	57.695	0.23888	55	0.24459	13.318	44.569	0.39881	41.969	0.42761
13.373	57.676	0.23888	54.981	0.24459	13.373	44.61	0.39917	42.009	0.42794
13.428	57.661	0.239	54.966	0.24471	13.428	44.598	0.39845	41.994	0.4273
13.484	57.594	0.23935	54.902	0.24507	13.484	44.599	0.39789	41.994	0.42674
13.539	57.547	0.23907	54.856	0.2448	13.539	44.621	0.39886	42.015	0.42765
13.594	57.496	0.23913	54.807	0.24486	13.594	44.616	0.39923	42.008	0.42804
13.649	57.48	0.23928	54.791	0.24502	13.649	44.628	0.39932	42.019	0.42814
13.705	57.466	0.23878	54.777	0.24452	13.705	44.662	0.40001	42.049	0.42883
13.76	57.439	0.23894	54.751	0.24468	13.76	44.636	0.40027	42.023	0.4291
13.815	57.362	0.23898	54.677	0.24473	13.815	44.635	0.40073	42.02	0.42959
13.87	57.349	0.23876	54.664	0.24451	13.87	44.633	0.40138	42.017	0.43024
13.926	57.317	0.23906	54.634	0.24482	13.926	44.603	0.40082	41.986	0.42971
13.981	57.336	0.23893	54.652	0.24469	13.981	44.595	0.40061	41.976	0.42952
14.036	57.257	0.23972	54.576	0.24549	14.036	44.563	0.40127	41.945	0.43014
14.092	57.243	0.2392	54.562	0.24498	14.092	44.602	0.40166	41.981	0.43056
14.147	57.216	0.23985	54.535	0.24563	14.147	44.592	0.40098	41.97	0.42988
14.202	57.185	0.2399	54.505	0.2457	14.202	44.58	0.40125	41.954	0.43018
14.257	57.131	0.24022	54.453	0.24603	14.257	44.579	0.40141	41.955	0.43035
14.313	57.138	0.23985	54.46	0.24565	14.313	44.596	0.401	41.968	0.42996
14.368	57.054	0.24042	54.379	0.24623	14.368	44.559	0.40084	41.931	0.42984
14.423	57.036	0.24007	54.361	0.24588	14.423	44.541	0.40158	41.911	0.43059
14.478	57.003	0.24037	54.329	0.24619	14.478	44.503	0.40083	41.872	0.42988
14.534	56.984	0.24017	54.309	0.24599	14.534	44.513	0.40078	41.88	0.42985
14.589	56.947	0.24041	54.273	0.24623	14.589	44.469	0.40106	41.836	0.43016
14.644	56.876	0.24072	54.206	0.24655	14.644	44.404	0.40111	41.772	0.4303
14.699	56.877	0.24046	54.206	0.24629	14.699	44.42	0.40164	41.786	0.43089
14.755	56.81	0.24087	54.142	0.2467	14.755	44.411	0.40115	41.775	0.43038
14.81	56.774	0.24092	54.107	0.24676	14.81	44.402	0.40109	41.763	0.43035
14.865	56.694	0.24139	54.03	0.24724	14.865	44.385	0.40176	41.745	0.43108
14.92	56.643	0.24142	53.981	0.24728	14.92	44.404	0.40207	41.764	0.43139
14.976	56.622	0.2418	53.961	0.24766	14.976	44.377	0.40195	41.736	0.43128
15.031	56.6	0.2417	53.939	0.24757	15.031	44.379	0.40256	41.737	0.43187
15.086	56.589	0.24201	53.928	0.24789	15.086	44.413	0.40183	41.771	0.43113
15.141	56.517	0.24256	53.859	0.24845	15.141	44.397	0.40176	41.755	0.43105
15.197	56.493	0.24234	53.834	0.24823	15.197	44.435	0.40162	41.787	0.43088
15.252	56.433	0.24252	53.777	0.24843	15.252	44.408	0.4023	41.759	0.4316
15.307	56.374	0.24299	53.72	0.2489	15.307	44.391	0.40202	41.739	0.43136
15.363	56.297	0.24304	53.646	0.24896	15.363	44.336	0.40341	41.685	0.43281
15.418	56.293	0.24294	53.642	0.24886	15.418	44.396	0.40362	41.743	0.43301
15.473	56.257	0.24339	53.607	0.24933	15.473	44.387	0.40343	41.733	0.43285
15.528	56.198	0.24375	53.549	0.2497	15.528	44.367	0.40396	41.714	0.43341
15.584	56.193	0.24401	53.544	0.24996	15.584	44.408	0.40298	41.75	0.43238
15.639	56.169	0.24335	53.521	0.2493	15.639	44.387	0.40409	41.73	0.43355
15.694	56.132	0.24343	53.485	0.24938	15.694	44.386	0.40476	41.728	0.43421
15.749	56.164	0.24308	53.515	0.24903	15.749	44.426	0.40448	41.767	0.43395
15.805	56.124	0.24296	53.476	0.24891	15.805	44.434	0.40571	41.776	0.4352
15.86	56.154	0.24213	53.505	0.24807	15.86	44.471	0.40497	41.808	0.43444
15.915	56.078	0.24277	53.432	0.24872	15.915	44.431	0.40467	41.767	0.43417
15.97	56.116	0.24192	53.468	0.24786	15.97	44.448	0.40505	41.784	0.4346
16.026	56.058	0.24211	53.412	0.24806	16.026	44.49	0.40533	41.823	0.43484
16.081	56.086	0.24197	53.438	0.24792	16.081	44.448	0.4055	41.779	0.43506
16.136	56.081	0.24243	53.434	0.24838	16.136	44.449	0.40498	41.781	0.43455
16.191	56.088	0.2419	53.44	0.24785	16.191	44.44	0.40565	41.77	0.43527
16.247	56.057	0.24199	53.409	0.24793	16.247	44.444	0.40501	41.77	0.43462
16.302	56.06	0.24129	53.411	0.24723	16.302	44.455	0.4061	41.78	0.43572
16.357	56.054	0.2418	53.407	0.24775	16.357	44.432	0.40633	41.758	0.43592
16.412	56.051	0.24109	53.403	0.24704	16.412	44.508	0.40778	41.831	0.43737
16.468	56.026	0.24094	53.379	0.24688	16.468	44.512	0.40783	41.835	0.43744
16.523	55.999	0.24139	53.352	0.24733	16.523	44.477	0.40673	41.798	0.43638
16.578	55.975	0.24133	53.329	0.24728	16.578	44.468	0.40727	41.79	0.43695
16.634	55.97	0.24093	53.323	0.24687	16.634	44.503	0.4071	41.82	0.43677
16.689	55.952	0.24113	53.306	0.24707	16.689	44.53	0.40671	41.846	0.43637
16.744	55.919	0.24163	53.274	0.24757	16.744	44.502	0.40586	41.817	0.43554
16.799	55.878	0.24191	53.235	0.24786	16.799	44.504	0.40623	41.816	0.43587
16.855	55.9	0.24145	53.254	0.24741	16.855	44.537	0.40735	41.847	0.437
16.91	55.858	0.24169	53.214	0.24765	16.91	44.496	0.40845	41.81	0.43817
