Time	Fascicle Length R1_F1	Pennation Angle R1_F1	Fascicle Length R1_F2	Pennation Angle R1_F2	
0.055261	46.019	0.34287	43.564	0.32944
0.11052	46.384	0.33748	44.837	0.32457
0.16578	46.345	0.33839	44.798	0.32547
0.22104	46.39	0.33797	44.842	0.32507
0.2763	46.323	0.33904	44.776	0.32612
0.33156	46.346	0.3384	44.798	0.32548
0.38683	46.317	0.33895	44.77	0.32603
0.44209	46.314	0.33912	44.767	0.3262
0.49735	46.291	0.33966	44.745	0.32674
0.55261	46.285	0.33974	44.739	0.32681
0.60787	46.265	0.3403	44.719	0.32735
0.66313	46.25	0.34064	44.704	0.32768
0.71839	46.299	0.34038	44.751	0.32744
0.77365	46.264	0.34103	44.717	0.32808
0.82891	46.271	0.34045	44.724	0.32752
0.88417	46.262	0.3404	44.715	0.32746
0.93943	46.273	0.34048	44.725	0.32754
0.99469	46.289	0.34072	44.74	0.32778
1.05	46.261	0.34104	44.711	0.3281
1.1052	46.306	0.3406	44.754	0.32768
1.1605	46.319	0.34056	44.767	0.32765
1.2157	46.318	0.34082	44.765	0.32791
1.271	46.321	0.34121	44.767	0.3283
1.3263	46.356	0.34123	44.8	0.32833
1.3815	46.35	0.34132	44.795	0.32842
1.4368	46.34	0.34134	44.784	0.32844
1.492	46.378	0.34116	44.82	0.32828
1.5473	46.41	0.34122	44.85	0.32835
1.6026	46.402	0.34138	44.841	0.32853
1.6578	46.414	0.34057	44.853	0.32772
1.7131	46.444	0.34151	44.88	0.32867
1.7683	46.483	0.34111	44.918	0.32827
1.8236	46.491	0.34117	44.925	0.32833
1.8789	46.489	0.34196	44.921	0.32913
1.9341	46.517	0.34145	44.948	0.32863
1.9894	46.462	0.3419	44.894	0.32907
2.0447	46.503	0.34137	44.933	0.32856
2.0999	46.488	0.34183	44.918	0.329
2.1552	46.506	0.34185	44.934	0.32904
2.2104	46.514	0.34149	44.942	0.32869
2.2657	46.527	0.34156	44.953	0.32877
2.321	46.538	0.34101	44.965	0.32821
2.3762	46.523	0.34195	44.949	0.32915
2.4315	46.546	0.34151	44.97	0.32873
2.4867	46.538	0.34167	44.962	0.3289
2.542	46.552	0.34122	44.976	0.32844
2.5973	46.556	0.34103	44.981	0.32825
2.6525	46.546	0.34095	44.97	0.32816
2.7078	46.571	0.34118	44.993	0.3284
2.763	46.594	0.34081	45.016	0.32805
2.8183	46.586	0.34067	45.008	0.32791
2.8736	46.596	0.34053	45.015	0.32778
2.9288	46.622	0.34041	45.041	0.32767
2.9841	46.646	0.34068	45.063	0.32795
3.0393	46.646	0.34047	45.062	0.32774
3.0946	46.609	0.34088	45.025	0.32815
3.1499	46.648	0.34035	45.062	0.32765
3.2051	46.679	0.34022	45.092	0.32752
3.2604	46.691	0.34071	45.101	0.32803
3.3156	46.737	0.34013	45.146	0.32747
3.3709	46.721	0.34036	45.129	0.3277
3.4262	46.765	0.34015	45.172	0.32751
3.4814	46.791	0.3398	45.196	0.32717
3.5367	46.734	0.34	45.14	0.32736
3.592	46.785	0.33977	45.188	0.32715
3.6472	46.777	0.34013	45.18	0.32752
3.7025	46.762	0.33953	45.165	0.32694
3.7577	46.78	0.33956	45.182	0.32697
3.813	46.788	0.3393	45.189	0.32672
3.8683	46.792	0.33962	45.192	0.32705
3.9235	46.813	0.33971	45.211	0.32715
3.9788	46.827	0.33944	45.224	0.32689
4.034	46.821	0.33956	45.217	0.32702
4.0893	46.843	0.33932	45.238	0.32678
4.1446	46.852	0.33973	45.245	0.32719
4.1998	46.877	0.3399	45.269	0.32738
4.2551	46.891	0.33969	45.282	0.32717
4.3103	46.905	0.33922	45.294	0.32672
4.3656	46.92	0.33935	45.308	0.32685
4.4209	46.932	0.33942	45.318	0.32693
4.4761	46.932	0.33959	45.317	0.3271
4.5314	46.915	0.33967	45.3	0.32719
4.5866	46.97	0.33897	45.353	0.32651
4.6419	46.966	0.33949	45.347	0.32703
4.6972	46.994	0.33926	45.374	0.32681
4.7524	47.019	0.33913	45.397	0.32671
4.8077	47.034	0.33919	45.41	0.32678
4.863	47.058	0.33931	45.433	0.3269
4.9182	47.094	0.33902	45.467	0.32662
4.9735	47.109	0.3388	45.481	0.32641
