Time	Fascicle Length R1_F1	Pennation Angle R1_F1	Fascicle Length R1_F2	Pennation Angle R1_F2	
0.062089	63.102	0.21027	59.353	0.20082
0.12418	63.138	0.20973	59.387	0.20028
0.18627	63.154	0.20967	59.401	0.20023
0.24835	63.195	0.20921	59.44	0.19977
0.31044	63.238	0.20915	59.48	0.1997
0.37253	63.267	0.20928	59.507	0.19983
0.43462	63.342	0.20866	59.578	0.19922
0.49671	63.414	0.20862	59.645	0.19919
0.5588	63.484	0.20858	59.71	0.19916
0.62089	63.514	0.20852	59.737	0.19911
0.68298	63.582	0.20811	59.801	0.1987
0.74506	63.669	0.20772	59.882	0.19833
0.80715	63.71	0.20783	59.92	0.19845
0.86924	63.764	0.20789	59.971	0.19851
0.93133	63.828	0.20771	60.031	0.19834
0.99342	63.853	0.20783	60.054	0.19845
1.0555	63.913	0.20786	60.11	0.19849
1.1176	63.946	0.20741	60.141	0.19804
1.1797	64.004	0.20701	60.195	0.19765
1.2418	64.065	0.20688	60.252	0.19752
1.3039	64.136	0.20702	60.318	0.19766
1.366	64.176	0.20666	60.356	0.19731
1.428	64.229	0.20623	60.405	0.19689
1.4901	64.338	0.20595	60.508	0.19661
1.5522	64.382	0.20604	60.549	0.19671
1.6143	64.422	0.20612	60.586	0.19679
1.6764	64.475	0.20573	60.637	0.19641
1.7385	64.494	0.2057	60.654	0.19638
1.8006	64.623	0.20515	60.775	0.19584
1.8627	64.717	0.20465	60.863	0.19536
1.9247	64.774	0.20419	60.917	0.1949
1.9868	64.832	0.20418	60.97	0.1949
2.0489	64.854	0.20466	60.99	0.19538
2.111	64.892	0.2045	61.025	0.19523
2.1731	64.952	0.20436	61.081	0.19509
2.2352	65.079	0.20368	61.201	0.19442
2.2973	65.081	0.20401	61.202	0.19474
2.3594	65.145	0.2038	61.262	0.19454
2.4215	65.111	0.20429	61.23	0.19502
2.4835	65.188	0.20416	61.302	0.1949
2.5456	65.159	0.20449	61.275	0.19522
2.6077	65.183	0.20461	61.297	0.19534
2.6698	65.274	0.20406	61.383	0.19481
2.7319	65.312	0.20397	61.418	0.19473
2.794	65.34	0.20372	61.444	0.19448
2.8561	65.404	0.20393	61.504	0.19469
2.9182	65.417	0.20404	61.516	0.19481
2.9803	65.534	0.20403	61.626	0.19481
3.0423	65.565	0.20347	61.654	0.19425
3.1044	65.595	0.20321	61.682	0.19399
3.1665	65.658	0.2034	61.742	0.19418
3.2286	65.763	0.20362	61.84	0.19441
3.2907	65.828	0.20332	61.901	0.19413
3.3528	65.862	0.20314	61.932	0.19395
3.4149	65.915	0.20322	61.983	0.19404
3.477	65.909	0.20315	61.977	0.19396
3.5391	65.948	0.2036	62.013	0.19441
3.6011	66.027	0.20381	62.087	0.19462
3.6632	66.095	0.20351	62.151	0.19434
3.7253	66.141	0.20289	62.195	0.19373
3.7874	66.21	0.20311	62.259	0.19395
3.8495	66.266	0.20313	62.311	0.19397
3.9116	66.285	0.20281	62.329	0.19365
3.9737	66.326	0.20304	62.368	0.19388
4.0358	66.373	0.20292	62.412	0.19377
4.0979	66.384	0.20259	62.421	0.19344
4.1599	66.384	0.20294	62.421	0.19379
4.222	66.466	0.20304	62.498	0.19389
4.2841	66.522	0.20309	62.55	0.19394
4.3462	66.561	0.20332	62.587	0.19416
4.4083	66.563	0.20323	62.588	0.19407
4.4704	66.626	0.20321	62.648	0.19406
4.5325	66.705	0.20319	62.721	0.19404
4.5946	66.735	0.20358	62.749	0.19444
4.6566	66.763	0.20328	62.775	0.19415
4.7187	66.797	0.20363	62.807	0.1945
4.7808	66.823	0.20364	62.831	0.19451
4.8429	66.881	0.20339	62.885	0.19426
4.905	66.938	0.20327	62.938	0.19415
4.9671	66.936	0.20386	62.936	0.19473
5.0292	67.04	0.20378	63.034	0.19466
5.0913	67.138	0.20363	63.125	0.19453
5.1534	67.137	0.20321	63.124	0.19411
5.2154	67.159	0.2035	63.144	0.1944
5.2775	67.19	0.20359	63.174	0.19449
5.3396	67.265	0.20344	63.244	0.19436
5.4017	67.345	0.20317	63.319	0.19411
5.4638	67.356	0.203	63.329	0.19393
5.5259	67.406	0.20348	63.377	0.19442
5.588	67.495	0.20256	63.461	0.19351
5.6501	67.556	0.20267	63.518	0.19362
5.7122	67.581	0.20316	63.54	0.19411
5.7742	67.685	0.20245	63.638	0.19341
5.8363	67.677	0.20278	63.63	0.19373
5.8984	67.721	0.20276	63.671	0.19371
5.9605	67.8	0.20287	63.745	0.19383
6.0226	67.895	0.20233	63.833	0.19331
6.0847	67.967	0.20219	63.9	0.19318
6.1468	68.005	0.20185	63.935	0.19284
6.2089	67.955	0.20231	63.888	0.19329
6.271	68.057	0.20198	63.983	0.19297
6.333	68.074	0.20194	63.999	0.19294
6.3951	68.114	0.20186	64.036	0.19285
6.4572	68.18	0.20205	64.097	0.19304
6.5193	68.231	0.20153	64.146	0.19254
6.5814	68.23	0.20142	64.144	0.19242
6.6435	68.264	0.20151	64.176	0.19251
6.7056	68.304	0.20141	64.213	0.1924
6.7677	68.34	0.20159	64.246	0.19258
6.8298	68.426	0.20143	64.327	0.19243
6.8918	68.482	0.20131	64.378	0.19232
6.9539	68.542	0.20095	64.435	0.19196
7.016	68.544	0.2015	64.436	0.19251
7.0781	68.558	0.20179	64.449	0.19279
7.1402	68.594	0.20142	64.482	0.19243
7.2023	68.615	0.20129	64.502	0.1923
7.2644	68.655	0.20096	64.538	0.19196
7.3265	68.702	0.20083	64.583	0.19184
7.3886	68.759	0.20109	64.636	0.19211
7.4506	68.819	0.20092	64.692	0.19194
7.5127	68.867	0.20069	64.737	0.1917
7.5748	68.886	0.20049	64.755	0.19151
7.6369	68.953	0.20033	64.818	0.19136
7.699	68.965	0.20044	64.828	0.19147
7.7611	68.97	0.20034	64.833	0.19137
7.8232	69.003	0.20017	64.865	0.1912
7.8853	69.041	0.20036	64.899	0.19139
7.9473	69.012	0.2	64.873	0.19103
8.0094	69.069	0.19991	64.925	0.19094
8.0715	69.166	0.19929	65.017	0.19034
8.1336	69.224	0.19921	65.07	0.19026
8.1957	69.153	0.1996	65.004	0.19065
8.2578	69.172	0.19953	65.022	0.19058
8.3199	69.157	0.19988	65.008	0.19092
8.382	69.174	0.20015	65.024	0.19121
8.4441	69.186	0.20013	65.036	0.1912
8.5061	69.169	0.19995	65.019	0.19102
8.5682	69.143	0.19965	64.995	0.19071
8.6303	69.172	0.19951	65.022	0.19056
8.6924	69.187	0.19944	65.036	0.19049
8.7545	69.267	0.19983	65.11	0.19089
8.8166	69.25	0.19903	65.096	0.19008
8.8787	69.219	0.19925	65.066	0.19029
8.9408	69.21	0.19967	65.058	0.19071
9.0029	69.226	0.19968	65.073	0.19072
9.0649	69.193	0.20005	65.042	0.19108
9.127	69.217	0.19999	65.064	0.19104
9.1891	69.228	0.19949	65.075	0.19054
9.2512	69.185	0.19974	65.035	0.1908
