Time	Fascicle Length R1_F1	Pennation Angle R1_F1	Fascicle Length R1_F2	Pennation Angle R1_F2	Time	Fascicle Length R2_F1	Pennation Angle R2_F1	Fascicle Length R2_F2	Pennation Angle R2_F2	
7.1286	57.355	0.3651	59.379	0.34617	7.1286	30.774	0.49692	29.471	0.42008
7.1839	57.393	0.36401	59.42	0.34511	7.1839	30.805	0.49702	29.501	0.42024
7.2392	57.362	0.36456	59.388	0.34564	7.2392	30.786	0.49681	29.484	0.42002
7.2944	57.318	0.36434	59.344	0.34543	7.2944	30.761	0.49728	29.46	0.42042
7.3497	57.332	0.36325	59.36	0.34438	7.3497	30.796	0.49731	29.491	0.42058
7.405	57.356	0.363	59.384	0.34417	7.405	30.775	0.49769	29.472	0.42078
7.4602	57.339	0.36365	59.366	0.34487	7.4602	30.769	0.49766	29.462	0.42068
7.5155	57.416	0.36353	59.444	0.34483	7.5155	30.77	0.4971	29.463	0.41997
7.5707	57.412	0.36377	59.439	0.34512	7.5707	30.756	0.49644	29.449	0.41914
7.626	57.295	0.36305	59.323	0.34436	7.626	30.746	0.49778	29.444	0.42033
7.6813	57.139	0.36243	59.167	0.34367	7.6813	30.794	0.49878	29.484	0.42143
7.7365	57.146	0.36214	59.176	0.34339	7.7365	30.78	0.499	29.472	0.42157
7.7918	57.108	0.36256	59.137	0.34381	7.7918	30.747	0.49842	29.445	0.42095
7.847	57.149	0.36278	59.179	0.34406	7.847	30.712	0.49804	29.416	0.42042
7.9023	57.142	0.36303	59.172	0.34433	7.9023	30.7	0.49774	29.406	0.42011
7.9576	57.186	0.36293	59.216	0.34427	7.9576	30.713	0.49683	29.417	0.41932
8.0128	57.199	0.36339	59.228	0.34479	8.0128	30.698	0.49593	29.401	0.41837
8.0681	57.231	0.36167	59.263	0.34311	8.0681	30.731	0.4966	29.431	0.41907
8.1233	57.166	0.36092	59.199	0.34235	8.1233	30.716	0.49743	29.418	0.41984
8.1786	57.084	0.36127	59.116	0.3426	8.1786	30.692	0.49725	29.403	0.4197
8.2339	56.961	0.35923	58.996	0.34046	8.2339	30.721	0.49829	29.433	0.42099
8.2891	56.93	0.3594	58.965	0.34061	8.2891	30.729	0.49867	29.436	0.42142
8.3444	56.914	0.35946	58.947	0.34067	8.3444	30.722	0.49872	29.429	0.42145
8.3996	56.959	0.35913	58.994	0.34036	8.3996	30.721	0.49863	29.431	0.42136
8.4549	56.942	0.36027	58.976	0.34149	8.4549	30.711	0.49819	29.421	0.42092
8.5102	56.975	0.35947	59.012	0.34073	8.5102	30.751	0.49861	29.457	0.4213
8.5654	56.949	0.35971	58.986	0.34095	8.5654	30.782	0.49866	29.48	0.42152
8.6207	57.013	0.36052	59.05	0.34179	8.6207	30.777	0.49801	29.472	0.42087
8.676	57.013	0.36134	59.049	0.34261	8.676	30.785	0.49737	29.477	0.42024
8.7312	57.026	0.36132	59.062	0.34263	8.7312	30.786	0.49686	29.476	0.41976
8.7865	57.041	0.36089	59.08	0.3422	8.7865	30.79	0.49687	29.483	0.41973
8.8417	57.014	0.36045	59.053	0.34178	8.8417	30.802	0.49751	29.491	0.42035
8.897	57.004	0.36032	59.042	0.34168	8.897	30.788	0.49722	29.475	0.42002
8.9523	56.981	0.35997	59.02	0.34134	8.9523	30.781	0.4975	29.468	0.42022
9.0075	56.948	0.3595	58.987	0.34087	9.0075	30.82	0.49798	29.502	0.42081
9.0628	56.948	0.35979	58.989	0.34117	9.0628	30.815	0.49753	29.498	0.4203
9.118	56.948	0.35986	58.991	0.34124	9.118	30.829	0.49764	29.512	0.42038
9.1733	56.87	0.36059	58.911	0.34194	9.1733	30.82	0.49854	29.5	0.42111
9.2286	56.837	0.36042	58.879	0.34176	9.2286	30.803	0.49977	29.483	0.42215
9.2838	56.834	0.36023	58.878	0.34157	9.2838	30.763	0.50041	29.452	0.42258
9.3391	56.812	0.36056	58.858	0.34188	9.3391	30.761	0.50098	29.451	0.42298
9.3943	56.748	0.36056	58.793	0.34184	9.3943	30.739	0.50205	29.432	0.42393
9.4496	56.756	0.36029	58.806	0.34156	9.4496	30.718	0.50208	29.417	0.42381
9.5049	56.746	0.3603	58.799	0.34156	9.5049	30.705	0.5016	29.409	0.42336
9.5601	56.726	0.36064	58.78	0.34188	9.5601	30.689	0.50148	29.397	0.4232
9.6154	56.695	0.36046	58.75	0.34169	9.6154	30.675	0.50268	29.384	0.42425
9.6706	56.669	0.36057	58.725	0.34179	9.6706	30.686	0.50313	29.392	0.42463
9.7259	56.641	0.35967	58.698	0.34087	9.7259	30.73	0.50401	29.431	0.4256
9.7812	56.674	0.36047	58.732	0.34166	9.7812	30.686	0.50274	29.399	0.4242
9.8364	56.654	0.36104	58.714	0.34221	9.8364	30.64	0.50251	29.361	0.42386
9.8917	56.615	0.36084	58.675	0.34199	9.8917	30.64	0.50398	29.362	0.4252
9.9469	56.602	0.36029	58.664	0.34144	9.9469	30.665	0.50448	29.383	0.42568
10.002	56.571	0.36045	58.634	0.34157	10.002	30.618	0.50583	29.344	0.42675
10.057	56.566	0.36131	58.631	0.34241	10.057	30.587	0.50592	29.32	0.42662
10.113	56.536	0.36102	58.602	0.34212	10.113	30.564	0.50609	29.301	0.42674
10.168	56.52	0.36148	58.586	0.34258	10.168	30.549	0.50632	29.287	0.42682
10.223	56.491	0.36037	58.56	0.34147	10.223	30.531	0.50705	29.275	0.4275
10.279	56.448	0.36018	58.517	0.34124	10.279	30.506	0.50717	29.254	0.42761
10.334	56.44	0.36055	58.513	0.34157	10.334	30.483	0.50643	29.239	0.42681
10.389	56.387	0.36068	58.46	0.34166	10.389	30.465	0.50666	29.226	0.42699
10.444	56.375	0.36138	58.449	0.34236	10.444	30.447	0.50628	29.21	0.4266
10.5	56.398	0.36146	58.474	0.34241	10.5	30.454	0.50647	29.221	0.42667
10.555	56.298	0.36141	58.375	0.34231	10.555	30.432	0.50778	29.2	0.42784
10.61	56.295	0.3616	58.374	0.34249	10.61	30.417	0.50828	29.19	0.42822
10.665	56.311	0.36187	58.392	0.34275	10.665	30.428	0.50838	29.201	0.4283
10.721	56.3	0.36269	58.38	0.34357	10.721	30.407	0.50829	29.18	0.42819
10.776	56.302	0.36188	58.384	0.34274	10.776	30.377	0.50938	29.159	0.42909
10.831	56.295	0.36239	58.38	0.34323	10.831	30.376	0.5097	29.159	0.42917
10.886	56.2	0.36302	58.286	0.3438	10.886	30.355	0.51011	29.143	0.42954
10.942	56.221	0.36346	58.309	0.34422	10.942	30.337	0.50995	29.129	0.42924
10.997	56.204	0.36305	58.293	0.34379	10.997	30.392	0.50987	29.176	0.42936
11.052	56.18	0.36248	58.27	0.34319	11.052	30.417	0.51107	29.199	0.43056
11.107	56.128	0.36313	58.22	0.34379	11.107	30.385	0.51158	29.173	0.43094
11.163	56.14	0.36366	58.232	0.34432	11.163	30.388	0.51164	29.175	0.43094
11.218	56.085	0.36379	58.18	0.34442	11.218	30.365	0.51208	29.159	0.43132
11.273	56.059	0.36306	58.156	0.34367	11.273	30.361	0.51247	29.159	0.43175
11.328	56.026	0.36326	58.124	0.34384	11.328	30.333	0.51263	29.136	0.4318
11.384	55.98	0.364	58.078	0.34453	11.384	30.308	0.51345	29.113	0.43247
11.439	55.998	0.36411	58.1	0.34462	11.439	30.269	0.51382	29.081	0.43257
11.494	55.943	0.36427	58.046	0.34473	11.494	30.275	0.51419	29.087	0.43285
11.55	55.9	0.36459	58.005	0.34503	11.55	30.256	0.51425	29.073	0.43283
11.605	55.941	0.3646	58.051	0.34503	11.605	30.226	0.51374	29.049	0.43222
11.66	55.863	0.36374	57.975	0.34413	11.66	30.245	0.51464	29.07	0.43308
11.715	55.854	0.36393	57.969	0.34432	11.715	30.226	0.51429	29.057	0.43262
11.771	55.851	0.3643	57.969	0.34465	11.771	30.211	0.51441	29.046	0.43264
11.826	55.897	0.36495	58.018	0.3453	11.826	30.189	0.51452	29.031	0.4326
11.881	55.854	0.36564	57.975	0.34596	11.881	30.164	0.51493	29.009	0.43286
11.936	55.845	0.36535	57.968	0.34565	11.936	30.187	0.51449	29.031	0.43253
11.992	55.825	0.36526	57.951	0.34553	11.992	30.171	0.51521	29.018	0.43307
12.047	55.791	0.36594	57.919	0.34618	12.047	30.16	0.51427	29.013	0.43209
12.102	55.793	0.36607	57.923	0.34629	12.102	30.156	0.51436	29.015	0.43207
12.157	55.757	0.36629	57.889	0.34649	12.157	30.136	0.51553	28.99	0.43295
12.213	55.775	0.36869	57.915	0.34881	12.213	29.976	0.51761	28.86	0.434
12.268	55.619	0.36892	57.762	0.34893	12.268	29.903	0.51849	28.812	0.43456
12.323	55.574	0.36855	57.716	0.34855	12.323	29.897	0.51907	28.808	0.43509
12.378	55.509	0.36809	57.651	0.34808	12.378	29.932	0.5201	28.83	0.43616
12.434	55.554	0.36904	57.702	0.34901	12.434	29.891	0.51884	28.802	0.43455
12.489	55.535	0.36807	57.685	0.34804	12.489	29.88	0.52074	28.796	0.43624
12.544	55.438	0.36752	57.587	0.34744	12.544	29.892	0.52249	28.804	0.43791
12.599	55.395	0.36804	57.545	0.34792	12.599	29.88	0.52212	28.794	0.43749
12.655	55.52	0.36837	57.675	0.34831	12.655	29.874	0.52106	28.787	0.43629
12.71	55.42	0.36884	57.575	0.34871	12.71	29.802	0.52262	28.732	0.43744
12.765	55.363	0.36849	57.52	0.34832	12.765	29.805	0.52305	28.736	0.43795
12.821	55.386	0.3687	57.545	0.34854	12.821	29.806	0.52252	28.738	0.43737
12.876	55.381	0.36896	57.543	0.34877	12.876	29.791	0.52324	28.726	0.43787
12.931	55.319	0.3691	57.482	0.34885	12.931	29.76	0.52377	28.704	0.43832
12.986	55.319	0.36909	57.485	0.34884	12.986	29.758	0.5247	28.703	0.43903
13.042	55.268	0.36988	57.435	0.34959	13.042	29.73	0.52506	28.68	0.43916
13.097	55.292	0.37015	57.46	0.34983	13.097	29.718	0.52432	28.672	0.43846
13.152	55.32	0.36986	57.494	0.34953	13.152	29.735	0.52392	28.691	0.43803
13.207	55.267	0.37049	57.441	0.35014	13.207	29.719	0.52446	28.674	0.43843
13.263	55.256	0.37037	57.433	0.35001	13.263	29.72	0.52435	28.675	0.43832
13.318	55.256	0.36935	57.436	0.34899	13.318	29.74	0.52436	28.697	0.43843
13.373	55.234	0.37073	57.413	0.35033	13.373	29.729	0.52358	28.688	0.43759
13.428	55.246	0.37102	57.43	0.35059	13.428	29.729	0.52376	28.69	0.43762
13.484	55.178	0.37043	57.363	0.34999	13.484	29.769	0.52435	28.723	0.43834
13.539	55.151	0.37076	57.338	0.35028	13.539	29.741	0.5252	28.705	0.43895
13.594	55.156	0.37163	57.345	0.35114	13.594	29.729	0.52446	28.7	0.43809
13.649	55.119	0.37163	57.309	0.35112	13.649	29.728	0.5246	28.697	0.43822
13.705	55.08	0.37079	57.272	0.35026	13.705	29.758	0.52501	28.722	0.4388
13.76	55.122	0.37062	57.316	0.35011	13.76	29.787	0.52489	28.75	0.43875
13.815	55.037	0.36988	57.235	0.3493	13.815	29.806	0.52579	28.768	0.43966
13.87	55.037	0.3707	57.234	0.35011	13.87	29.795	0.52546	28.76	0.43927
13.926	54.987	0.37117	57.187	0.35053	13.926	29.783	0.52567	28.749	0.4394
13.981	54.987	0.3709	57.189	0.35025	13.981	29.795	0.52613	28.763	0.43983
14.036	54.93	0.37101	57.134	0.35033	14.036	29.791	0.52662	28.76	0.44017
14.092	54.911	0.37092	57.116	0.35022	14.092	29.755	0.52773	28.732	0.44102
14.147	54.918	0.37107	57.125	0.35036	14.147	29.745	0.52776	28.723	0.44102
14.202	54.911	0.37102	57.123	0.35028	14.202	29.763	0.52667	28.742	0.44001
14.257	54.919	0.37109	57.134	0.35035	14.257	29.733	0.52784	28.721	0.44084
14.313	54.889	0.37152	57.105	0.35075	14.313	29.716	0.5282	28.704	0.44107
14.368	54.882	0.37194	57.101	0.35113	14.368	29.714	0.52862	28.705	0.44134
14.423	54.883	0.37258	57.103	0.35175	14.423	29.694	0.52888	28.691	0.44135
14.478	54.837	0.37212	57.058	0.35126	14.478	29.681	0.52975	28.679	0.44221
14.534	54.826	0.37194	57.05	0.35105	14.534	29.66	0.53081	28.665	0.4431
14.589	54.838	0.37186	57.067	0.35095	14.589	29.625	0.53114	28.641	0.44319
14.644	54.769	0.37186	56.998	0.35092	14.644	29.581	0.53216	28.601	0.44405
14.699	54.784	0.37167	57.017	0.35071	14.699	29.58	0.53285	28.604	0.44451
14.755	54.784	0.37242	57.02	0.35144	14.755	29.521	0.53385	28.554	0.44503
14.81	54.77	0.37384	57.007	0.35286	14.81	29.444	0.53405	28.487	0.44473
14.865	54.744	0.37334	56.984	0.35233	14.865	29.422	0.53493	28.474	0.44546
14.92	54.757	0.37464	57.002	0.35356	14.92	29.307	0.53766	28.38	0.44721
14.976	54.636	0.37618	56.881	0.35498	14.976	29.184	0.54082	28.27	0.44969
15.031	54.585	0.37539	56.834	0.35414	15.031	29.082	0.54439	28.182	0.4526
15.086	54.591	0.37631	56.841	0.35504	15.086	29.074	0.54356	28.178	0.45175
15.141	54.608	0.3774	56.861	0.35611	15.141	29.057	0.54314	28.168	0.45102
15.197	54.597	0.37859	56.851	0.35728	15.197	29.037	0.54312	28.149	0.45082
15.252	54.592	0.37764	56.848	0.35632	15.252	29.057	0.54397	28.169	0.45166
15.307	54.594	0.37789	56.85	0.35658	15.307	29.042	0.54432	28.155	0.45187
15.363	54.579	0.37809	56.837	0.35676	15.363	29.064	0.54452	28.171	0.45206
15.418	54.567	0.37796	56.828	0.35662	15.418	29.075	0.54463	28.185	0.45208
15.473	54.561	0.37871	56.822	0.35733	15.473	29.047	0.5452	28.162	0.45243
15.528	54.448	0.37885	56.711	0.35739	15.528	28.865	0.54893	28.001	0.45533
15.584	54.432	0.37762	56.699	0.35612	15.584	28.848	0.55012	28	0.45646
15.639	54.399	0.37789	56.666	0.35636	15.639	28.815	0.55046	27.978	0.45657
15.694	54.391	0.37869	56.662	0.35715	15.694	28.826	0.54939	27.989	0.45555
15.749	54.389	0.37859	56.663	0.35705	15.749	28.854	0.54971	28.01	0.45579
15.805	54.35	0.37784	56.626	0.35627	15.805	28.829	0.55078	27.993	0.45676
15.86	54.34	0.37852	56.618	0.35696	15.86	28.793	0.55053	27.961	0.45628
15.915	54.347	0.37776	56.629	0.35619	15.915	28.817	0.55126	27.984	0.45694
15.97	54.319	0.37774	56.602	0.35614	15.97	28.802	0.55244	27.972	0.45785
16.026	54.288	0.37801	56.573	0.35639	16.026	28.808	0.55274	27.975	0.45806
16.081	54.272	0.37779	56.559	0.35615	16.081	28.784	0.55392	27.957	0.45897
16.136	54.267	0.37777	56.557	0.35611	16.136	28.794	0.55507	27.965	0.45997
16.191	54.23	0.37861	56.522	0.35692	16.191	28.782	0.55453	27.958	0.45928
16.247	54.21	0.3784	56.503	0.3567	16.247	28.764	0.55525	27.942	0.45987
16.302	54.193	0.37859	56.488	0.35687	16.302	28.748	0.55638	27.925	0.46078
16.357	54.142	0.37768	56.439	0.35597	16.357	28.742	0.55787	27.923	0.46203
16.412	54.135	0.37752	56.433	0.35579	16.412	28.774	0.55905	27.949	0.46304
16.468	54.136	0.37859	56.437	0.35682	16.468	28.728	0.55846	27.913	0.46234
16.523	54.106	0.37824	56.409	0.35646	16.523	28.764	0.55835	27.943	0.46242
16.578	54.094	0.37873	56.398	0.35694	16.578	28.777	0.5582	27.954	0.4622
16.634	54.092	0.37884	56.395	0.35705	16.634	28.767	0.55778	27.945	0.46183
16.689	54.171	0.37914	56.476	0.35735	16.689	28.787	0.55798	27.962	0.46198
16.744	54.151	0.37834	56.457	0.35657	16.744	28.787	0.55843	27.962	0.4624
16.799	54.133	0.37866	56.439	0.35687	16.799	28.773	0.55851	27.95	0.46244
16.855	54.18	0.37922	56.487	0.35743	16.855	28.763	0.55815	27.94	0.46201
16.91	54.153	0.37912	56.458	0.35733	16.91	28.763	0.55883	27.935	0.4627
