Time	Fascicle Length R1_F1	Pennation Angle R1_F1	Fascicle Length R1_F2	Pennation Angle R1_F2	Time	Fascicle Length R2_F1	Pennation Angle R2_F1	Fascicle Length R2_F2	Pennation Angle R2_F2	
2.542	61.165	0.21498	57.856	0.2138	2.542	38.968	0.49183	42.739	0.44738
2.5973	61.181	0.21484	57.87	0.21366	2.5973	38.991	0.49152	42.761	0.44713
2.6525	61.176	0.21486	57.866	0.21368	2.6525	39.004	0.49163	42.774	0.44723
2.7078	61.208	0.21487	57.896	0.21369	2.7078	39.028	0.4913	42.798	0.44692
2.763	61.219	0.21507	57.906	0.21389	2.763	39.077	0.49085	42.844	0.44657
2.8183	61.232	0.21493	57.919	0.21376	2.8183	39.121	0.49074	42.89	0.44651
2.8736	61.244	0.21538	57.929	0.2142	2.8736	39.118	0.49021	42.885	0.44597
2.9288	61.223	0.21486	57.91	0.21368	2.9288	39.165	0.49096	42.932	0.44677
2.9841	61.25	0.21476	57.935	0.21359	2.9841	39.188	0.49031	42.956	0.44615
3.0393	61.265	0.21493	57.949	0.21375	3.0393	39.228	0.49005	42.995	0.44593
3.0946	61.27	0.21467	57.954	0.2135	3.0946	39.25	0.49046	43.016	0.44638
3.1499	61.3	0.21471	57.982	0.21354	3.1499	39.276	0.48964	43.042	0.44557
3.2051	61.304	0.21487	57.986	0.2137	3.2051	39.269	0.48979	43.03	0.4457
3.2604	61.332	0.21482	58.012	0.21365	3.2604	39.314	0.48915	43.078	0.44511
3.3156	61.362	0.21489	58.04	0.21372	3.3156	39.327	0.48882	43.091	0.44479
3.3709	61.376	0.21537	58.054	0.2142	3.3709	39.343	0.48827	43.102	0.4443
3.4262	61.397	0.21561	58.074	0.21444	3.4262	39.337	0.48791	43.093	0.44388
3.4814	61.386	0.21573	58.063	0.21456	3.4814	39.357	0.48823	43.111	0.44425
3.5367	61.409	0.21558	58.084	0.21441	3.5367	39.36	0.48848	43.112	0.44452
3.592	61.415	0.2156	58.09	0.21443	3.592	39.367	0.4883	43.117	0.44434
3.6472	61.45	0.21563	58.123	0.21446	3.6472	39.422	0.4882	43.172	0.44433
3.7025	61.467	0.21604	58.139	0.21487	3.7025	39.424	0.4874	43.173	0.44358
3.7577	61.467	0.21656	58.138	0.2154	3.7577	39.417	0.48657	43.163	0.44273
3.813	61.508	0.21611	58.177	0.21494	3.813	39.478	0.48693	43.225	0.44321
3.8683	61.509	0.21666	58.178	0.2155	3.8683	39.494	0.48575	43.238	0.44212
3.9235	61.548	0.2167	58.215	0.21554	3.9235	39.551	0.48499	43.297	0.4415
3.9788	61.562	0.21685	58.228	0.21569	3.9788	39.581	0.4852	43.324	0.44176
4.034	61.593	0.21674	58.257	0.21558	4.034	39.63	0.48423	43.375	0.44088
4.0893	61.593	0.21661	58.257	0.21545	4.0893	39.65	0.48463	43.392	0.44133
4.1446	61.611	0.21675	58.274	0.21559	4.1446	39.666	0.48464	43.406	0.44134
4.1998	61.636	0.21737	58.298	0.21621	4.1998	39.689	0.4845	43.426	0.44123
4.2551	61.661	0.21766	58.321	0.2165	4.2551	39.718	0.48338	43.453	0.44022
4.3103	61.682	0.21767	58.34	0.21651	4.3103	39.697	0.48312	43.431	0.44
4.3656	61.678	0.21779	58.337	0.21663	4.3656	39.729	0.48283	43.461	0.43985
4.4209	61.721	0.21822	58.377	0.21706	4.4209	39.762	0.4823	43.493	0.43936
4.4761	61.743	0.21803	58.398	0.21687	4.4761	39.81	0.48167	43.541	0.43885
4.5314	61.743	0.21841	58.398	0.21725	4.5314	39.828	0.48153	43.556	0.43878
4.5866	61.767	0.21834	58.42	0.21718	4.5866	39.842	0.48117	43.57	0.43844
4.6419	61.764	0.21847	58.417	0.21731	4.6419	39.849	0.48068	43.574	0.43801
4.6972	61.793	0.21841	58.445	0.21725	4.6972	39.909	0.48065	43.637	0.43805
4.7524	61.793	0.21906	58.445	0.2179	4.7524	39.897	0.48061	43.62	0.43801
4.8077	61.832	0.21923	58.481	0.21807	4.8077	39.913	0.47954	43.637	0.43697
4.863	61.873	0.21913	58.52	0.21797	4.863	39.962	0.47914	43.685	0.43669
4.9182	61.869	0.21948	58.516	0.21832	4.9182	40.004	0.47898	43.727	0.43658
4.9735	61.861	0.21938	58.508	0.21823	4.9735	40.038	0.47785	43.759	0.43546
5.0287	61.909	0.21892	58.554	0.21776	5.0287	40.052	0.47839	43.77	0.43603
5.084	61.986	0.21932	58.627	0.21816	5.084	40.092	0.47711	43.812	0.43486
5.1393	61.99	0.21923	58.631	0.21807	5.1393	40.096	0.47768	43.812	0.43543
5.1945	62.026	0.21948	58.664	0.21833	5.1945	40.105	0.4771	43.82	0.43493
5.2498	62.068	0.21966	58.703	0.2185	5.2498	40.136	0.47644	43.852	0.43431
5.305	62.114	0.21957	58.747	0.21842	5.305	40.182	0.47659	43.898	0.43451
5.3603	62.119	0.21955	58.752	0.21839	5.3603	40.173	0.47618	43.887	0.4341
5.4156	62.149	0.21982	58.78	0.21867	5.4156	40.186	0.47613	43.897	0.43407
5.4708	62.203	0.21979	58.831	0.21863	5.4708	40.268	0.47591	43.98	0.43393
5.5261	62.219	0.22005	58.846	0.2189	5.5261	40.255	0.4748	43.965	0.43281
5.5813	62.218	0.21992	58.845	0.21877	5.5813	40.252	0.47458	43.961	0.43259
5.6366	62.254	0.22026	58.879	0.21911	5.6366	40.284	0.47345	43.995	0.43155
5.6919	62.283	0.22036	58.906	0.21921	5.6919	40.287	0.4729	43.999	0.43103
5.7471	62.316	0.22046	58.937	0.21931	5.7471	40.294	0.47247	44.004	0.4306
5.8024	62.347	0.22034	58.967	0.21919	5.8024	40.299	0.47238	44.009	0.43055
5.8576	62.371	0.22046	58.989	0.21931	5.8576	40.299	0.47219	44.005	0.43038
5.9129	62.388	0.22029	59.005	0.21915	5.9129	40.33	0.47164	44.04	0.4299
5.9682	62.441	0.22016	59.055	0.21901	5.9682	40.353	0.47206	44.061	0.43034
6.0234	62.411	0.22048	59.026	0.21934	6.0234	40.319	0.47194	44.022	0.43021
6.0787	62.458	0.22042	59.071	0.21928	6.0787	40.355	0.4712	44.056	0.42951
6.134	62.483	0.22	59.094	0.21885	6.134	40.366	0.47159	44.067	0.42991
6.1892	62.515	0.22016	59.125	0.21902	6.1892	40.402	0.47134	44.102	0.42974
6.2445	62.528	0.22011	59.136	0.21897	6.2445	40.453	0.47144	44.154	0.42992
6.2997	62.577	0.22057	59.183	0.21943	6.2997	40.472	0.47041	44.173	0.42892
6.355	62.595	0.22091	59.2	0.21977	6.355	40.503	0.46957	44.202	0.42816
6.4103	62.654	0.22043	59.255	0.21929	6.4103	40.526	0.46938	44.225	0.428
6.4655	62.689	0.22051	59.288	0.21937	6.4655	40.569	0.4689	44.268	0.4276
6.5208	62.701	0.2204	59.299	0.21926	6.5208	40.619	0.46897	44.318	0.42776
6.576	62.74	0.2207	59.336	0.21956	6.576	40.655	0.46839	44.351	0.42721
6.6313	62.814	0.22057	59.406	0.21943	6.6313	40.705	0.46727	44.401	0.4262
6.6866	62.855	0.22063	59.445	0.21949	6.6866	40.763	0.46717	44.459	0.42622
6.7418	62.875	0.22086	59.464	0.21973	6.7418	40.781	0.46644	44.476	0.42552
6.7971	62.952	0.22081	59.537	0.21968	6.7971	40.825	0.46533	44.523	0.42455
6.8523	62.962	0.22101	59.546	0.21988	6.8523	40.873	0.46459	44.571	0.4239
6.9076	63.011	0.22084	59.591	0.21971	6.9076	40.905	0.464	44.602	0.42333
6.9629	63.062	0.22079	59.639	0.21966	6.9629	40.929	0.46385	44.626	0.42324
7.0181	63.086	0.2208	59.662	0.21967	7.0181	40.953	0.46384	44.651	0.42324
7.0734	63.11	0.22061	59.685	0.21948	7.0734	40.962	0.46399	44.657	0.42339
7.1286	63.167	0.22033	59.739	0.2192	7.1286	40.997	0.46341	44.694	0.42288
7.1839	63.191	0.22044	59.761	0.21931	7.1839	41.026	0.4636	44.722	0.42307
7.2392	63.202	0.22046	59.772	0.21934	7.2392	41.052	0.46413	44.744	0.42363
7.2944	63.226	0.22061	59.794	0.21949	7.2944	41.059	0.46351	44.75	0.42301
7.3497	63.302	0.21976	59.866	0.21864	7.3497	41.145	0.46397	44.838	0.42353
7.405	63.331	0.21992	59.893	0.21879	7.405	41.185	0.4636	44.876	0.42318
7.4602	63.381	0.22002	59.94	0.2189	7.4602	41.223	0.46279	44.913	0.42241
7.5155	63.414	0.22013	59.971	0.21901	7.5155	41.265	0.46245	44.953	0.42209
7.5707	63.481	0.22001	60.035	0.21889	7.5707	41.323	0.46212	45.012	0.42184
7.626	63.493	0.22045	60.046	0.21933	7.626	41.319	0.46179	45.004	0.42154
7.6813	63.541	0.22061	60.091	0.21949	7.6813	41.389	0.46123	45.074	0.42108
7.7365	63.577	0.22064	60.126	0.21952	7.7365	41.431	0.4604	45.116	0.42035
7.7918	63.631	0.22067	60.176	0.21955	7.7918	41.482	0.46019	45.168	0.42019
7.847	63.646	0.22086	60.19	0.21974	7.847	41.501	0.45979	45.186	0.41981
7.9023	63.692	0.22062	60.233	0.2195	7.9023	41.545	0.46002	45.229	0.42008
7.9576	63.716	0.22096	60.256	0.21984	7.9576	41.597	0.4598	45.282	0.41992
8.0128	63.717	0.22126	60.257	0.22014	8.0128	41.62	0.45945	45.303	0.41962
8.0681	63.756	0.22156	60.294	0.22044	8.0681	41.655	0.45847	45.338	0.41868
8.1233	63.815	0.22128	60.35	0.22016	8.1233	41.721	0.45832	45.406	0.41861
8.1786	63.807	0.22172	60.342	0.2206	8.1786	41.678	0.45752	45.358	0.41775
8.2339	63.863	0.22161	60.394	0.22049	8.2339	41.722	0.4577	45.402	0.41798
8.2891	63.912	0.22171	60.441	0.22059	8.2891	41.769	0.45685	45.449	0.41723
8.3444	63.931	0.22206	60.459	0.22094	8.3444	41.791	0.45597	45.469	0.41638
8.3996	63.976	0.22181	60.502	0.22069	8.3996	41.821	0.45546	45.499	0.41591
8.4549	63.995	0.22174	60.519	0.22062	8.4549	41.825	0.45546	45.5	0.41591
8.5102	64.014	0.22183	60.537	0.22072	8.5102	41.836	0.45486	45.511	0.41539
8.5654	64.075	0.2216	60.595	0.22049	8.5654	41.89	0.45504	45.565	0.41561
8.6207	64.102	0.22176	60.62	0.22065	8.6207	41.91	0.45485	45.584	0.41547
8.676	64.115	0.22223	60.632	0.22111	8.676	41.909	0.45452	45.578	0.41511
8.7312	64.15	0.2221	60.665	0.22099	8.7312	41.937	0.45442	45.606	0.41505
8.7865	64.174	0.22204	60.688	0.22093	8.7865	41.951	0.45448	45.62	0.41514
8.8417	64.213	0.2223	60.724	0.22119	8.8417	41.99	0.45395	45.659	0.41469
8.897	64.246	0.22259	60.755	0.22148	8.897	41.992	0.45363	45.658	0.41438
8.9523	64.286	0.22265	60.794	0.22154	8.9523	42.018	0.45333	45.687	0.41415
9.0075	64.287	0.22347	60.795	0.22236	9.0075	42.006	0.45167	45.672	0.41254
9.0628	64.334	0.22308	60.838	0.22197	9.0628	42.038	0.4519	45.706	0.41282
9.118	64.351	0.22319	60.855	0.22208	9.118	42.059	0.45117	45.726	0.41214
9.1733	64.385	0.22341	60.886	0.2223	9.1733	42.078	0.45069	45.743	0.41172
9.2286	64.433	0.22325	60.932	0.22214	9.2286	42.119	0.45077	45.785	0.41186
9.2838	64.445	0.22364	60.943	0.22253	9.2838	42.138	0.45009	45.804	0.41124
9.3391	64.474	0.22367	60.97	0.22256	9.3391	42.165	0.44996	45.83	0.41118
9.3943	64.518	0.22381	61.012	0.2227	9.3943	42.208	0.44963	45.874	0.4109
9.4496	64.528	0.22395	61.021	0.22284	9.4496	42.252	0.44896	45.918	0.41031
9.5049	64.566	0.22423	61.057	0.22313	9.5049	42.289	0.44851	45.955	0.40993
9.5601	64.588	0.22439	61.077	0.22328	9.5601	42.332	0.44785	45.998	0.4093
9.6154	64.595	0.22399	61.085	0.22289	9.6154	42.363	0.44784	46.028	0.40936
9.6706	64.618	0.22385	61.106	0.22274	9.6706	42.394	0.44777	46.061	0.40932
9.7259	64.626	0.22399	61.114	0.22288	9.7259	42.412	0.44739	46.08	0.40898
9.7812	64.613	0.2242	61.101	0.2231	9.7812	42.42	0.44694	46.089	0.40856
9.8364	64.609	0.22446	61.098	0.22335	9.8364	42.439	0.44622	46.11	0.40786
9.8917	64.592	0.22485	61.081	0.22374	9.8917	42.409	0.44603	46.078	0.40767
9.9469	64.605	0.22496	61.093	0.22385	9.9469	42.44	0.44532	46.111	0.40704
10.002	64.643	0.22597	61.13	0.22486	10.002	42.441	0.44395	46.113	0.40572
10.057	64.669	0.22668	61.154	0.22556	10.057	42.432	0.44278	46.104	0.4046
10.113	64.682	0.22629	61.166	0.22518	10.113	42.443	0.44289	46.114	0.40471
10.168	64.642	0.22601	61.128	0.2249	10.168	42.446	0.44337	46.118	0.4052
10.223	64.632	0.22564	61.119	0.22453	10.223	42.463	0.4438	46.137	0.40564
10.279	64.614	0.22534	61.102	0.22423	10.279	42.452	0.44414	46.125	0.40592
10.334	64.625	0.22473	61.113	0.22362	10.334	42.483	0.44467	46.159	0.40647
10.389	64.63	0.22386	61.118	0.22275	10.389	42.522	0.44632	46.196	0.40813
10.444	64.616	0.224	61.104	0.2229	10.444	42.516	0.44609	46.19	0.4079
10.5	64.608	0.22491	61.096	0.2238	10.5	42.498	0.44521	46.173	0.40706
10.555	64.639	0.22538	61.126	0.22427	10.555	42.498	0.44469	46.174	0.40652
10.61	64.631	0.22564	61.118	0.22453	10.61	42.468	0.44425	46.143	0.40603
10.665	64.613	0.22533	61.101	0.22422	10.665	42.486	0.44498	46.161	0.40676
10.721	64.603	0.22522	61.092	0.22411	10.721	42.492	0.44537	46.167	0.40715
10.776	64.57	0.22491	61.06	0.2238	10.776	42.474	0.4458	46.15	0.40754
10.831	64.546	0.22483	61.038	0.22372	10.831	42.48	0.44609	46.157	0.40781
10.886	64.533	0.22457	61.026	0.22346	10.886	42.483	0.4466	46.16	0.40831
10.942	64.482	0.22438	60.978	0.22326	10.942	42.467	0.44661	46.145	0.40828
10.997	64.445	0.22399	60.943	0.22288	10.997	42.449	0.44694	46.127	0.40859
11.052	64.418	0.22348	60.918	0.22237	11.052	42.435	0.44796	46.115	0.40959
11.107	64.354	0.22366	60.858	0.22254	11.107	42.414	0.44796	46.094	0.40956
11.163	64.31	0.22388	60.816	0.22277	11.163	42.372	0.447	46.054	0.4086
11.218	64.297	0.22344	60.804	0.22233	11.218	42.347	0.44796	46.031	0.40951
11.273	64.274	0.22342	60.783	0.22231	11.273	42.323	0.44853	46.007	0.40999
11.328	64.244	0.22342	60.754	0.2223	11.328	42.276	0.44874	45.96	0.41017
11.384	64.222	0.22331	60.733	0.2222	11.384	42.252	0.44948	45.937	0.41085
11.439	64.224	0.22293	60.735	0.22182	11.439	42.234	0.44998	45.921	0.41128
11.494	64.185	0.22326	60.699	0.22215	11.494	42.207	0.45029	45.893	0.41157
11.55	64.166	0.22342	60.68	0.2223	11.55	42.207	0.45034	45.896	0.4116
11.605	64.181	0.22331	60.695	0.2222	11.605	42.214	0.45087	45.906	0.4121
11.66	64.121	0.22386	60.639	0.22274	11.66	42.17	0.45047	45.861	0.41169
11.715	64.127	0.22348	60.645	0.22236	11.715	42.157	0.45058	45.851	0.41175
11.771	64.065	0.22389	60.586	0.22277	11.771	42.074	0.45039	45.767	0.41145
11.826	64.051	0.22366	60.573	0.22255	11.826	42.074	0.45036	45.772	0.41137
11.881	64.003	0.22358	60.527	0.22246	11.881	42.023	0.451	45.722	0.41193
11.936	63.908	0.22354	60.437	0.22242	11.936	41.961	0.45098	45.661	0.41188
11.992	63.869	0.22327	60.401	0.22215	11.992	41.952	0.45181	45.654	0.41268
12.047	63.839	0.22292	60.372	0.22181	12.047	41.945	0.45263	45.648	0.41343
12.102	63.794	0.22283	60.331	0.22172	12.102	41.914	0.45277	45.617	0.41355
12.157	63.753	0.2228	60.292	0.22168	12.157	41.874	0.45328	45.577	0.41398
12.213	63.707	0.22258	60.249	0.22146	12.213	41.841	0.45366	45.545	0.41436
12.268	63.671	0.22243	60.215	0.22131	12.268	41.834	0.45405	45.54	0.41474
12.323	63.639	0.22263	60.184	0.22151	12.323	41.776	0.45397	45.481	0.41462
12.378	63.621	0.22297	60.167	0.22185	12.378	41.764	0.45323	45.471	0.4139
12.434	63.609	0.22281	60.156	0.22169	12.434	41.779	0.45406	45.487	0.41472
12.489	63.573	0.22303	60.122	0.2219	12.489	41.721	0.4536	45.426	0.41424
12.544	63.588	0.22285	60.136	0.22173	12.544	41.741	0.45389	45.45	0.41454
12.599	63.586	0.22266	60.135	0.22154	12.599	41.751	0.45405	45.459	0.41471
12.655	63.554	0.22267	60.104	0.22154	12.655	41.774	0.45434	45.485	0.41503
12.71	63.557	0.22284	60.107	0.22171	12.71	41.77	0.45464	45.481	0.41532
12.765	63.542	0.22275	60.093	0.22162	12.765	41.787	0.45484	45.5	0.41558
12.821	63.526	0.22306	60.078	0.22194	12.821	41.752	0.45437	45.465	0.41507
12.876	63.524	0.2227	60.076	0.22157	12.876	41.753	0.45521	45.468	0.4159
12.931	63.464	0.22299	60.019	0.22186	12.931	41.704	0.4548	45.42	0.41546
12.986	63.41	0.22322	59.968	0.22209	12.986	41.655	0.45443	45.373	0.41503
13.042	63.401	0.22294	59.96	0.22181	13.042	41.652	0.45515	45.372	0.41575
13.097	63.379	0.22286	59.94	0.22173	13.097	41.636	0.45527	45.358	0.41583
13.152	63.319	0.22284	59.883	0.22171	13.152	41.65	0.45636	45.374	0.41691
13.207	63.262	0.2231	59.829	0.22196	13.207	41.623	0.45605	45.346	0.41658
13.263	63.243	0.22327	59.812	0.22214	13.263	41.607	0.45707	45.332	0.41757
13.318	63.214	0.22316	59.785	0.22202	13.318	41.583	0.45669	45.307	0.41715
13.373	63.187	0.22271	59.759	0.22158	13.373	41.57	0.45745	45.295	0.41789
13.428	63.159	0.22281	59.733	0.22167	13.428	41.569	0.4573	45.296	0.41775
13.484	63.097	0.22265	59.674	0.22152	13.484	41.55	0.4583	45.277	0.41868
13.539	63.048	0.22314	59.628	0.222	13.539	41.496	0.45781	45.222	0.41814
13.594	63.018	0.22248	59.6	0.22134	13.594	41.512	0.45917	45.241	0.41947
13.649	63.001	0.22276	59.584	0.22162	13.649	41.47	0.45936	45.199	0.41958
13.705	62.951	0.22291	59.537	0.22177	13.705	41.411	0.45974	45.138	0.41988
13.76	62.931	0.22267	59.517	0.22153	13.76	41.404	0.46024	45.133	0.42034
13.815	62.911	0.22283	59.499	0.22168	13.815	41.368	0.46067	45.098	0.42069
13.87	62.871	0.2229	59.461	0.22176	13.87	41.345	0.46111	45.076	0.42107
13.926	62.839	0.22286	59.431	0.22171	13.926	41.333	0.46141	45.064	0.42132
13.981	62.809	0.22291	59.402	0.22177	13.981	41.325	0.46161	45.058	0.42146
14.036	62.778	0.2231	59.373	0.22196	14.036	41.293	0.46204	45.026	0.42184
14.092	62.768	0.2228	59.365	0.22165	14.092	41.3	0.46264	45.035	0.42248
14.147	62.73	0.22349	59.328	0.22234	14.147	41.268	0.46244	45.004	0.42218
14.202	62.69	0.22333	59.29	0.22218	14.202	41.214	0.4618	44.947	0.42142
14.257	62.687	0.22224	59.288	0.2211	14.257	41.197	0.46277	44.933	0.42251
14.313	62.667	0.22197	59.269	0.22083	14.313	41.163	0.4626	44.901	0.42226
14.368	62.61	0.22202	59.215	0.22088	14.368	41.106	0.46246	44.844	0.42208
14.423	62.579	0.22172	59.187	0.22058	14.423	41.082	0.46253	44.824	0.42207
14.478	62.564	0.22126	59.173	0.22012	14.478	41.054	0.46307	44.797	0.42265
14.534	62.524	0.22151	59.134	0.22036	14.534	41.019	0.46346	44.761	0.42301
14.589	62.519	0.22126	59.13	0.22012	14.589	41.018	0.46434	44.763	0.42381
14.644	62.518	0.22187	59.129	0.22072	14.644	40.987	0.4641	44.733	0.42353
14.699	62.487	0.22195	59.1	0.2208	14.699	40.967	0.46476	44.714	0.42411
14.755	62.481	0.22169	59.095	0.22054	14.755	40.94	0.46541	44.688	0.42474
14.81	62.457	0.22206	59.072	0.22091	14.81	40.915	0.4655	44.665	0.42485
14.865	62.449	0.2221	59.064	0.22095	14.865	40.913	0.46597	44.664	0.42531
14.92	62.439	0.2221	59.055	0.22095	14.92	40.882	0.46632	44.632	0.42563
14.976	62.407	0.22227	59.024	0.22112	14.976	40.827	0.46627	44.578	0.42547
15.031	62.404	0.22202	59.021	0.22087	15.031	40.839	0.46644	44.594	0.42569
15.086	62.375	0.22177	58.994	0.22062	15.086	40.823	0.46721	44.581	0.42638
15.141	62.329	0.22193	58.951	0.22078	15.141	40.782	0.46782	44.538	0.42694
15.197	62.32	0.22138	58.943	0.22023	15.197	40.783	0.46813	44.543	0.4272
15.252	62.281	0.22133	58.906	0.22018	15.252	40.752	0.46857	44.514	0.42758
15.307	62.278	0.22104	58.903	0.21989	15.307	40.741	0.46921	44.505	0.42823
15.363	62.288	0.22113	58.913	0.21997	15.363	40.744	0.46943	44.509	0.42843
15.418	62.266	0.22148	58.892	0.22032	15.418	40.709	0.46907	44.476	0.428
15.473	62.255	0.22138	58.882	0.22023	15.473	40.708	0.46958	44.478	0.42846
15.528	62.231	0.22141	58.86	0.22025	15.528	40.707	0.46967	44.477	0.4286
15.584	62.196	0.22113	58.827	0.21997	15.584	40.65	0.47062	44.42	0.42948
15.639	62.18	0.22128	58.811	0.22012	15.639	40.628	0.47096	44.398	0.42974
15.694	62.17	0.22104	58.802	0.21988	15.694	40.603	0.47079	44.374	0.42956
15.749	62.15	0.22053	58.783	0.21937	15.749	40.59	0.47218	44.365	0.43089
15.805	62.13	0.22053	58.765	0.21937	15.805	40.582	0.47213	44.358	0.43078
15.86	62.111	0.22073	58.746	0.21957	15.86	40.556	0.47237	44.334	0.43097
15.915	62.079	0.22042	58.717	0.21925	15.915	40.538	0.47268	44.319	0.43126
15.97	62.064	0.22075	58.702	0.21959	15.97	40.525	0.47277	44.307	0.43131
16.026	62.042	0.22036	58.682	0.21919	16.026	40.504	0.47357	44.288	0.43204
16.081	62.021	0.21972	58.662	0.21856	16.081	40.524	0.47397	44.311	0.43246
16.136	62.019	0.2202	58.66	0.21904	16.136	40.507	0.47403	44.294	0.43244
16.191	61.995	0.21962	58.637	0.21845	16.191	40.502	0.47459	44.29	0.43296
16.247	61.962	0.21966	58.606	0.21849	16.247	40.478	0.47425	44.268	0.43263
16.302	61.953	0.21974	58.598	0.21857	16.302	40.461	0.47463	44.252	0.43297
16.357	61.896	0.21979	58.545	0.21862	16.357	40.454	0.47518	44.248	0.43348
16.412	61.893	0.21981	58.542	0.21864	16.412	40.442	0.47561	44.235	0.43385
16.468	61.848	0.21979	58.499	0.21862	16.468	40.397	0.47671	44.186	0.43484
16.523	61.84	0.2191	58.492	0.21793	16.523	40.398	0.47743	44.189	0.43553
16.578	61.822	0.21902	58.475	0.21785	16.578	40.399	0.47762	44.193	0.43575
16.634	61.788	0.21914	58.443	0.21797	16.634	40.367	0.47854	44.16	0.43658
16.689	61.793	0.21944	58.448	0.21826	16.689	40.364	0.47782	44.162	0.43593
16.744	61.763	0.21964	58.419	0.21847	16.744	40.34	0.47807	44.138	0.43612
16.799	61.715	0.21938	58.374	0.21821	16.799	40.289	0.47901	44.083	0.43695
16.855	61.722	0.21909	58.381	0.21792	16.855	40.298	0.47897	44.098	0.43695
16.91	61.72	0.21891	58.379	0.21773	16.91	40.263	0.4795	44.063	0.43737
