Time	Fascicle Length R1_F1	Pennation Angle R1_F1	Fascicle Length R1_F2	Pennation Angle R1_F2	
0.45548	60.427	0.10902	48.601	0.10885
0.51241	60.413	0.10738	48.59	0.10721
0.56935	60.491	0.10597	48.653	0.1058
0.62628	60.615	0.10399	48.753	0.10382
0.68322	60.91	0.10205	48.99	0.10187
0.74015	61.092	0.098578	49.136	0.098407
0.79708	60.588	0.10259	48.73	0.10242
0.85402	60.388	0.104	48.57	0.10383
0.91095	60.496	0.10446	48.657	0.10429
0.96789	60.368	0.10403	48.553	0.10386
1.0248	60.697	0.10248	48.818	0.10231
1.0818	60.798	0.10168	48.9	0.10151
1.1387	60.891	0.10355	48.974	0.10338
1.1956	60.952	0.10352	49.024	0.10334
1.2526	61.052	0.10325	49.103	0.10308
1.3095	61.143	0.10295	49.177	0.10278
1.3664	61.125	0.10334	49.162	0.10317
1.4234	61.067	0.10449	49.116	0.10432
1.4803	61.027	0.10466	49.083	0.1045
1.5372	61.012	0.10419	49.071	0.10402
1.5942	61.091	0.10398	49.135	0.10381
1.6511	61.073	0.10426	49.121	0.1041
1.708	61.184	0.1043	49.209	0.10414
1.765	61.368	0.1052	49.358	0.10503
1.8219	61.482	0.10621	49.449	0.10605
1.8788	61.527	0.10699	49.486	0.10683
1.9358	61.483	0.10694	49.45	0.10678
1.9927	61.598	0.10727	49.543	0.10711
2.0496	61.558	0.10768	49.51	0.10751
2.1066	61.598	0.10642	49.543	0.10625
2.1635	61.58	0.10728	49.528	0.10711
2.2205	61.642	0.10688	49.578	0.10671
2.2774	61.627	0.10747	49.566	0.10731
2.3343	61.733	0.1072	49.651	0.10703
2.3913	61.705	0.10616	49.629	0.10599
2.4482	61.737	0.10564	49.654	0.10547
2.5051	61.724	0.10571	49.644	0.10555
2.5621	61.779	0.10549	49.688	0.10532
2.619	61.828	0.10529	49.727	0.10513
2.6759	61.807	0.10533	49.711	0.10517
2.7329	61.814	0.10556	49.716	0.1054
2.7898	61.858	0.10602	49.751	0.10585
2.8467	61.859	0.10541	49.752	0.10525
2.9037	61.879	0.10625	49.769	0.10608
2.9606	61.827	0.10615	49.727	0.10599
3.0175	61.937	0.10542	49.816	0.10525
3.0745	61.94	0.10518	49.817	0.10501
3.1314	61.956	0.10462	49.83	0.10445
3.1883	62.012	0.10619	49.875	0.10603
3.2453	62.078	0.10512	49.928	0.10495
3.3022	62.062	0.10572	49.916	0.10555
3.3591	61.989	0.1059	49.857	0.10574
3.4161	62.052	0.10533	49.908	0.10517
3.473	62.035	0.10492	49.894	0.10475
3.5299	62.075	0.10541	49.926	0.10524
3.5869	62.043	0.10523	49.901	0.10506
3.6438	62.117	0.10488	49.96	0.10471
3.7008	62.109	0.10455	49.954	0.10439
3.7577	62.097	0.10428	49.944	0.10412
3.8146	62.133	0.10339	49.973	0.10323
3.8716	62.151	0.10332	49.987	0.10315
3.9285	62.151	0.10236	49.987	0.1022
3.9854	62.235	0.10181	50.054	0.10164
4.0424	62.201	0.10191	50.028	0.10175
4.0993	62.314	0.10173	50.119	0.10157
4.1562	62.387	0.10213	50.177	0.10197
4.2132	62.371	0.10266	50.164	0.1025
4.2701	62.411	0.10236	50.197	0.1022
4.327	62.417	0.10234	50.201	0.10218
4.384	62.388	0.10259	50.177	0.10243
4.4409	62.452	0.10214	50.229	0.10198
4.4978	62.448	0.10187	50.226	0.10171
4.5548	62.445	0.10195	50.224	0.10179
4.6117	62.368	0.10192	50.162	0.10176
4.6686	62.469	0.10149	50.243	0.10133
4.7256	62.402	0.10188	50.189	0.10172
4.7825	62.427	0.10102	50.209	0.10086
4.8394	62.413	0.10154	50.198	0.10137
4.8964	62.443	0.10134	50.222	0.10117
4.9533	62.441	0.10155	50.22	0.10139
5.0102	62.455	0.10098	50.232	0.10082
5.0672	62.515	0.10059	50.28	0.10043
5.1241	62.496	0.10073	50.265	0.10057
5.1811	62.499	0.10037	50.267	0.10021
5.238	62.532	0.10047	50.294	0.1003
5.2949	62.545	0.10035	50.304	0.10019
5.3519	62.528	0.10015	50.29	0.099989
5.4088	62.515	0.10034	50.28	0.10017
5.4657	62.505	0.10032	50.272	0.10016
5.5227	62.542	0.10036	50.301	0.1002
