Time	Fascicle Length R1_F1	Pennation Angle R1_F1	Fascicle Length R1_F2	Pennation Angle R1_F2	
0.056912	44.504	0.23955	47.304	0.21433
0.11382	44.54	0.23857	47.34	0.21339
0.17074	44.556	0.23824	47.355	0.21304
0.22765	44.575	0.23929	47.37	0.21408
0.28456	44.615	0.23882	47.41	0.21365
0.34147	44.635	0.2381	47.43	0.21298
0.39838	44.654	0.23807	47.445	0.21295
0.4553	44.649	0.23824	47.435	0.2131
0.51221	44.74	0.2378	47.529	0.21272
0.56912	44.757	0.23797	47.543	0.21291
0.62603	44.748	0.23789	47.531	0.21286
0.68294	44.794	0.23777	47.58	0.21279
0.73986	44.741	0.23756	47.521	0.21257
0.79677	44.813	0.23671	47.597	0.21178
0.85368	44.844	0.23711	47.628	0.21221
0.91059	44.849	0.23737	47.631	0.21248
0.9675	44.849	0.23714	47.631	0.21228
1.0244	44.908	0.23746	47.695	0.21262
1.0813	44.887	0.23735	47.671	0.21248
1.1382	44.928	0.23761	47.712	0.21276
1.1952	44.928	0.23804	47.71	0.21321
1.2521	44.913	0.2373	47.695	0.21248
1.309	44.92	0.23657	47.701	0.21178
1.3659	44.91	0.23636	47.688	0.21155
1.4228	44.974	0.23645	47.756	0.21169
1.4797	44.976	0.23667	47.755	0.21193
1.5366	45.009	0.23615	47.79	0.21145
1.5935	45.019	0.2355	47.799	0.21083
1.6504	44.996	0.23516	47.774	0.21048
1.7074	45.026	0.23485	47.805	0.21019
1.7643	45.064	0.2349	47.843	0.21026
1.8212	45.047	0.23484	47.824	0.21019
1.8781	45.059	0.23541	47.833	0.2108
1.935	45.083	0.23453	47.856	0.20995
1.9919	45.112	0.23462	47.885	0.21005
2.0488	45.092	0.2343	47.862	0.20972
2.1057	45.111	0.23471	47.881	0.21014
2.1627	45.148	0.23485	47.917	0.21031
2.2196	45.144	0.23448	47.913	0.20994
2.2765	45.116	0.23398	47.882	0.20943
2.3334	45.151	0.23467	47.918	0.21013
2.3903	45.144	0.23505	47.908	0.2105
2.4472	45.179	0.23408	47.945	0.20958
2.5041	45.154	0.23398	47.917	0.20948
2.561	45.162	0.23413	47.924	0.20961
2.618	45.196	0.23438	47.958	0.20986
2.6749	45.202	0.23468	47.963	0.21016
2.7318	45.207	0.23464	47.968	0.21015
2.7887	45.239	0.23371	47.999	0.20925
2.8456	45.223	0.23374	47.981	0.20926
2.9025	45.223	0.23361	47.979	0.20913
2.9594	45.238	0.23327	47.994	0.20879
3.0163	45.23	0.23358	47.986	0.20909
3.0732	45.26	0.23408	48.015	0.20962
3.1302	45.252	0.23415	48.005	0.20966
3.1871	45.227	0.23451	47.977	0.21001
3.244	45.261	0.23454	48.01	0.21007
3.3009	45.223	0.23537	47.97	0.21085
3.3578	45.241	0.2349	47.986	0.21038
3.4147	45.236	0.23573	47.979	0.21115
3.4716	45.246	0.23584	47.986	0.21126
3.5285	45.275	0.23597	48.016	0.21139
3.5855	45.256	0.23631	47.991	0.21172
3.6424	45.291	0.23633	48.028	0.21175
3.6993	45.299	0.2367	48.033	0.21211
3.7562	45.315	0.23588	48.046	0.21129
3.8131	45.34	0.23564	48.074	0.21105
3.87	45.305	0.2359	48.034	0.2113
3.9269	45.329	0.23599	48.058	0.21139
3.9838	45.336	0.23681	48.064	0.2122
4.0407	45.371	0.23638	48.098	0.21178
4.0977	45.359	0.23694	48.084	0.21231
4.1546	45.375	0.23675	48.099	0.21215
4.2115	45.451	0.2367	48.177	0.21216
4.2684	45.436	0.23658	48.158	0.21202
4.3253	45.48	0.23683	48.204	0.21227
4.3822	45.485	0.237	48.206	0.21245
