Time	Fascicle Length R1_F1	Pennation Angle R1_F1	Fascicle Length R1_F2	Pennation Angle R1_F2	
0.056935	54.849	0.17709	68.764	0.13514
0.11387	56.123	0.17455	68.738	0.13494
0.1708	56.133	0.17477	68.748	0.13516
0.22774	56.198	0.17497	68.821	0.13538
0.28467	56.22	0.17451	68.845	0.13496
0.34161	56.254	0.17508	68.876	0.13556
0.39854	56.3	0.17475	68.927	0.13527
0.45548	56.338	0.17382	68.972	0.13443
0.51241	56.416	0.17383	69.06	0.13451
0.56935	56.436	0.17361	69.081	0.13427
0.62628	56.465	0.17332	69.112	0.13406
0.68322	56.505	0.1733	69.159	0.13407
0.74015	56.55	0.17333	69.208	0.13413
0.79708	56.551	0.17348	69.208	0.13429
0.85402	56.592	0.17366	69.253	0.13449
0.91095	56.64	0.17379	69.303	0.13465
0.96789	56.662	0.17365	69.329	0.13453
1.0248	56.673	0.17378	69.338	0.13468
1.0818	56.699	0.17403	69.365	0.13494
1.1387	56.745	0.17383	69.419	0.13477
1.1956	56.76	0.17411	69.432	0.13507
1.2526	56.833	0.17424	69.515	0.13522
1.3095	56.853	0.17431	69.537	0.13531
1.3664	56.881	0.17422	69.568	0.13519
1.4234	56.935	0.17414	69.631	0.13516
1.4803	56.991	0.17416	69.691	0.1352
1.5372	57.016	0.17416	69.72	0.13525
1.5942	57.023	0.17426	69.726	0.13529
1.6511	57.093	0.17388	69.807	0.13499
1.708	57.046	0.17446	69.748	0.1355
1.765	57.095	0.1746	69.803	0.13565
1.8219	57.112	0.17436	69.822	0.13544
1.8788	57.114	0.17488	69.822	0.13597
1.9358	57.176	0.17515	69.892	0.13625
1.9927	57.238	0.17481	69.963	0.13594
2.0496	57.251	0.17497	69.975	0.13607
2.1066	57.293	0.17479	70.022	0.13592
2.1635	57.335	0.17486	70.07	0.13604
2.2205	57.371	0.17514	70.108	0.13634
2.2774	57.444	0.17531	70.193	0.13656
2.3343	57.458	0.17585	70.206	0.13706
2.3913	57.516	0.17558	70.274	0.13684
2.4482	57.576	0.17577	70.341	0.13706
2.5051	57.595	0.17605	70.36	0.13734
2.5621	57.657	0.17583	70.428	0.13717
2.619	57.695	0.17618	70.469	0.13754
2.6759	57.752	0.1758	70.533	0.13716
2.7329	57.793	0.1761	70.58	0.13751
2.7898	57.794	0.17687	70.574	0.13824
2.8467	57.828	0.17676	70.611	0.13813
2.9037	57.851	0.17684	70.637	0.13821
2.9606	57.892	0.17679	70.681	0.13816
3.0175	57.969	0.17655	70.773	0.13797
3.0745	58.003	0.17641	70.81	0.13785
3.1314	58.051	0.17633	70.867	0.1378
3.1883	58.071	0.1764	70.888	0.13787
3.2453	58.069	0.17634	70.884	0.13782
3.3022	58.094	0.17679	70.912	0.13832
3.3591	58.119	0.17661	70.938	0.13813
3.4161	58.168	0.17673	70.994	0.13828
3.473	58.16	0.17717	70.98	0.13868
3.5299	58.218	0.17719	71.045	0.13869
3.5869	58.278	0.17723	71.115	0.13876
3.6438	58.251	0.17735	71.076	0.13884
3.7008	58.273	0.17753	71.1	0.13903
3.7577	58.25	0.17784	71.067	0.13932
3.8146	58.298	0.17758	71.123	0.13909
3.8716	58.348	0.17728	71.18	0.13884
3.9285	58.396	0.1768	71.236	0.13839
3.9854	58.49	0.17657	71.347	0.1382
4.0424	58.549	0.17709	71.415	0.13873
4.0993	58.614	0.17654	71.49	0.13824
4.1562	58.622	0.17691	71.5	0.13861
4.2132	58.68	0.17687	71.568	0.13857
4.2701	58.72	0.17652	71.615	0.13825
4.327	58.771	0.17704	71.675	0.13879
4.384	58.755	0.17701	71.65	0.1387
4.4409	58.878	0.17684	71.796	0.13861
4.4978	58.907	0.17723	71.83	0.139
4.5548	58.946	0.17784	71.874	0.13956
4.6117	59.031	0.17698	71.973	0.13871
4.6686	59.015	0.1775	71.949	0.13923
4.7256	58.994	0.17788	71.921	0.13954
4.7825	59.018	0.17775	71.945	0.13946
4.8394	59.109	0.17737	72.053	0.13914
4.8964	59.103	0.17731	72.042	0.13906
4.9533	59.041	0.17728	71.963	0.13895
5.0102	59.052	0.17921	71.967	0.14072
5.0672	59.103	0.17949	72.028	0.14093
