Time	Fascicle Length R1_F1	Pennation Angle R1_F1	Fascicle Length R1_F2	Pennation Angle R1_F2	
0.056935	45.408	0.29608	40.838	0.29706
0.11387	45.425	0.29522	40.853	0.29621
0.1708	45.462	0.29483	40.887	0.29581
0.22774	45.473	0.29428	40.896	0.29526
0.28467	45.507	0.29417	40.927	0.29515
0.34161	45.555	0.29406	40.97	0.29503
0.39854	45.556	0.29434	40.971	0.29532
0.45548	45.63	0.29322	41.038	0.29419
0.51241	45.608	0.29273	41.018	0.2937
0.56935	45.673	0.29236	41.076	0.29333
0.62628	45.731	0.2927	41.129	0.29367
0.68322	45.755	0.2927	41.151	0.29367
0.74015	45.798	0.29211	41.189	0.29308
0.79708	45.866	0.29129	41.25	0.29225
0.85402	45.857	0.29082	41.242	0.29179
0.91095	45.896	0.29016	41.278	0.29112
0.96789	45.933	0.28969	41.311	0.29065
1.0248	45.97	0.2887	41.344	0.28966
1.0818	45.942	0.28889	41.319	0.28986
1.1387	45.983	0.28842	41.356	0.28938
1.1956	46.065	0.28765	41.43	0.28861
1.2526	46.063	0.28812	41.428	0.28907
1.3095	46.086	0.28792	41.449	0.28888
1.3664	46.157	0.28755	41.513	0.28851
1.4234	46.187	0.28785	41.54	0.2888
1.4803	46.214	0.28752	41.564	0.28848
1.5372	46.3	0.28684	41.642	0.28779
1.5942	46.355	0.28685	41.691	0.2878
1.6511	46.398	0.28672	41.73	0.28766
1.708	46.445	0.28665	41.773	0.2876
1.765	46.503	0.2864	41.825	0.28735
1.8219	46.502	0.28639	41.824	0.28733
1.8788	46.581	0.28506	41.895	0.286
1.9358	46.601	0.28509	41.913	0.28603
1.9927	46.655	0.28463	41.962	0.28557
2.0496	46.745	0.28463	42.043	0.28557
2.1066	46.791	0.28446	42.084	0.28539
2.1635	46.872	0.28389	42.158	0.28482
2.2205	46.895	0.28359	42.178	0.28452
2.2774	46.952	0.28301	42.229	0.28395
2.3343	47.008	0.28236	42.279	0.28329
2.3913	47.067	0.28188	42.332	0.28281
2.4482	47.078	0.28175	42.342	0.28268
2.5051	47.172	0.28086	42.428	0.28179
2.5621	47.228	0.28032	42.478	0.28124
2.619	47.319	0.27985	42.56	0.28077
2.6759	47.377	0.27926	42.612	0.28018
2.7329	47.421	0.27909	42.652	0.28001
2.7898	47.465	0.2785	42.691	0.27941
2.8467	47.508	0.27885	42.73	0.27976
2.9037	47.59	0.27806	42.804	0.27897
2.9606	47.66	0.27724	42.867	0.27815
3.0175	47.684	0.27719	42.889	0.2781
3.0745	47.775	0.27673	42.97	0.27764
3.1314	47.831	0.27656	43.021	0.27747
3.1883	47.929	0.27557	43.109	0.27647
3.2453	47.975	0.27551	43.15	0.27641
3.3022	48.035	0.27464	43.205	0.27554
3.3591	48.084	0.27427	43.249	0.27517
3.4161	48.12	0.27413	43.281	0.27503
3.473	48.162	0.27395	43.319	0.27485
3.5299	48.19	0.27373	43.344	0.27463
3.5869	48.29	0.27267	43.434	0.27357
3.6438	48.301	0.27306	43.444	0.27395
3.7008	48.367	0.27228	43.504	0.27317
3.7577	48.411	0.27202	43.543	0.27291
3.8146	48.438	0.27175	43.568	0.27264
3.8716	48.48	0.27111	43.605	0.272
3.9285	48.54	0.27081	43.659	0.27169
3.9854	48.587	0.27068	43.702	0.27157
4.0424	48.631	0.27041	43.741	0.2713
4.0993	48.677	0.27013	43.783	0.27101
4.1562	48.724	0.26941	43.825	0.2703
4.2132	48.788	0.26901	43.883	0.26989
4.2701	48.811	0.26862	43.904	0.2695
4.327	48.844	0.26833	43.933	0.26921
4.384	48.888	0.26795	43.973	0.26883
4.4409	48.937	0.26787	44.017	0.26875
4.4978	48.979	0.26743	44.055	0.2683
4.5548	49.047	0.26684	44.116	0.26771
4.6117	49.073	0.26644	44.139	0.26731
4.6686	49.13	0.26576	44.19	0.26663
4.7256	49.171	0.26637	44.228	0.26724
4.7825	49.22	0.2657	44.272	0.26657
4.8394	49.261	0.26481	44.309	0.26568
4.8964	49.274	0.26475	44.32	0.26562
4.9533	49.324	0.26405	44.365	0.26491
5.0102	49.375	0.26396	44.411	0.26483
5.0672	49.388	0.26432	44.423	0.26519
5.1241	49.411	0.26374	44.444	0.2646
5.1811	49.458	0.26329	44.486	0.26415
5.238	49.544	0.26225	44.564	0.26311
5.2949	49.565	0.26205	44.582	0.26291
5.3519	49.572	0.26198	44.589	0.26284
5.4088	49.598	0.26173	44.612	0.26259
5.4657	49.651	0.26129	44.66	0.26215
5.5227	49.705	0.26084	44.709	0.26169
5.5796	49.741	0.26064	44.741	0.2615
5.6365	49.773	0.25994	44.77	0.26079
5.6935	49.845	0.25897	44.834	0.25982
5.7504	49.89	0.25835	44.875	0.2592
5.8073	49.924	0.25869	44.906	0.25954
5.8643	49.93	0.25921	44.911	0.26006
5.9212	49.963	0.2586	44.941	0.25945
5.9781	50.006	0.25818	44.98	0.25903
6.0351	49.999	0.25814	44.973	0.25899
6.092	50.069	0.25741	45.037	0.25826
6.1489	50.096	0.25673	45.061	0.25757
6.2059	50.115	0.2563	45.078	0.25715
6.2628	50.147	0.25565	45.107	0.25649
6.3197	50.206	0.25522	45.16	0.25606
6.3767	50.236	0.25475	45.187	0.25559
6.4336	50.276	0.25497	45.223	0.25581
6.4905	50.328	0.25428	45.27	0.25512
6.5475	50.347	0.25457	45.287	0.25542
6.6044	50.411	0.25405	45.345	0.25489
6.6614	50.432	0.25397	45.364	0.25481
6.7183	50.48	0.25371	45.407	0.25455
6.7752	50.528	0.25315	45.449	0.25398
6.8322	50.527	0.25339	45.449	0.25423
6.8891	50.588	0.25269	45.504	0.25353
6.946	50.651	0.25226	45.561	0.25309
7.003	50.634	0.25188	45.546	0.25271
7.0599	50.685	0.25182	45.591	0.25265
