Time	Fascicle Length R1_F1	Pennation Angle R1_F1	Fascicle Length R1_F2	Pennation Angle R1_F2	
0.055261	63.519	0.15747	64.695	0.1463
0.11052	66.893	0.13823	65.874	0.1436
0.16578	67.024	0.13669	66.003	0.14203
0.22104	67.044	0.13621	66.023	0.14155
0.2763	67.067	0.13641	66.047	0.14175
0.33156	67.134	0.13629	66.113	0.14163
0.38683	67.148	0.13668	66.127	0.142
0.44209	67.201	0.13676	66.179	0.14207
0.49735	67.17	0.13734	66.149	0.14266
0.55261	67.233	0.13695	66.212	0.14225
0.60787	67.358	0.13602	66.335	0.14131
0.66313	67.267	0.13681	66.247	0.1421
0.71839	67.359	0.13596	66.337	0.14124
0.77365	67.482	0.13522	66.459	0.14049
0.82891	67.359	0.13545	66.339	0.14073
0.88417	67.49	0.13527	66.468	0.14053
0.93943	67.582	0.13435	66.559	0.1396
0.99469	67.565	0.13457	66.543	0.13982
1.05	67.602	0.13414	66.58	0.13939
1.1052	67.681	0.13465	66.658	0.1399
1.1605	67.786	0.13481	66.762	0.14005
1.2157	67.733	0.13459	66.71	0.13982
1.271	67.846	0.13405	66.822	0.13928
1.3263	67.879	0.13426	66.855	0.13948
1.3815	67.999	0.13368	66.972	0.1389
1.4368	67.974	0.13425	66.949	0.13947
1.492	68.017	0.13406	66.991	0.13927
1.5473	68.021	0.13396	66.995	0.13917
1.6026	68.185	0.13321	67.158	0.1384
1.6578	68.11	0.13345	67.083	0.13865
1.7131	68.23	0.13228	67.203	0.13746
1.7683	68.323	0.13171	67.294	0.13689
1.8236	68.166	0.13266	67.14	0.13785
1.8789	68.427	0.1315	67.397	0.13667
1.9341	68.358	0.13194	67.33	0.13711
1.9894	68.421	0.13252	67.392	0.13768
2.0447	68.52	0.13148	67.49	0.13663
2.0999	68.454	0.13147	67.425	0.13662
2.1552	68.534	0.13109	67.504	0.13624
2.2104	68.602	0.13169	67.572	0.13684
2.2657	68.6	0.13135	67.57	0.1365
2.321	68.645	0.13097	67.614	0.13612
2.3762	68.649	0.13124	67.619	0.13639
2.4315	68.791	0.13117	67.76	0.1363
2.4867	68.681	0.13122	67.652	0.13636
2.542	68.797	0.13044	67.765	0.13557
2.5973	68.914	0.12974	67.881	0.13486
2.6525	68.81	0.13	67.779	0.13513
2.7078	68.946	0.12933	67.913	0.13444
2.763	68.99	0.12929	67.957	0.1344
2.8183	68.988	0.12913	67.955	0.13424
2.8736	69.014	0.1286	67.981	0.13371
2.9288	69.11	0.12808	68.075	0.13318
2.9841	69.24	0.1274	68.205	0.13248
3.0393	69.184	0.12758	68.149	0.13266
3.0946	69.302	0.12767	68.266	0.13274
3.1499	69.235	0.12782	68.2	0.1329
3.2051	69.38	0.12694	68.343	0.13201
3.2604	69.322	0.12732	68.285	0.13239
3.3156	69.474	0.12617	68.435	0.13122
3.3709	69.502	0.12597	68.463	0.13102
3.4262	69.537	0.12492	68.497	0.12996
3.4814	69.557	0.12563	68.517	0.13068
3.5367	69.638	0.1256	68.598	0.13064
3.592	69.598	0.12576	68.558	0.1308
3.6472	69.707	0.12557	68.666	0.1306
3.7025	69.701	0.12565	68.661	0.13068
3.7577	69.775	0.12548	68.734	0.1305
3.813	69.73	0.12562	68.69	0.13065
3.8683	69.874	0.12554	68.832	0.13055
3.9235	69.953	0.12471	68.91	0.12971
3.9788	69.928	0.12594	68.886	0.13095
4.034	69.988	0.12536	68.946	0.13036
