Time	Fascicle Length R1_F1	Pennation Angle R1_F1	Fascicle Length R1_F2	Pennation Angle R1_F2	
0.055261	57.162	0.17703	55.713	0.17203
0.11052	57.188	0.17651	55.739	0.1715
0.16578	57.263	0.17663	55.811	0.17163
0.22104	57.307	0.17633	55.853	0.17133
0.2763	57.313	0.17679	55.859	0.17179
0.33156	57.324	0.17709	55.87	0.17208
0.38683	57.354	0.1769	55.899	0.1719
0.44209	57.319	0.17754	55.865	0.17254
0.49735	57.295	0.17691	55.842	0.17193
0.55261	57.27	0.1763	55.818	0.17131
0.60787	57.282	0.17659	55.829	0.17161
0.66313	57.235	0.17656	55.784	0.17158
0.71839	57.275	0.17628	55.823	0.1713
0.77365	57.318	0.1763	55.863	0.17132
0.82891	57.359	0.17625	55.904	0.17129
0.88417	57.372	0.17585	55.916	0.1709
0.93943	57.375	0.17556	55.918	0.17061
0.99469	57.403	0.17551	55.946	0.17056
1.05	57.469	0.17494	56.009	0.17
1.1052	57.497	0.17482	56.036	0.16988
1.1605	57.564	0.17432	56.101	0.16939
1.2157	57.622	0.17424	56.158	0.16932
1.271	57.614	0.17428	56.15	0.16936
1.3263	57.668	0.17369	56.201	0.16879
1.3815	57.781	0.17325	56.311	0.16836
1.4368	57.807	0.17341	56.336	0.16852
1.492	57.855	0.17311	56.382	0.16823
1.5473	57.883	0.17252	56.409	0.16764
1.6026	57.908	0.172	56.434	0.16714
1.6578	57.931	0.17219	56.456	0.16733
1.7131	57.991	0.17206	56.514	0.16721
1.7683	58.034	0.17144	56.555	0.1666
1.8236	58.027	0.17103	56.548	0.16619
1.8789	58.08	0.17045	56.6	0.16562
1.9341	58.149	0.17009	56.666	0.16526
1.9894	58.155	0.17014	56.672	0.16532
2.0447	58.238	0.16992	56.753	0.16511
2.0999	58.3	0.16937	56.812	0.16456
2.1552	58.357	0.16895	56.867	0.16415
2.2104	58.422	0.16841	56.93	0.16362
2.2657	58.465	0.16871	56.971	0.16393
2.321	58.479	0.16821	56.984	0.16343
2.3762	58.549	0.16742	57.053	0.16265
2.4315	58.594	0.16761	57.096	0.16285
2.4867	58.695	0.1671	57.193	0.16235
2.542	58.714	0.16676	57.212	0.16201
2.5973	58.74	0.16614	57.237	0.16139
2.6525	58.766	0.16576	57.263	0.16102
2.7078	58.766	0.16535	57.262	0.16061
2.763	58.852	0.1649	57.346	0.16016
2.8183	58.906	0.16454	57.398	0.15982
2.8736	58.939	0.1645	57.43	0.15978
2.9288	58.961	0.16485	57.451	0.16014
2.9841	59.015	0.16439	57.504	0.15968
3.0393	59.07	0.16453	57.556	0.15982
3.0946	59.086	0.16424	57.572	0.15955
3.1499	59.168	0.16433	57.651	0.15964
3.2051	59.215	0.1639	57.697	0.15921
3.2604	59.237	0.16334	57.718	0.15866
3.3156	59.296	0.16307	57.775	0.1584
3.3709	59.341	0.16301	57.818	0.15834
3.4262	59.366	0.16175	57.843	0.15709
3.4814	59.412	0.16145	57.887	0.1568
3.5367	59.449	0.16146	57.922	0.1568
3.592	59.536	0.16024	58.006	0.15559
3.6472	59.581	0.16076	58.05	0.15611
3.7025	59.582	0.1608	58.051	0.15617
3.7577	59.626	0.1604	58.094	0.15577
3.813	59.673	0.16051	58.138	0.1559
3.8683	59.707	0.16001	58.172	0.1554
3.9235	59.797	0.15974	58.259	0.15514
3.9788	59.853	0.15946	58.314	0.15487
4.034	59.885	0.16015	58.344	0.15556
4.0893	59.957	0.15981	58.414	0.15523
4.1446	60.015	0.15904	58.47	0.15447
4.1998	60.025	0.15929	58.479	0.15472
4.2551	60.053	0.15911	58.506	0.15455
4.3103	60.085	0.15913	58.537	0.15457
4.3656	60.138	0.15867	58.589	0.15412
4.4209	60.189	0.15781	58.639	0.15326
4.4761	60.261	0.1573	58.708	0.15276
4.5314	60.281	0.15731	58.727	0.15277
4.5866	60.367	0.15711	58.81	0.15258
4.6419	60.352	0.15636	58.796	0.15184
4.6972	60.459	0.1563	58.9	0.15178
4.7524	60.492	0.1558	58.931	0.15129
4.8077	60.505	0.15589	58.943	0.15138
4.863	60.603	0.15505	59.039	0.15055
4.9182	60.624	0.155	59.059	0.15051
4.9735	60.693	0.15377	59.125	0.14928
5.0287	60.685	0.15419	59.118	0.1497
5.084	60.764	0.15358	59.194	0.1491
5.1393	60.804	0.15307	59.233	0.14859
5.1945	60.822	0.15339	59.25	0.14892
5.2498	60.845	0.15296	59.272	0.14849
5.305	60.893	0.15254	59.319	0.14808
5.3603	60.931	0.15235	59.356	0.14789
5.4156	60.967	0.15263	59.39	0.14817
5.4708	60.995	0.15217	59.418	0.14772
5.5261	61.081	0.15153	59.501	0.14709
5.5813	61.098	0.1513	59.517	0.14686
5.6366	61.165	0.15116	59.581	0.14673
5.6919	61.216	0.15107	59.631	0.14665
5.7471	61.228	0.15095	59.642	0.14653
5.8024	61.277	0.15125	59.69	0.14683
5.8576	61.289	0.15102	59.701	0.14661
5.9129	61.312	0.15086	59.724	0.14644
5.9682	61.352	0.15057	59.762	0.14616
6.0234	61.345	0.15075	59.755	0.14635
6.0787	61.394	0.15073	59.802	0.14634
6.134	61.418	0.15078	59.826	0.14639
6.1892	61.453	0.15059	59.86	0.1462
6.2445	61.492	0.15015	59.897	0.14577
6.2997	61.468	0.15093	59.873	0.14654
6.355	61.498	0.15026	59.903	0.14588
6.4103	61.602	0.14996	60.003	0.1456
6.4655	61.596	0.15027	59.997	0.14591
6.5208	61.669	0.1504	60.068	0.14605
6.576	61.682	0.15044	60.08	0.14608
6.6313	61.721	0.15026	60.118	0.14592
6.6866	61.748	0.15013	60.144	0.14579
6.7418	61.782	0.1498	60.177	0.14547
6.7971	61.847	0.14951	60.24	0.14518
6.8523	61.895	0.14846	60.287	0.14413
6.9076	61.871	0.14987	60.263	0.14554
6.9629	61.95	0.14901	60.34	0.14468
7.0181	61.939	0.14917	60.328	0.14484
7.0734	61.978	0.14845	60.367	0.14412
7.1286	61.979	0.14883	60.367	0.14451
7.1839	62.021	0.14847	60.407	0.14414
7.2392	62.074	0.14887	60.459	0.14455
7.2944	62.081	0.14829	60.466	0.14398
7.3497	62.096	0.14889	60.481	0.14458
7.405	62.117	0.14886	60.5	0.14455
7.4602	62.164	0.1486	60.546	0.1443
7.5155	62.214	0.14863	60.594	0.14432
7.5707	62.23	0.14856	60.61	0.14426
7.626	62.251	0.14799	60.63	0.14369
7.6813	62.26	0.14833	60.639	0.14403
7.7365	62.3	0.14789	60.677	0.14359
7.7918	62.321	0.14764	60.698	0.14334
7.847	62.307	0.14736	60.684	0.14307
7.9023	62.317	0.14727	60.693	0.14298
7.9576	62.374	0.14655	60.749	0.14226
