Time	Fascicle Length R1_F1	Pennation Angle R1_F1	Fascicle Length R1_F2	Pennation Angle R1_F2	
0.055261	65.951	0.23679	64.47	0.22544
0.11052	65.94	0.2367	64.458	0.22535
0.16578	66.078	0.23621	64.592	0.22489
0.22104	66.134	0.23585	64.645	0.22454
0.2763	66.154	0.23569	64.663	0.22439
0.33156	66.264	0.23551	64.77	0.22422
0.38683	66.309	0.23536	64.812	0.22409
0.44209	66.35	0.23481	64.853	0.22354
0.49735	66.405	0.23473	64.904	0.22347
0.55261	66.449	0.23463	64.946	0.22338
0.60787	66.551	0.23428	65.045	0.22305
0.66313	66.609	0.23377	65.1	0.22255
0.71839	66.646	0.2336	65.135	0.2224
0.77365	66.714	0.23353	65.2	0.22234
0.82891	66.752	0.23337	65.237	0.22219
0.88417	66.848	0.23274	65.328	0.22158
0.93943	66.917	0.23256	65.395	0.22141
0.99469	66.984	0.23198	65.459	0.22085
1.05	67.051	0.23169	65.523	0.22057
1.1052	67.162	0.23096	65.63	0.21986
1.1605	67.194	0.23107	65.66	0.21998
1.2157	67.352	0.23057	65.814	0.21951
1.271	67.335	0.23097	65.795	0.2199
1.3263	67.427	0.23043	65.884	0.21939
1.3815	67.521	0.23007	65.975	0.21904
1.4368	67.601	0.22981	66.052	0.2188
1.492	67.653	0.22998	66.101	0.21898
1.5473	67.716	0.22955	66.162	0.21857
1.6026	67.779	0.22897	66.222	0.218
1.6578	67.765	0.22926	66.206	0.21829
1.7131	67.947	0.22844	66.384	0.2175
1.7683	68	0.22831	66.434	0.21739
1.8236	68.068	0.22817	66.499	0.21726
1.8789	68.209	0.22763	66.635	0.21676
1.9341	68.318	0.22723	66.741	0.21637
1.9894	68.338	0.22748	66.759	0.21662
2.0447	68.427	0.22656	66.845	0.21573
2.0999	68.499	0.22625	66.915	0.21543
2.1552	68.526	0.22649	66.94	0.21567
2.2104	68.655	0.22588	67.065	0.2151
2.2657	68.713	0.22587	67.12	0.2151
2.321	68.831	0.2251	67.235	0.21435
2.3762	68.854	0.22486	67.256	0.21411
2.4315	68.9	0.22435	67.301	0.21361
2.4867	69.005	0.22383	67.402	0.21311
2.542	69.054	0.2239	67.448	0.21319
2.5973	69.195	0.22328	67.586	0.2126
2.6525	69.333	0.22308	67.719	0.21242
2.7078	69.448	0.22267	67.83	0.21203
2.763	69.45	0.22251	67.831	0.21187
2.8183	69.529	0.22215	67.908	0.21152
2.8736	69.634	0.22177	68.009	0.21116
2.9288	69.683	0.22156	68.054	0.21096
2.9841	69.774	0.22122	68.143	0.21064
3.0393	69.858	0.22118	68.223	0.21062
3.0946	69.98	0.22068	68.341	0.21014
3.1499	70.06	0.21995	68.419	0.20943
3.2051	70.061	0.21978	68.418	0.20926
3.2604	70.083	0.21985	68.439	0.20933
3.3156	70.183	0.21925	68.536	0.20875
3.3709	70.255	0.21885	68.604	0.20836
3.4262	70.362	0.21852	68.708	0.20805
3.4814	70.482	0.21776	68.824	0.20731
3.5367	70.533	0.2177	68.873	0.20726
3.592	70.573	0.2174	68.912	0.20697
3.6472	70.681	0.21699	69.016	0.20657
3.7025	70.694	0.21684	69.027	0.20643
3.7577	70.781	0.21657	69.111	0.20617
3.813	70.813	0.21645	69.142	0.20606
3.8683	70.911	0.21607	69.237	0.2057
3.9235	71.043	0.21551	69.363	0.20517
3.9788	71.152	0.21459	69.47	0.20426
4.034	71.153	0.21461	69.469	0.20427
4.0893	71.252	0.21433	69.565	0.20401
4.1446	71.22	0.21448	69.533	0.20416
4.1998	71.473	0.21412	69.778	0.20383
4.2551	71.452	0.2141	69.756	0.20382
4.3103	71.54	0.21417	69.841	0.2039
4.3656	71.66	0.21357	69.959	0.20332
4.4209	71.584	0.21402	69.883	0.20376
4.4761	71.663	0.21372	69.959	0.20348
4.5314	71.756	0.21352	70.049	0.20329
4.5866	71.826	0.2133	70.116	0.20308
4.6419	71.959	0.21266	70.245	0.20247
4.6972	72.02	0.21283	70.303	0.20264
4.7524	72.066	0.213	70.347	0.20282
4.8077	72.241	0.21341	70.516	0.20326
4.863	72.274	0.21376	70.546	0.20362
4.9182	72.484	0.21366	70.749	0.20354
4.9735	72.414	0.21436	70.679	0.20424
5.0287	72.526	0.21389	70.787	0.20378
5.084	72.615	0.21357	70.872	0.20347
5.1393	72.708	0.21318	70.961	0.20309
5.1945	72.822	0.21294	71.071	0.20286
5.2498	72.771	0.21375	71.019	0.20367
5.305	72.994	0.21259	71.237	0.20255
5.3603	72.947	0.21246	71.192	0.20242
5.4156	73.026	0.2122	71.269	0.20217
5.4708	72.982	0.21291	71.225	0.20288
5.5261	73.064	0.21302	71.305	0.203
5.5813	73.104	0.21293	71.343	0.20291
5.6366	73.186	0.21291	71.422	0.20291
5.6919	73.277	0.21292	71.509	0.20294
5.7471	73.411	0.21267	71.638	0.2027
5.8024	73.471	0.21277	71.695	0.20281
