Time	Fascicle Length R1_F1	Pennation Angle R1_F1	Fascicle Length R1_F2	Pennation Angle R1_F2	Time	Fascicle Length R2_F1	Pennation Angle R2_F1	
5.084	62.151	0.19741	62.831	0.19705	5.084	35.172	0.54554
5.1393	62.157	0.19828	62.837	0.19792	5.1393	35.144	0.54447
5.1945	62.205	0.19841	62.885	0.19804	5.1945	35.155	0.54362
5.2498	62.24	0.19902	62.921	0.19866	5.2498	35.142	0.54308
5.305	62.279	0.19813	62.96	0.19777	5.305	35.153	0.5436
5.3603	62.359	0.19825	63.041	0.19789	5.3603	35.162	0.54248
5.4156	62.408	0.19749	63.091	0.19712	5.4156	35.218	0.54254
5.4708	62.431	0.19685	63.114	0.19649	5.4708	35.25	0.5427
5.5261	62.515	0.19735	63.198	0.19699	5.5261	35.247	0.54212
5.5813	62.601	0.19674	63.285	0.19638	5.5813	35.294	0.54177
5.6366	62.721	0.19663	63.406	0.19627	5.6366	35.337	0.54084
5.6919	62.772	0.19785	63.458	0.19749	5.6919	35.351	0.53901
5.7471	62.804	0.19746	63.49	0.1971	5.7471	35.367	0.53869
5.8024	62.886	0.19704	63.573	0.19668	5.8024	35.385	0.53781
5.8576	62.974	0.19569	63.662	0.19533	5.8576	35.416	0.53748
5.9129	62.987	0.19634	63.675	0.19598	5.9129	35.413	0.5369
5.9682	63.035	0.19602	63.724	0.19566	5.9682	35.452	0.53604
6.0234	63.096	0.19566	63.786	0.19531	6.0234	35.459	0.53384
6.0787	63.059	0.19436	63.748	0.194	6.0787	35.518	0.53394
6.134	63.078	0.195	63.767	0.19465	6.134	35.504	0.53264
6.1892	63.117	0.19385	63.807	0.19349	6.1892	35.535	0.53289
6.2445	63.21	0.19427	63.901	0.19392	6.2445	35.519	0.53181
6.2997	63.243	0.19394	63.934	0.19359	6.2997	35.546	0.53178
6.355	63.277	0.194	63.968	0.19364	6.355	35.561	0.53047
6.4103	63.341	0.19379	64.033	0.19343	6.4103	35.577	0.52987
6.4655	63.344	0.19423	64.036	0.19388	6.4655	35.587	0.52919
6.5208	63.373	0.19403	64.065	0.19368	6.5208	35.586	0.52899
6.576	63.446	0.19435	64.139	0.194	6.576	35.59	0.52852
6.6313	63.479	0.19458	64.172	0.19423	6.6313	35.594	0.52805
6.6866	63.523	0.19439	64.217	0.19404	6.6866	35.618	0.52776
6.7418	63.578	0.1948	64.273	0.19445	6.7418	35.643	0.52656
6.7971	63.61	0.19427	64.305	0.19391	6.7971	35.665	0.52671
6.8523	63.636	0.19429	64.331	0.19393	6.8523	35.679	0.52602
6.9076	63.746	0.1932	64.443	0.19285	6.9076	35.709	0.52663
6.9629	63.804	0.19276	64.501	0.19241	6.9629	35.709	0.52698
7.0181	63.908	0.19226	64.606	0.19191	7.0181	35.746	0.52711
7.0734	63.926	0.19264	64.624	0.19229	7.0734	35.753	0.5259
7.1286	64.009	0.19161	64.708	0.19126	7.1286	35.776	0.52617
7.1839	64.05	0.19153	64.749	0.19118	7.1839	35.797	0.52587
7.2392	64.086	0.19093	64.786	0.19058	7.2392	35.828	0.52585
7.2944	64.117	0.19106	64.817	0.19071	7.2944	35.843	0.52555
7.3497	64.182	0.19116	64.883	0.19081	7.3497	35.857	0.52482
7.405	64.231	0.19083	64.932	0.19048	7.405	35.88	0.52443
7.4602	64.277	0.19052	64.978	0.19017	7.4602	35.883	0.5246
7.5155	64.334	0.19046	65.036	0.19011	7.5155	35.912	0.52351
7.5707	64.363	0.18985	65.065	0.18951	7.5707	35.942	0.52397
7.626	64.353	0.18985	65.056	0.18951	7.626	35.927	0.5238
7.6813	64.378	0.1899	65.081	0.18956	7.6813	35.923	0.52301
7.7365	64.417	0.18956	65.121	0.18921	7.7365	35.92	0.52321
7.7918	64.463	0.18934	65.167	0.18899	7.7918	35.918	0.52321
7.847	64.508	0.18907	65.212	0.18873	7.847	35.904	0.52354
7.9023	64.555	0.18881	65.26	0.18846	7.9023	35.904	0.52327
7.9576	64.602	0.18878	65.307	0.18844	7.9576	35.934	0.52227
8.0128	64.684	0.18789	65.39	0.18754	8.0128	35.966	0.52237
8.0681	64.746	0.18785	65.453	0.18751	8.0681	35.98	0.52186
8.1233	64.837	0.1878	65.544	0.18746	8.1233	36.015	0.52109
8.1786	64.888	0.18704	65.596	0.1867	8.1786	36.036	0.52101
8.2339	64.919	0.18722	65.628	0.18688	8.2339	36.075	0.51978
8.2891	64.971	0.18666	65.68	0.18632	8.2891	36.096	0.51996
8.3444	64.995	0.18629	65.705	0.18594	8.3444	36.13	0.5194
8.3996	65.046	0.18606	65.755	0.18572	8.3996	36.165	0.51897
8.4549	65.118	0.18518	65.828	0.18484	8.4549	36.179	0.51916
8.5102	65.194	0.1849	65.905	0.18456	8.5102	36.211	0.51867
8.5654	65.263	0.18436	65.975	0.18402	8.5654	36.235	0.51817
8.6207	65.306	0.18409	66.018	0.18375	8.6207	36.241	0.518
8.676	65.341	0.18379	66.054	0.18345	8.676	36.264	0.51786
8.7312	65.364	0.18354	66.077	0.1832	8.7312	36.284	0.51805
8.7865	65.361	0.18349	66.075	0.18315	8.7865	36.286	0.51803
8.8417	65.367	0.18424	66.08	0.1839	8.8417	36.303	0.51676
8.897	65.418	0.18454	66.131	0.1842	8.897	36.319	0.5158
8.9523	65.456	0.18492	66.17	0.18458	8.9523	36.295	0.51544
9.0075	65.5	0.18508	66.214	0.18474	9.0075	36.305	0.5149
9.0628	65.513	0.18429	66.227	0.18395	9.0628	36.334	0.51541
9.118	65.484	0.1847	66.198	0.18436	9.118	36.359	0.51499
9.1733	65.534	0.18443	66.249	0.1841	9.1733	36.357	0.51487
9.2286	65.559	0.18417	66.274	0.18383	9.2286	36.378	0.51421
9.2838	65.631	0.18359	66.347	0.18325	9.2838	36.385	0.51407
9.3391	65.735	0.18262	66.452	0.18228	9.3391	36.429	0.5141
9.3943	65.843	0.18244	66.561	0.1821	9.3943	36.437	0.51345
9.4496	65.907	0.18147	66.625	0.18113	9.4496	36.474	0.51369
9.5049	65.946	0.18146	66.665	0.18112	9.5049	36.479	0.51281
9.5601	66.04	0.18004	66.76	0.17971	9.5601	36.528	0.51335
9.6154	66.071	0.1797	66.792	0.17937	9.6154	36.552	0.51311
9.6706	66.114	0.17965	66.835	0.17932	9.6706	36.588	0.51216
9.7259	66.134	0.17996	66.855	0.17962	9.7259	36.613	0.51117
9.7812	66.176	0.17927	66.897	0.17894	9.7812	36.651	0.51145
9.8364	66.241	0.17912	66.964	0.17879	9.8364	36.669	0.51102
9.8917	66.228	0.17878	66.95	0.17845	9.8917	36.688	0.51141
9.9469	66.282	0.17857	67.005	0.17824	9.9469	36.705	0.5114
10.002	66.297	0.17873	67.019	0.1784	10.002	36.706	0.51054
10.057	66.312	0.17874	67.035	0.1784	10.057	36.71	0.50998
10.113	66.372	0.1783	67.096	0.17797	10.113	36.722	0.51022
10.168	66.398	0.17786	67.122	0.17753	10.168	36.736	0.51031
10.223	66.434	0.17805	67.158	0.17772	10.223	36.722	0.50982
10.279	66.502	0.17699	67.227	0.17666	10.279	36.755	0.51034
10.334	66.509	0.17728	67.234	0.17695	10.334	36.745	0.51058
10.389	66.523	0.17674	67.249	0.17641	10.389	36.764	0.51126
10.444	66.586	0.17666	67.311	0.17632	10.444	36.762	0.51154
10.5	66.614	0.17681	67.34	0.17648	10.5	36.799	0.51088
10.555	66.626	0.17684	67.353	0.17651	10.555	36.819	0.51056
10.61	66.656	0.17677	67.382	0.17644	10.61	36.852	0.5111
10.665	66.657	0.17655	67.384	0.17622	10.665	36.862	0.5111
10.721	66.698	0.17663	67.425	0.1763	10.721	36.853	0.51059
10.776	66.789	0.17611	67.517	0.17578	10.776	36.886	0.51024
10.831	66.819	0.17592	67.547	0.17559	10.831	36.897	0.50991
10.886	66.874	0.17557	67.603	0.17524	10.886	36.919	0.51011
10.942	66.901	0.17491	67.63	0.17458	10.942	36.941	0.51052
10.997	66.965	0.17432	67.695	0.17399	10.997	36.973	0.51071
11.052	66.986	0.1739	67.716	0.17357	11.052	36.995	0.51067
11.107	67.02	0.1733	67.75	0.17297	11.107	37.014	0.51118
11.163	67.014	0.17268	67.744	0.17235	11.163	37.037	0.51114
11.218	67.076	0.17263	67.807	0.1723	11.218	37.055	0.51072
11.273	67.109	0.17286	67.84	0.17253	11.273	37.079	0.51003
11.328	67.153	0.17252	67.885	0.17219	11.328	37.096	0.51026
11.384	67.136	0.17266	67.867	0.17233	11.384	37.125	0.51002
11.439	67.175	0.17247	67.907	0.17214	11.439	37.126	0.50952
11.494	67.225	0.17211	67.957	0.17178	11.494	37.125	0.50935
11.55	67.251	0.17189	67.984	0.17157	11.55	37.125	0.50921
11.605	67.298	0.17204	68.031	0.17171	11.605	37.139	0.50821
11.66	67.309	0.17147	68.042	0.17115	11.66	37.156	0.50845
11.715	67.332	0.17154	68.066	0.17122	11.715	37.168	0.50794
11.771	67.357	0.17112	68.091	0.1708	11.771	37.187	0.50792
11.826	67.407	0.17086	68.141	0.17053	11.826	37.201	0.50713
11.881	67.423	0.17062	68.158	0.17029	11.881	37.188	0.50735
11.936	67.477	0.17061	68.212	0.17028	11.936	37.196	0.50713
11.992	67.501	0.1706	68.236	0.17027	11.992	37.209	0.50674
12.047	67.526	0.17072	68.262	0.17039	12.047	37.224	0.50597
12.102	67.563	0.17115	68.299	0.17082	12.102	37.231	0.50573
12.157	67.566	0.17061	68.302	0.17029	12.157	37.241	0.50605
12.213	67.598	0.17076	68.334	0.17043	12.213	37.255	0.50541
12.268	67.621	0.17094	68.357	0.17062	12.268	37.261	0.50531
12.323	67.664	0.17106	68.401	0.17073	12.323	37.273	0.50412
12.378	67.68	0.17032	68.417	0.17	12.378	37.287	0.50462
12.434	67.714	0.17027	68.451	0.16995	12.434	37.263	0.50428
12.489	67.758	0.16986	68.496	0.16953	12.489	37.286	0.50403
12.544	67.779	0.17	68.517	0.16968	12.544	37.314	0.50308
12.599	67.794	0.17025	68.532	0.16993	12.599	37.291	0.50296
12.655	67.809	0.16983	68.548	0.16951	12.655	37.301	0.50352
12.71	67.829	0.17003	68.568	0.16971	12.71	37.323	0.50272
12.765	67.849	0.16986	68.588	0.16954	12.765	37.341	0.50316
12.821	67.886	0.17005	68.625	0.16973	12.821	37.345	0.50307
12.876	67.943	0.16953	68.683	0.16921	12.876	37.363	0.50244
12.931	67.951	0.16918	68.691	0.16886	12.931	37.374	0.50286
12.986	67.982	0.16908	68.722	0.16876	12.986	37.384	0.50301
13.042	68.039	0.16879	68.78	0.16847	13.042	37.416	0.50304
13.097	68.073	0.16879	68.814	0.16847	13.097	37.442	0.50217
13.152	68.128	0.16881	68.87	0.16849	13.152	37.436	0.50184
13.207	68.201	0.16848	68.944	0.16816	13.207	37.435	0.50181
13.263	68.241	0.1679	68.984	0.16758	13.263	37.462	0.50147
13.318	68.302	0.16711	69.046	0.16679	13.318	37.457	0.50221
13.373	68.383	0.16669	69.127	0.16638	13.373	37.476	0.50186
13.428	68.415	0.16683	69.16	0.16651	13.428	37.471	0.50096
13.484	68.461	0.16707	69.207	0.16675	13.484	37.511	0.50018
13.539	68.484	0.16651	69.229	0.16619	13.539	37.525	0.50018
13.594	68.501	0.16639	69.247	0.16607	13.594	37.534	0.50021
13.649	68.57	0.16649	69.317	0.16617	13.649	37.55	0.49923
13.705	68.585	0.16603	69.332	0.16571	13.705	37.577	0.49922
13.76	68.595	0.16597	69.342	0.16565	13.76	37.599	0.49916
13.815	68.66	0.16585	69.407	0.16553	13.815	37.586	0.49874
13.87	68.688	0.16559	69.436	0.16528	13.87	37.606	0.49899
13.926	68.745	0.16527	69.493	0.16495	13.926	37.574	0.49926
13.981	68.778	0.16493	69.527	0.16461	13.981	37.603	0.49951
14.036	68.832	0.16499	69.582	0.16467	14.036	37.599	0.49935
14.092	68.867	0.16453	69.616	0.16422	14.092	37.604	0.49996
14.147	68.898	0.16407	69.648	0.16376	14.147	37.639	0.50025
14.202	68.925	0.16391	69.675	0.1636	14.202	37.657	0.50021
14.257	68.982	0.16388	69.733	0.16357	14.257	37.678	0.49967
14.313	69.009	0.16334	69.76	0.16303	14.313	37.691	0.49983
14.368	69.006	0.16283	69.757	0.16252	14.368	37.664	0.49991
14.423	69.089	0.1626	69.841	0.16229	14.423	37.727	0.49917
14.478	69.114	0.16193	69.867	0.16161	14.478	37.76	0.49884
14.534	69.151	0.16232	69.904	0.162	14.534	37.78	0.49833
14.589	69.148	0.16223	69.901	0.16191	14.589	37.765	0.4984
14.644	69.19	0.16218	69.943	0.16187	14.644	37.794	0.4983
14.699	69.237	0.16161	69.99	0.1613	14.699	37.838	0.49823
14.755	69.235	0.16181	69.988	0.1615	14.755	37.828	0.49774
14.81	69.296	0.16158	70.05	0.16126	14.81	37.861	0.49744
14.865	69.306	0.16134	70.061	0.16102	14.865	37.842	0.49789
14.92	69.313	0.16012	70.067	0.15981	14.92	37.806	0.50026
14.976	69.482	0.15966	70.238	0.15935	14.976	37.78	0.50044
15.031	69.581	0.15911	70.338	0.1588	15.031	37.785	0.5004
15.086	69.648	0.15914	70.406	0.15882	15.086	37.814	0.49909
15.141	69.674	0.15922	70.432	0.15891	15.141	37.842	0.4984
15.197	69.68	0.15936	70.438	0.15905	15.197	37.822	0.49826
15.252	69.675	0.15886	70.433	0.15855	15.252	37.855	0.49848
15.307	69.695	0.15926	70.453	0.15895	15.307	37.839	0.49793
15.363	69.738	0.15917	70.497	0.15886	15.363	37.841	0.49824
15.418	69.738	0.15921	70.497	0.1589	15.418	37.809	0.49862
15.473	69.726	0.15915	70.485	0.15884	15.473	37.824	0.49868
15.528	69.723	0.15897	70.482	0.15866	15.528	37.828	0.49878
15.584	69.72	0.15835	70.479	0.15804	15.584	37.833	0.49905
15.639	69.761	0.15838	70.52	0.15807	15.639	37.853	0.4988
15.694	69.796	0.1581	70.556	0.15779	15.694	37.879	0.49846
15.749	69.812	0.158	70.572	0.15769	15.749	37.898	0.49842
15.805	69.847	0.15796	70.607	0.15764	15.805	37.936	0.497
15.86	69.838	0.15779	70.598	0.15748	15.86	37.94	0.4975
15.915	69.857	0.1582	70.617	0.15788	15.915	37.943	0.49676
15.97	69.876	0.15809	70.636	0.15778	15.97	37.938	0.49622
16.026	69.947	0.15769	70.708	0.15738	16.026	37.94	0.4951
16.081	69.989	0.15694	70.75	0.15663	16.081	37.953	0.49493
16.136	69.985	0.15726	70.747	0.15695	16.136	37.94	0.49476
16.191	70.049	0.15668	70.811	0.15637	16.191	37.943	0.49508
16.247	70.077	0.15657	70.84	0.15626	16.247	37.963	0.49484
16.302	70.009	0.156	70.77	0.15569	16.302	37.979	0.49584
16.357	70.037	0.15562	70.799	0.15531	16.357	37.994	0.49572
16.412	70.044	0.15535	70.806	0.15504	16.412	38.022	0.49583
16.468	70.061	0.15581	70.823	0.1555	16.468	38.012	0.49586
16.523	70.141	0.15579	70.905	0.15548	16.523	38.028	0.49456
16.578	70.153	0.15604	70.917	0.15573	16.578	38.027	0.49431
16.634	70.192	0.15612	70.956	0.15581	16.634	38.019	0.494
16.689	70.222	0.15587	70.986	0.15556	16.689	38.028	0.49428
16.744	70.281	0.15574	71.046	0.15543	16.744	38.034	0.49391
16.799	70.365	0.15549	71.131	0.15518	16.799	38.038	0.49358
16.855	70.417	0.15482	71.183	0.15451	16.855	38.026	0.49414
16.91	70.438	0.1549	71.204	0.1546	16.91	38.017	0.49323
16.965	70.55	0.15445	71.318	0.15414	16.965	38.037	0.49243
17.02	70.564	0.15405	71.332	0.15375	17.02	38.038	0.49206
17.076	70.564	0.15405	71.332	0.15374	17.076	38.013	0.4915
17.131	70.634	0.15372	71.402	0.15341	17.131	38.036	0.49093
17.186	70.646	0.15362	71.415	0.15332	17.186	38.071	0.48975
17.241	70.728	0.15347	71.498	0.15317	17.241	38.101	0.48926
17.297	70.715	0.15328	71.484	0.15297	17.297	38.094	0.48923
17.352	70.712	0.15281	71.482	0.1525	17.352	38.093	0.48959
17.407	70.753	0.15285	71.523	0.15254	17.407	38.113	0.48922
17.462	70.76	0.15232	71.529	0.15202	17.462	38.122	0.48988
17.518	70.801	0.15214	71.571	0.15183	17.518	38.099	0.48989
17.573	70.875	0.15225	71.646	0.15195	17.573	38.135	0.48904
17.628	70.882	0.15225	71.653	0.15195	17.628	38.13	0.48854
17.683	70.835	0.15173	71.606	0.15143	17.683	38.137	0.48935
17.739	70.885	0.15164	71.657	0.15134	17.739	38.13	0.48948
17.794	70.901	0.15108	71.673	0.15078	17.794	38.147	0.48918
17.849	70.886	0.15143	71.657	0.15113	17.849	38.149	0.48927
17.905	70.899	0.15158	71.671	0.15128	17.905	38.159	0.48827
17.96	70.919	0.1511	71.691	0.15079	17.96	38.156	0.48808
18.015	70.929	0.15073	71.701	0.15042	18.015	38.157	0.48795
18.07	70.929	0.15073	71.701	0.15043	18.07	38.149	0.48756
18.126	70.916	0.1507	71.687	0.15039	18.126	38.126	0.48741
18.181	70.943	0.15031	71.714	0.15001	18.181	38.122	0.48779
18.236	70.936	0.15005	71.708	0.14975	18.236	38.161	0.48717
18.291	70.967	0.15003	71.739	0.14972	18.291	38.159	0.4864
18.347	70.996	0.14963	71.768	0.14933	18.347	38.177	0.48622
18.402	71.002	0.14905	71.774	0.14875	18.402	38.179	0.48665
18.457	71.04	0.14889	71.813	0.14858	18.457	38.175	0.48678
18.512	71.054	0.1488	71.827	0.14849	18.512	38.145	0.4873
18.568	71.037	0.14854	71.809	0.14823	18.568	38.154	0.4875
18.623	71.075	0.14837	71.849	0.14807	18.623	38.15	0.48659
18.678	71.06	0.14805	71.832	0.14774	18.678	38.14	0.48663
18.733	71.062	0.14838	71.835	0.14808	18.733	38.173	0.48646
18.789	71.08	0.14852	71.853	0.14822	18.789	38.168	0.48637
18.844	71.072	0.14868	71.845	0.14837	18.844	38.16	0.48671
18.899	71.125	0.14848	71.898	0.14818	18.899	38.189	0.48732
18.954	71.096	0.14823	71.869	0.14792	18.954	38.191	0.48805
19.01	71.112	0.14794	71.885	0.14763	19.01	38.216	0.48872
19.065	71.101	0.14805	71.874	0.14774	19.065	38.199	0.48814
19.12	71.124	0.1482	71.897	0.1479	19.12	38.164	0.48808
19.176	71.166	0.14774	71.94	0.14744	19.176	38.168	0.48835
19.231	71.155	0.14726	71.929	0.14695	19.231	38.173	0.48883
19.286	71.214	0.14702	71.989	0.14671	19.286	38.148	0.48901
19.341	71.16	0.14656	71.934	0.14625	19.341	38.103	0.4895
19.397	71.178	0.14648	71.953	0.14617	19.397	38.105	0.48879
19.452	71.191	0.14687	71.965	0.14657	19.452	38.117	0.48841
19.507	71.209	0.14709	71.983	0.14679	19.507	38.115	0.48843
19.562	71.195	0.14664	71.969	0.14633	19.562	38.116	0.4886
19.618	71.184	0.14616	71.959	0.14586	19.618	38.103	0.48923
19.673	71.275	0.14584	72.05	0.14554	19.673	38.123	0.48952
19.728	71.269	0.14551	72.044	0.14521	19.728	38.116	0.48965
19.783	71.285	0.14551	72.06	0.1452	19.783	38.093	0.48944
19.839	71.278	0.14549	72.053	0.14519	19.839	38.08	0.48937
19.894	71.276	0.1451	72.051	0.1448	19.894	38.1	0.49008
19.949	71.27	0.14514	72.045	0.14483	19.949	38.085	0.48971
20.004	71.289	0.14512	72.065	0.14482	20.004	38.094	0.48914
20.06	71.278	0.14576	72.053	0.14545	20.06	38.092	0.48834
20.115	71.248	0.14611	72.023	0.14581	20.115	38.101	0.4881
20.17	71.286	0.14544	72.062	0.14513	20.17	38.137	0.48913
20.225	71.243	0.14533	72.018	0.14503	20.225	38.105	0.4898
20.281	71.237	0.14506	72.012	0.14476	20.281	38.058	0.49099
20.336	71.278	0.14489	72.053	0.14459	20.336	38.063	0.4909
20.391	71.266	0.14528	72.041	0.14498	20.391	38.052	0.4911
20.447	71.262	0.14525	72.037	0.14495	20.447	38.04	0.49114
20.502	71.26	0.14515	72.035	0.14485	20.502	38.04	0.49107
20.557	71.254	0.14494	72.029	0.14464	20.557	38.055	0.49207
20.612	71.227	0.14468	72.002	0.14438	20.612	38.04	0.49314
20.668	71.221	0.14447	71.996	0.14416	20.668	38.006	0.49281
20.723	71.217	0.14529	71.992	0.14499	20.723	38.018	0.49196
20.778	71.149	0.1452	71.923	0.1449	20.778	37.985	0.49301
20.833	71.114	0.14519	71.888	0.14489	20.833	37.985	0.49347
20.889	71.129	0.14458	71.902	0.14428	20.889	38.029	0.49427
20.944	71.131	0.14478	71.905	0.14448	20.944	38.039	0.49443
20.999	71.147	0.14487	71.921	0.14456	20.999	38.045	0.49405
21.054	71.192	0.1447	71.966	0.1444	21.054	38.069	0.49384
21.11	71.188	0.14483	71.962	0.14453	21.11	38.048	0.49436
21.165	71.104	0.1442	71.878	0.1439	21.165	38.06	0.49585
21.22	71.122	0.14446	71.896	0.14416	21.22	38.015	0.49559
21.275	71.137	0.1439	71.91	0.1436	21.275	38.009	0.49644
21.331	71.131	0.14397	71.905	0.14367	21.331	38.03	0.49604
