"Time,s"	"LT MED. GASTRO,uV"	"RT MED. GASTRO,uV"	"LT LAT. GASTRO,uV"	"RT LAT. GASTRO,uV"	"LT SOLEUS,uV"	"RT SOLEUS,uV"	"LT TIB.ANT.,uV"	"RT TIB.ANT.,uV"	"2D GONIOMETER,deg"	"CN ANGLE,mV"	"CN TORQUE,mV"	"CN velocity,mV"	"CN DIRECTION,mV"	"Force Achilles machine,V"	"Trigger,mV"
0.0000	0.0275276	0.466105	0.287242	3.5469	1.85643	-13.4098	0.813827	-1.07104	1.61451	-40.7406	-39.9775	-41.1984	-41.1986	-0.0423927	-57.9876
0.0007	0.0275276	3.80652	-0.315967	1.99728	0.634973	-19.5172	0.203457	-1.98611	1.61451	-38.7578	-38.604	-39.2157	-39.2154	-0.0400804	-35.5547
0.0013	0.0275276	4.73873	-0.315967	-2.5827	0.634973	-9.42667	-0.406913	-1.98611	1.61451	-38.4527	-38.7574	-38.9102	-39.2154	-0.0400804	-28.2209
0.0020	0.633134	2.91315	0.287242	-5.92298	0.93976	-2.42305	0.203457	-1.98611	1.61451	-39.3679	-38.7574	-39.3678	-39.8256	-0.0408511	-38.4667
0.0027	0.94282	0.776841	-0.315967	-3.78795	0.634973	-1.19493	-0.101728	-2.28767	1.62055	-39.3679	-38.3001	-39.5199	-39.6731	-0.0410224	-33.5774
0.0033	0.330331	0.155368	-0.622359	-1.65293	0.330186	-3.02052	-0.406913	-1.3726	1.62055	-39.2154	-38.1467	-39.8255	-39.5205	-0.0411937	-34.7997
0.0040	0.0275276	0.155368	-0.315967	-1.96285	0.634973	-0.896198	0.203457	-0.155977	1.61451	-38.9103	-38.1467	-39.5199	-38.9103	-0.0408511	-35.4109
0.0047	0.0275276	0.155368	0.287242	-1.65293	1.24455	1.26132	0.203457	0.155977	1.61451	-39.0628	-38.7574	-39.5199	-39.368	-0.0408511	-35.2311
0.0053	0.0275276	-1.04874	-0.0191495	-1.343	0.93976	-0.896198	-0.101728	0.457533	1.61451	-40.5881	-39.6735	-40.8943	-41.0461	-0.042564	-36.022
0.0060	0.0275276	-1.35947	-0.315967	-1.343	0.330186	3.68437	0.508642	1.07104	1.60847	-40.7406	-39.8255	-41.1984	-40.8935	-0.0428209	-36.022
0.0067	0.0275276	-1.04874	-0.0191495	-0.137744	0.330186	9.79179	-0.101728	1.3726	1.60847	-39.0628	-38.9094	-39.3678	-39.6731	-0.0410224	-34.62
0.0073	0.0275276	-0.155368	-0.0191495	0.792027	0.330186	-3.31925	-0.101728	1.68455	1.61451	-39.2154	-38.3001	-38.9102	-39.5205	-0.0410224	-34.3324
0.0080	-0.282158	0.155368	-0.315967	1.68736	-0.586484	-21.3428	0.508642	1.68455	1.61451	-39.5204	-37.9947	-39.3678	-39.5205	-0.0411937	-34.4762
0.0087	0.0275276	-0.466105	-0.315967	1.99728	-0.586484	-15.5341	0.203457	0.769488	1.61451	-38.7578	-38.1467	-38.9102	-39.2154	-0.0402517	-34.0448
0.0093	0.330331	-1.35947	-0.0191495	1.41187	0.0253989	3.38564	0.508642	0.155977	1.60847	-38.7578	-38.604	-38.9102	-39.368	-0.0406799	-34.3324
0.0100	-0.282158	-2.91315	-0.315967	1.68736	-0.279388	9.19432	0.508642	0.155977	1.60847	-39.0628	-38.3001	-38.9102	-39.5205	-0.0406799	-34.3324
0.0107	-0.282158	-3.80652	-0.315967	2.30721	-0.279388	3.9831	-0.101728	-0.457533	1.61451	-39.2154	-38.3001	-38.7566	-39.6731	-0.0402517	-34.3324
0.0113	0.0275276	-4.11726	-0.0191495	1.99728	-0.279388	0.331925	-0.406913	-0.457533	1.61451	-39.0628	-38.3001	-39.0622	-39.5205	-0.0406799	-34.4762
0.0120	0.0275276	-4.11726	0.287242	1.41187	-0.279388	0.0331925	-0.406913	-0.759089	1.61451	-38.9103	-37.9947	-39.3678	-39.5205	-0.0410224	-34.3324
0.0127	0.0275276	-4.428	0.287242	0.482103	0.0253989	0.92939	-0.101728	-0.457533	1.61451	-39.2154	-38.7574	-39.8255	-39.5205	-0.0410224	-34.4762
0.0133	0.330331	-5.04947	-0.0191495	0.792027	0.0253989	2.15751	0.203457	-0.155977	1.61451	-39.8255	-38.9094	-40.131	-39.8256	-0.0410224	-35.0873
0.0140	0.330331	-4.73873	-0.0191495	1.10195	0.330186	3.0869	0.203457	-0.155977	1.61451	-39.5204	-38.3001	-39.6734	-39.6731	-0.0406799	-35.0873
0.0147	0.330331	-4.73873	-0.0191495	0.792027	0.330186	3.38564	0.203457	-0.155977	1.61451	-38.7578	-38.3001	-39.5199	-39.2154	-0.0402517	-34.62
0.0153	0.330331	-4.428	-0.0191495	-0.137744	0.0253989	3.38564	0.508642	-0.457533	1.61451	-39.8255	-39.5201	-40.7407	-40.4359	-0.0417932	-35.6985
0.0160	0.0275276	1.35947	-0.0191495	-1.96285	0.0253989	1.85878	0.508642	0.155977	1.61451	-41.3507	-40.7416	-41.8096	-41.8089	-0.0435917	-36.6332
0.0167	0.0275276	9.63283	0.287242	-2.5827	-0.279388	0.331925	-0.101728	0.769488	1.60847	-40.2831	-39.8255	-40.8943	-40.5884	-0.0419645	-35.5547
0.0173	0.0275276	9.90473	-0.0191495	-0.723155	0.0253989	0.0331925	0.508642	0.155977	1.60847	-39.3679	-38.604	-39.6734	-39.0629	-0.0405942	-34.62
0.0180	0.330331	5.04947	-0.622359	0.792027	0.0253989	-7.00362	2.95012	0.155977	1.60847	-39.6729	-38.7574	-39.9775	-39.6731	-0.041365	-34.9435
0.0187	0.633134	2.29168	-0.315967	0.17218	0.0253989	-14.9366	4.78123	0.457533	1.61451	-40.4356	-39.6735	-40.8943	-40.5884	-0.0422214	-35.6985
0.0193	0.0275276	1.08758	-0.0191495	0.17218	0.330186	-12.1816	5.08642	0.457533	1.61451	-41.0457	-40.2828	-41.3519	-41.1986	-0.0427353	-36.4535
0.0200	-0.282158	-0.155368	-0.622359	0.17218	0.330186	-6.37296	4.78123	-0.155977	1.61451	-41.0457	-40.8936	-41.3519	-41.5038	-0.0429922	-36.6332
0.0207	-0.584961	-1.04874	-0.622359	-0.137744	0.0253989	-2.72179	3.86568	-0.155977	1.60847	-41.3507	-40.8936	-41.8096	-41.8089	-0.0433348	-36.4535
0.0213	-0.282158	-2.60242	-0.315967	0.792027	0.0253989	0.92939	2.64494	-0.457533	1.60847	-41.5033	-40.2828	-41.9616	-41.8089	-0.0433348	-36.6332
0.0220	0.0275276	-3.49579	0.287242	2.30721	-0.279388	4.61376	2.64494	-0.457533	1.60847	-40.4356	-39.0628	-40.4352	-40.4359	-0.0419645	-35.0873
0.0227	0.0275276	-4.11726	0.287242	2.30721	-0.279388	9.79179	5.3916	-0.155977	1.61451	-39.2154	-38.1467	-39.2157	-39.2154	-0.0406799	-33.7212
0.0233	-0.584961	-4.73873	-0.315967	2.92705	0.0253989	13.7749	7.22271	0.457533	1.60847	-39.6729	-38.9094	-39.9775	-39.9782	-0.0417932	-34.7997
0.0240	0.0275276	-2.91315	-0.0191495	2.92705	-0.586484	10.7212	6.91753	0.457533	1.60847	-39.5204	-39.0628	-39.9775	-39.8256	-0.0417932	-34.7997
0.0247	0.633134	0.776841	0.287242	2.61713	-0.586484	5.84188	6.00197	0.457533	1.61451	-38.4527	-38.604	-39.5199	-39.368	-0.0405942	-34.1886
0.0253	0.330331	1.08758	-0.315967	3.23698	0.0253989	6.14061	4.47605	0.457533	1.60847	-39.0628	-38.7574	-39.5199	-39.9782	-0.0405942	-34.3324
0.0260	0.0275276	-2.29168	-0.0191495	1.41187	-0.586484	5.21122	2.64494	1.07104	1.60847	-38.9103	-38.3001	-38.9102	-39.2154	-0.0406799	-33.5774
0.0267	-0.282158	-3.18505	-0.0191495	-3.78795	-0.279388	-2.12432	1.11901	1.98611	1.60205	-38.1477	-37.8413	-38.9102	-38.3001	-0.0405942	-33.5774
0.0273	-0.282158	2.29168	-0.0191495	-6.85275	0.330186	-6.67169	0.203457	2.28767	1.60205	-38.7578	-38.4521	-39.5199	-39.2154	-0.0410224	-34.3324
0.0280	0.330331	11.7691	0.593634	-5.92298	0.634973	-4.24864	-0.101728	2.28767	1.60847	-39.2154	-38.4521	-39.3678	-39.8256	-0.0414506	-34.1886
0.0287	0.330331	13.9055	0.287242	-4.71772	0.634973	1.26132	-0.101728	1.68455	1.61451	-39.0628	-37.9947	-38.9102	-39.5205	-0.041365	-33.7212
0.0293	-0.282158	5.94284	-0.0191495	-3.16811	0.330186	7.66747	-0.101728	0.769488	1.60847	-38.9103	-38.604	-39.0622	-39.2154	-0.0410224	-34.0448
0.0300	0.330331	-0.466105	0.593634	-1.03308	-0.279388	12.5468	1.11901	0.769488	1.60847	-38.9103	-38.604	-39.0622	-39.2154	-0.0408511	-34.0448
